Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MDY,Predicted_Covariance,Future_Cov_45_MDY,Beta_Predicted
2014-07-28,3.90148494586092e-05,0.9324597089646447,4.671840889619797e-05,1.0063861262001803,3.980971466047122e-05,3.8654037567137504e-05,1.020373401740414
2014-07-29,3.5953585678647994e-05,0.9310467746721205,4.807008908042733e-05,1.0024020672925018,3.870615827122681e-05,4.223840294284212e-05,1.0765590563673182
2014-07-30,3.539196672747045e-05,0.9329482993003058,4.8012172985287946e-05,1.002506606033046,3.845790363993432e-05,4.2242849563102444e-05,1.086628045739096
2014-07-31,4.5379445989039353e-05,0.9209812582098356,5.748637763985473e-05,0.9691410194572316,4.70395175674316e-05,3.464947412603931e-05,1.0365820150998144
2014-08-01,4.584672797284814e-05,0.9203113615102183,5.717711930554719e-05,0.975600122379924,4.711943692907163e-05,3.466862211881679e-05,1.0277600826165223
2014-08-11,3.847004227028839e-05,0.9177100070108488,5.5702906406581196e-05,1.0147640355873602,4.2482075567551664e-05,5.961712889999889e-05,1.1042898073538614
2014-08-12,3.841634430365733e-05,0.9161177977504397,5.516024900931016e-05,0.9994470099090796,4.217182998215934e-05,5.953198213993915e-05,1.0977574974031166
2014-08-13,3.776559449586869e-05,0.9150260052985384,5.6354684161826967e-05,0.993263759817656,4.221303811568872e-05,5.78387600304936e-05,1.1177644276275474
2014-08-14,3.862814115860239e-05,0.9149405248246144,5.611844035110953e-05,0.9722780936246463,4.2598819599348236e-05,5.945915582808667e-05,1.1027923767919023
2014-08-15,3.923523389055349e-05,0.9155532366147069,5.5108585949615104e-05,0.9770079281936972,4.2572716128154306e-05,6.21422961517372e-05,1.085063396000409
2014-08-18,5.8802594173761744e-05,0.9157880021590658,5.879379861035756e-05,0.9933333432675152,5.384668265382568e-05,7.05505117216225e-05,0.9157195088146733
2014-08-19,5.790352204668287e-05,0.9158673029484063,5.994763020764152e-05,0.9974828978204268,5.3959889919700413e-05,7.109970103470498e-05,0.9318930526574354
2014-08-20,5.609710643686182e-05,0.9136689359928472,5.8831170055007165e-05,1.0104920302124984,5.2488339354046745e-05,7.515554879889555e-05,0.9356692829267976
2014-08-21,5.441563613273725e-05,0.9106667741604,5.8373533841200715e-05,1.002866586048795,5.132504509630903e-05,7.582065015732551e-05,0.9432039895869402
2014-08-22,5.0059045313325706e-05,0.908880232819371,5.824838790337261e-05,1.0030543617198795,4.9078343351028165e-05,7.58256531409879e-05,0.9804090957756144
2014-08-25,6.652021183637015e-05,0.9121019400269786,6.256397192934497e-05,1.0247432131537388,5.88413119679797e-05,7.997865683556021e-05,0.8845629071765526
2014-08-26,6.338834696697776e-05,0.9153635320832095,6.605098776682514e-05,1.0237168425060963,5.9229487908684976e-05,7.991952018330663e-05,0.9343907948812841
2014-08-27,6.228211919321129e-05,0.9161030331011878,6.581951924087766e-05,1.0174236546655158,5.865477384178132e-05,8.042280960399274e-05,0.9417594423822151
2014-08-28,6.139493236265438e-05,0.917414515468249,6.714627210754705e-05,1.018117176320714,5.890373355553779e-05,8.344259247728421e-05,0.9594233805422032
2014-08-29,6.15753093611576e-05,0.918559996458202,6.939190338242454e-05,1.0168658735308247,6.004339345190704e-05,8.317514020030913e-05,0.9751212632929636
2014-09-02,7.761239871585492e-05,0.9197604815894607,7.362263525691475e-05,1.017777437945987,6.952579732734699e-05,8.353490034144002e-05,0.8958078667544652
2014-09-03,7.595624179294328e-05,0.919462808079554,7.718340447643501e-05,1.0143818049137774,7.040084412856599e-05,8.41231566050561e-05,0.926860551111503
2014-09-04,7.498131031863036e-05,0.9202707726548005,7.877916562752355e-05,1.0174162030941454,7.072905090425197e-05,8.462915698188536e-05,0.9432890756868803
2014-09-05,7.387822741090312e-05,0.9187882404080926,8.120841407201158e-05,1.0179384559034306,7.116626540832255e-05,8.427424127670116e-05,0.963291458151846
2014-09-08,7.348698808482049e-05,0.9185001591004964,8.358431207186778e-05,1.0196964149363492,7.198580175001891e-05,8.441128319736216e-05,0.9795720797120047
2014-09-09,8.133593066383054e-05,0.9176815557350131,8.624649575039755e-05,1.0175278534386305,7.686063221068842e-05,8.316667247792452e-05,0.9449775957978648
2014-09-10,8.008754908927675e-05,0.9173915446714231,8.641674714618607e-05,1.017915857016676,7.631961872156125e-05,8.300485473255014e-05,0.9529523576315808
2014-09-11,7.945435898388616e-05,0.9176620554858189,8.856462978992865e-05,1.0160968076751296,7.697891655355577e-05,8.285580382946242e-05,0.9688444729529261
2014-09-12,7.986652544186676e-05,0.9131823928998953,9.093753954239646e-05,1.010439045464664,7.782363723810793e-05,8.146884982519366e-05,0.9744212210002073
2014-09-15,7.976789477234261e-05,0.9088387251985188,9.212778960304824e-05,1.0093637788078809,7.79105400432858e-05,8.134183584955016e-05,0.97671551023933
2014-09-16,8.12776222335961e-05,0.9131932150943148,9.35170411515853e-05,1.012464861023676,7.961475257399572e-05,8.110453124825661e-05,0.9795408672903692
2014-09-17,8.038458733415224e-05,0.9144164266035744,9.33947388581723e-05,1.0137307690543196,7.923035803780989e-05,8.129472938937467e-05,0.985641161637811
2014-09-18,8.052555846541116e-05,0.9167436430966069,9.418081099858514e-05,1.0172189525186928,7.983548956536336e-05,8.106628712316433e-05,0.991430436333525
2014-09-19,7.686942885417954e-05,0.9197318148217225,9.308885493464402e-05,1.012463103746611,7.780130484301534e-05,8.036339068308353e-05,1.0121228426271198
2014-09-22,7.562338268336147e-05,0.9223574908523836,9.479523025257066e-05,1.0006480950823142,7.809452216853609e-05,7.786765234478564e-05,1.0326769234262025
2014-09-23,7.716105522203933e-05,0.9231562730071463,9.680064635841079e-05,0.9955477975962984,7.978356402707672e-05,7.65229191431451e-05,1.0339874668314324
2014-09-24,7.845740621167833e-05,0.9223578823751103,9.719887034652793e-05,0.9998698561150606,8.05465689548463e-05,7.584593308062495e-05,1.0266279863692078
2014-09-25,8.684570042440597e-05,0.9210524504625377,0.0001028718217029148,1.0181764587565736,8.705760969026362e-05,7.05350205444323e-05,1.0024400662879345
2014-09-26,7.784867175631449e-05,0.920562902867128,0.00010374899941008493,1.03252294650635,8.273152533919251e-05,7.192086495354366e-05,1.0627223749964874
2014-09-29,7.945972408695768e-05,0.919426414595948,0.0001016117555077308,1.031788567080395,8.261567969928779e-05,7.238830528128106e-05,1.0397176764529958
2014-09-30,7.034453028421699e-05,0.9203941529307348,0.00010171369082497654,1.028490298786621,7.785360455640961e-05,7.200488772288237e-05,1.1067470952162632
2014-10-01,6.051441443903661e-05,0.9186059351276158,0.00010438851432810748,1.0315904535557885,7.301044963303384e-05,6.71022440235223e-05,1.2064968373210647
2014-10-02,5.727685640094654e-05,0.9177276828927763,0.00010283945484511762,1.032581312008407,7.043415392724085e-05,6.712543569805369e-05,1.2297140302915939
2014-10-03,5.732458945014978e-05,0.9200529470166869,8.897731433499401e-05,1.0488342326007498,6.57087103965113e-05,6.749752513321679e-05,1.1462569732601828
2014-10-06,5.950629355094935e-05,0.9201312495226617,8.928416130791236e-05,1.043575769845897,6.706847667983366e-05,6.711133046019132e-05,1.1270820727963766
2014-10-07,5.823383972398379e-05,0.9144203772689997,9.341023805149673e-05,1.068642181946972,6.744206327344236e-05,6.922142626487319e-05,1.1581249595270313
2014-10-08,6.403572465426801e-05,0.911048770297008,9.742365334202941e-05,1.0951578091558012,7.195897958925069e-05,6.468844222116687e-05,1.1237317915548035
2014-10-09,6.579132724406009e-05,0.9121025359535204,0.00010570401985925002,1.0496622940636884,7.606305052058559e-05,5.86041024692885e-05,1.1561257950979074
2014-10-10,6.388921163395802e-05,0.911171748695312,0.00010840146325487556,1.0185995931895928,7.58283459227526e-05,5.471259200822033e-05,1.186872462242886
2014-10-13,7.100010076144222e-05,0.9087400381277994,0.00010062796497007307,1.0284985052774824,7.681189693511355e-05,4.99021070957887e-05,1.081856167967969
2014-10-14,5.126108009219706e-05,0.9053402943027842,9.65434441931322e-05,1.0447667660329147,6.368939457928994e-05,5.838872239299154e-05,1.2424512800889016
2014-10-15,4.732231652345586e-05,0.9027434329462142,9.222245972124489e-05,0.9960532500486616,5.963698600735474e-05,6.53675699823215e-05,1.2602296419236994
2014-10-16,5.30327919984953e-05,0.905673806383007,9.150391610121528e-05,1.0086632054207012,6.309048904255311e-05,6.625660123474599e-05,1.1896505287585684
2014-10-17,4.626798859027275e-05,0.9048564053239379,9.063044136786373e-05,1.0233770811679803,5.8594522904460666e-05,6.524301755478297e-05,1.2664160403285698
2014-10-20,4.9165393824874467e-05,0.9015522810331301,9.093139592527638e-05,1.0218410680912486,6.028060560429276e-05,6.380746515665707e-05,1.2260779567638636
2014-10-21,6.127847379397686e-05,0.9049194233581076,9.872129067361192e-05,0.9971855920290494,7.038324605751905e-05,5.5079676749803765e-05,1.1485802713388908
2014-10-22,6.0122674099070425e-05,0.9055790662377746,9.642766087518451e-05,0.984104284703831,6.895191540123879e-05,5.269446138095316e-05,1.1468537691390688
2014-10-23,6.055871725038731e-05,0.9050916199185232,9.866221297287322e-05,0.969384131057252,6.996104755850476e-05,4.9737728047040354e-05,1.1552597336109742
2014-10-24,5.99990058104541e-05,0.9030195206133536,9.427415059087004e-05,0.9766064195391978,6.791496476339253e-05,5.024232740913351e-05,1.1319348353528746
2014-10-27,5.8561423507449295e-05,0.9010261098944667,9.032690016399666e-05,0.9805186221166388,6.553174638353638e-05,5.305196053772587e-05,1.1190258442949295
2014-10-28,5.4522480778452264e-05,0.9018174491102597,9.014076576794271e-05,0.9551442941162016,6.322182958084431e-05,4.933099911720371e-05,1.1595552637771775
2014-10-29,5.3729820257279105e-05,0.901512122617186,8.38460739931582e-05,0.9377236277703784,6.0509091298636e-05,5.58791386982463e-05,1.126173343013156
2014-10-30,5.3551839514494966e-05,0.9013837899031555,8.003721192665818e-05,0.9558700503439528,5.901235091242662e-05,5.8174125356410855e-05,1.1019668315306639
2014-10-31,5.56093263598845e-05,0.9053974334213851,7.894535194399438e-05,0.960816826387314,5.99896542258544e-05,5.899832778934969e-05,1.0787696624415466
2014-11-03,5.4562010343014535e-05,0.9072632267652017,7.51983466656412e-05,0.9515079074109664,5.81142498549854e-05,6.491854833825729e-05,1.065104630303008
2014-11-04,6.02491600622342e-05,0.9107681960786623,7.348366597630511e-05,0.9526309677735432,6.06008564966634e-05,6.621432317497272e-05,1.0058373665967446
2014-11-05,6.0354415020847636e-05,0.9134717736820127,7.218587702976615e-05,0.9515130523556024,6.0294232780735255e-05,6.673400113801227e-05,0.9990028527309627
2014-11-06,5.86925643313682e-05,0.9152609545083831,7.135918001290605e-05,0.9456193447063148,5.9232682790098405e-05,6.613592377083006e-05,1.0092025023081421
2014-11-07,5.828791566618652e-05,0.9160094994765927,6.983955904368846e-05,0.9430005820988157,5.8444007071556195e-05,6.666149247097754e-05,1.002677937675171
2014-11-10,5.7340540123530906e-05,0.9164443549248728,6.91246155378489e-05,0.9504467437703252,5.769701624940833e-05,6.858557693340934e-05,1.0062168253928103
2014-11-11,6.57571982494724e-05,0.9188059599357248,6.757584945256469e-05,0.9560218148311488,6.124790114611027e-05,7.287336642220785e-05,0.9314250420728911
2014-11-12,6.673646336542344e-05,0.9203059120174307,6.699117813890961e-05,0.95394704352676,6.153505791374833e-05,7.282064665900747e-05,0.9220605170041121
2014-11-13,7.11343776232816e-05,0.9214540691909625,6.70745089953962e-05,0.9577848655104976,6.36490918354304e-05,7.367153168478373e-05,0.8947725974704903
2014-11-14,6.859476809423724e-05,0.9214604263185432,6.581175088267403e-05,0.9747715108123778,6.191186791013377e-05,7.977833470957145e-05,0.902574199610642
2014-11-17,6.853595565786147e-05,0.9215705151312757,6.532177445604413e-05,0.9752017783706114,6.166188468856079e-05,8.051075185975703e-05,0.8997012458158933
2014-11-18,7.650833651469074e-05,0.9281364737742732,6.771792782664199e-05,0.9820721290920922,6.680639694125792e-05,8.046440904275253e-05,0.8731910793594382
2014-11-19,7.466095393809579e-05,0.9321992862504096,6.986052857696511e-05,0.96151615689098,6.732424115991461e-05,8.250503071157423e-05,0.9017329354743535
2014-11-20,7.31046489834875e-05,0.9352663408300123,7.184020275737274e-05,0.9617656025590364,6.777844137575043e-05,8.582327164406259e-05,0.9271426963702387
2014-11-21,7.04730363634149e-05,0.9371969898176987,7.184787313911302e-05,0.9582476116618835,6.6688252166019e-05,8.68264026934527e-05,0.9462945774341474
2014-11-24,6.987047932397521e-05,0.9361526881995046,6.952562783595484e-05,0.960703042302385,6.524782055662523e-05,8.991423711808806e-05,0.9338396013298312
2014-11-25,8.166110492431963e-05,0.9352529710452908,6.956167405607298e-05,0.9465386281695016,7.048906257862823e-05,9.223350749938069e-05,0.8631901643255352
2014-11-26,7.228929035700332e-05,0.9345434375770364,7.104591706351125e-05,0.9621853995615504,6.69739687498384e-05,9.834660705457143e-05,0.9264715204573872
2014-11-28,6.63644735069259e-05,0.935988701227758,6.780220214620118e-05,0.9603586835510176,6.278564102215567e-05,9.835566435261516e-05,0.9460730674764302
2014-12-01,6.796408095783602e-05,0.9368356713298812,7.165471320917914e-05,0.950251799447139,6.537708071050805e-05,9.855950595849989e-05,0.9619357723834608
2014-12-02,6.956629167082881e-05,0.9380002260152621,7.149597398187456e-05,0.95252001590964,6.61520280561841e-05,9.80436611402531e-05,0.9509207184594487
2014-12-03,9.973973303376368e-05,0.9393859584894023,7.63614581411565e-05,0.9505153756402812,8.198138883463834e-05,9.785349919186329e-05,0.821953160902147
2014-12-04,7.195368455764464e-05,0.9421374989965545,7.577539089936362e-05,0.9448018529767828,6.956726051098912e-05,9.976149793722912e-05,0.9668338868075105
2014-12-05,6.914099334132158e-05,0.9429032426384917,7.838323499229617e-05,0.944782439368815,6.941391319871982e-05,9.970454092329588e-05,1.0039472944227303
2014-12-08,6.652863915801598e-05,0.9387045562268193,8.179133140110226e-05,0.9421481818077198,6.924475527191778e-05,0.00010037910134773023,1.0408262689313483
2014-12-09,5.578278936298998e-05,0.936787705403879,8.408708733952333e-05,0.9449391498898412,6.41587583404486e-05,0.00010096728491730104,1.1501532833533024
2014-12-10,7.622608908783083e-05,0.9425166099612821,9.124542247854867e-05,0.9260977041601072,7.860431271414455e-05,9.309813142495381e-05,1.0311996018000271
2014-12-11,6.0199482263474304e-05,0.9485889818760468,8.878852830979204e-05,0.9254521468532588,6.935102475566977e-05,9.264012981374173e-05,1.1520202856918607
2014-12-12,5.635062229218622e-05,0.9518734868422898,7.792261667482708e-05,0.9280504536060836,6.307544925480839e-05,8.67789918183287e-05,1.1193390008676916
2014-12-15,5.5088696774690915e-05,0.9527627388352015,7.03813744930236e-05,0.926412646477048,5.93259751366578e-05,8.576728983545474e-05,1.0769173825130964
2014-12-16,5.154869882225274e-05,0.9571833920745887,6.800647541399662e-05,0.9376844387989136,5.667338354838381e-05,8.497196199265284e-05,1.0994144341800307
2014-12-17,8.951914955443635e-05,0.9517671276977678,8.292593770378827e-05,0.9170995929271116,8.200377972287186e-05,7.628934433908486e-05,0.9160473499919208
2014-12-18,9.913276275332198e-05,0.9500280957784781,9.13505648623049e-05,0.9613693078520886,9.040671156864918e-05,6.782914506427924e-05,0.9119761122124038
2014-12-19,7.377698274922788e-05,0.9457015709387169,8.979403594570282e-05,0.962157443800522,7.69729801666562e-05,6.787896897684066e-05,1.0433197089164203
2014-12-22,6.996587850894997e-05,0.9449924525928997,8.922740125933302e-05,0.9646969584821062,7.466560834850385e-05,6.800172475128045e-05,1.0671717405642622
2014-12-23,6.063494070426503e-05,0.9448004990640458,8.637756086153831e-05,0.9662046118677762,6.837574333550554e-05,6.885228728085276e-05,1.1276624095172245
2014-12-24,5.292955813268682e-05,0.9389383766548224,7.273474159803649e-05,0.9691883620706262,5.825821506360813e-05,6.951179898805752e-05,1.100674502469171
2014-12-26,5.0003308753932844e-05,0.9351414441252757,7.063987044445962e-05,0.9702511749777248,5.5577834755612574e-05,6.984244060611317e-05,1.1114831426278624
2014-12-29,4.966432774890378e-05,0.9328197006717609,6.837140369997582e-05,0.9691875618987568,5.4357220116779175e-05,6.975455420422373e-05,1.0944922156522894
2014-12-30,4.653062419950052e-05,0.9288174705408491,7.171948030979614e-05,0.9671516128395798,5.365601094100259e-05,7.341515723413005e-05,1.1531332722069643
2014-12-31,4.3755181092948726e-05,0.9270376921999147,7.745391744093157e-05,0.9627875785815448,5.3967690017063276e-05,7.119189916599377e-05,1.2334011348832088
2015-01-02,6.483180836307134e-05,0.9334884444850496,7.034391118703547e-05,0.949963334889569,6.304000950628663e-05,7.609922474499795e-05,0.9723623495622664
2015-01-05,8.284505496642122e-05,0.9377237620885466,7.6714244187152e-05,0.9538056685285244,7.475602864312533e-05,6.923827926348933e-05,0.9023595756370186
2015-01-06,7.372029621424698e-05,0.9421010674358379,7.890409730315532e-05,0.9370566932371124,7.185232233366179e-05,6.899695788192378e-05,0.9746613351205689
2015-01-07,7.097584833724285e-05,0.9444773417030123,7.747522194937446e-05,0.934341927967268,7.00371159669418e-05,6.681139676537574e-05,0.9867739182793469
2015-01-08,6.58935484829367e-05,0.9442214453656947,8.022509338649852e-05,0.9388857848343196,6.865156207877197e-05,6.436246104369165e-05,1.041855593746776
2015-01-09,5.142752848602693e-05,0.9439687045477239,7.781661892762309e-05,0.929880875326482,5.9716122684832104e-05,6.24906918997795e-05,1.161170377865956
2015-01-12,5.214866604959718e-05,0.9432082465801683,7.533677403703382e-05,0.9261834133938632,5.911976523923691e-05,6.342885886604162e-05,1.1336774210678697
2015-01-13,5.1084978694142575e-05,0.942601208867944,7.141923911305815e-05,0.9265473081342562,5.693537824447375e-05,6.37875406435298e-05,1.1145228930280828
2015-01-14,5.779000718727771e-05,0.942015760002087,7.035241063340844e-05,0.9327142633362836,6.006535310061046e-05,6.342918140109505e-05,1.0393726532332679
2015-01-15,5.577655409897309e-05,0.9418961384152503,7.083947268099853e-05,0.9202758575778242,5.920610842509103e-05,6.055370422912844e-05,1.061487382673952
2015-01-16,7.006830803083834e-05,0.940678313787562,7.3936769896192e-05,0.9156658320986673,6.770678372456782e-05,5.81441356792213e-05,0.9662968270158433
2015-01-20,6.698197984101967e-05,0.9400747816452434,7.230488698015804e-05,0.9406125791023714,6.542221115106268e-05,6.471847806054506e-05,0.9767136072469182
2015-01-21,5.396910834789416e-05,0.9392392119130563,7.121445979732238e-05,0.9403359802991346,5.822814154607345e-05,6.437590487252835e-05,1.0789161305153465
2015-01-22,5.806897077464812e-05,0.9398230653071319,7.673616889542669e-05,0.921475523391031,6.273620153926056e-05,5.8682935652687915e-05,1.0803739191921422
2015-01-23,5.910063936486745e-05,0.937994881834629,7.60851012465948e-05,0.9290143282005722,6.28993807355025e-05,6.151263007322046e-05,1.064275808374642
2015-01-26,6.288399592442454e-05,0.9389478726037275,7.616008470512234e-05,0.9108291378725532,6.497933417351827e-05,6.189582399683264e-05,1.033320691827726
2015-01-27,6.964065036165525e-05,0.938767019113373,7.478716577348915e-05,0.9347911739790034,6.774898141678748e-05,5.9956470713874684e-05,0.9728367133987975
2015-01-28,7.988841611727443e-05,0.9389664952878215,7.60987175771475e-05,0.930667977693494,7.321173014624314e-05,5.608528311900143e-05,0.9164248548721999
2015-01-29,8.021798542057233e-05,0.9392228054685868,7.552192892931396e-05,0.9397983131167178,7.310398332786176e-05,5.5865318053791455e-05,0.9113166198900061
2015-01-30,7.830236811365751e-05,0.9381268691344741,7.684518468667004e-05,0.9370309945248316,7.277083405775218e-05,5.212217893592133e-05,0.9293567463007479
2015-02-02,6.708254753246161e-05,0.940274477307506,7.509453190476268e-05,0.9613165692804,6.673652340263144e-05,5.070422705589425e-05,0.9948418159035667
2015-02-03,8.067150173734702e-05,0.9414958991120708,7.97428199978845e-05,0.9273949821687972,7.551344756366187e-05,4.521374570468593e-05,0.9360610120971973
2015-02-04,7.910110058857453e-05,0.9419715662369731,7.725890225309267e-05,0.9178821794337394,7.363822698553118e-05,4.4856022943666185e-05,0.9309380835109087
2015-02-05,8.520627788871464e-05,0.9424594805815957,7.480405947349351e-05,0.9138243794531582,7.524212770140488e-05,4.327972200304063e-05,0.883058497164685
2015-02-06,8.507292515013707e-05,0.9415873515798545,7.322575818932421e-05,0.9104769770265606,7.431701155794251e-05,4.2966434597730174e-05,0.8735683112669221
2015-02-09,6.296753465448077e-05,0.9387198137751709,6.831966632888476e-05,0.9060719013747104,6.156972274866717e-05,4.256442085617459e-05,0.977801069813456
2015-02-10,6.653518645016198e-05,0.9368395609015022,6.712996566784155e-05,0.9159560017250626,6.26107813388376e-05,4.0919353300315557e-05,0.94101759804545
2015-02-11,6.58212274519105e-05,0.9339615543635086,6.473717335684361e-05,0.9253271261697904,6.096616176345679e-05,4.427106302986365e-05,0.9262386030099353
2015-02-12,6.625281595902424e-05,0.9320694768386393,6.329230487405098e-05,0.9244006254855822,6.035675920087518e-05,4.404233854022817e-05,0.9110066995220908
2015-02-13,6.59493776327874e-05,0.9308912582814995,6.210039555909742e-05,0.919761262456954,5.957327639500974e-05,4.3507068421600324e-05,0.9033182500480835
2015-02-17,5.2818371217651516e-05,0.9299830707457374,5.411028214339724e-05,0.916633719276464,4.97172895765488e-05,4.380578601041952e-05,0.9412878214603794
2015-02-18,4.925751255554142e-05,0.9302538495726209,5.3481850427857216e-05,0.919168616458781,4.774643240214197e-05,4.405041164286726e-05,0.969322848942167
2015-02-19,5.2538640297651296e-05,0.9298566533287999,4.963749258434441e-05,0.9120935779593424,4.748542561893252e-05,4.379420522491124e-05,0.9038190815352205
2015-02-20,5.811623348480445e-05,0.9294720406432503,4.8916808505559984e-05,0.9172016051752968,4.9558039503248656e-05,4.3683109092230355e-05,0.8527400440740281
2015-02-23,5.7842904366347e-05,0.9308026012090761,4.929040228011567e-05,0.9187240034026588,4.970084988822997e-05,4.396725480830663e-05,0.8592384914396851
2015-02-24,5.363774172174018e-05,0.9276542002070106,4.336411338785004e-05,0.9256244215915108,4.473903304257118e-05,4.446970890183002e-05,0.834096134670744
2015-02-25,4.6420168910813084e-05,0.9262606150715983,4.421049990412045e-05,0.9341788331322476,4.196133232365201e-05,4.6927513594966374e-05,0.903946136091667
2015-02-26,6.082008377129165e-05,0.92812521202884,4.8944125151955955e-05,0.9221040742821012,5.063844515570728e-05,4.8829946981430605e-05,0.8325941369322757
2015-02-27,6.477291200020017e-05,0.9280774531770573,5.368575462947117e-05,0.9226814180744092,5.472811173698684e-05,4.878592279830197e-05,0.84492282417097
2015-03-02,7.10002492943561e-05,0.9286649992826035,5.883578151907068e-05,0.9305567074129524,6.002190535661357e-05,5.107355272225644e-05,0.8453759804106038
2015-03-03,6.22129036386534e-05,0.9262010263202369,5.968722440241439e-05,0.9211205679293568,5.6439893482864056e-05,5.055769717357273e-05,0.9072055824733677
2015-03-04,6.357489191775788e-05,0.9246855945129998,5.9897526922254025e-05,0.9208766906311074,5.7061259414062e-05,5.058354551298121e-05,0.8975439468757244
2015-03-05,6.337223751236057e-05,0.9260356502110946,5.94007910901147e-05,0.9024390623233336,5.681635144919976e-05,5.3060767525904e-05,0.8965495567064031
2015-03-06,6.737776824421294e-05,0.9270400822538598,6.246724576049062e-05,0.893998411346287,6.0142711189394134e-05,4.887182070224304e-05,0.8926195206021799
2015-03-09,6.459093954914395e-05,0.9265518565068558,6.013228393046999e-05,0.8942309773583568,5.7744334599746166e-05,4.878893280131139e-05,0.894000536341656
2015-03-10,6.248974140729342e-05,0.9235591928325592,6.244298790600166e-05,0.9083232750108428,5.76913812817061e-05,4.37935353245369e-05,0.9232136344698126
2015-03-11,5.4252554100076106e-05,0.9197298196702411,5.821468923375883e-05,0.9264533163981996,5.168763408975118e-05,4.645297776725522e-05,0.9527225943023145
2015-03-12,5.508043688697334e-05,0.9156018165986606,5.611615445825761e-05,0.930016766648823,5.090369227247165e-05,4.36216617236807e-05,0.9241700892265525
2015-03-13,5.707193087433516e-05,0.9148193539302076,5.4029188846492054e-05,0.935338993802012,5.079966527419265e-05,4.300449777093043e-05,0.8900989417380462
2015-03-16,5.2149496476829495e-05,0.9128874730550582,5.232998061148929e-05,0.9398433274398666,4.768893175776075e-05,3.980446826018699e-05,0.9144658142375236
2015-03-17,4.691748238540657e-05,0.913510154934868,5.087152358342016e-05,0.948011719481713,4.4629097210136895e-05,3.9921758093904315e-05,0.9512253203087159
2015-03-18,5.051902620859181e-05,0.9134152725573458,5.142257210727034e-05,0.9547621707027169,4.6555677607018954e-05,3.745540663302384e-05,0.9215474070064555
2015-03-19,5.142834644805491e-05,0.9132114440409519,5.113504602398614e-05,0.9570888093772818,4.683084038294185e-05,3.7183911906675795e-05,0.9106036576587823
2015-03-20,5.066833282542825e-05,0.9133620334220358,5.174708498989144e-05,0.952011311148706,4.676858251915921e-05,3.923883527695366e-05,0.9230337749673909
2015-03-23,5.007282454924587e-05,0.9134566612828231,4.909611230427811e-05,0.9548815259614506,4.5291066152389214e-05,4.113374536215727e-05,0.9045039212406748
2015-03-24,4.2218867344400384e-05,0.913155560953495,4.740574061473606e-05,0.9595627142897613,4.085201898671277e-05,4.0605105978274654e-05,0.9676247032745443
2015-03-25,4.692159710753298e-05,0.9134159332160604,5.3155758508340794e-05,0.9371622094669342,4.561735874162204e-05,3.566895949312919e-05,0.9722038795286115
2015-03-26,4.732340893496746e-05,0.9137143824040523,5.233743907057238e-05,0.9383649361989654,4.547311506410618e-05,3.556441852535093e-05,0.9609010865340665
2015-03-27,4.354358066573599e-05,0.9139581557818174,4.6924254638913884e-05,0.9339257281674342,4.1313032397508696e-05,3.5394546698707274e-05,0.9487743489597197
2015-03-30,4.5502666776921666e-05,0.9141054711617224,5.118181193038362e-05,0.9149330577204172,4.411360617528527e-05,3.195735776438946e-05,0.9694729847715011
2015-03-31,3.983451498744685e-05,0.913031774384522,4.852861894279009e-05,0.9506251516134564,4.014344359883249e-05,3.309031904818782e-05,1.0077552999323074
2015-04-01,4.176214734580363e-05,0.9121314932977103,4.814378289723677e-05,0.9436827678377728,4.089959123917258e-05,3.260967019755746e-05,0.9793459828708323
2015-04-02,4.894523588776545e-05,0.9120684130534106,4.671040571091078e-05,0.9431999084595388,4.3610337539166476e-05,3.3272531958748795e-05,0.8910027043115649
2015-04-06,4.8199312485919956e-05,0.9120027588993227,4.915345699314642e-05,0.9334536517100672,4.439086498232849e-05,3.20085210059471e-05,0.9209854392694087
2015-04-07,4.533264144371158e-05,0.9125809484389281,4.957573781208478e-05,0.9279549306782738,4.326248918683232e-05,3.452923206300274e-05,0.9543341797223592
2015-04-08,4.177649686660928e-05,0.9113262680204608,4.874974457682807e-05,0.9292196337337018,4.1126909047292186e-05,3.456052013262973e-05,0.9844508786509505
2015-04-09,4.664355209638432e-05,0.9112259780513394,4.4799296642834465e-05,0.9268041939993016,4.165407536167859e-05,3.542856385613483e-05,0.8930296576813991
2015-04-10,4.853778747139849e-05,0.9107302251167224,4.71664555285947e-05,0.940402074322402,4.357589928231915e-05,3.571352609361614e-05,0.8977726747020928
2015-04-13,4.467938122611643e-05,0.9097634459326844,4.88359603044318e-05,0.9476466423652103,4.2496378742606614e-05,3.617747036283279e-05,0.9511407180761541
2015-04-14,4.646938254229903e-05,0.9087509985514827,5.095337000177672e-05,0.9465917128687864,4.4219599878879756e-05,3.611630301976917e-05,0.951585699220957
2015-04-15,4.691423215315267e-05,0.9110638198111901,5.0904044848963315e-05,0.9402077628352375,4.4522265279974784e-05,3.76859891502245e-05,0.9490140461988326
2015-04-16,4.176974619173272e-05,0.9101391155810061,5.1143423290920966e-05,0.9277837992646044,4.2066230284492295e-05,3.906635838839458e-05,1.0070980582787994
2015-04-17,4.332386275975345e-05,0.9075018429899242,5.547083369561248e-05,0.922029914616838,4.4488057968999594e-05,3.6403969684610105e-05,1.026871916193208
