Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_NKE,Predicted_Covariance,Future_Cov_45_NKE,Beta_Predicted
2014-08-01,4.584672797284814e-05,0.5806028672264412,0.0003497904731206447,1.264582204658773,7.35253901431064e-05,7.451433527982399e-05,1.603721648067239
2014-08-11,3.847004227028839e-05,0.5913913884748827,0.000354287744431959,1.2614304055581125,6.904216362640395e-05,7.410871537539997e-05,1.7946994479839022
2014-08-12,3.841634430365733e-05,0.59782598112877,0.00035799552207159044,1.2454391531523934,7.010864927287994e-05,7.418448470679217e-05,1.824969307821552
2014-08-13,3.776559449586869e-05,0.6014073323684794,0.0003598586604900531,1.2616293808375636,7.011046718374604e-05,7.346596338024071e-05,1.85646401492278
2014-08-14,3.862814115860239e-05,0.6022661161153631,0.0003630632331868765,1.2005706753195953,7.1323306814653e-05,7.342026868088387e-05,1.8464079470406896
2014-08-15,3.923523389055349e-05,0.6184975823541801,0.00036557453664845334,1.2170415459722443,7.40737102494477e-05,7.740956239587579e-05,1.8879385415689371
2014-08-18,5.8802594173761744e-05,0.5936620369531261,0.0003737205608249039,1.1516244148288175,8.800574361125678e-05,8.179297748128266e-05,1.4966302906841098
2014-08-19,5.790352204668287e-05,0.5776562168859417,0.00037819074434601726,1.1788523799631128,8.548253448509313e-05,8.402755772812943e-05,1.4762924855620276
2014-08-20,5.609710643686182e-05,0.5870299277975468,0.00038176252096960644,1.1375523615830303,8.590671612744708e-05,8.460568660227206e-05,1.5313930001743752
2014-08-21,5.441563613273725e-05,0.5882643257529614,0.00038313498888784355,1.1284669636566391,8.49396123853073e-05,8.531653168604656e-05,1.5609412739035566
2014-08-22,5.0059045313325706e-05,0.595403377612956,0.00038583461640680434,1.1275272437747854,8.274717389026236e-05,8.523515071195815e-05,1.6529914498436327
2014-08-25,6.652021183637015e-05,0.6003931470526349,0.000387327072434093,1.1020460733429416,9.637213158973594e-05,8.601195263895673e-05,1.4487646525660063
2014-08-26,6.338834696697776e-05,0.6037111224584045,0.0003880157674050979,1.10751161308487,9.468007152367675e-05,8.646120981901844e-05,1.493651058182673
2014-08-27,6.228211919321129e-05,0.60578215824803,0.0003863573437038047,1.1089326572517644,9.397076331252237e-05,8.765618879494986e-05,1.5087920020994585
2014-08-28,6.139493236265438e-05,0.6053975605187757,0.0003847016340828785,1.0549495331545216,9.303983783460436e-05,8.6461289551395e-05,1.515431881006503
2014-08-29,6.15753093611576e-05,0.6067951894659978,0.0003834281934215842,1.0625971435254298,9.323681984637282e-05,8.691575623665223e-05,1.5141916591845441
2014-09-02,7.761239871585492e-05,0.568430583778886,0.0003858373486998155,1.0583475973417622,9.836602504910167e-05,8.686472874557708e-05,1.2674009137280682
2014-09-03,7.595624179294328e-05,0.5454575506761773,0.0003874037100207569,1.0520899406617328,9.356740391915226e-05,8.725030990516836e-05,1.231859314132695
2014-09-04,7.498131031863036e-05,0.5239508204418108,0.0003881489400034729,1.048727831974245,8.938532833769216e-05,8.72336729585267e-05,1.1921014444513232
2014-09-05,7.387822741090312e-05,0.5219160196575467,0.0003901627847929416,1.025217367355446,8.860980520019735e-05,8.487685603831214e-05,1.199403509065786
2014-09-08,7.348698808482049e-05,0.5178868282094234,0.00038800663277739053,1.0337133301807613,8.744996987858015e-05,8.557161463024585e-05,1.190006178748859
2014-09-09,8.133593066383054e-05,0.5054123858402046,0.0003884171875748821,1.0273899043751136,8.983308630045594e-05,8.397273784254662e-05,1.10446988885816
2014-09-10,8.008754908927675e-05,0.5127234005852406,0.00038906076653581035,1.023049133176338,9.050537239139104e-05,8.342344222089481e-05,1.1300804359801437
2014-09-11,7.945435898388616e-05,0.5188509271703172,0.0003888897046669719,1.0252994420904245,9.12041676498574e-05,8.360621625677093e-05,1.1478812341605347
2014-09-12,7.986652544186676e-05,0.5161530493008428,0.0003885668389410224,1.0318131494255571,9.092718793501975e-05,8.319218353201539e-05,1.1384893412097141
2014-09-15,7.976789477234261e-05,0.5166410999690015,0.0003881697254515977,1.0299894812823762,9.091045841523242e-05,8.300400417794363e-05,1.1396873225085187
2014-09-16,8.12776222335961e-05,0.4945313011093995,0.000381766450010099,1.0541909734671218,8.711203513590444e-05,8.444704408086595e-05,1.0717837547651177
2014-09-17,8.038458733415224e-05,0.4866234589246075,0.000374169435485507,1.052370455778228,8.439439205195015e-05,8.439338533610168e-05,1.04988275552289
2014-09-18,8.052555846541116e-05,0.4798886634198372,0.00036770064685009193,1.0563910880473464,8.257613661311869e-05,8.418807282930998e-05,1.0254649354414391
2014-09-19,7.686942885417954e-05,0.4712958784792855,0.0003612398597792324,1.0469310742551226,7.853591382866909e-05,8.309925628626281e-05,1.0216794244386913
2014-09-22,7.562338268336147e-05,0.4752936475500655,0.00036000783491944627,1.0247900897173867,7.842346663620886e-05,7.974631523775686e-05,1.037026695361823
2014-09-23,7.716105522203933e-05,0.47917141032209903,0.0003654947925329213,1.0199253439590168,8.046936495399779e-05,7.83967026156479e-05,1.0428753821787227
2014-09-24,7.845740621167833e-05,0.48998053902542055,0.00036920131626445786,1.024358390683658,8.339258276268699e-05,7.770353058971379e-05,1.062902621808495
2014-09-25,8.684570042440597e-05,0.49933498104136476,0.0003731165319184786,1.0077806624945531,8.988524341066555e-05,6.981484311682529e-05,1.0349993490916147
2014-09-26,7.784867175631449e-05,0.5504338024065042,0.0005349845805216205,0.8022381866651459,0.00011233144155652703,5.588027314932409e-05,1.442946154664682
2014-09-29,7.945972408695768e-05,0.5551913757933253,0.0005242941021863921,0.7935639360677919,0.00011331925842745377,5.567492245706814e-05,1.426121972226351
2014-09-30,7.034453028421699e-05,0.583452002930476,0.0004685036583104619,0.7959530702235862,0.0001059197129925166,5.5724892613715774e-05,1.50572777392305
2014-10-01,6.051441443903661e-05,0.6014377995143493,0.00043066213653987376,0.7524370701595102,9.709312567342073e-05,4.894405112043546e-05,1.6044627808674283
2014-10-02,5.727685640094654e-05,0.6106879883773985,0.0003934324925573394,0.7601649143429567,9.167355583603094e-05,4.9416351510755666e-05,1.6005339956910758
2014-10-03,5.732458945014978e-05,0.6130141278598205,0.00033868660607146476,0.7894384553751802,8.54161458326074e-05,5.0804159824842146e-05,1.490043743041307
2014-10-06,5.950629355094935e-05,0.6169410595328965,0.00029546940635253314,0.7845378516874172,8.180528932268957e-05,5.045285694099417e-05,1.3747334011426504
2014-10-07,5.823383972398379e-05,0.6127944893935422,0.00027001512173680957,0.6642044976918079,7.684163694708296e-05,4.3023926472754707e-05,1.319535811330598
2014-10-08,6.403572465426801e-05,0.5898357638395922,0.000248099300569489,0.6725028860627137,7.434555982672112e-05,3.972319215088296e-05,1.1610013040082925
2014-10-09,6.579132724406009e-05,0.5839987662350558,0.00023357992945447037,0.6086622084775598,7.239590724798593e-05,3.398245572555368e-05,1.1003867877513007
2014-10-10,6.388921163395802e-05,0.5615849296871701,0.00020923934269188253,0.6518970473614607,6.493081931440858e-05,3.5015699419204894e-05,1.0163033422046006
2014-10-13,7.100010076144222e-05,0.5576023914540263,0.00019972972410812627,0.6421265125304568,6.64011286429738e-05,3.115557857684501e-05,0.9352258367361929
2014-10-14,5.126108009219706e-05,0.5394194602405116,0.00018998558720656863,0.6427692908710425,5.3232984342729324e-05,3.5922350238911616e-05,1.0384678638644687
2014-10-15,4.732231652345586e-05,0.5212401433112042,0.00018159441835523263,0.7318949017985549,4.8319463248123885e-05,4.803176056168098e-05,1.0210713844529098
2014-10-16,5.30327919984953e-05,0.514247811295849,0.00017734882873660852,0.7838592718075278,4.987223831251546e-05,5.1489784615121377e-05,0.9404037847739656
2014-10-17,4.626798859027275e-05,0.5002514502052742,0.00016014556623982547,0.8170090261822633,4.306119976439316e-05,5.208650381029599e-05,0.9306909826083561
2014-10-20,4.9165393824874467e-05,0.49668997570630996,0.00014944986567465857,0.7856288526489258,4.257581015852465e-05,4.905751707073145e-05,0.8659710997165669
2014-10-21,6.127847379397686e-05,0.5196818264813828,0.0001468778142646702,0.7555035061652368,4.930257474947576e-05,4.173033509063424e-05,0.804565970674057
2014-10-22,6.0122674099070425e-05,0.5407973806535636,0.00014363446842339945,0.7443499746072537,5.0255437658980026e-05,3.98566712903397e-05,0.8358816105911869
2014-10-23,6.055871725038731e-05,0.547739025340078,0.00014413700912746643,0.7587701645424995,5.1174047914640065e-05,3.893142345239617e-05,0.8450319002474045
2014-10-24,5.99990058104541e-05,0.5554121406037321,0.0001443357682234318,0.7622124552022614,5.168617334128759e-05,3.921265206065396e-05,0.8614504964394244
2014-10-27,5.8561423507449295e-05,0.5595235664182281,0.00014457867356534865,0.7730513160948498,5.14844779849034e-05,4.1826730252780936e-05,0.8791534580499794
2014-10-28,5.4522480778452264e-05,0.5587296260184704,0.00013606583893896067,0.7810274468820811,4.8124259043036806e-05,4.033826567356793e-05,0.882649841972266
2014-10-29,5.3729820257279105e-05,0.5610426236339694,0.00012895619908775396,0.7921704590396211,4.67008368262451e-05,4.720559623583243e-05,0.8691791002207616
2014-10-30,5.3551839514494966e-05,0.5630727680992634,0.00012368913177951245,0.7719136294339762,4.5826584634911275e-05,4.697856181063089e-05,0.855742492701998
2014-10-31,5.56093263598845e-05,0.5553092028960611,0.00011791827357868167,0.8595991979284588,4.4967551844933944e-05,5.2783125621908844e-05,0.8086332776973302
2014-11-03,5.4562010343014535e-05,0.5760526161910275,0.00013440196853659197,0.9012199929509344,4.9329890335851345e-05,6.14875538291453e-05,0.9041069056240695
2014-11-04,6.02491600622342e-05,0.6021786142944118,0.00015284458010982006,0.9229851731193404,5.778642773992443e-05,6.415373907219049e-05,0.9591242048890658
2014-11-05,6.0354415020847636e-05,0.6181564828517431,0.0001671646162248446,0.9046750784088168,6.209049590533303e-05,6.344903789034174e-05,1.028764770297015
2014-11-06,5.86925643313682e-05,0.6209310613969713,0.00017848767546883564,0.9167535094061874,6.355343732485296e-05,6.411706841039594e-05,1.0828192301505366
2014-11-07,5.828791566618652e-05,0.6121306850331794,0.0001861981885000143,0.9362171880079856,6.37706933594743e-05,6.61819687223208e-05,1.0940637116737457
2014-11-10,5.7340540123530906e-05,0.6090089638548354,0.00019455544466975022,0.9288535485404954,6.432447780952715e-05,6.702738152437601e-05,1.1217975566841625
2014-11-11,6.57571982494724e-05,0.6236120666016643,0.00018242796989661016,0.8891590872207951,6.830175657730681e-05,6.777671279616257e-05,1.0386962704551488
2014-11-12,6.673646336542344e-05,0.6336982645545225,0.0001725267774475795,0.8953247944315815,6.79974093801496e-05,6.834564973262245e-05,1.018894408710598
2014-11-13,7.11343776232816e-05,0.6425331639501872,0.00016348314176502365,0.8863167074988559,6.929019827707501e-05,6.81742964944976e-05,0.9740747103183621
2014-11-14,6.859476809423724e-05,0.6481659493551563,0.00015725831031398552,0.9354642783398978,6.731913248078536e-05,7.65613084486347e-05,0.9814033103559826
2014-11-17,6.853595565786147e-05,0.6518287955099559,0.00015138564435899558,0.9216363764023932,6.639496181559451e-05,7.608849701795714e-05,0.9687610127893302
2014-11-18,7.650833651469074e-05,0.6694533614446879,0.00014710289390396084,0.9231580168575308,7.102075985664251e-05,7.563738149069806e-05,0.9282747879769346
2014-11-19,7.466095393809579e-05,0.6758976751938679,0.00014411263848051372,0.9499496627239106,7.010980427547879e-05,8.151254197423993e-05,0.9390424388845805
2014-11-20,7.31046489834875e-05,0.6785691631745269,0.00014039773088014282,0.9489143039245092,6.874587786932927e-05,8.467648443233943e-05,0.9403762801030237
2014-11-21,7.04730363634149e-05,0.6793631491970267,0.0001376749870074643,0.9740054641088912,6.69176990751429e-05,8.825421490555414e-05,0.9495503887481468
2014-11-24,6.987047932397521e-05,0.6771783800096502,0.0001366826991579498,1.0161980077904258,6.617694564020969e-05,9.510812874332278e-05,0.9471374217051044
2014-11-25,8.166110492431963e-05,0.6326858806286536,0.0001377313409222605,0.9690776270739828,6.709839878214045e-05,9.442977383507729e-05,0.821669004409439
2014-11-26,7.228929035700332e-05,0.6036439160818464,0.00014001670010985678,0.9741724171582792,6.073062178461057e-05,9.95718205216216e-05,0.8401053805437868
2014-11-28,6.63644735069259e-05,0.5774492995885344,0.00014026426067423385,0.9845455055136492,5.571282737057801e-05,0.00010083277106644928,0.839497767804392
2014-12-01,6.796408095783602e-05,0.5411667714764838,8.53968248697749e-05,0.9719112230521372,4.122794693519053e-05,0.00010080600745536271,0.6066137635373571
2014-12-02,6.956629167082881e-05,0.5308850494768934,9.094009834192716e-05,0.9817316211581152,4.2225775223143284e-05,0.00010105043546363503,0.6069861452863642
2014-12-03,9.973973303376368e-05,0.597717597154564,0.0001055113606850191,0.9806798858565388,6.131683850052786e-05,0.0001009588701850272,0.6147684241321462
2014-12-04,7.195368455764464e-05,0.6289506209503868,0.00011816639187375788,1.0012155975875372,5.7994933744453605e-05,0.00010571821748523309,0.8060036689016504
2014-12-05,6.914099334132158e-05,0.6644547352199647,0.00012863675333883194,0.9980296987925432,6.266365800324214e-05,0.00010532381720854666,0.9063170049336228
2014-12-08,6.652863915801598e-05,0.6873923810504804,0.00013533923408202156,0.9857926452548864,6.522602181682051e-05,0.00010502910450458463,0.9804202016202144
2014-12-09,5.578278936298998e-05,0.7014555395723421,0.00014125260916037624,0.9831104259395046,6.226564655792387e-05,0.00010504590744554817,1.1162160815004898
2014-12-10,7.622608908783083e-05,0.6862898248053191,0.0001474441301300769,1.074027003684202,7.275672179361384e-05,0.00010796906923943163,0.9544858284645898
2014-12-11,6.0199482263474304e-05,0.6934813803623102,0.000154832530305799,1.082244554802878,6.695180480019727e-05,0.0001083354513661863,1.1121657908480038
2014-12-12,5.635062229218622e-05,0.6821500985535828,0.00015745810477395034,1.12810074539036,6.425572295941193e-05,0.00010548504660936574,1.1402841769206489
2014-12-15,5.5088696774690915e-05,0.6948089971777123,0.000156284729685156,1.1408162146715302,6.446959704381536e-05,0.00010561677380463502,1.1702872062392708
2014-12-16,5.154869882225274e-05,0.6882824693372999,0.00015864440845138897,1.1093354791406935,6.22426316672342e-05,0.00010052679587109909,1.2074530121867026
2014-12-17,8.951914955443635e-05,0.7197282351498715,0.0001609424190744958,1.1436019682002672,8.638966238240803e-05,9.513104684784161e-05,0.9650411427319773
2014-12-18,9.913276275332198e-05,0.768492683492614,0.0001611658454516829,1.1361974265048835,9.713703598765787e-05,8.016409452081007e-05,0.9798681413668435
2014-12-19,7.377698274922788e-05,0.7895944471914506,0.00015973655802637167,1.1219865603950483,8.571694645724434e-05,7.915470738828209e-05,1.1618386014592257
2014-12-22,6.996587850894997e-05,0.800424981435182,0.00015735181370384006,1.1069220688015835,8.39845997811904e-05,7.802720759294231e-05,1.2003651146958323
2014-12-23,6.063494070426503e-05,0.7916413632502179,0.0001527476918891777,1.1254300767641492,7.61863705844239e-05,8.019878399264123e-05,1.2564763764841118
2014-12-24,5.292955813268682e-05,0.7625610250709303,0.00015035229201993308,1.130541712789848,6.802659998674055e-05,8.108432928266594e-05,1.2852289417608138
2014-12-26,5.0003308753932844e-05,0.7487934307064059,0.00014964425111109117,1.1283938211074498,6.477261274565194e-05,8.122616129046338e-05,1.2953665339307665
2014-12-29,4.966432774890378e-05,0.7444589095484914,0.0001494358367376345,1.129570902952919,6.413430492726969e-05,8.129769497163061e-05,1.2913555429869943
2014-12-30,4.653062419950052e-05,0.7405716880558072,0.00014885367478126359,1.1319729295395755,6.163342815740596e-05,8.592651814220906e-05,1.3245777209682812
2014-12-31,4.3755181092948726e-05,0.7447464463321058,0.00014853614676946827,1.1444436772979565,6.003980308125401e-05,8.462418989180456e-05,1.3721758562423045
2015-01-02,6.483180836307134e-05,0.7491894138662823,0.0001510864263698263,1.099975356773173,7.414782639283838e-05,8.811631861430936e-05,1.1436951747141688
2015-01-05,8.284505496642122e-05,0.7635898105003434,0.00015464775047201846,1.1281118388588598,8.64301413381474e-05,8.189144300207356e-05,1.0432745970556636
2015-01-06,7.372029621424698e-05,0.7619766949165013,0.00015657806314688837,1.155125225621323,8.18654555248631e-05,8.505368684280343e-05,1.1104873383436298
2015-01-07,7.097584833724285e-05,0.7657024407092268,0.00015948502694534798,1.1436562755576842,8.146579228500257e-05,8.177870531372885e-05,1.1477959643105158
2015-01-08,6.58935484829367e-05,0.7713736757070332,0.00016283978977314206,1.0905902445347349,7.990363341278165e-05,7.476209914167966e-05,1.212616944335194
2015-01-09,5.142752848602693e-05,0.7726544301701426,0.00016109194119016065,1.0798806325729118,7.03266666559159e-05,7.257111065431882e-05,1.3674906946971785
2015-01-12,5.214866604959718e-05,0.7650968277851506,0.00015878126508872434,1.0917871579028589,6.962057921556855e-05,7.47700860854524e-05,1.3350404620005871
2015-01-13,5.1084978694142575e-05,0.7625075282088826,0.0001574382452931701,1.0609820466284807,6.838264018832348e-05,7.304261188524588e-05,1.3386056319558426
2015-01-14,5.779000718727771e-05,0.7652787362400122,0.00015649042736588456,1.0791348744585612,7.277628942837888e-05,7.338650688522972e-05,1.2593230728028073
2015-01-15,5.577655409897309e-05,0.7706618432813582,0.00015625665536087976,1.0814923417480535,7.194638193453893e-05,7.116167054587884e-05,1.2899036718344625
2015-01-16,7.006830803083834e-05,0.7563076649022497,0.0001570600144382926,1.143800734871748,7.933998857842503e-05,7.263054139079176e-05,1.1323234541856793
2015-01-20,6.698197984101967e-05,0.7556305389052672,0.00015790415856882755,1.144981895807617,7.771149709743616e-05,7.878002840899903e-05,1.16018513161126
2015-01-21,5.396910834789416e-05,0.7516794843636696,0.000158928500484757,1.15253090023241,6.961554244683408e-05,7.890288274666323e-05,1.2899146303859665
2015-01-22,5.806897077464812e-05,0.7570946091040941,0.00016210798843385588,1.1189901228340855,7.345551813248193e-05,7.12613886179163e-05,1.264970209607216
2015-01-23,5.910063936486745e-05,0.7428624709122421,0.00016268080412250562,1.1178552696583266,7.284045724598808e-05,7.401631556219358e-05,1.2324817130369032
2015-01-26,6.288399592442454e-05,0.7298459391605246,0.0001625601086810829,1.10821862128865,7.379182509319044e-05,7.530951951483666e-05,1.173459542581791
2015-01-27,6.964065036165525e-05,0.7379528664277288,0.0001631814858616574,1.0883147231612105,7.866752282306973e-05,6.980330114687142e-05,1.1296207375223588
2015-01-28,7.988841611727443e-05,0.7413361720862992,0.000162876935219819,1.0873376786236106,8.456426744123661e-05,6.552674317075024e-05,1.0585297787991959
2015-01-29,8.021798542057233e-05,0.7502592256450336,0.00016312362877163436,1.0510281232516008,8.582338840397327e-05,6.247725662988937e-05,1.0698771348346952
2015-01-30,7.830236811365751e-05,0.7607554571365879,0.00016381914165695532,0.9657739038360832,8.616181677777124e-05,5.372099804757705e-05,1.100373064741868
2015-02-02,6.708254753246161e-05,0.72706486695447,0.00015848176148553357,1.0573195259802963,7.496655911042654e-05,5.576786152356243e-05,1.1175270151174537
2015-02-03,8.067150173734702e-05,0.7177696021388119,0.00015506146718580923,1.0509869547913446,8.027809850625131e-05,5.123928620117233e-05,0.9951233927394018
2015-02-04,7.910110058857453e-05,0.7149008869466457,0.00015065102275669347,1.0064813356303228,7.804105668687046e-05,4.9185778845012075e-05,0.986598872913063
2015-02-05,8.520627788871464e-05,0.7025801784724987,0.00014643124322576102,1.0267136454495434,7.84781153669043e-05,4.862628110050597e-05,0.9210367746541189
2015-02-06,8.507292515013707e-05,0.6828240903283409,0.00014496355255562025,1.0034670872861338,7.58287556894537e-05,4.735474269504427e-05,0.8913382907150633
2015-02-09,6.296753465448077e-05,0.6651260377713837,0.0001422346928051953,0.9891121044445929,6.294555455112018e-05,4.646538958292355e-05,0.9996509295864734
2015-02-10,6.653518645016198e-05,0.6595899851588327,0.0001411365790907152,0.9617140625782185,6.391746398302093e-05,4.296354565765728e-05,0.9606565697519786
2015-02-11,6.58212274519105e-05,0.6500667206467992,0.00013973179641522224,0.986508551149778,6.234312144810413e-05,4.7198208084777874e-05,0.9471582931760503
2015-02-12,6.625281595902424e-05,0.6497576622880804,0.00013719482031588154,1.019261979669874,6.194730798767067e-05,4.8561932924074965e-05,0.935013962666637
2015-02-13,6.59493776327874e-05,0.6545492508485072,0.00013560147195329551,1.028786104051528,6.189846550474073e-05,4.86642232578873e-05,0.9385754305279036
2015-02-17,5.2818371217651516e-05,0.6771704485930952,0.00013219727115791223,1.013467125628065,5.658505533731248e-05,4.843343977014218e-05,1.0713139014480282
2015-02-18,4.925751255554142e-05,0.6754747658006178,0.00013087681869021725,1.0194238862708325,5.4234636368299e-05,4.885506426645441e-05,1.1010429385191856
2015-02-19,5.2538640297651296e-05,0.6790978050478911,0.0001275265031186288,1.013795675336829,5.55868375520294e-05,4.86774350074502e-05,1.0580181983604622
2015-02-20,5.811623348480445e-05,0.6800828207752345,0.00012603626233436945,0.9927671049019724,5.820473177086975e-05,4.728202992876598e-05,1.0015227808266074
2015-02-23,5.7842904366347e-05,0.6753966426496569,0.00012400211250526504,0.9698175001345188,5.7200323510226455e-05,4.6412429617647645e-05,0.988890930302345
2015-02-24,5.363774172174018e-05,0.6764733287770865,0.00012200792422976947,0.9577984990031924,5.47242653349012e-05,4.6015445837143814e-05,1.020256699448639
2015-02-25,4.6420168910813084e-05,0.6621109555329877,0.00011951871322007533,0.982792681796781,4.9317617334506636e-05,4.936958032051975e-05,1.0624178776527162
2015-02-26,6.082008377129165e-05,0.6639075301913859,0.00011675803721795904,1.0213103394666767,5.5946702505347334e-05,5.4083406763570747e-05,0.9198721711027196
2015-02-27,6.477291200020017e-05,0.6631569515165333,0.00011736143897060194,1.0231774861101817,5.781968887058131e-05,5.4099559033610566e-05,0.8926522999367795
2015-03-02,7.10002492943561e-05,0.6673567480896843,0.00011881163187947131,0.9650919809268814,6.1293930780019e-05,5.296901927312883e-05,0.8632917685387808
2015-03-03,6.22129036386534e-05,0.6773421871133718,0.00011784071416772226,0.9557594865021856,5.7995733350211886e-05,5.245892923438955e-05,0.9322138970890059
2015-03-04,6.357489191775788e-05,0.6825895030638874,0.0001169872932299665,0.9663574002465142,5.8866981464509045e-05,5.308179046607795e-05,0.925947016011618
2015-03-05,6.337223751236057e-05,0.6852117391688588,0.00011671296399740109,0.9437697835233724,5.8929650388715714e-05,5.549089259565353e-05,0.9298969501782489
2015-03-06,6.737776824421294e-05,0.6868743154759523,0.00011692740374744337,0.9087507182563608,6.096684781917313e-05,4.9678278621075174e-05,0.9048511016007057
2015-03-09,6.459093954914395e-05,0.6896245558692357,0.00011592205077394084,0.9109334769193502,5.967350480707592e-05,4.970021539979898e-05,0.9238680413012632
2015-03-10,6.248974140729342e-05,0.6779516186989412,0.00011448199915943393,0.9470414824499448,5.7341845748464574e-05,4.5660279502337256e-05,0.9176201478371294
2015-03-11,5.4252554100076106e-05,0.6722749155551588,0.00011458654414280474,0.9397531607210368,5.30058510656971e-05,4.711984069677507e-05,0.9770203807901966
2015-03-12,5.508043688697334e-05,0.6737028390035306,0.00011457522249563932,0.9150971986678694,5.3519545949254135e-05,4.2921871815726915e-05,0.9716616093492104
2015-03-13,5.707193087433516e-05,0.6672211285810035,0.00011444624457596616,0.8792716307125796,5.392396853595908e-05,4.04266636306039e-05,0.9448421966779523
2015-03-16,5.2149496476829495e-05,0.6524395936826113,0.00011223579577483651,0.924390856901951,4.9914998616516766e-05,3.915002155070889e-05,0.9571520721910415
2015-03-17,4.691748238540657e-05,0.6404831597039707,0.00010988768194000902,0.929606468394554,4.5988534590769175e-05,3.9146693855288296e-05,0.9802003912527426
2015-03-18,5.051902620859181e-05,0.639360406678842,0.000108700026559662,0.9368382520295184,4.7379235509878785e-05,3.675224967628372e-05,0.9378493424289512
2015-03-19,5.142834644805491e-05,0.6271796010648578,0.00010776550218808533,0.9674807450960584,4.669099011103667e-05,3.7587649593838e-05,0.9078843349201748
2015-03-20,5.066833282542825e-05,0.6202008175937789,0.00011688329438878062,0.8944975631208475,4.772839866991789e-05,3.686830410931208e-05,0.9419768918460459
2015-03-23,5.007282454924587e-05,0.6169038878006019,0.00011629122530807197,0.8207735307706723,4.70751839299604e-05,3.535673117220053e-05,0.9401343813481635
2015-03-24,4.2218867344400384e-05,0.6427187574896595,0.00011826253114212591,0.8131757280144535,4.541484629066603e-05,3.441055610359692e-05,1.0757002531639337
2015-03-25,4.692159710753298e-05,0.6550706737628503,0.000121189804640162,0.7750714111414502,4.9397798368829686e-05,2.9499685848421225e-05,1.0527731666000595
2015-03-26,4.732340893496746e-05,0.6615682575784668,0.00012342875449127924,0.7837809544523977,5.0561604051481685e-05,2.9705621790660878e-05,1.0684269199829666
2015-03-27,4.354358066573599e-05,0.6548671509688154,0.00012397143036523405,0.7760053586967584,4.811451159641679e-05,2.9409574100431405e-05,1.1049737036044356
2015-03-30,4.5502666776921666e-05,0.6581236828598273,0.00012619440383338038,0.773917027851477,4.9870760677847644e-05,2.7031861107548123e-05,1.0959964373591706
2015-03-31,3.983451498744685e-05,0.6462827992679543,0.00011680717053591206,0.7749378534704925,4.408462148275357e-05,2.6974818381707782e-05,1.1066940691168468
2015-04-01,4.176214734580363e-05,0.6355643879333215,0.00010817165640670992,0.758661638401861,4.2717684653664245e-05,2.6216125442778274e-05,1.0228804639749116
2015-04-02,4.894523588776545e-05,0.6258502846341546,0.00010239401859172185,0.768081264182716,4.430604262042953e-05,2.7095007304627918e-05,0.9052166532004486
2015-04-06,4.8199312485919956e-05,0.6168127500075099,0.00010253587034997839,0.7889763070184349,4.3362236641290875e-05,2.705433167477509e-05,0.8996442979131271
2015-04-07,4.533264144371158e-05,0.6010214029399934,0.00010111907915292414,0.858607045488862,4.0692278068921455e-05,3.194879508096806e-05,0.8976374809186456
2015-04-08,4.177649686660928e-05,0.6254398275236654,9.5533534402772e-05,0.8458805754399563,3.951204119160665e-05,3.146088566793137e-05,0.9457959416216024
2015-04-09,4.664355209638432e-05,0.6257973103657072,9.210141616921156e-05,0.8352932186018036,4.1016883048779886e-05,3.193041132683168e-05,0.879368770286245
2015-04-10,4.853778747139849e-05,0.6179335774716178,8.959932851863922e-05,0.8798720560928227,4.075061430748237e-05,3.3414785539426335e-05,0.8395647274094475
2015-04-13,4.467938122611643e-05,0.6193537201890299,8.775633694609809e-05,0.8882391069870811,3.878212206701109e-05,3.390952126198753e-05,0.8680093815699889
2015-04-14,4.646938254229903e-05,0.6135532155433051,8.583117938449065e-05,0.8877809984994006,3.874879732263637e-05,3.387243636416889e-05,0.8338565137456915
2015-04-15,4.691423215315267e-05,0.6253963352986205,8.251291719921945e-05,0.90199341524965,3.891066105830437e-05,3.615425803140187e-05,0.8293999341453475
2015-04-16,4.176974619173272e-05,0.6285260476560572,7.855353718352888e-05,0.8400707320061813,3.600286579724229e-05,3.537300857610107e-05,0.8619364271925636
2015-04-17,4.332386275975345e-05,0.6430409367322752,7.563005297192316e-05,0.7949099476328566,3.680860931839335e-05,3.13849661240623e-05,0.8496151306385227
2015-04-20,4.305137811564542e-05,0.6517784384059203,7.357764826964909e-05,0.7643427711691568,3.668313716877457e-05,2.8844139680608697e-05,0.8520781162971285
2015-04-21,4.4326391543702614e-05,0.6542897887702009,7.166327207268305e-05,0.7877149833895508,3.6876496067929766e-05,3.068751031051992e-05,0.8319309283628966
2015-04-22,3.760113128202133e-05,0.6501346214459561,7.100452295313414e-05,0.8210653415684238,3.359284272980045e-05,3.171341249215175e-05,0.8933997883692025
2015-04-23,3.981692672329287e-05,0.6511928855310204,7.011361353964227e-05,0.8099813486675974,3.440683226943718e-05,3.115861027753195e-05,0.8641257651186125
2015-04-24,4.472325784062566e-05,0.6479279613158936,7.057520966442308e-05,0.851812389251311,3.640152068461863e-05,4.0992661786279155e-05,0.8139281984854033
2015-04-27,4.8016264703360416e-05,0.6400513848473428,7.244071201491426e-05,0.8536548178882964,3.774855945068576e-05,4.097375785351413e-05,0.7861619325012579
