Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TGT,Predicted_Covariance,Future_Cov_45_TGT,Beta_Predicted
2014-07-29,3.5953585678647994e-05,0.5474831363810018,0.00010911887800649781,1.302707644050049,3.429191962521176e-05,5.489243506323556e-05,0.9537830226924192
2014-07-30,3.539196672747045e-05,0.5186878912814142,0.00011035081570888099,1.3035478877453055,3.241501537623497e-05,5.4927894728017354e-05,0.9158862412434164
2014-07-31,4.5379445989039353e-05,0.6319905291306915,0.0001424994761627122,1.1987475009439357,5.082142038499824e-05,4.285854141317186e-05,1.1199215697184428
2014-08-01,4.584672797284814e-05,0.5806064947100612,0.00014456177128660219,1.2272072423415772,4.7267517432324973e-05,4.360965437604483e-05,1.0309899860316807
2014-08-11,3.847004227028839e-05,0.6105659510572564,0.00022933537846098214,0.9233258411697582,5.7349474351794344e-05,5.424515824297613e-05,1.4907567282837932
2014-08-12,3.841634430365733e-05,0.5481012971455019,0.000224361698312827,0.9775010699952256,5.0885401642884856e-05,5.822477396377524e-05,1.3245768842726777
2014-08-13,3.776559449586869e-05,0.4982107351598605,0.00021769634510872483,1.0114484402205082,4.517381957271006e-05,5.889767248517213e-05,1.1961633379729208
2014-08-14,3.862814115860239e-05,0.47484949682068567,0.0002156575295603741,0.9157917051291432,4.334012903245871e-05,5.6004760426459324e-05,1.121983293332948
2014-08-15,3.923523389055349e-05,0.4559969588233498,0.00021418804206797937,0.9566028918901875,4.180205955223487e-05,6.084443993955273e-05,1.0654214441244707
2014-08-18,5.8802594173761744e-05,0.5172142626341573,0.00019869979489805812,0.978777960776776,5.590716174858394e-05,6.951673017186826e-05,0.9507601243472049
2014-08-19,5.790352204668287e-05,0.5616241321201492,0.0001861718211216857,0.9680229679874884,5.8311635766146466e-05,6.899982322406565e-05,1.0070481674523108
2014-08-20,5.609710643686182e-05,0.589239565420275,0.00017881630328984267,0.9500752582796264,5.901544509106513e-05,7.066203918623894e-05,1.0520229801422636
2014-08-21,5.441563613273725e-05,0.6102185942868924,0.00017028332857559858,0.9038955486625504,5.873992096322263e-05,6.833805126953592e-05,1.079467688660977
2014-08-22,5.0059045313325706e-05,0.6185678094208177,0.00016292497983243988,0.9039262990355824,5.586276588184729e-05,6.833209109241694e-05,1.1159375000500986
2014-08-25,6.652021183637015e-05,0.6261223606305779,0.00015743512769053465,0.826608290542667,6.407473904469083e-05,6.45147193542062e-05,0.9632371466631101
2014-08-26,6.338834696697776e-05,0.636682309774143,0.00015681551201917007,0.8260619894518516,6.347782045149887e-05,6.448900232709267e-05,1.0014115131377022
2014-08-27,6.228211919321129e-05,0.6479354646977701,0.0001557528315805494,0.8429036403151082,6.38162701853755e-05,6.662777955743542e-05,1.024632286313267
2014-08-28,6.139493236265438e-05,0.6527132773255988,0.0001542188679045657,0.8123312630857299,6.351224512199403e-05,6.657684215403902e-05,1.0344867675206948
2014-08-29,6.15753093611576e-05,0.6545048976450235,0.00015344389218264895,0.8173632908995392,6.361961036687793e-05,6.685670950790773e-05,1.033200011935464
2014-09-02,7.761239871585492e-05,0.6474436433971159,0.00015048508455713078,0.8188280750122452,6.997038325052113e-05,6.720597165227298e-05,0.9015361515456853
2014-09-03,7.595624179294328e-05,0.6416810285906727,0.00014799751435095758,0.8034468172031397,6.803433503186177e-05,6.663021960765414e-05,0.8957043348369363
2014-09-04,7.498131031863036e-05,0.6342059568084674,0.000146601225846503,0.818293868986299,6.649295450185769e-05,6.806606783452971e-05,0.886793711916987
2014-09-05,7.387822741090312e-05,0.6277937947002388,0.00014422268751308726,0.8283622113013248,6.480254228347375e-05,6.857938852280885e-05,0.8771534531147946
2014-09-08,7.348698808482049e-05,0.622973118365671,0.00014195631232090814,0.8356020909232793,6.362852934053828e-05,6.917180810293981e-05,0.8658475602115665
2014-09-09,8.133593066383054e-05,0.6021426739303605,0.00014626188536550274,0.8531969455736229,6.567592687425788e-05,6.973524183332508e-05,0.8074651182845992
2014-09-10,8.008754908927675e-05,0.6028279052114751,0.00015285276654662978,0.8350695849092331,6.669795236456394e-05,6.809485195575081e-05,0.8328130043062386
2014-09-11,7.945435898388616e-05,0.6046520040786918,0.00015657585532924222,0.8352863965145546,6.744142795930954e-05,6.811194099642913e-05,0.8488071494351505
2014-09-12,7.986652544186676e-05,0.5951262111790316,0.00015863693537170663,0.8393198412372659,6.698747832828943e-05,6.767199110919093e-05,0.8387428645189814
2014-09-15,7.976789477234261e-05,0.5878381324525782,0.0001608128538077075,0.8368720129833517,6.657822301595859e-05,6.744120141459035e-05,0.8346493687212466
2014-09-16,8.12776222335961e-05,0.5894957314461294,0.00016447106695389904,0.8305733258549526,6.815707035165714e-05,6.653392414296943e-05,0.8385711648376005
2014-09-17,8.038458733415224e-05,0.5889561775739839,0.00016642485185769927,0.7885923084607017,6.812059996052681e-05,6.324006360649375e-05,0.8474335966589587
2014-09-18,8.052555846541116e-05,0.5924630485311364,0.00016948525789969258,0.7663821141206207,6.921402506796355e-05,6.107608627968255e-05,0.8595286563295759
2014-09-19,7.686942885417954e-05,0.5855654064316139,0.00017012962026615355,0.7646800456569091,6.696412606925518e-05,6.0695822918663145e-05,0.8711411944569718
2014-09-22,7.562338268336147e-05,0.5630470780157532,0.00017204716778872328,0.754785346166148,6.422387754434608e-05,5.873529687314259e-05,0.8492595182267152
2014-09-23,7.716105522203933e-05,0.5028484338277003,0.00018944265986940627,0.7475349775992551,6.079600923970771e-05,5.7459379434735144e-05,0.7879105471634698
2014-09-24,7.845740621167833e-05,0.4679791774677211,0.00020658013268750635,0.7364514202428794,5.9578255002564316e-05,5.586411550989383e-05,0.7593706939765762
2014-09-25,8.684570042440597e-05,0.4163300156637757,0.0002163703992933177,0.6760294846126046,5.707038563871454e-05,4.68325044992937e-05,0.6571469325460841
2014-09-26,7.784867175631449e-05,0.3953894787001,0.0002257156392496921,0.7236462645863843,5.241209719777015e-05,5.040591634844956e-05,0.6732561521644572
2014-09-29,7.945972408695768e-05,0.3810206601435685,0.00023094050926195488,0.7160827955821015,5.1614545930161637e-05,5.02389943706669e-05,0.649568652839477
2014-09-30,7.034453028421699e-05,0.3726608343949654,0.00023946885195433757,0.7066329330362011,4.836747714518954e-05,4.947156532695599e-05,0.6875797869396197
2014-10-01,6.051441443903661e-05,0.3461898872358773,0.00024336259201002282,0.6942321085911651,4.201174357767449e-05,4.5157971556519055e-05,0.6942435776189809
2014-10-02,5.727685640094654e-05,0.37635266602564127,0.00024804357163950915,0.6967730686956812,4.4858895050519184e-05,4.529541187211295e-05,0.7831940834269993
2014-10-03,5.732458945014978e-05,0.40501498966428895,0.00023213515311155394,0.6943030765385324,4.672098922139964e-05,4.468174083384313e-05,0.8150252739625606
2014-10-06,5.950629355094935e-05,0.42153800557550186,0.0002368811388393287,0.6855231709777655,5.004761979156089e-05,4.408532029485588e-05,0.8410475061551274
2014-10-07,5.823383972398379e-05,0.3843735769340714,0.00024096462881566466,0.6685562870406387,4.553212162274242e-05,4.330581415285881e-05,0.7818842418524202
2014-10-08,6.403572465426801e-05,0.31756105328416284,0.00019478727359264396,0.6350153625670534,3.546652899697079e-05,3.7508890725654646e-05,0.5538553547797936
2014-10-09,6.579132724406009e-05,0.2897718628260497,0.0002074561265006667,0.6091014036675109,3.385350727653753e-05,3.4006976602469554e-05,0.5145588133669087
2014-10-10,6.388921163395802e-05,0.2767209257241253,0.00021433818834152757,0.5018922285271694,3.238213986365828e-05,2.6958409285750096e-05,0.5068483243960819
2014-10-13,7.100010076144222e-05,0.2832930780365855,0.00020494790044975288,0.5731122501892679,3.417332071816807e-05,2.780704953882014e-05,0.48131369324374895
2014-10-14,5.126108009219706e-05,0.29163110070642645,0.00022358580428479634,0.5972849803548718,3.122121690499139e-05,3.3380375449600983e-05,0.6090627986932307
2014-10-15,4.732231652345586e-05,0.3052855895056524,0.0002567721366549793,0.4884652689910572,3.365218363722637e-05,3.205630587837211e-05,0.7111271406281701
2014-10-16,5.30327919984953e-05,0.3043280245528155,0.0002642067737069292,0.4902333610520681,3.6023521625151185e-05,3.220222185228694e-05,0.6792688121374655
2014-10-17,4.626798859027275e-05,0.30805263897029933,0.00026605322370078943,0.5453584564596767,3.417822514016498e-05,3.476805568856376e-05,0.7387013393391929
2014-10-20,4.9165393824874467e-05,0.320065648958623,0.00027719324974556154,0.5144490649819559,3.736458406801072e-05,3.212406685711699e-05,0.7599773165878048
2014-10-21,6.127847379397686e-05,0.334109462260771,0.00028484798646764896,0.4551949318392201,4.414172719697969e-05,2.51427516645497e-05,0.7203463869773865
2014-10-22,6.0122674099070425e-05,0.3435646089614431,0.00027940908866182424,0.435270245198084,4.452950105195467e-05,2.330680953469415e-05,0.7406440534993295
2014-10-23,6.055871725038731e-05,0.3421147193776836,0.000270037208282692,0.4236072469138898,4.3749379564017936e-05,2.1734688417871695e-05,0.7224290994000229
2014-10-24,5.99990058104541e-05,0.35356793840349465,0.00026429375932576733,0.4619116294749302,4.452340368765216e-05,2.3763426962845693e-05,0.7420690240819706
2014-10-27,5.8561423507449295e-05,0.36337346840977436,0.0002603202061410341,0.4434252242857397,4.486554694589135e-05,2.3991974216111416e-05,0.7661280115601055
2014-10-28,5.4522480778452264e-05,0.3328767945281108,0.00025631563654485135,0.5630896115879725,3.93512810753602e-05,2.908227929881097e-05,0.7217441413801581
2014-10-29,5.3729820257279105e-05,0.30833312765314475,0.0002469923566531202,0.6500861966490579,3.5519728631769635e-05,3.8738766596658224e-05,0.661080354665016
2014-10-30,5.3551839514494966e-05,0.29110169702574673,0.0002410150992432992,0.6282615266610726,3.307151266559008e-05,3.823591375777503e-05,0.6175607218242906
2014-10-31,5.56093263598845e-05,0.29509238336167354,0.00023641145405520382,0.787803548077536,3.383499169376753e-05,4.8374560776431775e-05,0.6084409560151667
2014-11-03,5.4562010343014535e-05,0.3057951734106868,0.00023206222371865106,0.7085250446342196,3.4409473924999975e-05,4.8340551876345426e-05,0.6306489388620071
2014-11-04,6.02491600622342e-05,0.32093017264203305,0.00023114992180146515,0.7235022009879014,3.78732804272977e-05,5.028831748560717e-05,0.6286109281552905
2014-11-05,6.0354415020847636e-05,0.336358759071584,0.00023027944545336314,0.7409989461045474,3.965380362216975e-05,5.196967544500526e-05,0.6570157892918443
2014-11-06,5.86925643313682e-05,0.35007111695128973,0.0002273311135181937,0.7452806228206214,4.0436844892629e-05,5.212438042291713e-05,0.6889602687033655
2014-11-07,5.828791566618652e-05,0.37448633686162414,0.00024229279605840872,0.7736214881301797,4.450363558080663e-05,5.4687943979415875e-05,0.7635139303261052
2014-11-10,5.7340540123530906e-05,0.39552237188765854,0.00024380158087287723,0.6976517596549047,4.676492066457615e-05,5.034353449908045e-05,0.8155647045498474
2014-11-11,6.57571982494724e-05,0.40612523353007773,0.0002420380674747316,0.609345206304495,5.123579304955016e-05,4.6447723062141903e-05,0.7791663029067887
2014-11-12,6.673646336542344e-05,0.4067997618718044,0.00024031157950000424,0.597742210047797,5.151688947106751e-05,4.562934029350446e-05,0.7719451537157529
2014-11-13,7.11343776232816e-05,0.4102385525196947,0.0002398900507518112,0.5921775056582398,5.358982728457443e-05,4.554950223384923e-05,0.7533604577013265
2014-11-14,6.859476809423724e-05,0.4170357886549668,0.0002383010108612976,0.6465631479148564,5.331897165141177e-05,5.291674064441772e-05,0.7773037672226082
2014-11-17,6.853595565786147e-05,0.4202203330326416,0.00023874265233839236,0.657009866907552,5.375282655550854e-05,5.424144985911174e-05,0.7843011166846228
2014-11-18,7.650833651469074e-05,0.4029806681136087,0.00024163315526515031,0.6550588678395942,5.479196234695871e-05,5.367113384803634e-05,0.716156759419777
2014-11-19,7.466095393809579e-05,0.4065627640182301,0.00028000121348512237,0.6806944298741102,5.878334890332396e-05,5.8408498327843326e-05,0.7873372332218451
2014-11-20,7.31046489834875e-05,0.3961883661057938,0.0002900936381791457,0.6890415013252099,5.769568301136829e-05,6.148670298139132e-05,0.7892204369164032
2014-11-21,7.04730363634149e-05,0.3929336701736348,0.0002985446993155056,0.7111217349918832,5.6994824265932605e-05,6.443443362137848e-05,0.8087465392014906
2014-11-24,6.987047932397521e-05,0.3974809424919411,0.00030685592423338343,0.7645101524927028,5.820099754618213e-05,7.155212808077938e-05,0.8329840886923923
2014-11-25,8.166110492431963e-05,0.4239151004071686,0.000285380440377174,0.7586645837647761,6.471405516953983e-05,7.39265081146297e-05,0.79247097170084
2014-11-26,7.228929035700332e-05,0.43786195639099723,0.00025969335600255265,0.7913796393119276,5.999355719238199e-05,8.088825963672301e-05,0.8299093392133413
2014-11-28,6.63644735069259e-05,0.43040352424614153,0.00023890422524837224,0.8028278417259103,5.4194543298715095e-05,8.22220562860495e-05,0.8166198032605392
2014-12-01,6.796408095783602e-05,0.45612897111991924,0.00022714572798681544,0.7746097564961899,5.667345224190495e-05,8.034202614014141e-05,0.8338735909202448
2014-12-02,6.956629167082881e-05,0.4670502276420709,0.00021668183577319334,0.7730085598162285,5.734218901206094e-05,7.956640073832012e-05,0.8242812378643176
2014-12-03,9.973973303376368e-05,0.5261767173802672,0.00020330340781268876,0.7830398168713358,7.492695047037978e-05,8.061225315350802e-05,0.7512246944255974
2014-12-04,7.195368455764464e-05,0.5656146264561737,0.00019173479971259583,0.799878065895457,6.643510451254674e-05,8.445901515693305e-05,0.9233037185096925
2014-12-05,6.914099334132158e-05,0.6002939636963691,0.00018253958411945458,0.7981462444724711,6.743887424645938e-05,8.422976717046634e-05,0.9753819114738558
2014-12-08,6.652863915801598e-05,0.6268355336760661,0.00017438439264030574,0.8018254506820784,6.751678190967821e-05,8.542872525930549e-05,1.0148528928919653
2014-12-09,5.578278936298998e-05,0.642699681757552,0.00016685357998488695,0.7902220470354423,6.200489308121132e-05,8.443567459371516e-05,1.1115416383668597
2014-12-10,7.622608908783083e-05,0.6347357028414535,0.0001654034197137466,0.8021908882229695,7.127167878040435e-05,8.064210979489823e-05,0.9350037452174962
2014-12-11,6.0199482263474304e-05,0.618541838460641,0.00016376376900363614,0.7972127177851671,6.141498801597209e-05,7.980303456629648e-05,1.0201912991074888
2014-12-12,5.635062229218622e-05,0.5991169558000905,0.0001620090111568245,0.7877400454583656,5.724407666785287e-05,7.365902003946116e-05,1.0158552707906925
2014-12-15,5.5088696774690915e-05,0.6058705872702244,0.00015901293223188453,0.8164734784342231,5.6705781738360514e-05,7.558912082442625e-05,1.0293542061864953
2014-12-16,5.154869882225274e-05,0.592982824280977,0.00015894924633122367,0.8027930718335108,5.3676007443548754e-05,7.274825044039241e-05,1.0412679402176819
2014-12-17,8.951914955443635e-05,0.5858425112630161,0.00015777530342162124,0.7934917339594239,6.962390350978005e-05,6.600696869686569e-05,0.7777543001281747
2014-12-18,9.913276275332198e-05,0.5601721501203428,0.00015398865320470908,0.8313064924828173,6.921089710693088e-05,5.865259917385425e-05,0.6981637067772691
2014-12-19,7.377698274922788e-05,0.5587906876615925,0.00015230302580503696,0.8278248075257751,5.923301930754956e-05,5.840197442774363e-05,0.8028658410833353
2014-12-22,6.996587850894997e-05,0.556446582623195,0.00015027804709515037,0.8217007604693148,5.705771779779342e-05,5.7921887749362794e-05,0.8155077734140743
2014-12-23,6.063494070426503e-05,0.56320991722323,0.00014731341202645507,0.8315175571755706,5.322956491117785e-05,5.9254411563045036e-05,0.8778694972391341
2014-12-24,5.292955813268682e-05,0.5816448982413396,0.00014335155949130203,0.8214707836997004,5.066502581850341e-05,5.8917248933014574e-05,0.9572161114871478
2014-12-26,5.0003308753932844e-05,0.5979151940962383,0.00014113595549555114,0.8205438618127421,5.022937740345376e-05,5.9065927886851546e-05,1.0045210738080035
2014-12-29,4.966432774890378e-05,0.6128879688529496,0.00013918305872445325,0.8202219159389905,5.0956145025876695e-05,5.9033169991130536e-05,1.0260109687481158
2014-12-30,4.653062419950052e-05,0.606291678146005,0.00013778053118518717,0.8375344356818488,4.854505236339021e-05,6.357609444919604e-05,1.0432925239784623
2014-12-31,4.3755181092948726e-05,0.6108593340156602,0.00013697162536059463,0.8868060805489499,4.7290212094484705e-05,6.557356001543373e-05,1.0807911409171533
2015-01-02,6.483180836307134e-05,0.5959627282938208,0.000137567954332766,0.8742435507197466,5.6282296158215553e-05,7.003349919375672e-05,0.8681278153313761
2015-01-05,8.284505496642122e-05,0.6147083733960808,0.00014016049227999163,0.8553016456257823,6.623922328517029e-05,6.208771466594502e-05,0.7995555475461799
2015-01-06,7.372029621424698e-05,0.603846463992335,0.00014047143098999508,0.9059223344959912,6.14488934404134e-05,6.670448608779919e-05,0.8335410544448947
2015-01-07,7.097584833724285e-05,0.6346604488296139,0.0001449692525508605,0.8033922726917961,6.437758492648358e-05,5.7447662662237875e-05,0.9070350891840345
2015-01-08,6.58935484829367e-05,0.6083543351733496,0.0001454798334249608,0.8828736774918866,5.956339621683878e-05,6.0522721285102684e-05,0.9039336564529209
2015-01-09,5.142752848602693e-05,0.6229598929061404,0.00014486604721548988,0.865295176110846,5.37701463888704e-05,5.815034558456038e-05,1.0455518274318778
2015-01-12,5.214866604959718e-05,0.628944856168951,0.00014325227865663465,0.8494809540935135,5.436068753394368e-05,5.817595820372845e-05,1.0424176043590971
2015-01-13,5.1084978694142575e-05,0.6342923516523029,0.0001427532539500301,0.8452084136173786,5.41662900768598e-05,5.8187817893978385e-05,1.060317366503483
2015-01-14,5.779000718727771e-05,0.642305905171976,0.00013998945810391846,0.8096632567747812,5.7771807469293374e-05,5.506110457029965e-05,0.9996850715396979
2015-01-15,5.577655409897309e-05,0.6163050638277557,0.0001383718477583446,0.8970351325122504,5.414339025875432e-05,5.902447581342796e-05,0.9707195278266781
2015-01-16,7.006830803083834e-05,0.5990415989535877,0.00013582246434616353,0.9609039176484044,5.843911093935413e-05,6.101672226252059e-05,0.8340305707629477
2015-01-20,6.698197984101967e-05,0.6030880544658523,0.00013469567182975442,0.9308360491955048,5.7284422188717874e-05,6.404580777062654e-05,0.855221394241873
2015-01-21,5.396910834789416e-05,0.605639982147896,0.0001326357983974381,0.947749003257102,5.1240993007329444e-05,6.488340439478232e-05,0.9494504277710349
2015-01-22,5.806897077464812e-05,0.6305369306974367,0.0001330973616947406,0.9102184544146964,5.5432863822428085e-05,5.796604427835697e-05,0.9546038630088668
2015-01-23,5.910063936486745e-05,0.6344494060101831,0.00013196116634031535,0.8814255679259695,5.602942395101188e-05,5.836164551081355e-05,0.9480341423229802
2015-01-26,6.288399592442454e-05,0.6616371541684913,0.00012812438810692024,0.8689464078601656,5.938897811481879e-05,5.9049663309210526e-05,0.9444211876451658
2015-01-27,6.964065036165525e-05,0.6980140171273234,0.00010084561490484719,0.882184636050023,5.849571615011191e-05,5.6582345627443246e-05,0.8399651043799005
2015-01-28,7.988841611727443e-05,0.7101021234597058,9.377129883827708e-05,0.8992391679791987,6.146072550550172e-05,5.41912739415416e-05,0.7693321321489054
2015-01-29,8.021798542057233e-05,0.7202926891393645,9.075807462258993e-05,0.8788967635312043,6.145928723468323e-05,5.2245089766426035e-05,0.7661534618759158
2015-01-30,7.830236811365751e-05,0.7396254116483693,9.185888223796432e-05,0.8036321582939555,6.272777031137779e-05,4.470189289149302e-05,0.8010967206039942
2015-02-02,6.708254753246161e-05,0.7311418015013521,8.759363610815607e-05,0.8213664833340804,5.604574743973967e-05,4.332262024594829e-05,0.8354743446888153
2015-02-03,8.067150173734702e-05,0.731243961061313,9.185935337323022e-05,0.76351767685369,6.29483071561822e-05,3.7224154482228965e-05,0.7803041445928626
2015-02-04,7.910110058857453e-05,0.7138072006247738,8.96028836676538e-05,0.753162489569459,6.009428621158237e-05,3.6806329471695755e-05,0.7597149188119194
2015-02-05,8.520627788871464e-05,0.7024980753918791,8.873794088577176e-05,0.7888159037285052,6.108514503004578e-05,3.735918387882857e-05,0.7169089713064013
2015-02-06,8.507292515013707e-05,0.6969808812393041,8.911673334572131e-05,0.7963728577656106,6.0687071035400195e-05,3.7581732621444825e-05,0.7133535249704813
2015-02-09,6.296753465448077e-05,0.6813145780275079,8.946026548598998e-05,0.735443450413151,5.1135336459998484e-05,3.45488304976767e-05,0.8120904961674514
2015-02-10,6.653518645016198e-05,0.6716600934840331,9.017920665958372e-05,0.6976411101307757,5.2026958751790205e-05,3.1166369354534045e-05,0.7819465387800615
2015-02-11,6.58212274519105e-05,0.6607996188209673,9.047352968423221e-05,0.7908168391015398,5.099334946025739e-05,3.783559471973987e-05,0.7747249851503228
2015-02-12,6.625281595902424e-05,0.6529906043920823,9.111563365963144e-05,0.8163602868586133,5.07347533421264e-05,3.889484183953055e-05,0.7657750483165064
2015-02-13,6.59493776327874e-05,0.648585376209645,9.24184946573954e-05,0.8423866543713856,5.063513220093613e-05,3.984705086543491e-05,0.7677878703098232
2015-02-17,5.2818371217651516e-05,0.6344206217645375,9.172410498478073e-05,0.8291426917476377,4.415821756338789e-05,3.962460311352074e-05,0.8360389869165549
2015-02-18,4.925751255554142e-05,0.6219033327995646,9.148894722921923e-05,0.8336018150724489,4.1748746237382415e-05,3.994969197452945e-05,0.8475609926568597
2015-02-19,5.2538640297651296e-05,0.5989469489847175,9.029255381565156e-05,0.8360062525177893,4.1252829310378566e-05,4.014086961777193e-05,0.7851902728480536
2015-02-20,5.811623348480445e-05,0.5849430911016346,8.958298193365191e-05,0.8754461943465383,4.2206088285965895e-05,4.169444470685248e-05,0.7262357822449289
2015-02-23,5.7842904366347e-05,0.5752810296428948,8.837933944109233e-05,0.8714393086207239,4.1132061297028446e-05,4.1704357337128745e-05,0.7110995159668898
2015-02-24,5.363774172174018e-05,0.5786680200021445,8.650958421440246e-05,0.9299562093996554,3.941820434099304e-05,4.467782067844188e-05,0.7348967923646988
2015-02-25,4.6420168910813084e-05,0.5869657597425942,8.416971751704461e-05,0.8945182813723115,3.668969155576667e-05,4.4935206537807056e-05,0.7903825517364759
2015-02-26,6.082008377129165e-05,0.5825756910575963,8.276961961613331e-05,0.8927477639323598,4.133437218622731e-05,4.7275385931405666e-05,0.679617153137464
2015-02-27,6.477291200020017e-05,0.5818880659949478,8.242476375948244e-05,0.8985579728861233,4.251723532720041e-05,4.751041804494857e-05,0.6564045681174411
2015-03-02,7.10002492943561e-05,0.5871056343954192,8.36217719718643e-05,0.912940710100804,4.523825748535085e-05,5.010669969727702e-05,0.6371563189560081
2015-03-03,6.22129036386534e-05,0.587180591470892,8.843591045194263e-05,0.9163652445004498,4.355382015181261e-05,5.029669094892452e-05,0.7000769551728856
2015-03-04,6.357489191775788e-05,0.5843923264934393,9.260427276769463e-05,0.929736189688704,4.483971387873372e-05,5.107019576524793e-05,0.7053053890636499
2015-03-05,6.337223751236057e-05,0.5833788770995015,9.602406478692137e-05,0.902390724828992,4.550826348003171e-05,5.30579254231437e-05,0.7181104102747746
2015-03-06,6.737776824421294e-05,0.5878958288451199,0.00010056823062045042,0.8944783206939305,4.8393729693212194e-05,4.8898055696951884e-05,0.7182447705570705
2015-03-09,6.459093954914395e-05,0.5959389065169303,0.00010492713710904355,0.8669895361025952,4.906044153179212e-05,4.730264918948171e-05,0.759556090594789
2015-03-10,6.248974140729342e-05,0.60015040414372,0.00010808193082908655,0.8865324992740626,4.932203805025047e-05,4.2742923572937446e-05,0.7892821595913007
2015-03-11,5.4252554100076106e-05,0.5902876908597361,0.00010802950911321677,0.7104281627016845,4.5190279012626025e-05,3.562133467826987e-05,0.8329613188213498
2015-03-12,5.508043688697334e-05,0.5979662024231313,0.00011262615011815219,0.6495312648196058,4.709718451249958e-05,3.0465722908428086e-05,0.8550619271438309
2015-03-13,5.707193087433516e-05,0.5651456418813199,0.00010257433889738597,0.6559276588852146,4.324053206044882e-05,3.0157878300101833e-05,0.7576497132304626
2015-03-16,5.2149496476829495e-05,0.5697280285919416,0.0001055510841997289,0.5999356064028332,4.226919673851348e-05,2.54086155702855e-05,0.8105389235597715
2015-03-17,4.691748238540657e-05,0.5076773089296226,0.00010722143169621664,0.6146736510791645,3.600774326734295e-05,2.588454583503979e-05,0.7674696389621914
2015-03-18,5.051902620859181e-05,0.47346936489242714,0.00010944891814227462,0.6761921388589603,3.520668266257805e-05,2.6527078994316854e-05,0.6968994714429081
2015-03-19,5.142834644805491e-05,0.44963473386247244,0.00011010074323306527,0.6689705724588111,3.383422697923247e-05,2.5990213855547437e-05,0.6578906248406539
2015-03-20,5.066833282542825e-05,0.43275867253696376,0.00010664927258337672,0.6225726790085466,3.181215106366997e-05,2.5660437553070394e-05,0.6278507558808964
2015-03-23,5.007282454924587e-05,0.4159144984118745,0.0001047575884858856,0.672254740227078,3.0122974283508336e-05,2.8958938414020698e-05,0.6015832850388307
2015-03-24,4.2218867344400384e-05,0.378529596493581,0.00010699048120017643,0.7179973074405804,2.5440503429858155e-05,3.038296124534156e-05,0.6025861191947018
2015-03-25,4.692159710753298e-05,0.3429548156009542,0.00010589522093561061,0.7956979318661306,2.417472145856464e-05,3.028474368022524e-05,0.5152152302736416
2015-03-26,4.732340893496746e-05,0.3494760729963812,0.0001105703390874732,0.7760119426157372,2.5279866631101063e-05,2.941117303428829e-05,0.5341936939885509
2015-03-27,4.354358066573599e-05,0.35313106651414894,0.0001072352762909011,0.7556754642372193,2.413052846035646e-05,2.8639098058144905e-05,0.5541695949535114
2015-03-30,4.5502666776921666e-05,0.34982448818729,0.00010721329049435876,0.7693941913990809,2.443390860493591e-05,2.687388462894193e-05,0.5369775078178155
2015-03-31,3.983451498744685e-05,0.3665433159699059,0.0001111613265898443,0.7945173885334382,2.4391130609016336e-05,2.765636258548609e-05,0.6123114745266203
2015-04-01,4.176214734580363e-05,0.3782587458107934,0.00011272169768668554,0.8151562291398152,2.5952795784342107e-05,2.8168338659653853e-05,0.6214430395411626
2015-04-02,4.894523588776545e-05,0.3867083063914719,0.00011331674108991007,0.7944665802382862,2.87995533029531e-05,2.802578164400888e-05,0.5884036062057667
2015-04-06,4.8199312485919956e-05,0.39378281751292643,0.0001115503172186623,0.776870216885855,2.8874374741765e-05,2.6639208717573396e-05,0.5990619627655439
2015-04-07,4.533264144371158e-05,0.40036829336252655,0.00010029400973398925,0.778813175921063,2.699620309770751e-05,2.8979662692719762e-05,0.5955135689860037
2015-04-08,4.177649686660928e-05,0.40586999268882795,0.00010208909571836256,0.7762012939309475,2.6505904692352196e-05,2.8869300079341154e-05,0.6344692992565775
2015-04-09,4.664355209638432e-05,0.40774938143515305,9.510582692053382e-05,0.7794499445444856,2.715768095837521e-05,2.979571338989414e-05,0.5822386961922739
2015-04-10,4.853778747139849e-05,0.40654965742503196,9.468663270387374e-05,0.7365895251224257,2.75611873596852e-05,2.7973363674999083e-05,0.5678294952345321
2015-04-13,4.467938122611643e-05,0.40558173088584965,9.672465497010509e-05,0.7378384758469568,2.6662480684719804e-05,2.8167808969267486e-05,0.5967513415144342
2015-04-14,4.646938254229903e-05,0.4029794984104599,9.76370409893424e-05,0.7492611578776023,2.7143991300966563e-05,2.858734410091083e-05,0.5841263605398368
2015-04-15,4.691423215315267e-05,0.4044136227160949,0.00010347849256765293,0.8215711643427156,2.8177543535444146e-05,3.293072362239431e-05,0.600618239758414
2015-04-16,4.176974619173272e-05,0.40155080636080276,0.00010309437236126986,0.7738978500881281,2.635050240689107e-05,3.2586655200829046e-05,0.6308513890875999
2015-04-17,4.332386275975345e-05,0.4252958042370004,0.0001204864163611727,0.6880994896540151,3.072725238176559e-05,2.716783106952673e-05,0.7092454463758082
2015-04-20,4.305137811564542e-05,0.4308543890022383,0.00012457844291393223,0.6671095468553385,3.1553351804294214e-05,2.5174832127122202e-05,0.7329231533433147
2015-04-21,4.4326391543702614e-05,0.4288295791507827,0.00012528538658380294,0.67422893162819,3.1957009494118564e-05,2.626636248806603e-05,0.7209476878489255
