Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_UPS,Predicted_Covariance,Future_Cov_45_UPS,Beta_Predicted
2014-07-23,3.8554343811198455e-05,0.6530652593741932,7.826324345544953e-05,0.9626956934282834,3.587336865984621e-05,3.4474672860387927e-05,0.9304624359713902
2014-07-24,3.79220014302475e-05,0.6568099095413112,7.745491703245337e-05,1.0115676111847145,3.559670653469405e-05,3.920438885181832e-05,0.938682168454887
2014-07-25,3.58816002468109e-05,0.6587006632239448,7.694861499169846e-05,1.0132457626817588,3.4611817578842895e-05,3.88402510057641e-05,0.9646118718442369
2014-07-28,3.90148494586092e-05,0.660738069180118,7.864895811549545e-05,1.058520662222328,3.660081740107682e-05,4.6068406424130034e-05,0.9381253012370732
2014-07-29,3.5953585678647994e-05,0.7068761705177754,7.988331774556583e-05,0.997050826801712,3.7882836800404754e-05,5.0138756661590406e-05,1.0536594914065136
2014-07-30,3.539196672747045e-05,0.7049964657273573,8.120406924613857e-05,0.9696975604999511,3.7794463492579865e-05,5.730031281802547e-05,1.067882544748344
2014-07-31,4.5379445989039353e-05,0.6997522856780641,8.216397707998519e-05,0.9235722229925828,4.2728204829337846e-05,4.915909632230654e-05,0.9415761673172063
2014-08-01,4.584672797284814e-05,0.6997036606292799,8.292133339696047e-05,0.9035506038050576,4.314211752277398e-05,5.324088255091714e-05,0.9410075577983249
2014-08-11,3.847004227028839e-05,0.736891483425037,8.24714619702567e-05,0.9300745643823056,4.150655755763865e-05,5.4641644014606815e-05,1.078931945694675
2014-08-12,3.841634430365733e-05,0.7552698983574121,8.18296043144094e-05,0.9025680419704224,4.234629504793335e-05,5.3761394072859484e-05,1.102298925509731
2014-08-13,3.776559449586869e-05,0.7659627306290717,8.143206861764102e-05,0.9162229589710216,4.247697053272863e-05,5.3352595757729316e-05,1.1247531278072513
2014-08-14,3.862814115860239e-05,0.7717533523713763,8.100147038730706e-05,0.9638523213813368,4.316948630602621e-05,5.894388215477042e-05,1.1175657179251162
2014-08-15,3.923523389055349e-05,0.7763542741438179,8.07292098256814e-05,0.9554052718236914,4.36931566756947e-05,6.076826567453219e-05,1.113620395320608
2014-08-18,5.8802594173761744e-05,0.7895884729314692,8.076062284702274e-05,1.0043114671673177,5.441252408671427e-05,7.133022204155066e-05,0.9253422378938791
2014-08-19,5.790352204668287e-05,0.7993026774154717,8.084703409511099e-05,1.0260886542932677,5.4688473892181744e-05,7.313869412173908e-05,0.9444757755511125
2014-08-20,5.609710643686182e-05,0.8029870802056007,8.075923645317406e-05,1.0299924995197178,5.404741036708869e-05,7.660590014141124e-05,0.9634616435683703
2014-08-21,5.441563613273725e-05,0.8006944092617693,8.066892494905637e-05,1.0192235464207235,5.304955998399295e-05,7.705730056252394e-05,0.9748955218420676
2014-08-22,5.0059045313325706e-05,0.8039621610952327,8.05798312021504e-05,1.011846090824579,5.1061088301159344e-05,7.64902617873821e-05,1.0200172212946077
2014-08-25,6.652021183637015e-05,0.8169451698054472,8.478643657306204e-05,0.9975865518701024,6.135259161675045e-05,7.785914702498132e-05,0.9223150366338088
2014-08-26,6.338834696697776e-05,0.8266210004740364,8.805408675543387e-05,1.0003086477460577,6.175695952109197e-05,7.809208937831956e-05,0.9742636064206619
2014-08-27,6.228211919321129e-05,0.8302072722613141,9.006250429756098e-05,0.9977839129255368,6.217849892966623e-05,7.887037546961517e-05,0.9983362758864449
2014-08-28,6.139493236265438e-05,0.831024369662745,9.17475948111279e-05,1.0064682898773902,6.237023295738434e-05,8.248787596045154e-05,1.0158856856290508
2014-08-29,6.15753093611576e-05,0.8324758176084105,9.349096489184024e-05,1.0111930266423037,6.316256364925448e-05,8.271112636370618e-05,1.0257774472359882
2014-09-02,7.761239871585492e-05,0.8325051664607269,9.497790408205807e-05,0.9969872500692172,7.147658278984929e-05,8.182852898006387e-05,0.9209428386762103
2014-09-03,7.595624179294328e-05,0.8319310757103707,9.584790386538124e-05,0.990197851989641,7.098398733980385e-05,8.211757009974672e-05,0.9345379084619037
2014-09-04,7.498131031863036e-05,0.8268054375586994,9.658504369900731e-05,0.9935766024312052,7.036144942955076e-05,8.26461678170246e-05,0.9383865009900777
2014-09-05,7.387822741090312e-05,0.8254028620743822,9.720297700739419e-05,0.9958011903763876,6.994617769760088e-05,8.244151627705798e-05,0.9467766099552906
2014-09-08,7.348698808482049e-05,0.825413216536933,9.818429697081035e-05,0.9941138382465362,7.011285627487525e-05,8.229353707778118e-05,0.9540853163549071
2014-09-09,8.133593066383054e-05,0.8272852779489973,0.00010186592249926094,0.9880393656909556,7.530277439290587e-05,8.075645894510349e-05,0.9258242178864308
2014-09-10,8.008754908927675e-05,0.8250002168969659,0.0001050305798099313,0.9949209654776928,7.566489710285426e-05,8.112976101176061e-05,0.944777283900992
2014-09-11,7.945435898388616e-05,0.8295057714340386,0.00010739099164453454,0.9927902795878552,7.662353824014477e-05,8.095531452120106e-05,0.9643717376876013
2014-09-12,7.986652544186676e-05,0.821841977885415,0.00010916980989590879,1.003240456971378,7.674003498444428e-05,8.088844794192795e-05,0.9608535561034494
2014-09-15,7.976789477234261e-05,0.8230215686947872,0.00011018418250076697,1.0012890756666872,7.715870124356378e-05,8.069111785150533e-05,0.9672901793857608
2014-09-16,8.12776222335961e-05,0.8178626850006232,0.00011170162059651231,0.9952923315064952,7.792837602130517e-05,7.972890824102492e-05,0.9587925172975039
2014-09-17,8.038458733415224e-05,0.8210645356106624,0.0001090812194375105,0.9943486587455068,7.688447965281148e-05,7.974040800479262e-05,0.956457975372927
2014-09-18,8.052555846541116e-05,0.8123465220957851,0.00010679821813129302,1.0024430977189962,7.533385669486577e-05,7.988873957087332e-05,0.9355272801644037
2014-09-19,7.686942885417954e-05,0.7851228375983215,0.00010443065642114392,1.0063426835599496,7.03442237130113e-05,7.987758757896527e-05,0.9151131309490215
2014-09-22,7.562338268336147e-05,0.7973631766905804,0.00010291603795153104,0.9875581131518414,7.034378853237488e-05,7.684902634912257e-05,0.9301856917311873
2014-09-23,7.716105522203933e-05,0.8022112231510958,0.00010518579278016686,0.9808070771881582,7.22713812420238e-05,7.53898716303814e-05,0.9366302862766073
2014-09-24,7.845740621167833e-05,0.8140409828833421,0.00010706510377775408,0.9804327648368996,7.460831200660377e-05,7.437151687000584e-05,0.9509403332211914
2014-09-25,8.684570042440597e-05,0.8223918625779544,0.00010813096979433114,0.9438261653273984,7.969443839703074e-05,6.538434216308782e-05,0.9176555431941046
2014-09-26,7.784867175631449e-05,0.8260847024336797,0.00010728778706880299,0.9332088966905864,7.549624079710977e-05,6.500309872959942e-05,0.9697820026195385
2014-09-29,7.945972408695768e-05,0.8236186447665446,0.00010452745025708074,0.9279300164927556,7.50610912868176e-05,6.510178873527678e-05,0.9446432409540413
2014-09-30,7.034453028421699e-05,0.7913942819873596,0.00010483566510862102,0.9399019531454988,6.79614447196107e-05,6.580279336285743e-05,0.9661226600706868
2014-10-01,6.051441443903661e-05,0.7790269759972227,0.00010454562903385954,0.9295542884735566,6.196334496752197e-05,6.0465060027710936e-05,1.0239435602561278
2014-10-02,5.727685640094654e-05,0.7664850744976295,0.0001041892270229,0.9299217026986304,5.9211313795358166e-05,6.045180048562927e-05,1.0337738052673515
2014-10-03,5.732458945014978e-05,0.7438580388349375,0.00010370202960177716,0.9185180139409924,5.735273927148336e-05,5.911104996788815e-05,1.0004910601472001
2014-10-06,5.950629355094935e-05,0.7332735437131433,0.00010237105600979618,0.9178987496065116,5.723162245692224e-05,5.9029165005369564e-05,0.9617742770001373
2014-10-07,5.823383972398379e-05,0.7336998991672327,0.00010359994304008967,0.782396303519552,5.698833008250895e-05,5.06798149548204e-05,0.9786119265468618
2014-10-08,6.403572465426801e-05,0.6750093714984156,9.974119065022504e-05,0.7686642716494755,5.3945874884917645e-05,4.5403223086544726e-05,0.842434050308231
2014-10-09,6.579132724406009e-05,0.6746100350090111,9.962564638799097e-05,0.7081017943241403,5.4616353038162316e-05,3.9534305793346026e-05,0.830145177578756
2014-10-10,6.388921163395802e-05,0.7020042729424014,9.856161411806075e-05,0.6663683762983723,5.570669892880064e-05,3.579300575354441e-05,0.8719265350770385
2014-10-13,7.100010076144222e-05,0.6940430275100979,9.747606195188518e-05,0.6639767652500685,5.773841606792692e-05,3.221573923404487e-05,0.8132159736213039
2014-10-14,5.126108009219706e-05,0.6347066475665071,9.542076217039753e-05,0.4678693064367024,4.439032900067629e-05,2.6147741235552896e-05,0.8659655419050246
2014-10-15,4.732231652345586e-05,0.61438065087077,9.392824931712674e-05,0.555889826075879,4.0960819941540426e-05,3.648114908183906e-05,0.8655708965819058
2014-10-16,5.30327919984953e-05,0.5947717040493782,9.257619782410528e-05,0.5461602310077797,4.167467435498089e-05,3.587592017006927e-05,0.785828405115147
2014-10-17,4.626798859027275e-05,0.5821029819991862,9.179179946456255e-05,0.5214404866879857,3.793517360350224e-05,3.324322134313524e-05,0.819901075437665
2014-10-20,4.9165393824874467e-05,0.5754551445679283,9.109031707688128e-05,0.5174141637306487,3.851033930204586e-05,3.230921838508069e-05,0.7832814161769646
2014-10-21,6.127847379397686e-05,0.5327252812957497,9.088337582623735e-05,0.4095070213924421,3.9755708965701265e-05,2.2619173948527757e-05,0.6487711998076705
2014-10-22,6.0122674099070425e-05,0.5255722054190737,9.074237730190426e-05,0.3452795026183817,3.882009648822428e-05,1.848820058926445e-05,0.6456814682636428
2014-10-23,6.055871725038731e-05,0.5124961637879843,9.052783993534287e-05,0.3089630576345557,3.794635204508255e-05,1.5852457292084553e-05,0.6266042903152784
2014-10-24,5.99990058104541e-05,0.503937154257029,9.01224678251995e-05,0.3275031429821435,3.705654661847855e-05,1.6848670875001028e-05,0.6176193441528975
2014-10-27,5.8561423507449295e-05,0.533689625161579,8.984563159695589e-05,0.3768967405708918,3.871177240375955e-05,2.0392382721300222e-05,0.6610456181761912
2014-10-28,5.4522480778452264e-05,0.5032159871991828,8.613765458603401e-05,0.3790588137044267,3.448567693770364e-05,1.9577513177235623e-05,0.6325038121033675
2014-10-29,5.3729820257279105e-05,0.48225381799367495,8.324181585265164e-05,0.4801594687173061,3.2251813606157876e-05,2.8612798862204584e-05,0.6002591010303729
2014-10-30,5.3551839514494966e-05,0.4681244271018379,8.099915093643676e-05,0.4850552053103815,3.083107967242625e-05,2.9520395903556268e-05,0.5757240078388185
2014-10-31,5.56093263598845e-05,0.45799393969089836,7.93276204912305e-05,0.4575544520095478,3.0419058081580264e-05,2.8095831379886455e-05,0.5470136049611273
2014-11-03,5.4562010343014535e-05,0.45009250884966484,7.79052175233015e-05,0.5091159358805157,2.9344738168602482e-05,3.47354627700023e-05,0.5378236246084256
2014-11-04,6.02491600622342e-05,0.4668025709546392,7.66305223396138e-05,0.5383490044763203,3.171828014491343e-05,3.741891264214466e-05,0.5264518229324712
2014-11-05,6.0354415020847636e-05,0.4728439756840309,7.529003187588045e-05,0.526268966592024,3.187433429758004e-05,3.6909671105938286e-05,0.5281193477986657
2014-11-06,5.86925643313682e-05,0.46831071327612717,7.430743362071435e-05,0.5156501534972111,3.092728286134306e-05,3.606419373188683e-05,0.5269369844999939
2014-11-07,5.828791566618652e-05,0.4614752313511481,7.352969211075606e-05,0.5233939019472019,3.0211273511938527e-05,3.6999148586265575e-05,0.5183110970197966
2014-11-10,5.7340540123530906e-05,0.46717660048141413,7.277470034149765e-05,0.5078504519925652,3.0178815138344777e-05,3.6647204563646516e-05,0.5263085257538455
2014-11-11,6.57571982494724e-05,0.4857925969476268,7.245011968104746e-05,0.5180781702023751,3.353065955881329e-05,3.94908356135919e-05,0.5099161833447234
2014-11-12,6.673646336542344e-05,0.4953367474738396,7.215827063107047e-05,0.5229903016238016,3.4373614352091603e-05,3.992306723844497e-05,0.5150649677654446
2014-11-13,7.11343776232816e-05,0.5236860498688917,7.201000401605985e-05,0.5263071506996652,3.748065663180209e-05,4.048284257241032e-05,0.5268993401516038
2014-11-14,6.859476809423724e-05,0.5460677493859959,7.21839781836051e-05,0.5835603675063752,3.8424872101918354e-05,4.776039698099575e-05,0.5601720534885297
2014-11-17,6.853595565786147e-05,0.5589317819790973,7.208991872280814e-05,0.7413468545354196,3.928758282245494e-05,6.120414664054233e-05,0.573240461088521
2014-11-18,7.650833651469074e-05,0.5375369246607845,8.478390115120307e-05,0.7492296555083575,4.3293169318524615e-05,6.138685711763212e-05,0.5658621176557889
2014-11-19,7.466095393809579e-05,0.5234620977444561,8.89657431543403e-05,0.762541101854485,4.2662216368706195e-05,6.543153391282564e-05,0.5714126878700083
2014-11-20,7.31046489834875e-05,0.5215355848016207,9.263280537859604e-05,0.7719359814846243,4.2917938444641064e-05,6.888380209741838e-05,0.5870753644454971
2014-11-21,7.04730363634149e-05,0.5203019809849414,9.547794008107574e-05,0.7803307172226435,4.2679418299992676e-05,7.07054296437429e-05,0.605613444550675
2014-11-24,6.987047932397521e-05,0.530981525215087,0.00010047336469808771,0.7960922391873696,4.448890791861537e-05,7.45079626172691e-05,0.6367339733327053
2014-11-25,8.166110492431963e-05,0.5204787906541927,0.00011457909739756759,0.8090346335776263,5.0345813323938715e-05,7.88347138960906e-05,0.6165213337561043
2014-11-26,7.228929035700332e-05,0.5144458652930735,0.00012143701099882973,0.7903467339502517,4.820057247307114e-05,8.078268462199537e-05,0.6667733523877581
2014-11-28,6.63644735069259e-05,0.5279391768395497,0.00012921951164783163,0.7992850446253734,4.888951909298711e-05,8.185921876663274e-05,0.7366820907256187
2014-12-01,6.796408095783602e-05,0.5393106435179131,0.0001360347566605877,0.8150082502727475,5.185655450730554e-05,8.453213195251819e-05,0.7629994222900863
2014-12-02,6.956629167082881e-05,0.5484853264970745,0.00014164926650066917,0.8140020771587217,5.4446705353025255e-05,8.378589687083565e-05,0.7826593030235699
2014-12-03,9.973973303376368e-05,0.5162173998128009,0.00017163624397516006,0.8078471732480539,6.754158385790496e-05,8.316611676200158e-05,0.6771783100225557
2014-12-04,7.195368455764464e-05,0.49452109164957453,0.0001852916910665119,0.8063941746841434,5.7100421051628376e-05,8.51470501892872e-05,0.7935718845069457
2014-12-05,6.914099334132158e-05,0.48630599929650553,0.0001968338524051097,0.8042663712018131,5.673190028340187e-05,8.487563483323633e-05,0.8205248079578353
2014-12-08,6.652863915801598e-05,0.475604411834092,0.0002037985996911451,0.803478361472971,5.537972469447878e-05,8.560483099617511e-05,0.8324193218944886
2014-12-09,5.578278936298998e-05,0.4693672889642559,0.00020896056497411936,0.8056747769129,5.06751566569386e-05,8.608680755869928e-05,0.9084371225537867
2014-12-10,7.622608908783083e-05,0.46147652413683626,0.0002205875351559521,0.8656427829734237,5.9840045607142266e-05,8.702075948823417e-05,0.7850336587279468
2014-12-11,6.0199482263474304e-05,0.4533904515411149,0.0002292718026752716,0.8622220810503654,5.326526236363084e-05,8.631063830623505e-05,0.8848126322832055
2014-12-12,5.635062229218622e-05,0.43799744762999404,0.00023553901302972438,0.909100197664386,5.046059456347568e-05,8.500701476801864e-05,0.8954753738446776
2014-12-15,5.5088696774690915e-05,0.42894959059703497,0.00023863855629184267,0.9402764393074476,4.918218435363961e-05,8.705079988081664e-05,0.8927817725438569
2014-12-16,5.154869882225274e-05,0.4158278989876146,0.0002399605363881543,0.9451438485929158,4.624793965228616e-05,8.564792573831919e-05,0.8971698744861757
2014-12-17,8.951914955443635e-05,0.38952930502366295,0.0002448500832664936,1.083265121549679,5.766977246195885e-05,9.011189897561344e-05,0.6442171619033313
2014-12-18,9.913276275332198e-05,0.43990952027000074,0.00024864273042292774,1.1009844756575318,6.906529145398267e-05,7.76796545333272e-05,0.6966949123151343
2014-12-19,7.377698274922788e-05,0.44858426678595026,0.0002513543122666342,1.1018159141457784,6.108683899623382e-05,7.773169426312352e-05,0.8279931859489487
2014-12-22,6.996587850894997e-05,0.4466854094203731,0.0002545878361658926,1.086583988905325,5.961612414543164e-05,7.659357136250247e-05,0.8520742598523308
2014-12-23,6.063494070426503e-05,0.4493116469531402,0.00025964305102785744,1.0807192946167985,5.6376421683776585e-05,7.70126683612842e-05,0.9297679032744744
2014-12-24,5.292955813268682e-05,0.43289577252706724,0.00026435430610260025,1.0768164165298717,5.120656849653145e-05,7.723106180613663e-05,0.967447496315082
2014-12-26,5.0003308753932844e-05,0.43001520788863,0.0002665077983216114,1.086563449019798,4.964072860495877e-05,7.821504895851423e-05,0.9927488768641624
2014-12-29,4.966432774890378e-05,0.4312219721447195,0.00026832209639473213,1.0857108715017665,4.977959756307548e-05,7.814099232548363e-05,1.0023209780419156
2014-12-30,4.653062419950052e-05,0.44289557010114194,0.0002697001279831236,1.022741415097956,4.961481221859332e-05,7.763490315527941e-05,1.0662829711002653
2014-12-31,4.3755181092948726e-05,0.46609202073118294,0.0002710157397423571,1.032110277231175,5.0755565154551376e-05,7.631786327476425e-05,1.159989831758022
2015-01-02,6.483180836307134e-05,0.4808225039041995,0.0002766884921216948,0.9916527062304228,6.439829983785346e-05,7.943885767884592e-05,0.9933133359046512
2015-01-05,8.284505496642122e-05,0.5400732298785581,0.0002820817602759978,0.9947736877132538,8.256071561456462e-05,7.221221331187918e-05,0.9965678174518461
2015-01-06,7.372029621424698e-05,0.5574408051072736,0.0002870674715847611,1.008722860334575,8.109317120034252e-05,7.427385046320467e-05,1.1000114671903702
2015-01-07,7.097584833724285e-05,0.5591640198656325,0.000291530170572477,1.017452087794264,8.043337049127177e-05,7.275430235189426e-05,1.1332498642227051
2015-01-08,6.58935484829367e-05,0.5969894477634474,0.00029573987296218317,1.0310496853735398,8.333799420352404e-05,7.068047709410716e-05,1.2647367780641625
2015-01-09,5.142752848602693e-05,0.5962468225360905,0.00030076651837517005,1.0419318601287952,7.415469425596131e-05,7.002084307735884e-05,1.4419260742057525
2015-01-12,5.214866604959718e-05,0.5811756136641026,0.00030465413772907675,1.0618238262383204,7.325419922083334e-05,7.271807359222244e-05,1.4047185627176593
2015-01-13,5.1084978694142575e-05,0.569217332928722,0.00030792913496808486,1.0664286933557157,7.139209316718517e-05,7.341758270048018e-05,1.3975163539682756
2015-01-14,5.779000718727771e-05,0.5720103929397955,0.00030836149351913403,1.0748689258924498,7.635902318642139e-05,7.309640129117575e-05,1.3213188041137949
2015-01-15,5.577655409897309e-05,0.593917485821123,0.0003088109911504726,1.1171304652544167,7.794680642305697e-05,7.35066417545828e-05,1.3974833634351762
2015-01-16,7.006830803083834e-05,0.6345839604417106,0.0003058984565269764,1.1181899889066875,9.290488474698999e-05,7.100427705282292e-05,1.3259187692401657
2015-01-20,6.698197984101967e-05,0.657681585906211,0.00030370653758965454,1.10546638310921,9.38040831247015e-05,7.606117912031133e-05,1.40043760049111
2015-01-21,5.396910834789416e-05,0.674074292800222,0.00030395242251481217,1.1057692603191296,8.633426395011393e-05,7.570155583180535e-05,1.5996978010751708
2015-01-22,5.806897077464812e-05,0.7081629074033241,0.0002909010393292007,1.0538022019433342,9.204026830673156e-05,6.710998310593153e-05,1.5850163534655708
2015-01-23,5.910063936486745e-05,0.7509092996720256,0.0004922551531539297,0.8549361174109339,0.00012807923004070886,5.660770510224056e-05,2.1671378079345436
2015-01-26,6.288399592442454e-05,0.7418108749572497,0.0004381185292183742,0.8426563374489696,0.00012312863694105452,5.726310916488818e-05,1.958028193517368
2015-01-27,6.964065036165525e-05,0.7447366171237554,0.00039830942946790846,0.8314726259951468,0.00012403504564049254,5.33297334608619e-05,1.7810724770139037
2015-01-28,7.988841611727443e-05,0.7492158855170443,0.00036122974908104526,0.810770950683952,0.0001272742765844981,4.885987205283126e-05,1.5931505814017173
2015-01-29,8.021798542057233e-05,0.737652637747057,0.0003325619349258668,0.7935287150776311,0.0001204825204952601,4.717047629678248e-05,1.5019389961438963
2015-01-30,7.830236811365751e-05,0.7455344094337554,0.00030880531324857145,0.7661284475697047,0.00011593045039358698,4.261575579191739e-05,1.4805484583213566
2015-02-02,6.708254753246161e-05,0.7814431710971798,0.0002677814248884857,0.7408482078289802,0.00010473513525668397,3.90757185968736e-05,1.561287385605057
2015-02-03,8.067150173734702e-05,0.8061881946657163,0.00023538850870425356,0.7700055683532444,0.00011109362391565352,3.754046186156631e-05,1.3771111423877525
2015-02-04,7.910110058857453e-05,0.8203534448120647,0.00019358156645383015,0.7731915129744578,0.0001015136092532126,3.778512866131294e-05,1.2833400356995206
2015-02-05,8.520627788871464e-05,0.833619890245137,0.00017300521910326169,0.7643793751916936,0.00010121234050379491,3.620184316263374e-05,1.1878507430636192
2015-02-06,8.507292515013707e-05,0.8379775233984292,0.00015440793395802524,0.760789485432945,9.604236788354188e-05,3.5902513180782804e-05,1.1289416428792813
2015-02-09,6.296753465448077e-05,0.83146764331999,0.00015381285759931955,0.7644786361099986,8.182763863024031e-05,3.591281260744382e-05,1.2995210798588483
2015-02-10,6.653518645016198e-05,0.8361751114803886,0.0001545278075162536,0.7687938210659898,8.478641006894195e-05,3.4345040504185154e-05,1.2743093480687997
2015-02-11,6.58212274519105e-05,0.8364651433963922,0.00015376945507859015,0.7558420372958834,8.41522774855631e-05,3.616227118754816e-05,1.278497541648633
2015-02-12,6.625281595902424e-05,0.8364694953032513,0.00018249309296166556,0.8289721985762881,9.197620671905308e-05,3.949572642376317e-05,1.3882610933237636
2015-02-13,6.59493776327874e-05,0.8369856697433602,0.00020539987815839994,0.8244281674410489,9.741446818570461e-05,3.8997568340437646e-05,1.4771097420830552
2015-02-17,5.2818371217651516e-05,0.8389974978941616,0.00017837834567850923,0.8248956398948488,8.143746264755804e-05,3.942163715151653e-05,1.5418397192138753
2015-02-18,4.925751255554142e-05,0.8309543750884694,0.00015465196627801624,0.8246293490236166,7.252556823842734e-05,3.951969380463387e-05,1.4723757753022853
2015-02-19,5.2538640297651296e-05,0.8335671635677933,0.00013533897246572116,0.8194331310245497,7.028966123671458e-05,3.934511060638165e-05,1.337866013252285
2015-02-20,5.811623348480445e-05,0.8407018648850452,0.00013331952259081572,0.828359990941496,7.400100461907139e-05,3.94518932890665e-05,1.2733276088585523
2015-02-23,5.7842904366347e-05,0.8389184891411599,0.00013884384248283985,0.8762302643297449,7.518100445254427e-05,4.193363747964558e-05,1.299744632053514
2015-02-24,5.363774172174018e-05,0.8433757976406838,0.00012648766466541022,0.8555607469257858,6.946730704208912e-05,4.110364471391653e-05,1.2951199064731127
2015-02-25,4.6420168910813084e-05,0.8074428802231192,0.00011155246970822726,0.8478823689912688,5.8103830267756154e-05,4.2592499408662246e-05,1.2516936416020126
2015-02-26,6.082008377129165e-05,0.7964919719985553,0.00010422085175475925,0.8446757903946327,6.341357226290054e-05,4.4729738444740446e-05,1.0426419749989406
2015-02-27,6.477291200020017e-05,0.7841367464050865,9.786108024776053e-05,0.8449263533975653,6.243002662076016e-05,4.4674695988924966e-05,0.9638292411582057
2015-03-02,7.10002492943561e-05,0.7784206410951238,9.416737697366067e-05,0.868808461574443,6.364942972845939e-05,4.76845037108237e-05,0.8964676935791964
2015-03-03,6.22129036386534e-05,0.7510961165192175,9.222192201107145e-05,0.8761904391375696,5.689221424342518e-05,4.809160975297455e-05,0.9144761121240702
2015-03-04,6.357489191775788e-05,0.7363601882152682,0.00012629213269503437,0.8663783674583407,6.598136015302689e-05,4.758996511439215e-05,1.0378524943209038
2015-03-05,6.337223751236057e-05,0.7242888550083095,0.00015274966297514346,0.8451402988647574,7.126092469030082e-05,4.969176844958964e-05,1.1244817523825252
2015-03-06,6.737776824421294e-05,0.7073843356092864,0.0001741631124117205,0.899705954325815,7.662876707749585e-05,4.918383246155452e-05,1.1373004638525925
2015-03-09,6.459093954914395e-05,0.7009254216163289,0.0001946706546481493,0.909875354537224,7.859734160579613e-05,4.964248460864522e-05,1.2168477832095232
2015-03-10,6.248974140729342e-05,0.7072475007931032,0.00019162842808100383,0.9455280527937098,7.739372567433345e-05,4.558731160980943e-05,1.238502895537675
2015-03-11,5.4252554100076106e-05,0.7046660396826774,0.00018318888516219447,0.9520326862513734,7.024946093860662e-05,4.773554417190628e-05,1.2948599767122866
2015-03-12,5.508043688697334e-05,0.7193382258202932,0.00018247049014022556,0.9677654937599134,7.211542161554944e-05,4.539223432364899e-05,1.3092746842864078
2015-03-13,5.707193087433516e-05,0.7315054775796133,0.00017941442026062095,0.9428624110385928,7.402144153804212e-05,4.3350405278180966e-05,1.2969850573485509
2015-03-16,5.2149496476829495e-05,0.738832486725645,0.00017628149223820492,0.9086194279134912,7.083932301043347e-05,3.848206623703016e-05,1.3583893957999773
2015-03-17,4.691748238540657e-05,0.7292861701889743,0.0001601505240573682,0.9016469789537788,6.321636352919763e-05,3.7969290716755426e-05,1.347394623818535
2015-03-18,5.051902620859181e-05,0.7403527857289743,0.0001481794058960671,0.92740682146316,6.405604561433662e-05,3.6382253798950075e-05,1.2679588349516238
2015-03-19,5.142834644805491e-05,0.7472955069872167,0.00013732794756275983,0.9356839951834878,6.280194818569589e-05,3.635231224992221e-05,1.2211543345872273
2015-03-20,5.066833282542825e-05,0.7505123228159247,0.00013020046155237005,0.9305892789944228,6.0958236793263825e-05,3.835588821408176e-05,1.2030835315479635
2015-03-23,5.007282454924587e-05,0.759643172063582,0.0001235251416915613,0.9048780469641924,5.974318393364148e-05,3.89797290613138e-05,1.1931259015533457
2015-03-24,4.2218867344400384e-05,0.7343395101000203,0.00011270952799819975,0.9089652914726204,5.065595412363901e-05,3.8464012243470326e-05,1.1998416184501848
2015-03-25,4.692159710753298e-05,0.7342080467278238,0.00010588631385249161,0.8688544635352237,5.175179858587976e-05,3.3069125442958604e-05,1.1029419665165516
2015-03-26,4.732340893496746e-05,0.7295319562128962,9.907003996560889e-05,0.8581275162611802,4.995207117181733e-05,3.2523387180316996e-05,1.0555467641915277
2015-03-27,4.354358066573599e-05,0.703108679231033,8.751666129405636e-05,0.860436830256491,4.340401441512967e-05,3.2609414915209414e-05,0.9967947915979235
2015-03-30,4.5502666776921666e-05,0.5745350768030386,4.6390637107426116e-05,0.9011792197878872,2.6396730722839333e-05,3.147695505543228e-05,0.5801139272177207
2015-03-31,3.983451498744685e-05,0.5803715335046764,4.4891596068993454e-05,0.9126724543426828,2.454247700733185e-05,3.176922328368196e-05,0.616110852989323
2015-04-01,4.176214734580363e-05,0.5948407486023956,4.362435917861896e-05,0.90191463171243,2.5389646392086704e-05,3.116634073321319e-05,0.6079583547716667
2015-04-02,4.894523588776545e-05,0.6092374408490303,4.093824792762487e-05,0.941762753331126,2.7271336617750306e-05,3.3221834551432476e-05,0.5571806146830147
2015-04-06,4.8199312485919956e-05,0.6169940250120882,3.876616645165143e-05,0.9543261269785608,2.6670294308014263e-05,3.272424702175267e-05,0.5533335006760776
2015-04-07,4.533264144371158e-05,0.6160192157593608,3.882606799344364e-05,0.9299209951052788,2.584410385152942e-05,3.460238938196992e-05,0.5700992271456188
2015-04-08,4.177649686660928e-05,0.6155590479564275,4.4216088924077084e-05,0.939874132333699,2.645610415402961e-05,3.4956793521611655e-05,0.6332772285455843
2015-04-09,4.664355209638432e-05,0.6111442332491981,4.8929841425705294e-05,0.96405734194992,2.9196206750482355e-05,3.685262466591084e-05,0.6259430390325176
2015-04-10,4.853778747139849e-05,0.608166354867335,5.309123951184717e-05,0.9742457390808562,3.087264297792813e-05,3.699880250618199e-05,0.6360537755479733
2015-04-13,4.467938122611643e-05,0.6060590390686504,5.640519976774879e-05,0.9588393716756956,3.042482428332631e-05,3.6604765321530213e-05,0.6809589445599147
2015-04-14,4.646938254229903e-05,0.6021566935691788,5.90786995700563e-05,0.9557455306109414,3.155065885669137e-05,3.646555819585918e-05,0.6789558442695509
2015-04-15,4.691423215315267e-05,0.6103361271941712,6.191898703018678e-05,0.960726155453282,3.28952586347629e-05,3.8508420055550996e-05,0.7011786642350986
