Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VTV,Predicted_Covariance,Future_Cov_45_VTV,Beta_Predicted
2014-07-23,3.8554343811198455e-05,0.9621293119154811,3.9857161253393716e-05,0.8986669477434576,3.77157966687589e-05,3.342653624667743e-05,0.9782502551062484
2014-07-24,3.79220014302475e-05,0.9644292863033535,3.9993515902172336e-05,0.8927182733449768,3.755872213039467e-05,3.453065497192468e-05,0.9904203553042674
2014-07-25,3.58816002468109e-05,0.9669982795134593,4.074550020978007e-05,0.8968413911667975,3.6974425094944206e-05,3.4314978593015314e-05,1.0304564133320793
2014-07-28,3.90148494586092e-05,0.9662732262081044,3.978972095277147e-05,0.8970482640329397,3.807153264992148e-05,3.44545064709762e-05,0.9758215955776406
2014-07-29,3.5953585678647994e-05,0.9656151863578238,3.943796489671832e-05,0.9004180325140279,3.6360717132149986e-05,3.794108264067541e-05,1.0113238066751093
2014-07-30,3.539196672747045e-05,0.966834041795508,3.873495119528289e-05,0.9008283523265744,3.579775475048733e-05,3.795840979052322e-05,1.0114655403623534
2014-07-31,4.5379445989039353e-05,0.9639348241073395,4.3805732729307017e-05,0.9034664175047908,4.2977657409405355e-05,3.23014253122935e-05,0.9470732062217306
2014-08-01,4.584672797284814e-05,0.962343170747097,4.235310232247493e-05,0.9030272315062516,4.240594594776961e-05,3.2089694470025856e-05,0.9249503251984249
2014-08-11,3.847004227028839e-05,0.9595242109034751,4.209182467914292e-05,0.9234689093062888,3.8611453049934096e-05,5.425356345959585e-05,1.0036758675400501
2014-08-12,3.841634430365733e-05,0.9585651783236618,4.219208706743175e-05,0.9340612310255682,3.8591811980309653e-05,5.563728338942377e-05,1.0045675266565024
2014-08-13,3.776559449586869e-05,0.9585491074649503,4.283667173555373e-05,0.9334985232531116,3.8554084073993986e-05,5.435856945507485e-05,1.0208785162434435
2014-08-14,3.862814115860239e-05,0.9587529622156353,4.255074997691133e-05,0.9442264189150292,3.886979348498949e-05,5.774367040397315e-05,1.0062558621548705
2014-08-15,3.923523389055349e-05,0.9605408144836733,4.2158193954397985e-05,0.9366707963512436,3.906564012272043e-05,5.9576664982807236e-05,0.9956775135250591
2014-08-18,5.8802594173761744e-05,0.964723352924551,4.507078119803619e-05,0.9336515218468858,4.9664787023081245e-05,6.631166977572195e-05,0.8446019724286608
2014-08-19,5.790352204668287e-05,0.9669342307235735,4.708549648447531e-05,0.9339156799961984,5.048856214107191e-05,6.65686858235306e-05,0.8719428517727663
2014-08-20,5.609710643686182e-05,0.9696926313671169,4.844652346840432e-05,0.9260908790245664,5.055168478792658e-05,6.887819613590254e-05,0.9011460304966584
2014-08-21,5.441563613273725e-05,0.9718479742427444,4.893339788409478e-05,0.9288128578432768,5.014906911473374e-05,7.022189764405436e-05,0.9215929956677161
2014-08-22,5.0059045313325706e-05,0.9738460977518371,4.9983480535657055e-05,0.9283778457653996,4.871299780780214e-05,7.018049988445556e-05,0.9731108035101651
2014-08-25,6.652021183637015e-05,0.9779436249243768,5.312185843559036e-05,0.9279116019209206,5.8133605855856736e-05,7.242119062723104e-05,0.8739239435805884
2014-08-26,6.338834696697776e-05,0.9790541460765111,5.5336950570431024e-05,0.9274492346038794,5.798545049775471e-05,7.240410115991182e-05,0.9147651464702543
2014-08-27,6.228211919321129e-05,0.9762068591489357,5.3772919928043436e-05,0.927172612511866,5.6494394121490657e-05,7.328886658389344e-05,0.9070724447611364
2014-08-28,6.139493236265438e-05,0.9769133884478016,5.5167940875085784e-05,0.927969236242902,5.685461348206461e-05,7.605427018832792e-05,0.9260473347576879
2014-08-29,6.15753093611576e-05,0.9768812964828855,5.65857802909063e-05,0.9272619511889688,5.766320140558395e-05,7.5845934847588e-05,0.9364662882547943
2014-09-02,7.761239871585492e-05,0.9766095288887296,5.925546781900762e-05,0.9253210528255756,6.622938558486839e-05,7.594646830412723e-05,0.8533351201699018
2014-09-03,7.595624179294328e-05,0.9757926313201511,6.142628535960748e-05,0.9293108327466764,6.665249252649398e-05,7.706818117125899e-05,0.8775117219225864
2014-09-04,7.498131031863036e-05,0.9765323481952722,6.220311637557587e-05,0.9297201659732948,6.669130544782265e-05,7.733455948125656e-05,0.8894390504036321
2014-09-05,7.387822741090312e-05,0.9773952732763822,6.354529005707283e-05,0.92965168204328,6.696843516214704e-05,7.696505589453712e-05,0.9064705192461572
2014-09-08,7.348698808482049e-05,0.9781295267987637,6.426597318522104e-05,0.929603165539863,6.72190139369649e-05,7.695329209571434e-05,0.914706340384764
2014-09-09,8.133593066383054e-05,0.9795613513940991,6.622481321084076e-05,0.9300149943029178,7.189244152895291e-05,7.601389207122526e-05,0.8838952347652047
2014-09-10,8.008754908927675e-05,0.980788119495989,6.641406265428658e-05,0.9312446330891426,7.152991712515926e-05,7.593734291219006e-05,0.893146536990688
2014-09-11,7.945435898388616e-05,0.9823616835394832,6.695684010028373e-05,0.9309106284511952,7.16519070298842e-05,7.590944861857536e-05,0.9017995733175025
2014-09-12,7.986652544186676e-05,0.983821572383932,6.754574166618163e-05,0.9317409050822392,7.225996119869106e-05,7.512364077065888e-05,0.9047590439036645
2014-09-15,7.976789477234261e-05,0.9845586282428184,6.749314247122264e-05,0.9325776819526568,7.224128664410594e-05,7.515385663228299e-05,0.905643640844257
2014-09-16,8.12776222335961e-05,0.9844451668659319,6.913084705554273e-05,0.9310464221292536,7.379262595405407e-05,7.458242408611715e-05,0.9079082769174797
2014-09-17,8.038458733415224e-05,0.9845404324216309,6.960222998657037e-05,0.9309709510567872,7.36430092351867e-05,7.465792086604286e-05,0.9161334489291915
2014-09-18,8.052555846541116e-05,0.9833710127223123,6.94697634130417e-05,0.930813028258032,7.354991664757754e-05,7.41802500041022e-05,0.9133735679606628
2014-09-19,7.686942885417954e-05,0.9805132710959609,6.707201347380504e-05,0.9405348451046586,7.040459024057518e-05,7.465414683112794e-05,0.9158984435038786
2014-09-22,7.562338268336147e-05,0.9828889807821147,6.712054776923963e-05,0.9405382259158296,7.002615199774628e-05,7.31900694684984e-05,0.9259854493807683
2014-09-23,7.716105522203933e-05,0.9843885695126848,6.917894304358222e-05,0.937469721563797,7.192048417065195e-05,7.205873979690454e-05,0.9320826933184484
2014-09-24,7.845740621167833e-05,0.9790908705333331,6.939687896168105e-05,0.9506632239581932,7.22453573735926e-05,7.211332437473416e-05,0.9208226585859135
2014-09-25,8.684570042440597e-05,0.979706874198467,7.504054985466435e-05,0.9584242389205344,7.908940717339174e-05,6.63956358459709e-05,0.9106888053972731
2014-09-26,7.784867175631449e-05,0.9775840132765744,7.468375458768853e-05,0.9541884967897638,7.454057970300602e-05,6.646444250952946e-05,0.957506120802374
2014-09-29,7.945972408695768e-05,0.9778016244304178,7.373684051043279e-05,0.9549920589497618,7.484564635603927e-05,6.700040968671432e-05,0.9419318682019466
2014-09-30,7.034453028421699e-05,0.979001480333178,7.204954400734742e-05,0.954751138005964,6.969700783680791e-05,6.684238886503708e-05,0.9907949851282984
2014-10-01,6.051441443903661e-05,0.9786830800093771,7.301630461722063e-05,0.9547258489632956,6.505511102325078e-05,6.210240379006648e-05,1.075034958634336
2014-10-02,5.727685640094654e-05,0.9767460340490832,7.06007926536716e-05,0.9544314626927008,6.211207412796314e-05,6.20451164785911e-05,1.0844183502874067
2014-10-03,5.732458945014978e-05,0.9766330153869641,6.324462723731597e-05,0.947308857705042,5.880492450964027e-05,6.096387917594279e-05,1.0258237359166402
2014-10-06,5.950629355094935e-05,0.9755433663942619,6.200071122383814e-05,0.948350238694958,5.925518603938486e-05,6.098747029212534e-05,0.9957801520380446
2014-10-07,5.823383972398379e-05,0.9777094220454489,6.538093768992858e-05,0.9524106738059444,6.032857766550172e-05,6.169251630196982e-05,1.0359711458397136
2014-10-08,6.403572465426801e-05,0.9762810593571806,6.797560118801753e-05,0.9500565848556378,6.441137298522324e-05,5.6117648052610176e-05,1.0058662306545818
2014-10-09,6.579132724406009e-05,0.9803249479315435,7.606028506413805e-05,0.9464813843821576,6.934790622290778e-05,5.284336910004349e-05,1.0540584774290107
2014-10-10,6.388921163395802e-05,0.9774172298369203,7.353960976309316e-05,0.9609799924117548,6.699685487931379e-05,5.161763916304704e-05,1.0486411268174736
2014-10-13,7.100010076144222e-05,0.9741521520240479,7.238852768445041e-05,0.9575851046830358,6.983789626463914e-05,4.6461433052187644e-05,0.9836309458107948
2014-10-14,5.126108009219706e-05,0.972497445648903,6.715663062325658e-05,0.9649961421128972,5.705934670681215e-05,5.3930593587011724e-05,1.113112454988979
2014-10-15,4.732231652345586e-05,0.9728429863601159,6.518767529225282e-05,0.960909479490852,5.403292735717558e-05,6.306120445290023e-05,1.1418064737045053
2014-10-16,5.30327919984953e-05,0.9708000917031604,6.167918469628346e-05,0.9535500152632574,5.552280095274926e-05,6.263635153850232e-05,1.046952250870077
2014-10-17,4.626798859027275e-05,0.9712703211041535,6.304962355052535e-05,0.9419561321515932,5.2459201667677126e-05,6.005221496231093e-05,1.1338120213573752
2014-10-20,4.9165393824874467e-05,0.9689174893886505,6.218425125882836e-05,0.9477024360979888,5.357433155604002e-05,5.917797988209411e-05,1.0896756313367497
2014-10-21,6.127847379397686e-05,0.9690960916369503,6.60140256322963e-05,0.9550406775484582,6.163663502042637e-05,5.2751796879903465e-05,1.00584481310115
2014-10-22,6.0122674099070425e-05,0.9690769809404189,6.450670530788331e-05,0.9569820176647432,6.03503582303365e-05,5.124218312623019e-05,1.003786992755693
2014-10-23,6.055871725038731e-05,0.9674778190550173,6.420357469272515e-05,0.9673761203617376,6.032661472186293e-05,4.963469985966941e-05,0.9961673143180242
2014-10-24,5.99990058104541e-05,0.9686019892438689,6.39849644248627e-05,0.96026258465757,6.001452182140446e-05,4.940150526541776e-05,1.000258604467537
2014-10-27,5.8561423507449295e-05,0.96875622189657,6.251642114044016e-05,0.9649159046984968,5.861616099452493e-05,5.220775959133115e-05,1.0009347021263695
2014-10-28,5.4522480778452264e-05,0.9697795173405791,6.199926168356783e-05,0.96608777302808,5.6383764707752374e-05,4.9896204554608974e-05,1.0341379171073175
2014-10-29,5.3729820257279105e-05,0.9702167989664036,5.9945402573732084e-05,0.9749154851114432,5.506230965379258e-05,5.809540892250017e-05,1.0247998111687886
2014-10-30,5.3551839514494966e-05,0.971105454918192,5.891716660144285e-05,0.975231205773484,5.454745803842322e-05,5.93524427255943e-05,1.0185916773906294
2014-10-31,5.56093263598845e-05,0.9718103871383432,5.9231534149622756e-05,0.9724880408096416,5.5774006693233795e-05,5.971499106509333e-05,1.0029613797564016
2014-11-03,5.4562010343014535e-05,0.9716398262940729,5.74565385450613e-05,0.9786238511411846,5.440267049802148e-05,6.676858835377067e-05,0.9970796558999324
2014-11-04,6.02491600622342e-05,0.9726003504952864,5.682934160001849e-05,0.9845151345742454,5.691100204292631e-05,6.843048934647637e-05,0.9445941152397852
2014-11-05,6.0354415020847636e-05,0.9748346004305753,5.7131611000962464e-05,0.9789192582066252,5.724317226304051e-05,6.865612482083833e-05,0.9484504529331874
2014-11-06,5.86925643313682e-05,0.9756496898679679,5.663962996244962e-05,0.9804168511978912,5.62529958943409e-05,6.856963586610945e-05,0.9584347955346794
2014-11-07,5.828791566618652e-05,0.9760065455058318,5.611542809090275e-05,0.9817865281702411,5.581913898854999e-05,6.940330313483266e-05,0.9576451370851008
2014-11-10,5.7340540123530906e-05,0.9761334607025033,5.5798246248230286e-05,0.9761485673558156,5.521414665705766e-05,7.044025675677206e-05,0.962916403265608
2014-11-11,6.57571982494724e-05,0.9768407058240969,5.7062415213212625e-05,0.9775881293993778,5.9837091262018935e-05,7.451727236611647e-05,0.9099702063796344
2014-11-12,6.673646336542344e-05,0.977570978193546,5.914392858975242e-05,0.9761867508190828,6.141648797986e-05,7.451834033867621e-05,0.9202838281010893
2014-11-13,7.11343776232816e-05,0.9781024866379656,6.079980760895568e-05,0.9770097846916616,6.432432441055285e-05,7.515028677227167e-05,0.9042649497997451
2014-11-14,6.859476809423724e-05,0.9787421591079585,6.148534777938739e-05,0.977847783184118,6.356230075157557e-05,8.003010641628254e-05,0.92663482241462
2014-11-17,6.853595565786147e-05,0.9793559590300014,6.256014339983206e-05,0.98207437135212,6.41281445451574e-05,8.10781396972689e-05,0.9356861508620625
2014-11-18,7.650833651469074e-05,0.9795542590180952,6.43954441174978e-05,0.9840598648118196,6.875597552472456e-05,8.062727078710219e-05,0.8986729898580711
2014-11-19,7.466095393809579e-05,0.9798835569637749,6.638727331864579e-05,0.9842312475466578,6.89864271351438e-05,8.445414954720856e-05,0.9239960581315777
2014-11-20,7.31046489834875e-05,0.980117345065602,6.753391150560836e-05,0.9963491199573185,6.886705719119844e-05,8.890933606577057e-05,0.9420338945441592
2014-11-21,7.04730363634149e-05,0.9816630458562468,6.907839380980484e-05,0.9985972028908524,6.84928203787365e-05,9.04824617474239e-05,0.9719010832105085
2014-11-24,6.987047932397521e-05,0.9812019242670998,6.843022967727601e-05,1.0112786722393643,6.784678163261249e-05,9.464771768628944e-05,0.9710364418429241
2014-11-25,8.166110492431963e-05,0.9803264198273272,6.941929565620207e-05,1.021852831085248,7.381054880320718e-05,9.957234491468321e-05,0.9038641942404767
2014-11-26,7.228929035700332e-05,0.9827879885761389,7.153404415123215e-05,1.0251089618933518,7.067294838594961e-05,0.00010477813143847862,0.9776406440971914
2014-11-28,6.63644735069259e-05,0.982969030289937,6.81570213004936e-05,1.0243954312385766,6.610936150567687e-05,0.00010491402319256634,0.996155895047937
2014-12-01,6.796408095783602e-05,0.982388044404264,6.94883265081757e-05,1.0301356024641986,6.751164949062678e-05,0.00010684500267003293,0.9933430797439913
2014-12-02,6.956629167082881e-05,0.9815377858442726,7.060623268085864e-05,1.028092382920589,6.87904213461067e-05,0.00010582238643634315,0.9888470363147521
2014-12-03,9.973973303376368e-05,0.9810009030079552,7.622495419125048e-05,1.028337751503218,8.553662174833926e-05,0.00010586514423072775,0.8575982624636019
2014-12-04,7.195368455764464e-05,0.9800359802985992,7.316646843715937e-05,1.0245330096156038,7.110900240337584e-05,0.00010818029981986277,0.9882607519064281
2014-12-05,6.914099334132158e-05,0.9792726356067002,7.418565779728811e-05,1.0238702184898607,7.013445107603251e-05,0.00010805081238360692,1.0143685776946627
2014-12-08,6.652863915801598e-05,0.9786558616993866,7.364309737334051e-05,1.0252275772563284,6.850154154118257e-05,0.00010923061241220318,1.0296549336967593
2014-12-09,5.578278936298998e-05,0.9788516508515832,7.32215765884934e-05,1.0238065238180205,6.255852911204009e-05,0.0001093943086203767,1.1214664921999327
2014-12-10,7.622608908783083e-05,0.9798070363591372,7.801700238143608e-05,1.024278224609928,7.555913940426545e-05,0.00010296795720591442,0.9912503751465341
2014-12-11,6.0199482263474304e-05,0.9794819509942659,7.379321182985216e-05,1.0243004449176136,6.528313809805359e-05,0.00010253509758240087,1.0844468364749336
2014-12-12,5.635062229218622e-05,0.9779483032541662,7.210047814941182e-05,1.024788623375475,6.233533935849862e-05,9.582466472363117e-05,1.1062049862605026
2014-12-15,5.5088696774690915e-05,0.9791510224912546,7.317698968755717e-05,1.023019813575199,6.216818679656447e-05,9.471118209793445e-05,1.1285107551341829
2014-12-16,5.154869882225274e-05,0.9778783615395986,6.866612106590293e-05,1.029774381036296,5.817882520068653e-05,9.331705416643754e-05,1.1286186951351656
2014-12-17,8.951914955443635e-05,0.9798775031667607,8.070184578582943e-05,1.0316438814315971,8.328590220822294e-05,8.581776277388483e-05,0.9303696764632132
2014-12-18,9.913276275332198e-05,0.9780014491575333,8.814460217393943e-05,1.0339328616877017,9.142099931202093e-05,7.294884649357915e-05,0.9222077219769341
2014-12-19,7.377698274922788e-05,0.9756542166551638,8.496162342544266e-05,1.0383116476537535,7.72445365652358e-05,7.325155001762221e-05,1.0470004828984987
2014-12-22,6.996587850894997e-05,0.9728823554863362,7.892316160385263e-05,1.0455531261172162,7.229457516935786e-05,7.370129580063616e-05,1.033283319098323
2014-12-23,6.063494070426503e-05,0.9734004136934712,7.600989480079726e-05,1.04107427444157,6.608274439772522e-05,7.418754179406225e-05,1.0898459474056514
2014-12-24,5.292955813268682e-05,0.9761906848303668,6.856720456099337e-05,1.0407490211863657,5.880875905865425e-05,7.464424831016739e-05,1.1110759494955376
2014-12-26,5.0003308753932844e-05,0.9786121317099601,6.904311575198745e-05,1.0406722796088703,5.750030623820307e-05,7.491162469417219e-05,1.149930028054005
2014-12-29,4.966432774890378e-05,0.9804079152792498,6.988992014502134e-05,1.04085720114792,5.776122053719779e-05,7.491277530851516e-05,1.1630323645822978
2014-12-30,4.653062419950052e-05,0.980798968557955,6.912893403943224e-05,1.0407465951141477,5.562619703789688e-05,7.900165176466917e-05,1.1954749800776152
2014-12-31,4.3755181092948726e-05,0.9813227157954976,7.228727021868408e-05,1.041706536417535,5.518963315085929e-05,7.702744442388191e-05,1.2613279564223598
2015-01-02,6.483180836307134e-05,0.9814321828516063,7.20098519607897e-05,1.0377010062995564,6.705795761676024e-05,8.312767366508975e-05,1.034337300005917
2015-01-05,8.284505496642122e-05,0.9824639347300698,8.396239276900945e-05,1.0392349142100266,8.19393124278996e-05,7.543972486706845e-05,0.9890670295422129
2015-01-06,7.372029621424698e-05,0.9822437212034266,8.599877193257195e-05,1.0401312140577712,7.820939420007262e-05,7.658649693872754e-05,1.0608936509530476
2015-01-07,7.097584833724285e-05,0.9813630423638163,8.56778768806712e-05,1.044118456927223,7.652782012129022e-05,7.466111752855038e-05,1.0782233944942383
2015-01-08,6.58935484829367e-05,0.9813197963296749,9.034049055895277e-05,1.0416115116837223,7.571348385511701e-05,7.14045109919676e-05,1.1490272659200196
2015-01-09,5.142752848602693e-05,0.9813199835585643,8.961039003207661e-05,1.042089101696784,6.661739612317455e-05,7.003141016679981e-05,1.2953645272157064
2015-01-12,5.214866604959718e-05,0.9813227225015991,8.745054463306521e-05,1.0484578850845832,6.626965599791267e-05,7.18027188333355e-05,1.270783339594639
2015-01-13,5.1084978694142575e-05,0.9810299480305457,8.58710148293289e-05,1.0516838847313836,6.497588019316947e-05,7.240248603876788e-05,1.2719175353325465
2015-01-14,5.779000718727771e-05,0.9808488852941325,8.590092952544327e-05,1.0569205672298134,6.910785426761634e-05,7.187582416245036e-05,1.195844361874906
2015-01-15,5.577655409897309e-05,0.9807459841675669,8.651064457557077e-05,1.064726583661575,6.81266685929958e-05,7.005849181095263e-05,1.2214212529534896
2015-01-16,7.006830803083834e-05,0.9810004296671039,8.979883532383787e-05,1.069051040443297,7.781536606737154e-05,6.78839884208433e-05,1.1105643657489714
2015-01-20,6.698197984101967e-05,0.9810721066803546,8.77118589346739e-05,1.0749579148259796,7.519848239642524e-05,7.396205597533562e-05,1.122667358816614
2015-01-21,5.396910834789416e-05,0.9810979335965786,8.667065794733646e-05,1.074429060777396,6.709976963798167e-05,7.355598898479084e-05,1.2432995780742755
2015-01-22,5.806897077464812e-05,0.9804207251257376,9.070706822698848e-05,1.0790021615539165,7.115494914969767e-05,6.871480881289783e-05,1.2253523387874934
2015-01-23,5.910063936486745e-05,0.9802571316915472,9.033930194053178e-05,1.0752486758410258,7.162662128244709e-05,7.119521413823595e-05,1.2119432556431147
2015-01-26,6.288399592442454e-05,0.9805492515708818,8.747328951110133e-05,1.062425936790376,7.272390777782917e-05,7.21976560245359e-05,1.1564772039173603
2015-01-27,6.964065036165525e-05,0.9814884424260091,8.94869601673784e-05,1.0712767942525858,7.748122471248682e-05,6.87105072544271e-05,1.112586173594218
2015-01-28,7.988841611727443e-05,0.9815453666779727,9.31440850204556e-05,1.0577265189696268,8.467007085222933e-05,6.374227189583691e-05,1.0598541686936882
2015-01-29,8.021798542057233e-05,0.9816259400173838,9.252122955557907e-05,1.057616141342172,8.456732622652894e-05,6.286887440663688e-05,1.0542190231174915
2015-01-30,7.830236811365751e-05,0.9814480566438384,9.641502081997673e-05,1.03914843952387,8.527605822568902e-05,5.78024432727676e-05,1.08906103710566
2015-02-02,6.708254753246161e-05,0.9793504925112829,9.709816546517887e-05,1.020617306489411,7.904027305112032e-05,5.3832018815770355e-05,1.1782538970046166
2015-02-03,8.067150173734702e-05,0.9781798701965164,9.727298909993887e-05,1.014980537210137,8.665126811445587e-05,4.948384753743675e-05,1.0741248922894477
2015-02-04,7.910110058857453e-05,0.9777752226043778,9.187231558623135e-05,1.0190877852691795,8.335326617403163e-05,4.9801843964162234e-05,1.0537560862468112
2015-02-05,8.520627788871464e-05,0.9760998951958478,8.975205253545714e-05,1.0151236715447884,8.535957770435028e-05,4.80773672611526e-05,1.0017991610411132
2015-02-06,8.507292515013707e-05,0.9762497249090321,8.49290615889814e-05,1.0192900874495647,8.298216668088134e-05,4.810144790430959e-05,0.9754239264070683
2015-02-09,6.296753465448077e-05,0.9772286302146072,7.913363517661041e-05,1.0220945022745411,6.898188938257725e-05,4.80147993592886e-05,1.0955151692232958
2015-02-10,6.653518645016198e-05,0.9783402359711101,7.657552175627919e-05,1.0297580651210514,6.98329818085101e-05,4.600333858960362e-05,1.049564682002031
2015-02-11,6.58212274519105e-05,0.9787580803749839,7.2571090366382e-05,1.0198464036402513,6.764569655270232e-05,4.879321392341056e-05,1.027718551771536
2015-02-12,6.625281595902424e-05,0.9775424485798808,7.064715888474942e-05,1.0190267106462063,6.687828792774842e-05,4.855072371704635e-05,1.009440685043652
2015-02-13,6.59493776327874e-05,0.9782967160026089,6.786773470986924e-05,1.023149873282631,6.544969441403432e-05,4.839761507627358e-05,0.9924232307159081
2015-02-17,5.2818371217651516e-05,0.9779527431716167,6.0162652447937485e-05,1.0216287447941133,5.512820591491804e-05,4.882348230858226e-05,1.043731653286851
2015-02-18,4.925751255554142e-05,0.9780820930018376,5.876847686039967e-05,1.0222504793197504,5.262398879190235e-05,4.8990526449477284e-05,1.0683444222353897
2015-02-19,5.2538640297651296e-05,0.9776589005146317,5.389495720234002e-05,1.0210292271330752,5.202365232552407e-05,4.902475425135776e-05,0.990197919679504
2015-02-20,5.811623348480445e-05,0.9782317845911805,5.445621477016834e-05,1.0218454449498833,5.5031864220881336e-05,4.8666929708014674e-05,0.9469275780797188
2015-02-23,5.7842904366347e-05,0.9776850553399996,5.630994377500913e-05,1.0272185007786512,5.5797734905364124e-05,4.915946181907599e-05,0.9646426906915007
2015-02-24,5.363774172174018e-05,0.9762804335320981,5.19969163432791e-05,1.021699656604789,5.155830390177406e-05,4.90854446517245e-05,0.9612318163812014
2015-02-25,4.6420168910813084e-05,0.9745079544113654,4.4783057238093186e-05,1.0133395587879688,4.443197477773085e-05,5.090407129210521e-05,0.9571696058042757
2015-02-26,6.082008377129165e-05,0.9763744767833162,4.809790908465343e-05,1.0058146897339344,5.280840173774645e-05,5.326283588009238e-05,0.8682724268570166
2015-02-27,6.477291200020017e-05,0.9768203131618267,5.161667734988436e-05,1.0070307492157753,5.648152520830194e-05,5.324581532083592e-05,0.8719929900345903
2015-03-02,7.10002492943561e-05,0.9773997576457613,5.4494726876404583e-05,1.0101592812298943,6.079661561651906e-05,5.544253552392752e-05,0.8562873542100626
2015-03-03,6.22129036386534e-05,0.9772246310521081,5.711472930849281e-05,1.008898047890465,5.825171312134482e-05,5.537555425444224e-05,0.9363284739076628
2015-03-04,6.357489191775788e-05,0.9763505225777973,5.761536877315301e-05,1.0067627741693002,5.909051176558025e-05,5.530124839305786e-05,0.9294630314436281
2015-03-05,6.337223751236057e-05,0.9759031505228749,5.803097316152596e-05,1.0086898135431617,5.918152711446544e-05,5.9307999771606546e-05,0.9338715096326251
2015-03-06,6.737776824421294e-05,0.9763485084221957,6.214222244581543e-05,1.008296476361049,6.317664640633412e-05,5.512010310310627e-05,0.9376482488607857
2015-03-09,6.459093954914395e-05,0.9759947227591788,6.040011480726963e-05,1.008709966500642,6.0961009813023164e-05,5.5034866849497106e-05,0.9438012550760474
2015-03-10,6.248974140729342e-05,0.9772390878715139,6.608398860401965e-05,1.0074715363553983,6.279908518022746e-05,4.857382996744068e-05,1.0049503128988455
2015-03-11,5.4252554100076106e-05,0.976238127889291,5.877857467158714e-05,1.0026461097956476,5.5128399621233075e-05,5.0273334470685047e-05,1.0161438578456852
2015-03-12,5.508043688697334e-05,0.9757757061802351,6.024832787551626e-05,1.0075559155074236,5.621098408000347e-05,4.725857090978049e-05,1.020525385362321
2015-03-13,5.707193087433516e-05,0.9749703577946568,5.934788918745518e-05,1.006547481540951,5.674209068503563e-05,4.627848214721816e-05,0.9942206232688046
2015-03-16,5.2149496476829495e-05,0.9752823740408851,5.675540929341898e-05,1.007676145346673,5.30590005561986e-05,4.267733990649146e-05,1.0174403233168936
2015-03-17,4.691748238540657e-05,0.9751098753701891,5.531400277070096e-05,1.0039782197225935,4.9675065464546484e-05,4.227856554476613e-05,1.058775171619133
2015-03-18,5.051902620859181e-05,0.9736508369331555,5.648295264023332e-05,1.0008412082165006,5.201030762190238e-05,3.926309145789154e-05,1.0295192034611496
2015-03-19,5.142834644805491e-05,0.9726110827325111,5.662171185299189e-05,0.9947592920938816,5.248461213303633e-05,3.8647449978683225e-05,1.0205385892787413
2015-03-20,5.066833282542825e-05,0.9696828493974153,5.598236823516769e-05,0.9802206366347752,5.164444980252106e-05,4.040153267672106e-05,1.0192648331346503
2015-03-23,5.007282454924587e-05,0.9675835371264895,5.369683705340334e-05,0.9756970017458424,5.017228354435528e-05,4.2030420454541256e-05,1.0019862868932348
2015-03-24,4.2218867344400384e-05,0.9672738128171257,5.046158409262495e-05,0.968916735847097,4.464606209907345e-05,4.1000933193111504e-05,1.0574907596377048
2015-03-25,4.692159710753298e-05,0.967411583696497,5.4716992097851424e-05,0.9379247816703996,4.901836078779034e-05,3.569798345158711e-05,1.0446865368937055
2015-03-26,4.732340893496746e-05,0.968157374150787,5.3322442249496744e-05,0.9356885664493892,4.863388736973725e-05,3.5462983006790144e-05,1.0276919703010126
2015-03-27,4.354358066573599e-05,0.9674489741568914,4.881632871661127e-05,0.936495530983368,4.4603885808886514e-05,3.549193881783588e-05,1.0243504352866615
2015-03-30,4.5502666776921666e-05,0.9692428574201933,5.016975074546008e-05,0.9262371293697664,4.630970409717846e-05,3.235219349454934e-05,1.017736044443578
2015-03-31,3.983451498744685e-05,0.973171939642318,4.807876048221728e-05,0.9487146486464728,4.2588856171026985e-05,3.3023816334039346e-05,1.0691445894207101
2015-04-01,4.176214734580363e-05,0.9704882772027713,4.4674765323141455e-05,0.9417451718158552,4.1919186345720867e-05,3.2542715104803424e-05,1.0037603190903213
2015-04-02,4.894523588776545e-05,0.9735160152173117,4.0030578184257824e-05,0.936892140684374,4.309176123852666e-05,3.3050017725016066e-05,0.8804076731255074
2015-04-06,4.8199312485919956e-05,0.9736469214856046,3.9546070541586716e-05,0.935414439900409,4.2508285142553666e-05,3.207575726332709e-05,0.8819272091271269
2015-04-07,4.533264144371158e-05,0.9774411008146507,3.7692725003636984e-05,0.9406358551189812,4.04040479219049e-05,3.500108965900306e-05,0.8912793659304766
2015-04-08,4.177649686660928e-05,0.9808357914232791,3.599101568410134e-05,0.9448207220988404,3.8032893428373395e-05,3.51407723237804e-05,0.9103897234325543
2015-04-09,4.664355209638432e-05,0.9810935783954937,3.56814630522063e-05,0.944917700357366,4.002465231744405e-05,3.612098143561935e-05,0.8580961465957189
2015-04-10,4.853778747139849e-05,0.9802579343165587,4.032577144245243e-05,0.9422671269830398,4.3368229870775744e-05,3.578435495361154e-05,0.893494164651222
2015-04-13,4.467938122611643e-05,0.9807419776581991,4.1364835800620756e-05,0.9445429200081176,4.216227063596787e-05,3.6058982290835795e-05,0.9436628144555137
2015-04-14,4.646938254229903e-05,0.9802498606711428,4.388557942617011e-05,0.9436648077301414,4.4267108856977545e-05,3.6004629748748086e-05,0.9526080708449944
