Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SIG,Predicted_Covariance,Future_Cov_45_SIG,Beta_Predicted
2014-08-01,4.584672797284814e-05,0.5155951097047611,0.0002310348828166647,0.832098716146586,5.306421463636507e-05,4.903064624224127e-05,1.1574264289436609
2014-08-11,3.847004227028839e-05,0.5136705496055224,0.00024989576583144257,0.7709469095130144,5.03646067718722e-05,4.529293477856649e-05,1.3091903153631406
2014-08-12,3.841634430365733e-05,0.5061271152935053,0.00026356632785762225,0.7167774459729935,5.0928699381155485e-05,4.269479190883498e-05,1.3257039498239542
2014-08-13,3.776559449586869e-05,0.49564592026206494,0.0002950695038285731,0.7375084665073184,5.23217018629259e-05,4.294586890254112e-05,1.38543302604834
2014-08-14,3.862814115860239e-05,0.48683583348173176,0.00032401556644122604,0.7682061449138435,5.446498387674482e-05,4.697924305611253e-05,1.4099820038742819
2014-08-15,3.923523389055349e-05,0.4932019285715696,0.00037609072367361966,0.7193153331699566,5.991136298424301e-05,4.575183595794836e-05,1.5269786119120758
2014-08-18,5.8802594173761744e-05,0.45605508158278096,0.00036887821746123283,0.6812888309792839,6.716716958053026e-05,4.838786091455101e-05,1.1422484079877697
2014-08-19,5.790352204668287e-05,0.4352317766462639,0.00036641100049255524,0.67232705697938,6.339534044120421e-05,4.7922879533301706e-05,1.0948442892660957
2014-08-20,5.609710643686182e-05,0.418720070852558,0.00036333841493641785,0.7412921839615746,5.977914064972585e-05,5.513375587360961e-05,1.0656367938871896
2014-08-21,5.441563613273725e-05,0.4037829691437148,0.0003605400760495351,0.7936370706065897,5.6557033955085184e-05,6.000207756390352e-05,1.0393526194773204
2014-08-22,5.0059045313325706e-05,0.3915660526195366,0.00036020132972045546,0.7952484746257246,5.257980489485968e-05,6.0116617103859256e-05,1.05035572623801
2014-08-25,6.652021183637015e-05,0.39514926005359213,0.00035490331098692556,0.7721927876808647,6.071458213083342e-05,6.026772481542365e-05,0.9127238241541125
2014-08-26,6.338834696697776e-05,0.3969745505475146,0.00034972631550596393,0.77287214548261,5.9105995328704755e-05,6.033657791426357e-05,0.9324426043085822
2014-08-27,6.228211919321129e-05,0.3983136438701456,0.0003437182826293886,0.7890738233085313,5.8278476533099405e-05,6.237277221188587e-05,0.9357176230999494
2014-08-28,6.139493236265438e-05,0.38396178194141684,0.000403541462722463,0.7829822042531656,6.043636606816809e-05,6.417145934279167e-05,0.9843868824738803
2014-08-29,6.15753093611576e-05,0.38439527774461835,0.00038779213185674875,0.7749100845715309,5.939923360854283e-05,6.338422461073638e-05,0.9646599298453957
2014-09-02,7.761239871585492e-05,0.4211014904853485,0.0003592261805934354,0.7723574645002804,7.031311234979939e-05,6.339185898560089e-05,0.9059520580883115
2014-09-03,7.595624179294328e-05,0.4406124421490128,0.00033359380080938785,0.7680366080538111,7.013704699110367e-05,6.369363443306106e-05,0.9233875365015723
2014-09-04,7.498131031863036e-05,0.449379460234389,0.00031531189519043635,0.7778016813369734,6.909711400631567e-05,6.469790867341831e-05,0.92152449340629
2014-09-05,7.387822741090312e-05,0.4547043413041602,0.00030348040691719136,0.7686208646923074,6.80851914292287e-05,6.363345428766393e-05,0.9215866949615055
2014-09-08,7.348698808482049e-05,0.45593325130036877,0.0002949765106012319,0.7755970226954612,6.712745891095094e-05,6.420454065621494e-05,0.913460473212901
2014-09-09,8.133593066383054e-05,0.4763621860028969,0.00027514277573361176,0.7665858350423098,7.126192616006831e-05,6.265616499217066e-05,0.8761432441782822
2014-09-10,8.008754908927675e-05,0.48604815754732833,0.00026276407685003634,0.760147876198126,7.050903948645741e-05,6.198544172796817e-05,0.8803995163824804
2014-09-11,7.945435898388616e-05,0.49742971425197785,0.0002522442476475049,0.7580584917983033,7.042084373587273e-05,6.181452910122719e-05,0.8863056053369522
2014-09-12,7.986652544186676e-05,0.5036332709759764,0.00024251651431640912,0.7533250227627698,7.009184097951445e-05,6.0738471483747674e-05,0.8776122485825791
2014-09-15,7.976789477234261e-05,0.5018633210712622,0.0002351734501527738,0.7501166582686424,6.873748955349864e-05,6.044982727333888e-05,0.8617187372147062
2014-09-16,8.12776222335961e-05,0.490615902101536,0.00022203461827542537,0.7325899343600357,6.590789812870139e-05,5.8684864542743265e-05,0.8108984529502927
2014-09-17,8.038458733415224e-05,0.473659184812606,0.00021372169315865292,0.7303405656794552,6.208356675484127e-05,5.85686460956309e-05,0.7723317219601425
2014-09-18,8.052555846541116e-05,0.44891062365176726,0.0002020874958919587,0.7510596525128858,5.726595099000006e-05,5.985497742297992e-05,0.7111524847679014
2014-09-19,7.686942885417954e-05,0.4376700914733416,0.00019738782333541163,0.7503805711623324,5.3911805416577784e-05,5.956081439230989e-05,0.7013426042080771
2014-09-22,7.562338268336147e-05,0.43014614953616404,0.00019407403263211218,0.7403125352835379,5.211080769172423e-05,5.7609062973535515e-05,0.6890832681991301
2014-09-23,7.716105522203933e-05,0.44551976016560463,0.00019369710906483038,0.6889490327979023,5.4466268125635155e-05,5.295616268534038e-05,0.7058776991696464
2014-09-24,7.845740621167833e-05,0.46014592134581017,0.0001952441822743499,0.6524896318196932,5.6951032362741214e-05,4.94951264388384e-05,0.7258847202912514
2014-09-25,8.684570042440597e-05,0.4487177620568401,0.00019445744424128927,0.6300458064353651,5.831223787282566e-05,4.3646946969412115e-05,0.6714464571977631
2014-09-26,7.784867175631449e-05,0.44363161644369037,0.0001899359198334732,0.698757298198491,5.3945055631677866e-05,4.867226384564203e-05,0.6929476690435923
2014-09-29,7.945972408695768e-05,0.43445047591346325,0.000187136872849726,0.6779758107704358,5.2977747320115795e-05,4.756548146510955e-05,0.666724531564431
2014-09-30,7.034453028421699e-05,0.4174746427666596,0.0001948295184850948,0.6777353194996376,4.887341063589063e-05,4.7448435482547826e-05,0.6947720091160553
2014-10-01,6.051441443903661e-05,0.4184086457125325,0.00020101362589311164,0.6395613720848493,4.614693022334188e-05,4.160178403137534e-05,0.7625774892002167
2014-10-02,5.727685640094654e-05,0.4203836383858964,0.0002050392767622322,0.6467956093012635,4.555687463832912e-05,4.204650672738695e-05,0.7953801500456693
2014-10-03,5.732458945014978e-05,0.4148127258140794,0.00021108804106822332,0.623908602723113,4.5630409128220914e-05,4.015151802273803e-05,0.7960006267101437
2014-10-06,5.950629355094935e-05,0.41260787434083934,0.00021334393766222028,0.6184255397269293,4.6489953883691234e-05,3.977033768019066e-05,0.7812611256637332
2014-10-07,5.823383972398379e-05,0.38568565746919414,0.00022285933672085118,0.6497583738033427,4.3937629181508465e-05,4.20881770549873e-05,0.7545033847976301
2014-10-08,6.403572465426801e-05,0.347549021442357,0.00022976160072231752,0.8288264202996348,4.215663702238181e-05,4.895686224641812e-05,0.6583299751816278
2014-10-09,6.579132724406009e-05,0.3427126544960413,0.00023517753450405418,0.7296362799750883,4.2629710295225396e-05,4.073660601013851e-05,0.6479533409789081
2014-10-10,6.388921163395802e-05,0.33723225119491923,0.0002294314138547297,0.7061320639251853,4.082905300704869e-05,3.7928854258113066e-05,0.639060210055049
2014-10-13,7.100010076144222e-05,0.3280378658336028,0.00023046860528311253,0.7384314270976444,4.1962306066434034e-05,3.582823306873076e-05,0.5910175565444037
2014-10-14,5.126108009219706e-05,0.3258199291040591,0.00023861562858418762,0.7579822768241237,3.603470439991349e-05,4.2361240976626955e-05,0.7029642047163707
2014-10-15,4.732231652345586e-05,0.32821429570563104,0.00024274693596352948,0.8029284974661782,3.517769423570606e-05,5.269345263052615e-05,0.7433637408318721
2014-10-16,5.30327919984953e-05,0.33072603433418607,0.0002410951164509753,0.8186616579538288,3.739683395675879e-05,5.377586762927413e-05,0.7051643435597329
2014-10-17,4.626798859027275e-05,0.33722905414742477,0.00023738443208990166,0.7991819385600227,3.5342023505107055e-05,5.094997944201427e-05,0.7638547639941552
2014-10-20,4.9165393824874467e-05,0.3408485603177903,0.00023147832469571034,0.8361832318695331,3.636188511860679e-05,5.221431600098084e-05,0.7395829116741471
2014-10-21,6.127847379397686e-05,0.3556839065552598,0.00022853610542841374,0.896946800328221,4.2091615689707246e-05,4.9542973964680134e-05,0.686890731502593
2014-10-22,6.0122674099070425e-05,0.37911829013739384,0.00022929198000194002,0.9024526780732408,4.4513148473105635e-05,4.832237653266579e-05,0.7403720666142803
2014-10-23,6.055871725038731e-05,0.40413537204620786,0.00023472635456010652,0.843562401551554,4.818325381080696e-05,4.3281993148907393e-05,0.7956452183686041
2014-10-24,5.99990058104541e-05,0.42349389527872455,0.00023838782708566168,0.8081361940610844,5.0647873859800396e-05,4.157523690285191e-05,0.8441452183358614
2014-10-27,5.8561423507449295e-05,0.4342390443321103,0.00023781811437308196,0.780988024688452,5.124566678524303e-05,4.2256153969587354e-05,0.8750754970757214
2014-10-28,5.4522480778452264e-05,0.43293792632431344,0.00023656569367722208,0.8078506667479124,4.916876712839279e-05,4.1723623094088675e-05,0.9018072256870728
2014-10-29,5.3729820257279105e-05,0.4346569780057302,0.00023584519063121867,0.6207159341548851,4.892917152830529e-05,3.698858677510664e-05,0.9106520605133899
2014-10-30,5.3551839514494966e-05,0.43802477819595,0.0002367731002691627,0.6694090365166152,4.93232920426223e-05,4.0740145787619545e-05,0.9210382405122027
2014-10-31,5.56093263598845e-05,0.4331029792268112,0.0001969924282161454,0.7280331476156422,4.533042125893555e-05,4.470439849189855e-05,0.8151586114453645
2014-11-03,5.4562010343014535e-05,0.43302986930358617,0.00020076718427666923,0.4355630884763826,4.5322034784018504e-05,2.9717171232505548e-05,0.8306518491362919
2014-11-04,6.02491600622342e-05,0.38731821477899464,0.00021053513608296066,0.4556609705642758,4.362201397050807e-05,3.167153261212999e-05,0.724026922955421
2014-11-05,6.0354415020847636e-05,0.35689218597022704,0.00021964205430057603,0.4603390627720379,4.109124598308527e-05,3.2285702716161824e-05,0.6808324787654975
2014-11-06,5.86925643313682e-05,0.3475878339170227,0.00022912538973072973,0.4567497978104146,4.0308136237682324e-05,3.1944746032784815e-05,0.686767339217102
2014-11-07,5.828791566618652e-05,0.3427092157835766,0.0002321642295791199,0.4693142484651528,3.986692136631179e-05,3.3176213073963884e-05,0.6839654654084507
2014-11-10,5.7340540123530906e-05,0.34875706478465196,0.0002364379469515744,0.4206049772083966,4.0608083501323946e-05,3.0351448107935616e-05,0.7081915066345802
2014-11-11,6.57571982494724e-05,0.3144956267335978,0.00023986919415829578,0.4462270566796305,3.9497853904028085e-05,3.4013939121945006e-05,0.600662056101896
2014-11-12,6.673646336542344e-05,0.29522907334786486,0.00024073000531143793,0.4389884071580124,3.7420176365612406e-05,3.351068584150124e-05,0.5607156040126636
2014-11-13,7.11343776232816e-05,0.28454628647786634,0.00023984975292434593,0.452925978339228,3.7167412518765476e-05,3.483846087533989e-05,0.5224957855904673
2014-11-14,6.859476809423724e-05,0.2878798673190256,0.0002395954419603353,0.4230881954446035,3.69059225366838e-05,3.4626854902353604e-05,0.5380282427076873
2014-11-17,6.853595565786147e-05,0.2907556153913106,0.00024074040759767396,0.4165545543180532,3.7347526428135424e-05,3.438992945109993e-05,0.5449333283477962
2014-11-18,7.650833651469074e-05,0.27694063058442636,0.0002440244525459357,0.4243881547026676,3.7840575259906994e-05,3.477152142018711e-05,0.49459414468697854
2014-11-19,7.466095393809579e-05,0.271310637988826,0.00024761807883696605,0.4065159625304525,3.688966953884275e-05,3.4882005604325e-05,0.49409587733675847
2014-11-20,7.31046489834875e-05,0.27777210506469713,0.0002453723758272698,0.4491278206078924,3.720265734456483e-05,4.007797622245593e-05,0.5088959164959259
2014-11-21,7.04730363634149e-05,0.2874433971760172,0.00024283365668416375,0.4368161270700083,3.760263409349348e-05,3.957972082622583e-05,0.5335747689312613
2014-11-24,6.987047932397521e-05,0.2951351776835874,0.00023959512765365964,0.4766584811229992,3.8186233977037225e-05,4.461147910318713e-05,0.5465288680785403
2014-11-25,8.166110492431963e-05,0.3027526747006803,0.00028363685429171265,0.4675755462081606,4.607623076145344e-05,4.5561936263624646e-05,0.564237170243473
2014-11-26,7.228929035700332e-05,0.3014930952426992,0.00027305681624183707,0.5051910674833514,4.235852826255306e-05,5.163643869872138e-05,0.5859585569779965
2014-11-28,6.63644735069259e-05,0.30296626492950574,0.00026162794952796733,0.5168200068257824,3.9921253395304325e-05,5.293040610005853e-05,0.6015455451648852
2014-12-01,6.796408095783602e-05,0.3043952675772613,0.00025998685086882074,0.4536558677539412,4.046255588647321e-05,4.705289506109512e-05,0.5953520641524693
2014-12-02,6.956629167082881e-05,0.3038709650310718,0.00025105475381077445,0.4668169236399489,4.015807221686126e-05,4.804984620946e-05,0.5772633735729329
2014-12-03,9.973973303376368e-05,0.326478908812801,0.00023908450898567078,0.4649468568109073,5.041560112629614e-05,4.7865271875858195e-05,0.5054715868271831
2014-12-04,7.195368455764464e-05,0.34503846600181026,0.00022701139909587551,0.4985072834731625,4.4097895699101465e-05,5.263731561830852e-05,0.6128650112944958
2014-12-05,6.914099334132158e-05,0.35696202707994695,0.00021665541406090254,0.4943389884792267,4.3689251032419754e-05,5.216845683513739e-05,0.63188636612065
2014-12-08,6.652863915801598e-05,0.3640302927358354,0.00020977925348801814,0.4913439054509226,4.300541201016078e-05,5.234915338605781e-05,0.6464195353224672
2014-12-09,5.578278936298998e-05,0.3672618094766887,0.00020449879847067007,0.4940797598124606,3.9225750662987165e-05,5.279270298692991e-05,0.7031873291193312
2014-12-10,7.622608908783083e-05,0.3701360104801658,0.0001997901420037096,0.450380506473754,4.567727493947885e-05,4.52755507270774e-05,0.599234139991724
2014-12-11,6.0199482263474304e-05,0.37909222069794096,0.00019515219002229378,0.4369002506293493,4.108922644261462e-05,4.3734833909653236e-05,0.6825511598717731
2014-12-12,5.635062229218622e-05,0.37834936819859366,0.00019469057437116851,0.4630439630801837,3.962915704064588e-05,4.329774111690436e-05,0.70326032665909
2014-12-15,5.5088696774690915e-05,0.3723513939209214,0.00020148862632584808,0.4749266175884923,3.922920447694774e-05,4.396870985751775e-05,0.7121098659747309
2014-12-16,5.154869882225274e-05,0.37558400949800025,0.00020358523182747106,0.4458863621157287,3.8475926198248366e-05,4.0405745736029064e-05,0.7463995615276119
2014-12-17,8.951914955443635e-05,0.3819620479631559,0.00021134536299093886,0.3832510532446697,5.253812251178083e-05,3.188091216569033e-05,0.586892556210362
2014-12-18,9.913276275332198e-05,0.3878550904881258,0.0002162099168346738,0.2966414549421394,5.678268252197152e-05,2.0929455636880936e-05,0.5727943108300864
2014-12-19,7.377698274922788e-05,0.39903246088607264,0.00022852036079670462,0.2955416366038714,5.181209128914711e-05,2.0850081981549423e-05,0.7022798894508783
2014-12-22,6.996587850894997e-05,0.4018430733532556,0.0002478500233710078,0.2918255163374411,5.291686592873755e-05,2.057085208250616e-05,0.7563238975405486
2014-12-23,6.063494070426503e-05,0.37794041350439994,0.0002664404965857112,0.3187901343963275,4.8038001314692146e-05,2.271716533553595e-05,0.7922494976780472
2014-12-24,5.292955813268682e-05,0.3515141762276254,0.00026699204575897785,0.3202821949958117,4.178699490131652e-05,2.2971170960449828e-05,0.7894831616875114
2014-12-26,5.0003308753932844e-05,0.3209088300172481,0.00026823848967647663,0.3307095388937123,3.716563745861428e-05,2.3805754554834162e-05,0.7432635636474985
2014-12-29,4.966432774890378e-05,0.29766370850425206,0.00026487584188245896,0.3287641876642587,3.414045807331323e-05,2.366187954775851e-05,0.6874241456749971
2014-12-30,4.653062419950052e-05,0.27794232118647444,0.00026255509220180114,0.3253461531818358,3.072092883530731e-05,2.469658187431018e-05,0.6602303185014458
2014-12-31,4.3755181092948726e-05,0.2651778895673,0.0002645086239727139,0.3421202163078286,2.8528042370869216e-05,2.529757184644859e-05,0.6519923277261123
2015-01-02,6.483180836307134e-05,0.2649825392133504,0.0002453003007730703,0.3820054923372133,3.3416454224835424e-05,3.0601519813996345e-05,0.5154330114886889
2015-01-05,8.284505496642122e-05,0.25691363606569145,0.00022850028429228838,0.489800967301663,3.5347916732498925e-05,3.5555435741830646e-05,0.4266750350618531
2015-01-06,7.372029621424698e-05,0.26118176776665913,0.00021787758299247485,0.5079981814116284,3.310111836241677e-05,3.7404704944659e-05,0.4490095680871632
2015-01-07,7.097584833724285e-05,0.27923953743277596,0.00020681708768960637,0.430966229829488,3.383182417625787e-05,3.081682937664845e-05,0.4766667108437426
2015-01-08,6.58935484829367e-05,0.29536945692411715,0.0002071783940931869,0.7283823195368733,3.4511136665542465e-05,4.99320358486188e-05,0.5237407524725917
2015-01-09,5.142752848602693e-05,0.34418916816173734,0.00019677384993718925,0.7206707408826746,3.4624117810882156e-05,4.8431164060528994e-05,0.6732603885541509
2015-01-12,5.214866604959718e-05,0.37551613529276934,0.0001875709970583516,0.7086180239794074,3.7139243053429466e-05,4.852908396213032e-05,0.7121801163256476
2015-01-13,5.1084978694142575e-05,0.39634794478726143,0.00017997344041498605,0.6961661079663469,3.800383538449986e-05,4.7927098289207824e-05,0.7439336641801789
2015-01-14,5.779000718727771e-05,0.4137699990428654,0.00017519350651743078,0.6901682243626083,4.163363928789411e-05,4.6934851562985317e-05,0.7204297302295478
2015-01-15,5.577655409897309e-05,0.42965305359901784,0.00017242685510263238,0.7162881653353111,4.21353102667791e-05,4.713141320549271e-05,0.7554305020710281
2015-01-16,7.006830803083834e-05,0.4559800388511783,0.00016588671383126929,0.6967548264825247,4.916006500647634e-05,4.424344094318784e-05,0.7016019993638223
2015-01-20,6.698197984101967e-05,0.47459773265507993,0.0001629099168034741,0.7132888492471231,4.957679074205726e-05,4.907755835551859e-05,0.7401511699075892
2015-01-21,5.396910834789416e-05,0.4811713095805979,0.00016094614144304882,0.6499824152502219,4.4844855628491805e-05,4.4498144290569124e-05,0.8309356408005512
2015-01-22,5.806897077464812e-05,0.48233782523157676,0.00016713530606612154,0.716663237913079,4.7517926965139493e-05,4.563973931758333e-05,0.8183015185432729
2015-01-23,5.910063936486745e-05,0.4744786491375922,0.00016460047583971232,0.7856644346421917,4.679810929479712e-05,5.202103375890798e-05,0.7918376145794522
2015-01-26,6.288399592442454e-05,0.4612858020758136,0.00016232318539844583,0.7938824517740418,4.660477669455054e-05,5.3948656741431365e-05,0.7411230156328051
2015-01-27,6.964065036165525e-05,0.45285880405538215,0.00016347672731062873,0.8471144767807934,4.831947332181308e-05,5.433298444851158e-05,0.6938400642567549
2015-01-28,7.988841611727443e-05,0.44008645055714257,0.00016630939986343691,0.8012593682364184,5.072689749421471e-05,4.8286671075398306e-05,0.6349718765202297
2015-01-29,8.021798542057233e-05,0.434388629960734,0.0001659013229102361,0.8088532898386204,5.0111713053455266e-05,4.808142945674587e-05,0.6246942352232627
2015-01-30,7.830236811365751e-05,0.42783312695979303,0.0001677360167409778,0.7643231100356243,4.903148196770902e-05,4.251533421937527e-05,0.6261813422620732
2015-02-02,6.708254753246161e-05,0.4018945519858734,0.0001481513139210657,0.8033433304830733,4.006541506767595e-05,4.2371996836737203e-05,0.5972554195006992
2015-02-03,8.067150173734702e-05,0.3957800133654992,0.00015433582143013278,0.7975987244281794,4.4161854090567855e-05,3.888572463088213e-05,0.5474281888832502
2015-02-04,7.910110058857453e-05,0.3936716720403356,0.00015976891601866678,0.7476142066374836,4.42559402636335e-05,3.653519019906273e-05,0.5594857711755516
2015-02-05,8.520627788871464e-05,0.3917071511731371,0.00016166184522205227,0.8488332005260572,4.597281139619644e-05,4.02016686922963e-05,0.5395472321445627
2015-02-06,8.507292515013707e-05,0.4049400407905738,0.00016784598372408794,0.8281627418630374,4.838846908168874e-05,3.908193307725691e-05,0.5687881190906808
2015-02-09,6.296753465448077e-05,0.41417125552075035,0.00017095331830343515,0.784759562140775,4.297115895689961e-05,3.6865547009225114e-05,0.6824335618774584
2015-02-10,6.653518645016198e-05,0.4251852482449878,0.00017711882581045293,0.7500952161423768,4.615685820043433e-05,3.3509700357222676e-05,0.6937210318784935
2015-02-11,6.58212274519105e-05,0.4320582233320304,0.00017959517679352432,0.7916097649525577,4.697562839864203e-05,3.787353121736947e-05,0.7136850863646198
2015-02-12,6.625281595902424e-05,0.44288549293262014,0.0001833001535688924,0.8275694002482269,4.880620505351363e-05,3.942889120409256e-05,0.7366661227456216
2015-02-13,6.59493776327874e-05,0.4516170180529461,0.00018573330991500126,0.8290336629568049,4.998279624641816e-05,3.921542009903887e-05,0.7578964054024477
2015-02-17,5.2818371217651516e-05,0.46478858320956556,0.00018256207795907804,0.8499875419146846,4.5640799054388686e-05,4.062077533218821e-05,0.8641084153525708
2015-02-18,4.925751255554142e-05,0.47094350780627015,0.00018150552191893363,0.8525690590534174,4.452972096052173e-05,4.08586817835064e-05,0.9040188724575006
2015-02-19,5.2538640297651296e-05,0.47486474687254493,0.00018205793488537084,0.846294155421641,4.6442346045872926e-05,4.063484363753575e-05,0.883965511531312
2015-02-20,5.811623348480445e-05,0.4779060130120372,0.00018260591184866403,0.8860586787939176,4.923213180779796e-05,4.2199880276566714e-05,0.8471321841714088
2015-02-23,5.7842904366347e-05,0.4756151017972866,0.0001814459767507422,0.876074918514414,4.872528107596509e-05,4.192620311522208e-05,0.8423726576273625
2015-02-24,5.363774172174018e-05,0.47715865716114053,0.00017768758509475392,0.8933802249747858,4.6582907583602316e-05,4.292060323448646e-05,0.8684725733843035
2015-02-25,4.6420168910813084e-05,0.5071109838875072,0.0001749846233578197,0.9207909688326008,4.5704221844356485e-05,4.6254987991038294e-05,0.9845768103982528
2015-02-26,6.082008377129165e-05,0.5155834787490616,0.00017516867750801693,0.9528084010358272,5.3217041244220674e-05,5.0455892131550875e-05,0.8749912519742405
2015-02-27,6.477291200020017e-05,0.5231890737326018,0.00017556003023233785,0.9595984140060336,5.5791520839167234e-05,5.073787466184363e-05,0.8613403213830315
2015-03-02,7.10002492943561e-05,0.5222726077825618,0.00017607127563998732,0.966823299872077,5.8394432300415365e-05,5.306404261638372e-05,0.8224539051732204
2015-03-03,6.22129036386534e-05,0.5335716451596035,0.00017725743019103695,0.9697602872198156,5.6031881064595874e-05,5.32273935022767e-05,0.9006472578428697
2015-03-04,6.357489191775788e-05,0.541818626285844,0.00017877128664498977,0.9595494350747842,5.7762453115892206e-05,5.2707830499864845e-05,0.9085733592849077
2015-03-05,6.337223751236057e-05,0.545535422070134,0.00017933938774291374,0.9142817980191312,5.8158114338002426e-05,5.375708561746333e-05,0.9177222806226284
2015-03-06,6.737776824421294e-05,0.5452299009119669,0.00018004149754878357,0.9518861140130656,6.005155865522538e-05,5.203634246166689e-05,0.8912666628785703
2015-03-09,6.459093954914395e-05,0.5428082025794659,0.00018061259071149133,0.9647751620067953,5.8628153179561315e-05,5.2637799113797484e-05,0.9076838576555176
2015-03-10,6.248974140729342e-05,0.5222183892700727,0.00018259926616331194,0.9362023164925852,5.57835358398919e-05,4.5137684287284176e-05,0.892683096195069
2015-03-11,5.4252554100076106e-05,0.5173978012181625,0.00018526349997529946,0.8361178627620313,5.187159535963916e-05,4.1923498790732125e-05,0.9561134258113461
2015-03-12,5.508043688697334e-05,0.5108447055377111,0.00019326866126935898,0.7685341377775023,5.270700078473795e-05,3.6047453533587675e-05,0.9569096355007904
2015-03-13,5.707193087433516e-05,0.5107048302345811,0.00019689168630163416,0.8092673486495064,5.413709374089329e-05,3.720804555535432e-05,0.9485765228461608
2015-03-16,5.2149496476829495e-05,0.5304441410868368,0.00021657058954789756,0.7798080485198564,5.6372131455423636e-05,3.30266160434416e-05,1.0809717305798014
2015-03-17,4.691748238540657e-05,0.490645995758723,0.0002208252936717958,0.76299445355298,4.994131999760225e-05,3.213048887031237e-05,1.0644501251656298
2015-03-18,5.051902620859181e-05,0.4561269365339789,0.00022574234935381895,0.8088599963429817,4.871017903115413e-05,3.1731651087426606e-05,0.9641947338816668
2015-03-19,5.142834644805491e-05,0.43813103692388533,0.00022964812794044515,0.8077143012902418,4.7614228806034966e-05,3.138055437559645e-05,0.925836276966976
2015-03-20,5.066833282542825e-05,0.4234957366554502,0.00023237066484781555,0.8643386997599356,4.59523790086069e-05,3.562525304710257e-05,0.9069250248854721
2015-03-23,5.007282454924587e-05,0.41501520211284054,0.0002380445884845224,0.7959400191953405,4.5310015098390615e-05,3.428696983132704e-05,0.9048823489841061
2015-03-24,4.2218867344400384e-05,0.4002806054828535,0.0002358863678746601,0.8170687023591864,3.994562848990206e-05,3.457529222087677e-05,0.9461558540650942
2015-03-25,4.692159710753298e-05,0.3975591832336796,0.00022696702141331753,0.8928314256547751,4.1026981152234555e-05,3.3981703097041775e-05,0.8743730751152953
2015-03-26,4.732340893496746e-05,0.3830902361781712,0.00024307283714625915,1.0050877142729997,4.1087272179558725e-05,3.809323936366064e-05,0.8682230021937235
2015-03-27,4.354358066573599e-05,0.38578853112165934,0.00023484606439174997,0.9917597795503106,3.901243206331495e-05,3.758638055734114e-05,0.8959399173622266
2015-03-30,4.5502666776921666e-05,0.3924019467839772,0.00023021254758454516,0.9016078781364236,4.016188366693114e-05,3.1491927504058265e-05,0.8826270307150592
2015-03-31,3.983451498744685e-05,0.43970680890672525,0.00021129989560508442,0.908705025675284,4.0340622805832877e-05,3.163112102520261e-05,1.0127052587070664
2015-04-01,4.176214734580363e-05,0.4848100745567434,0.0001959003597954305,0.8996973149487363,4.385111731498914e-05,3.108971967913461e-05,1.0500206551135454
2015-04-02,4.894523588776545e-05,0.5003607599617546,0.00018451630482099667,0.9053275838290248,4.755058132941763e-05,3.1936539323127194e-05,0.9715058159787839
2015-04-06,4.8199312485919956e-05,0.5166561229838139,0.00017778281489278305,0.9098382058893792,4.782631187305108e-05,3.119873736834335e-05,0.9922612876899886
2015-04-07,4.533264144371158e-05,0.5170051196862543,0.00016963704426510053,0.8765121891881438,4.533782739826072e-05,3.261504603936534e-05,1.0001143978022013
2015-04-08,4.177649686660928e-05,0.5339720561389016,0.00016226203349186357,0.8728148555539101,4.3963574624378834e-05,3.24626539220048e-05,1.0523518705925201
2015-04-09,4.664355209638432e-05,0.5617744373605225,0.00016240901872935883,0.8158411059840155,4.8894820125189944e-05,3.118682339479807e-05,1.0482653641848203
2015-04-10,4.853778747139849e-05,0.5763476417394072,0.0001624675568089075,0.8492568457609851,5.1180889934634626e-05,3.225211571669605e-05,1.054454531220518
2015-04-13,4.467938122611643e-05,0.6019773318294394,0.00016328581903665465,0.8582131456214245,5.1417143682249095e-05,3.276324660763913e-05,1.1508025015394405
2015-04-14,4.646938254229903e-05,0.6099324943220877,0.0001636849864102267,0.8690305598178729,5.3194856958650295e-05,3.3157031278777536e-05,1.1447291538730768
2015-04-15,4.691423215315267e-05,0.5892623527057973,0.00015495369952128965,0.8701795016707891,5.024142819670287e-05,3.487907306766186e-05,1.0709208248935735
2015-04-16,4.176974619173272e-05,0.5682126332676073,0.00016493435350728477,0.8913024053401425,4.716255935036232e-05,3.753022980898751e-05,1.1291081141330224
2015-04-17,4.332386275975345e-05,0.5548015805821356,0.00017581061566511282,0.8830218332769093,4.84198927077831e-05,3.48638363461558e-05,1.1176263985575106
2015-04-20,4.305137811564542e-05,0.5424152544377867,0.00018916013323759753,0.8677531666835204,4.894859488472414e-05,3.274655624704098e-05,1.136980905773504
2015-04-21,4.4326391543702614e-05,0.5335969423280486,0.0002071568827157427,0.9427798112333337,5.113216774791261e-05,3.6728468783569314e-05,1.1535377901785666
2015-04-22,3.760113128202133e-05,0.525773536780766,0.00019978293854585512,0.9001924957241404,4.556993168605778e-05,3.4769676046373666e-05,1.2119298045653928
2015-04-23,3.981692672329287e-05,0.5155413538869731,0.00019277107229353658,0.8906424939680326,4.5166694409021286e-05,3.4261507887569386e-05,1.134359131303793
2015-04-24,4.472325784062566e-05,0.508582963481779,0.00018706936301235644,0.928061923573312,4.651894510179928e-05,4.4662098168356514e-05,1.0401510835273378
