Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_EFA,Predicted_Covariance,Future_Cov_45_EFA,Beta_Predicted
2014-07-25,3.58816002468109e-05,0.8127189440211698,5.9892748466802406e-05,0.8246927334198187,3.767588012179141e-05,3.155442397267003e-05,1.050005570059267
2014-07-28,3.90148494586092e-05,0.8140725506259023,5.7135254766832916e-05,0.82038662522114,3.8435290073737e-05,3.151002841285934e-05,0.9851451590121587
2014-07-29,3.5953585678647994e-05,0.8143022021669153,5.4797185905731765e-05,0.8226759890971286,3.6143969073695194e-05,3.466525165170684e-05,1.005295254741734
2014-07-30,3.539196672747045e-05,0.8215055605317413,5.009648766139166e-05,0.8204163124550627,3.4591269016479985e-05,3.45700693218296e-05,0.9773762866258298
2014-07-31,4.5379445989039353e-05,0.7939285323848785,5.940944879314628e-05,0.7831343315768828,4.122292139884143e-05,2.799922014897628e-05,0.9084051270435989
2014-08-01,4.584672797284814e-05,0.7968300116228642,5.597145992504276e-05,0.7675278563666679,4.036483423929674e-05,2.7274630873487382e-05,0.880429989751985
2014-08-11,3.847004227028839e-05,0.799235874349741,5.805662848219421e-05,0.8216405721440957,3.7771323858021206e-05,4.82711745599369e-05,0.9818373370281731
2014-08-12,3.841634430365733e-05,0.7959591084585554,5.6817923500500364e-05,0.8201105427475851,3.718702650181344e-05,4.8849819649834705e-05,0.9680001357722408
2014-08-13,3.776559449586869e-05,0.7923373086533042,5.810216776331974e-05,0.8156814360575839,3.711542490242954e-05,4.749796051164093e-05,0.9827840762970041
2014-08-14,3.862814115860239e-05,0.7911448711607552,5.796900775492073e-05,0.8580103699556844,3.743741513165865e-05,5.247117324130992e-05,0.9691746485533755
2014-08-15,3.923523389055349e-05,0.7930736339160278,5.725472196967477e-05,0.8549517673958725,3.7588698599774194e-05,5.4378950663369064e-05,0.9580342685002898
2014-08-18,5.8802594173761744e-05,0.7976226446039809,5.9679842219484796e-05,0.8300815173286855,4.72508419351784e-05,5.895571332133169e-05,0.8035502956817194
2014-08-19,5.790352204668287e-05,0.8008889483410397,5.9742929516287e-05,0.8312020596783695,4.710511284743057e-05,5.924734957531304e-05,0.8135103216943103
2014-08-20,5.609710643686182e-05,0.8034496660857268,5.9674556163928955e-05,0.839867555194489,4.64861418987541e-05,6.2465319014693e-05,0.8286727222031495
2014-08-21,5.441563613273725e-05,0.8051180426081109,5.688325321210744e-05,0.8375844396540081,4.479335866225081e-05,6.332467115734188e-05,0.8231707252853828
2014-08-22,5.0059045313325706e-05,0.8061488188457994,5.531009367539717e-05,0.8377720834059523,4.241883144781858e-05,6.333117907849034e-05,0.8473759573782103
2014-08-25,6.652021183637015e-05,0.8095461684904095,6.227261825265349e-05,0.8554577627365693,5.210351186233104e-05,6.67663488423217e-05,0.7832733905072032
2014-08-26,6.338834696697776e-05,0.8115958665538412,6.597533532964719e-05,0.8571399262761324,5.2485017079641476e-05,6.691519450851992e-05,0.827991572441282
2014-08-27,6.228211919321129e-05,0.8130442197586437,6.818438991171324e-05,0.8631925346301514,5.29832185574745e-05,6.82315263123806e-05,0.8506971060684402
2014-08-28,6.139493236265438e-05,0.8113269983418016,4.34997887579974e-05,0.8933055094044566,4.192815621074234e-05,7.321330914808992e-05,0.6829253587751586
2014-08-29,6.15753093611576e-05,0.817597454608813,4.6144332092096705e-05,0.8937832437994072,4.358148396843961e-05,7.310752435183302e-05,0.7077753148233682
2014-09-02,7.761239871585492e-05,0.82785472898134,5.5344536033166805e-05,0.8956558145240564,5.425716061317728e-05,7.351167005381078e-05,0.6990785172330133
2014-09-03,7.595624179294328e-05,0.8389910616912024,6.679722756334473e-05,0.8934840992823979,5.9761059281685585e-05,7.409705344078941e-05,0.7867827300433615
2014-09-04,7.498131031863036e-05,0.8455004804721181,6.837247128026815e-05,0.8851813517298004,6.0538409990744874e-05,7.362980002201398e-05,0.8073799955414102
2014-09-05,7.387822741090312e-05,0.8468475660012935,7.177247459778894e-05,0.8878903926354208,6.166552554037874e-05,7.350767498985311e-05,0.8346914605490114
2014-09-08,7.348698808482049e-05,0.8476927466858138,8.11665323052341e-05,0.884934437990293,6.546846931362246e-05,7.32555791725127e-05,0.8908851896074057
2014-09-09,8.133593066383054e-05,0.843075646823388,7.745879674518006e-05,0.8936788580524676,6.691802852752062e-05,7.304399249310362e-05,0.822736372244875
2014-09-10,8.008754908927675e-05,0.8412912564889379,7.274248708816198e-05,0.892780924005418,6.421299842266353e-05,7.280086108713354e-05,0.8017850359121711
2014-09-11,7.945435898388616e-05,0.8410325250452184,7.327671927136355e-05,0.8948303833921805,6.417334305622038e-05,7.296734931844209e-05,0.8076755495470693
2014-09-12,7.986652544186676e-05,0.8377614794255119,6.518762286465212e-05,0.904082216864068,6.044847586907017e-05,7.289359876374908e-05,0.7568687323585825
2014-09-15,7.976789477234261e-05,0.8364525222313639,6.625968979384051e-05,0.9040362613402926,6.0810707944468905e-05,7.285378246763856e-05,0.7623456544518634
2014-09-16,8.12776222335961e-05,0.8334986839875455,6.730051734570811e-05,0.9166801169977838,6.164524951298214e-05,7.34315965479849e-05,0.758452915069421
2014-09-17,8.038458733415224e-05,0.834077518273919,7.317989970019595e-05,0.9185057435240048,6.397182103801969e-05,7.365829088134263e-05,0.795821974828259
2014-09-18,8.052555846541116e-05,0.8364966752094722,7.748564571012833e-05,0.9104234023967236,6.60756919959321e-05,7.255531836051262e-05,0.8205555261602335
2014-09-19,7.686942885417954e-05,0.8478570617184832,6.371165823018394e-05,0.9226963102371896,5.933472353713803e-05,7.323822842238466e-05,0.7718897411049501
2014-09-22,7.562338268336147e-05,0.8438020552922864,5.833111875072139e-05,0.9355885446718072,5.604266533605055e-05,7.280489903723374e-05,0.7410758861542035
2014-09-23,7.716105522203933e-05,0.8380098676340322,6.785085427242244e-05,0.9303249122527107,6.0635347609229295e-05,7.150955304110486e-05,0.7858283875815913
2014-09-24,7.845740621167833e-05,0.8309291663322591,7.17983923091556e-05,0.9337100760414816,6.236462803286822e-05,7.082732968799281e-05,0.7948851618240891
2014-09-25,8.684570042440597e-05,0.8288327940282577,8.948536054488781e-05,0.948068854273944,7.306629457950274e-05,6.567825796661518e-05,0.8413346224676098
2014-09-26,7.784867175631449e-05,0.8275542353322287,8.971968124034805e-05,0.9348374184182136,6.916174307401768e-05,6.511653416620907e-05,0.8884126281628922
2014-09-29,7.945972408695768e-05,0.8339761249347576,9.314425276002861e-05,0.9251549848927204,7.174723612517656e-05,6.490709784507131e-05,0.90293839992018
2014-09-30,7.034453028421699e-05,0.8322960579850327,9.164938081781632e-05,0.9250943003992136,6.682789357499956e-05,6.476610553537503e-05,0.9500083845181856
2014-10-01,6.051441443903661e-05,0.8326634125449757,0.00010123121323900465,0.9357963723792168,6.517126045162475e-05,6.087109115761234e-05,1.0769543265973356
2014-10-02,5.727685640094654e-05,0.8291441267623804,0.00010871226599733612,0.9312936279848572,6.542728363032255e-05,6.05409857938583e-05,1.1422987877044404
2014-10-03,5.732458945014978e-05,0.8250873554111066,8.742796949034441e-05,0.96781773804133,5.8411129471259824e-05,6.228372422192324e-05,1.0189541701306892
2014-10-06,5.950629355094935e-05,0.8225091588692525,9.042865295226159e-05,0.9770446911422837,6.033582057618265e-05,6.28327822821221e-05,1.0139401561705916
2014-10-07,5.823383972398379e-05,0.8209552820604517,0.00010497153505025936,0.9473355115337546,6.418639567216525e-05,6.136377205348192e-05,1.102218160031956
2014-10-08,6.403572465426801e-05,0.8193229891029595,0.00011055053826709653,0.937652523388411,6.893610409999804e-05,5.538496879230427e-05,1.0765257123611456
2014-10-09,6.579132724406009e-05,0.8236004481170934,0.0001516965090776304,0.8970312957832148,8.227894064703677e-05,5.008250203283791e-05,1.250604663161971
2014-10-10,6.388921163395802e-05,0.8247852748554436,0.00014730219367666873,0.9085675060922608,8.001276353183047e-05,4.8802378878919664e-05,1.2523673635268737
2014-10-13,7.100010076144222e-05,0.8200332898154065,0.00013129706006130394,0.9643956509354048,7.917507193040709e-05,4.679187651586074e-05,1.1151402755952768
2014-10-14,5.126108009219706e-05,0.8123773817411357,0.00011794412328217542,0.8526247503502066,6.31669420352882e-05,4.765051059446062e-05,1.2322592875857767
2014-10-15,4.732231652345586e-05,0.8013569627758422,0.0001077662120049101,0.8424716296837994,5.7226913299033416e-05,5.528853322730056e-05,1.2093007592024416
2014-10-16,5.30327919984953e-05,0.7915740198994855,0.00010029604877192511,0.8297621210590995,5.773054930575535e-05,5.450502970590607e-05,1.0885821230644115
2014-10-17,4.626798859027275e-05,0.7885935677951943,0.00011265727357137676,0.7979463320088263,5.6934191610232144e-05,5.087120622987754e-05,1.2305309425575899
2014-10-20,4.9165393824874467e-05,0.7865776575187583,0.00011073513421120998,0.7993348439800766,5.803822015823831e-05,4.9913368916589736e-05,1.1804689364427459
2014-10-21,6.127847379397686e-05,0.7830475219180071,0.000110062675657194,0.8147050259092122,6.430757350578533e-05,4.5000338785693844e-05,1.0494317094448622
2014-10-22,6.0122674099070425e-05,0.7818153688718215,0.00010574607315347903,0.8139262328990677,6.233837430349094e-05,4.358217428080021e-05,1.0368529882880704
2014-10-23,6.055871725038731e-05,0.7827173399631827,0.00010657506152339097,0.8089162111986197,6.288123819364945e-05,4.150434614765011e-05,1.0383515544700097
2014-10-24,5.99990058104541e-05,0.7827933233617568,0.00010423735809718688,0.8180333099176927,6.19057283550315e-05,4.208440223836997e-05,1.0317792356526878
2014-10-27,5.8561423507449295e-05,0.7830129814536064,0.00010200839954122247,0.7995798044519459,6.0519139120396445e-05,4.326208118411559e-05,1.0334301233763232
2014-10-28,5.4522480778452264e-05,0.7730528404976779,0.00010452068922983683,0.767586230949403,5.835769323389787e-05,3.964405788172567e-05,1.0703418553354107
2014-10-29,5.3729820257279105e-05,0.7663392824535165,9.865194895362311e-05,0.8242329764801779,5.579324441126199e-05,4.911620806859137e-05,1.0384037047602692
2014-10-30,5.3551839514494966e-05,0.7605355428776589,9.49704260777264e-05,0.8235627290067948,5.4237655112240174e-05,5.012191920739593e-05,1.01280657404046
2014-10-31,5.56093263598845e-05,0.7605645649275247,0.00010074893185890507,0.7906713479278612,5.692855099755508e-05,4.855065614753354e-05,1.0237230825119694
2014-11-03,5.4562010343014535e-05,0.7635071551448646,9.675067421914321e-05,0.7984908139315112,5.5473464931413846e-05,5.447864815218852e-05,1.0167049304574607
2014-11-04,6.02491600622342e-05,0.7614937400893041,9.207299180133782e-05,0.7881138790301371,5.671630946923484e-05,5.477926799581849e-05,0.941362658178967
2014-11-05,6.0354415020847636e-05,0.760758417491797,8.645114773485205e-05,0.7775612428215565,5.4952400745138474e-05,5.453395803122999e-05,0.9104951265977278
2014-11-06,5.86925643313682e-05,0.7613808518125892,8.333382596232394e-05,0.7795985011055224,5.324810459900658e-05,5.4524547673018734e-05,0.9072376578807644
2014-11-07,5.828791566618652e-05,0.7599923805429072,8.123732663129117e-05,0.7739570012274659,5.229694413989183e-05,5.471166167825197e-05,0.8972176057794752
2014-11-10,5.7340540123530906e-05,0.7590395963813918,7.746965140787388e-05,0.7311561951988954,5.05895856896407e-05,5.2761261801187925e-05,0.8822655939524398
2014-11-11,6.57571982494724e-05,0.7631291534628998,7.612548659093841e-05,0.7452610161668081,5.399266152521324e-05,5.6807991479674464e-05,0.8210912715650328
2014-11-12,6.673646336542344e-05,0.7656328295259499,7.420122254478385e-05,0.7453245833170303,5.387752928217631e-05,5.689521079424464e-05,0.8073177175596419
2014-11-13,7.11343776232816e-05,0.766313710193083,7.175363429668858e-05,0.7507473652304515,5.4748007123043087e-05,5.774648388849174e-05,0.7696420345867282
2014-11-14,6.859476809423724e-05,0.7644552898132463,6.957229851047754e-05,0.723226867936121,5.2809950709083475e-05,5.919113812946523e-05,0.7698830709148521
2014-11-17,6.853595565786147e-05,0.7631088069059526,6.774781221737932e-05,0.7253058721038232,5.199880219806747e-05,5.987983449839802e-05,0.7587083553288558
2014-11-18,7.650833651469074e-05,0.765894376265183,6.889061422346407e-05,0.721708489488906,5.560364843919023e-05,5.9131957203132146e-05,0.7267658790165109
2014-11-19,7.466095393809579e-05,0.7682281104944364,6.705715297758998e-05,0.6813433343252012,5.435750534352438e-05,5.846417901639166e-05,0.7280580072496025
2014-11-20,7.31046489834875e-05,0.7697157253176422,6.522362151351697e-05,0.7041817005117947,5.315025003984383e-05,6.283774051494218e-05,0.7270433656257502
2014-11-21,7.04730363634149e-05,0.7709983214398011,6.686514529495234e-05,0.7145688674141772,5.29254818548523e-05,6.474677680302923e-05,0.7510032855960189
2014-11-24,6.987047932397521e-05,0.7755966160615358,6.72373816927341e-05,0.7300835267474769,5.316039061835859e-05,6.833006709613467e-05,0.7608419339999754
2014-11-25,8.166110492431963e-05,0.7714136902284443,6.69724087715287e-05,0.740525142213402,5.7048328942583004e-05,7.215894758559057e-05,0.6985985432777723
2014-11-26,7.228929035700332e-05,0.7690658869945828,6.703686856681018e-05,0.7573036953228498,5.353741382953101e-05,7.740529941405224e-05,0.7405995212449109
2014-11-28,6.63644735069259e-05,0.7861026014630668,6.382379415239195e-05,0.7587893644936969,5.116092279484421e-05,7.771183134672164e-05,0.7709082901035141
2014-12-01,6.796408095783602e-05,0.7788883649487588,6.361597527510833e-05,0.779850646443173,5.121510122849156e-05,8.088560787737999e-05,0.7535613004208018
2014-12-02,6.956629167082881e-05,0.7748618179049306,6.231905076593148e-05,0.7885055370666135,5.101925382131355e-05,8.116151723021241e-05,0.7333904481027185
2014-12-03,9.973973303376368e-05,0.7726374557428918,6.529853673693388e-05,0.7928895273131098,6.235360728101502e-05,8.162625950990703e-05,0.6251631660163679
2014-12-04,7.195368455764464e-05,0.7798002993526433,6.59346754924526e-05,0.7949412171630321,5.371144706575873e-05,8.393773397709149e-05,0.7464725037496668
2014-12-05,6.914099334132158e-05,0.7895074823420706,6.600029170393109e-05,0.7936564862306996,5.333311930988239e-05,8.375595514168703e-05,0.7713675597137865
2014-12-08,6.652863915801598e-05,0.7850924998224611,7.061311260143518e-05,0.8056161807341738,5.381059896745912e-05,8.583260023717904e-05,0.8088336038206115
2014-12-09,5.578278936298998e-05,0.7811784758714819,7.216418185803512e-05,0.807389115445461,4.95634156584375e-05,8.626998560469531e-05,0.8885073017040839
2014-12-10,7.622608908783083e-05,0.7792244069532908,7.321383687883551e-05,0.8087392700285978,5.821178944385186e-05,8.130040114712017e-05,0.7636727810707675
2014-12-11,6.0199482263474304e-05,0.7779922415861334,6.993994559234822e-05,0.8134104917881028,5.048173692143406e-05,8.142447322352781e-05,0.838574270464508
2014-12-12,5.635062229218622e-05,0.7739984140909946,6.228643380895697e-05,0.7855555174065703,4.585494344255007e-05,7.345475189736062e-05,0.8137433372924522
2014-12-15,5.5088696774690915e-05,0.7752819456250969,6.553216206491687e-05,0.7668022978968744,4.658200396254416e-05,7.099056255364215e-05,0.8455818832139276
2014-12-16,5.154869882225274e-05,0.7893728860829579,6.88884804493112e-05,0.7982539322741095,4.7039680268278944e-05,7.233691846327774e-05,0.9125289550077388
2014-12-17,8.951914955443635e-05,0.7837198460228603,7.236712663214171e-05,0.8688565113516994,6.307968019924481e-05,7.227622178329111e-05,0.7046501280811011
2014-12-18,9.913276275332198e-05,0.791346516619058,8.326547771874383e-05,0.9012855027787664,7.189650661705873e-05,6.35899488500402e-05,0.7252547454564858
2014-12-19,7.377698274922788e-05,0.7919331407810408,8.071811047010928e-05,0.903677597956197,6.111311998130612e-05,6.375329113958612e-05,0.828349407958754
2014-12-22,6.996587850894997e-05,0.7900439630172634,7.09305553991254e-05,0.9002713549256635,5.565588396174159e-05,6.346034818586288e-05,0.7954718092280102
2014-12-23,6.063494070426503e-05,0.7892566139077217,7.161003679015007e-05,0.8926178587778723,5.200758133703556e-05,6.360845362328323e-05,0.8577163716658401
2014-12-24,5.292955813268682e-05,0.7909502437963022,6.680780794679452e-05,0.8975502817292504,4.7033999429788144e-05,6.437379688706133e-05,0.8886150024506279
2014-12-26,5.0003308753932844e-05,0.7902894666795701,7.08413041616062e-05,0.8996612999998292,4.703583290183515e-05,6.476110777428254e-05,0.9406544101571219
2014-12-29,4.966432774890378e-05,0.7914533322794294,7.506896077663569e-05,0.9031900927044968,4.832566004548038e-05,6.500457161753696e-05,0.9730456896508994
2014-12-30,4.653062419950052e-05,0.7933209065866287,8.02258930850428e-05,0.9021749193064964,4.847029009581006e-05,6.848286522431842e-05,1.0416857914476538
2014-12-31,4.3755181092948726e-05,0.7892106890859536,8.389604209036328e-05,0.9043385026551384,4.7816571990754414e-05,6.686996895805672e-05,1.0928207996483459
2015-01-02,6.483180836307134e-05,0.7852864346670451,7.526425833021299e-05,0.9407988546103736,5.4855042558669705e-05,7.5365080785096e-05,0.8461131031772289
2015-01-05,8.284505496642122e-05,0.7888661707516372,9.286877309565874e-05,0.8940264031214852,6.919448505893472e-05,6.4898806759825e-05,0.8352277041397419
2015-01-06,7.372029621424698e-05,0.787586312851256,8.949104294174765e-05,0.881732867612775,6.397075561945396e-05,6.492337760229038e-05,0.8677495737882174
2015-01-07,7.097584833724285e-05,0.7780860342771085,8.09368497899883e-05,0.888651839803328,5.8973386132035355e-05,6.354426455478653e-05,0.8308937126305612
2015-01-08,6.58935484829367e-05,0.7760905208085499,8.695820515259876e-05,0.9001437292559733,5.8747462190147244e-05,6.170661718793048e-05,0.8915510477533328
2015-01-09,5.142752848602693e-05,0.7822896772736011,8.626584346371389e-05,0.9048422480835924,5.210565537482704e-05,6.0808023525640343e-05,1.0131860680216116
2015-01-12,5.214866604959718e-05,0.7854048878232316,8.697013449520739e-05,0.9495974890597336,5.2893252383008464e-05,6.503235130545753e-05,1.014278147262734
2015-01-13,5.1084978694142575e-05,0.7877561157002997,8.883093412828465e-05,0.9726367031090162,5.3066507530233663e-05,6.696053475767638e-05,1.0387888746700855
2015-01-14,5.779000718727771e-05,0.78769708833347,8.890990866677755e-05,0.9965001600073964,5.646257707769944e-05,6.776693774279791e-05,0.9770301099759943
2015-01-15,5.577655409897309e-05,0.7811423708472776,8.968537897669972e-05,1.0419053962258322,5.524803794196178e-05,6.855686876742463e-05,0.9905244028508201
2015-01-16,7.006830803083834e-05,0.7919415945680854,9.504693969402504e-05,1.0419992055105105,6.462834549564885e-05,6.616621594799836e-05,0.9223620108994888
2015-01-20,6.698197984101967e-05,0.7993263987178689,9.265534797469137e-05,0.9932539669413616,6.297068130202816e-05,6.834044801887326e-05,0.9401137656947101
2015-01-21,5.396910834789416e-05,0.8043588291679671,9.329846758116392e-05,0.9972471426058982,5.707681229193516e-05,6.827207352671494e-05,1.0575830144164733
2015-01-22,5.806897077464812e-05,0.8067176724270887,9.315404537051875e-05,1.0599583984067795,5.933275235419023e-05,6.750203223991212e-05,1.0217634575347745
2015-01-23,5.910063936486745e-05,0.8086307327628135,9.308916563335316e-05,1.003257880090942,5.997854160100302e-05,6.642850273968413e-05,1.01485436106225
2015-01-26,6.288399592442454e-05,0.8107542285126478,9.767434610171546e-05,1.0187630221063384,6.354034142097392e-05,6.923052204726298e-05,1.010437401232234
2015-01-27,6.964065036165525e-05,0.810986107881675,9.676708813311558e-05,1.074180506658704,6.657461449700263e-05,6.889674815259256e-05,0.9559734745621961
2015-01-28,7.988841611727443e-05,0.8120429794264056,0.00010247845845172849,1.0704051530933518,7.34745971065097e-05,6.450633040159288e-05,0.9197152813575702
2015-01-29,8.021798542057233e-05,0.8123185740574977,0.00010526303193698936,1.065386193355789,7.464490965164683e-05,6.333075694140726e-05,0.9305258572662153
2015-01-30,7.830236811365751e-05,0.8124637780768131,0.00011074938926834047,1.0476416103277493,7.56592664586539e-05,5.827487435664832e-05,0.9662449333439431
2015-02-02,6.708254753246161e-05,0.8176555240674018,0.00011447295624027498,1.055593170080887,7.165171634877207e-05,5.5676805627617115e-05,1.068112631144478
2015-02-03,8.067150173734702e-05,0.8228141320424724,0.0001230027088590919,1.048226770276038,8.196324627926684e-05,5.110471756194893e-05,1.0160124023242498
2015-02-04,7.910110058857453e-05,0.8249542479034309,0.00012241326332379033,1.0282243664261426,8.117744237898319e-05,5.024833993410938e-05,1.0262492149282254
2015-02-05,8.520627788871464e-05,0.8274987837439838,0.0001328547767051023,1.0211631444945717,8.804237473826243e-05,4.8363403305045404e-05,1.033285069126619
2015-02-06,8.507292515013707e-05,0.8281405177856704,0.00014038556623640144,1.0088765344799782,9.050257697313302e-05,4.761002060423781e-05,1.0638234998198741
2015-02-09,6.296753465448077e-05,0.8212142726468654,0.00015865353643443195,1.0042771241919308,8.208044687920852e-05,4.7177794726310706e-05,1.3035359781767744
2015-02-10,6.653518645016198e-05,0.8169744462783807,0.0001522966332533223,1.0161810186359352,8.223928259360139e-05,4.53967985802005e-05,1.2360269352397852
2015-02-11,6.58212274519105e-05,0.8136432722930063,0.00014451709749761272,1.0282703329392413,7.935542857575295e-05,4.9196245774966095e-05,1.2056206127989733
2015-02-12,6.625281595902424e-05,0.8124299356202938,0.00014361391099920444,0.9677404402369594,7.924764098083957e-05,4.6107229823213063e-05,1.1961399652786429
2015-02-13,6.59493776327874e-05,0.8107417505296491,0.0001400951460829145,0.9589334360572236,7.79290592032857e-05,4.536001277424372e-05,1.1816496531203424
2015-02-17,5.2818371217651516e-05,0.803828055850938,0.00012818286545590964,0.9504389438229336,6.614098378911628e-05,4.542133254921124e-05,1.252234445408503
2015-02-18,4.925751255554142e-05,0.8006233843339212,0.00012465753144738073,0.9509867558177374,6.273700329176739e-05,4.557527020676389e-05,1.2736535004894303
2015-02-19,5.2538640297651296e-05,0.795138684947082,0.00010792526397422545,0.954301283192302,5.987476990960365e-05,4.582080967615673e-05,1.1396330314296375
2015-02-20,5.811623348480445e-05,0.7932523089795877,9.709617290507392e-05,0.9306786930649688,5.958831858273656e-05,4.432497571916198e-05,1.025330015550939
2015-02-23,5.7842904366347e-05,0.7946072162998242,9.857241348916429e-05,0.9262610408289664,6.000055195513524e-05,4.432795382541613e-05,1.0373018542624142
2015-02-24,5.363774172174018e-05,0.7926091800088764,9.749789408968549e-05,0.9338519586671384,5.731812272522583e-05,4.4864983886151556e-05,1.0686155100000032
2015-02-25,4.6420168910813084e-05,0.7926808547516786,9.092575272755936e-05,0.942898318637012,5.149857117521515e-05,4.736552798798576e-05,1.109400770905405
2015-02-26,6.082008377129165e-05,0.7929182042809667,9.292344022206658e-05,0.942484691993527,5.960937052592469e-05,4.99092009507535e-05,0.9800935288099941
2015-02-27,6.477291200020017e-05,0.7931428128715831,9.11916982649096e-05,0.9414049243375602,6.095730472293302e-05,4.977591079759858e-05,0.9410925468773836
2015-03-02,7.10002492943561e-05,0.7940734034322159,8.875198889062801e-05,0.9773633145894256,6.303469183132704e-05,5.364253073330496e-05,0.8878094437386398
2015-03-03,6.22129036386534e-05,0.7897343419490285,8.775707668408917e-05,0.963643357525612,5.8352885118572186e-05,5.2891652569027467e-05,0.9379546959823468
2015-03-04,6.357489191775788e-05,0.7870172098793156,8.612832116181954e-05,0.9486561818244476,5.8237139552880995e-05,5.210946659601221e-05,0.9160399301695716
2015-03-05,6.337223751236057e-05,0.7858831855780284,8.216385351050627e-05,0.9974462751218884,5.6708468325669145e-05,5.8646912720694014e-05,0.8948471846935864
2015-03-06,6.737776824421294e-05,0.7863288710413281,8.246794073789226e-05,1.005104105874585,5.8614505790127424e-05,5.494558717998004e-05,0.8699383686571097
2015-03-09,6.459093954914395e-05,0.7881147284887928,7.871346856104657e-05,1.008547817969779,5.619527099414284e-05,5.502602008174217e-05,0.8700178598793524
2015-03-10,6.248974140729342e-05,0.7908822539780668,9.551934682309726e-05,0.9566897170661964,6.110290616857701e-05,4.6125455629725683e-05,0.9778069934762996
2015-03-11,5.4252554100076106e-05,0.7875692865091416,7.971093421789566e-05,0.965334254989428,5.17914195999116e-05,4.8402493564737815e-05,0.9546356011990769
2015-03-12,5.508043688697334e-05,0.7869982115042736,8.039019890251393e-05,0.9706714613673252,5.236896432627667e-05,4.5528536313566164e-05,0.9507724935758827
2015-03-13,5.707193087433516e-05,0.7849592164335885,8.119235016003431e-05,0.9586473497371504,5.34337842090017e-05,4.407615643960447e-05,0.9362533103471797
2015-03-16,5.2149496476829495e-05,0.7859235883450674,7.897561841485116e-05,0.9779922519177012,5.043730826160253e-05,4.14201605880505e-05,0.9671676942079832
2015-03-17,4.691748238540657e-05,0.7744317299320196,7.841591782036092e-05,0.9758829367887392,4.697346567446892e-05,4.109544400120736e-05,1.0011932287543155
2015-03-18,5.051902620859181e-05,0.7706518538975956,8.807859978962872e-05,0.9207973756215508,5.1406840631992546e-05,3.612296463855729e-05,1.017573862562888
2015-03-19,5.142834644805491e-05,0.7690190119128815,9.131381707984581e-05,0.9047582218970652,5.269951348089935e-05,3.5150813268572434e-05,1.0247172448783353
2015-03-20,5.066833282542825e-05,0.7699538124610144,9.993937239980412e-05,0.9196942117167344,5.478999868161568e-05,3.790682868586612e-05,1.0813459931746352
2015-03-23,5.007282454924587e-05,0.7715015130592094,9.741854233598155e-05,0.9305050994874756,5.3883852753998104e-05,4.008367402643825e-05,1.0761097109871274
2015-03-24,4.2218867344400384e-05,0.7599889572971025,9.09008950304115e-05,0.9406778994228218,4.708088854700073e-05,3.9805971229047066e-05,1.1151622842682731
2015-03-25,4.692159710753298e-05,0.7490942091665714,8.856088798951392e-05,1.039644815239568,4.828851102073183e-05,3.956950934152072e-05,1.0291318709818469
2015-03-26,4.732340893496746e-05,0.7442864913421805,8.766800911422436e-05,1.0248411846371124,4.79400761409959e-05,3.884190404651122e-05,1.0130309126055537
2015-03-27,4.354358066573599e-05,0.7453720260986532,8.582241084972015e-05,1.0187911929786966,4.556543431533231e-05,3.861083528223724e-05,1.0464328752639147
2015-03-30,4.5502666776921666e-05,0.7408034016952505,8.290111625240385e-05,1.112238605700145,4.5498971766812205e-05,3.8848970142454826e-05,0.9999187957460257
2015-03-31,3.983451498744685e-05,0.7515921334831179,8.356616196531802e-05,1.0849254645724171,4.336378883685896e-05,3.776517979276301e-05,1.0885983888726722
2015-04-01,4.176214734580363e-05,0.7627950508902757,8.270126625857281e-05,1.1275324445363577,4.482861866768324e-05,3.896273451895568e-05,1.0734270509724575
2015-04-02,4.894523588776545e-05,0.7642404176900027,7.761479694497794e-05,1.0936836715753686,4.710396632705141e-05,3.858103100824706e-05,0.9623810259095249
2015-04-06,4.8199312485919956e-05,0.7646539492288582,7.601294319766708e-05,1.08191186169828,4.628381318130833e-05,3.709921589391253e-05,0.9602587836668587
2015-04-07,4.533264144371158e-05,0.7644713330491858,6.954390986693628e-05,1.1430162442711245,4.292361283463096e-05,4.253167028421462e-05,0.9468588519803803
2015-04-08,4.177649686660928e-05,0.7723305651750556,6.621106508168679e-05,1.1405460966096286,4.061949496753193e-05,4.242039761437702e-05,0.9723049564741724
2015-04-09,4.664355209638432e-05,0.7746027557103108,6.150583708922525e-05,1.144865379360259,4.148900433533002e-05,4.3764299365453294e-05,0.889490668497911
2015-04-10,4.853778747139849e-05,0.7743364151842325,6.037010703935244e-05,1.161237554834015,4.191607843703046e-05,4.4100166139397244e-05,0.8635762077480363
2015-04-13,4.467938122611643e-05,0.7752616141665143,5.6718883559700435e-05,1.1375076968342894,3.902704713167185e-05,4.3425628446280406e-05,0.8734912181115744
2015-04-14,4.646938254229903e-05,0.7733330488288414,5.2321868160849555e-05,1.1281957996849938,3.8132180702173345e-05,4.304523356069384e-05,0.8205872042191071
2015-04-15,4.691423215315267e-05,0.774998533048118,5.2728326072687095e-05,1.1151201851489392,3.854563271864904e-05,4.469693705994613e-05,0.8216191750259466
2015-04-16,4.176974619173272e-05,0.7781372695243165,5.4594145502224655e-05,1.0735250220585029,3.7158670871105466e-05,4.5203110125321155e-05,0.8896072937704396
