Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SPXU,Predicted_Covariance,Future_Cov_45_SPXU,Beta_Predicted
2014-08-21,5.441563613273725e-05,-1.0001151194081828,0.005007126175537565,-2.978415627144082,-0.0005220428065674537,-0.00022517991169546803,-9.593617637658838
2014-08-22,5.0059045313325706e-05,-0.9961378537514425,0.004591011674129394,-2.977844860019488,-0.0004775456834209764,-0.0002251094657286079,-9.539648238034893
2014-08-25,6.652021183637015e-05,-1.135804953682,0.004179724425650843,-2.977270451837369,-0.0005989001127454303,-0.00023236854727861532,-9.003280299507098
2014-08-26,6.338834696697776e-05,-1.1372431800390306,0.004083303776259278,-2.977081008287469,-0.0005785806425717273,-0.00023241474189944548,-9.127555304023618
2014-08-27,6.228211919321129e-05,-1.14000173669912,0.003988431426878886,-2.975304450580441,-0.0005681830430506984,-0.0002351845686363652,-9.122731377975173
2014-08-28,6.139493236265438e-05,-1.1295666567729832,0.0037352750537471015,-2.9740240524121324,-0.0005409279477960748,-0.0002437443182324774,-8.810628613463757
2014-08-29,6.15753093611576e-05,-1.1298027697321875,0.003524947950015537,-2.9745512861865406,-0.0005263592877329833,-0.00024330516610072473,-8.548219947150061
2014-09-02,7.761239871585492e-05,-1.101709919467372,0.0033579715804208663,-2.9740226748351493,-0.0005624336818137455,-0.00024409529872946738,-7.246698866670251
2014-09-03,7.595624179294328e-05,-1.0833933580677202,0.0030089493566365583,-2.9730353692413125,-0.000517935097914841,-0.0002465552110137828,-6.818861566725907
2014-09-04,7.498131031863036e-05,-1.0678634946817533,0.00277393804445559,-2.9708966768178766,-0.00048701308674758314,-0.00024712057904597456,-6.495126381201377
2014-09-05,7.387822741090312e-05,-1.055020096655883,0.002398409991781197,-2.9709331061054365,-0.00044409990283344564,-0.0002459609733268802,-6.011241991005111
2014-09-08,7.348698808482049e-05,-1.0461449989336704,0.0022682652923441855,-2.968459770510696,-0.0004271142202361764,-0.0002457314693650233,-5.8121067602225125
2014-09-09,8.133593066383054e-05,-1.0274764223179196,0.002510069936612192,-2.966227810099201,-0.00046425436534521203,-0.00024244181222535035,-5.707863198418683
2014-09-10,8.008754908927675e-05,-1.0124167090894625,0.0021092049372712497,-2.9666692394112784,-0.0004161033338870722,-0.00024191385521644794,-5.195605791647155
2014-09-11,7.945435898388616e-05,-1.0036582226770212,0.0018646420730554685,-2.966740993489996,-0.00038631578215711477,-0.00024191760855135362,-4.8621093555793715
2014-09-12,7.986652544186676e-05,-1.004865295299431,0.0019497305255124302,-2.966513154021102,-0.0003965313590625638,-0.00023918158718645727,-4.964925628963176
2014-09-15,7.976789477234261e-05,-1.006780811239984,0.0016542820284207351,-2.9661903798930966,-0.00036572426059698507,-0.00023903708062987972,-4.5848553687014215
2014-09-16,8.12776222335961e-05,-0.9975120238471445,0.0018307560029280035,-2.9640195258600497,-0.0003847856503187662,-0.0002374358098833201,-4.734213916997624
2014-09-17,8.038458733415224e-05,-0.9899120445242336,0.0020262571912267693,-2.9648997770548693,-0.0003995124210909186,-0.000237766014804053,-4.970012714379906
2014-09-18,8.052555846541116e-05,-0.9908054330531103,0.0017255007901790334,-2.9658021053309422,-0.00036932850949079464,-0.0002363567493762615,-4.586475605126483
2014-09-19,7.686942885417954e-05,-0.9160014591551154,0.0017186970267614413,-2.9896282049753875,-0.0003329451212617959,-0.00023729917519417309,-4.331307337971629
2014-09-22,7.562338268336147e-05,-0.9092881804030942,0.002088644808879213,-2.9892314124366126,-0.0003613781507488302,-0.00023261367662182956,-4.778656255855902
2014-09-23,7.716105522203933e-05,-0.9223499783087593,0.0020782253521488825,-2.98842629103486,-0.0003693525827498499,-0.0002297058001496806,-4.7867746454088484
2014-09-24,7.845740621167833e-05,-0.927680148934206,0.0019268434131480311,-2.9874221214838217,-0.00036069360953326407,-0.00022661331064626733,-4.5973175376217705
2014-09-25,8.684570042440597e-05,-0.9458801892123264,0.0022280420255880646,-2.9981055813844573,-0.000416075342935207,-0.00020769625634007024,-4.79097227498759
2014-09-26,7.784867175631449e-05,-0.9444442533007654,0.002529808512465959,-2.9981222206363776,-0.000419127113781752,-0.0002088355944768164,-5.3838698121109
2014-09-29,7.945972408695768e-05,-0.9399740502930525,0.002574511101473548,-2.9966939119784866,-0.00042514470555302146,-0.0002102422925160723,-5.350442761263044
2014-09-30,7.034453028421699e-05,-0.9542805217815106,0.0022435496277120647,-2.996259601324843,-0.0003791046109731836,-0.0002097689559508079,-5.389254991702494
2014-10-01,6.051441443903661e-05,-0.9720674949898779,0.002260550521260403,-3.002905250680888,-0.00035952818919857187,-0.00019533108339278406,-5.941199175954475
2014-10-02,5.727685640094654e-05,-0.9796312788102167,0.002108139059681045,-3.002794194961529,-0.00034040964589826864,-0.00019520387044031468,-5.943232001340128
2014-10-03,5.732458945014978e-05,-0.9747196844989965,0.0018484923940665146,-3.003882878007916,-0.00031729194522980283,-0.0001933143043518107,-5.535005976897996
2014-10-06,5.950629355094935e-05,-0.9818195996039766,0.001607207818769768,-3.0040112360857094,-0.0003036331365531965,-0.00019318500543649694,-5.102538209563086
2014-10-07,5.823383972398379e-05,-0.9856736545368469,0.0017576751108409239,-3.0020304371310464,-0.00031534806004803937,-0.00019445688375333448,-5.4152029394373296
2014-10-08,6.403572465426801e-05,-0.9670752300618318,0.001461522665443913,-2.986739055022092,-0.00029585179012245127,-0.0001764197772916697,-4.620105288411578
2014-10-09,6.579132724406009e-05,-0.971349254709016,0.001707935596603021,-2.9693866290449864,-0.0003256083100325559,-0.00016578497604766694,-4.949106875814747
2014-10-10,6.388921163395802e-05,-0.974947255057666,0.0019435888307483586,-2.980038579035345,-0.00034355564016512176,-0.00016006842731299808,-5.377365464038956
2014-10-13,7.100010076144222e-05,-0.9695066333399573,0.001576237709863835,-2.981224523510644,-0.0003243329886893185,-0.00014464715766279406,-4.568063780346815
2014-10-14,5.126108009219706e-05,-0.970223707054774,0.0014016267198843654,-2.995755510406314,-0.0002600650207252888,-0.0001674233355627993,-5.073342587739891
2014-10-15,4.732231652345586e-05,-0.952458728802815,0.0012637358120507877,-3.012833325188767,-0.00023292028384655643,-0.00019772195233510475,-4.921996659464183
2014-10-16,5.30327919984953e-05,-0.9490909390486875,0.0010469824776967362,-2.9929804572448995,-0.00022364015255713844,-0.0001966015133627811,-4.217016380421453
2014-10-17,4.626798859027275e-05,-0.9325654069334461,0.0009411433994399211,-2.985388976988562,-0.00019460209516254518,-0.00019032650722568774,-4.20597698520782
2014-10-20,4.9165393824874467e-05,-0.9345234320589307,0.0015148542776902627,-2.98626123897506,-0.0002550382884713921,-0.00018647299066821397,-5.187353718345675
2014-10-21,6.127847379397686e-05,-0.9444422934222807,0.0013247030580995868,-2.9781071402559105,-0.0002690844905488714,-0.00016449613785314308,-4.391174810481655
2014-10-22,6.0122674099070425e-05,-0.9501449874384533,0.0014873594859631755,-2.9743621230157427,-0.00028412994002438823,-0.000159264025632601,-4.725836704405356
2014-10-23,6.055871725038731e-05,-0.9544517955701262,0.0013106723937481943,-2.9715883261944027,-0.00026889913741341476,-0.00015246799210011876,-4.44030437932856
2014-10-24,5.99990058104541e-05,-0.9608874280418471,0.0012356550612680618,-2.978897818453116,-0.00026163338764022856,-0.0001532518694518661,-4.360628715528518
2014-10-27,5.8561423507449295e-05,-0.9621586866351463,0.0013485548181134766,-2.986998719648173,-0.0002703876306300604,-0.000161614613559234,-4.617162876781262
2014-10-28,5.4522480778452264e-05,-0.9706202460354485,0.001323167886087659,-2.9888907574399246,-0.0002607021578641399,-0.00015436931176259516,-4.781553482929037
2014-10-29,5.3729820257279105e-05,-0.9740445507312268,0.0013981467110032156,-2.9834411020569407,-0.00026697026193990607,-0.00017778385251556467,-4.968754048711674
2014-10-30,5.3551839514494966e-05,-0.9790272181499782,0.0026292878709895957,-2.983853953376518,-0.0003673677527725037,-0.00018159695856825669,-6.86003984369328
2014-10-31,5.56093263598845e-05,-0.9853021431165202,0.00312488293312057,-2.9891785169096976,-0.0004107334948720366,-0.00018354854860798438,-7.3860541344074235
2014-11-03,5.4562010343014535e-05,-0.9850398954275194,0.0034324354472995804,-2.9948128546972,-0.00042628513765144167,-0.00020432715435934223,-7.8128561424243435
2014-11-04,6.02491600622342e-05,-0.9871015059674224,0.003673678798969517,-3.0021448678455838,-0.0004643953942083744,-0.00020866946091644222,-7.707914827836246
2014-11-05,6.0354415020847636e-05,-0.9873268441049446,0.0033117143393216705,-3.0006723766832053,-0.0004414097296859849,-0.00021045100044044668,-7.313627835403807
2014-11-06,5.86925643313682e-05,-0.988758511228832,0.003569990056276023,-3.0040708073268747,-0.00045260076166089353,-0.0002101025100932667,-7.711381617364457
2014-11-07,5.828791566618652e-05,-0.980921786495455,0.0037144696076677267,-3.0049808196197314,-0.0004564277572767519,-0.00021242458391348322,-7.8305726334546355
2014-11-10,5.7340540123530906e-05,-0.9763991307563648,0.004217239762823733,-3.0081212898147065,-0.0004801450105127721,-0.00021707027300571123,-8.373569720103394
2014-11-11,6.57571982494724e-05,-0.9813903961564242,0.004165373757558876,-2.999700832928508,-0.0005136182447334048,-0.00022865408985841038,-7.810829208154803
2014-11-12,6.673646336542344e-05,-0.981564041770075,0.003142453591832196,-3.0006388799371657,-0.0004495051486630554,-0.00022905722609019806,-6.735525468314623
2014-11-13,7.11343776232816e-05,-0.9808944142653272,0.002226115187291242,-2.9987893113914508,-0.00039033351794657493,-0.0002306628656659907,-5.487269741976663
2014-11-14,6.859476809423724e-05,-0.9738367911150556,0.0015271751318762402,-2.9992213729513457,-0.0003151926603178312,-0.00024546561312609866,-4.5949956399708425
2014-11-17,6.853595565786147e-05,-0.9690602857736471,0.000960562990522374,-3.000080222828078,-0.0002486411220066503,-0.0002476807566768849,-3.6278931200418696
2014-11-18,7.650833651469074e-05,-0.9756245545721159,0.0009183315311235988,-3.001623197042142,-0.00025860495975870166,-0.00024593288981971084,-3.380088648366386
2014-11-19,7.466095393809579e-05,-0.9816841111375461,0.0008975855202947047,-3.0022071688752034,-0.00025413029941760126,-0.00025761105821817473,-3.403791219012689
2014-11-20,7.31046489834875e-05,-0.9882144422364889,0.0022719292896471004,-3.001639993603661,-0.00040273660054352723,-0.0002678517134146699,-5.5090422585093775
2014-11-21,7.04730363634149e-05,-1.0525066849788576,0.005866004573105546,-3.004002286684305,-0.0006767177272489326,-0.0002721913512347344,-9.602505613058007
2014-11-24,6.987047932397521e-05,-1.056347098853168,0.007818635244375356,-3.0084615663156047,-0.0007807625640527834,-0.0002815683043805902,-11.174426905425195
2014-11-25,8.166110492431963e-05,-1.0427606548080752,0.007048580865899392,-3.006124457778113,-0.000791121350702702,-0.00029292560754414247,-9.687859984699973
2014-11-26,7.228929035700332e-05,-1.0272515535980498,0.005666187041532376,-3.0119251924132286,-0.0006574447182896921,-0.0003078539993550181,-9.094635111824687
2014-11-28,6.63644735069259e-05,-0.9914276444291183,0.004905982624967841,-3.010852634250793,-0.0005657073923829142,-0.00030835813345756824,-8.524250438359553
2014-12-01,6.796408095783602e-05,-0.9797008993817519,0.003955348643720649,-3.00775317601381,-0.00050795544044534,-0.0003119622264809211,-7.473880810077731
2014-12-02,6.956629167082881e-05,-0.9745702852913238,0.0031170766383745003,-3.0102205876806813,-0.0004538228223129165,-0.00030984445715204466,-6.523602328269824
2014-12-03,9.973973303376368e-05,-0.971418365386298,0.005508720892299925,-3.0101852557004576,-0.0007200552064658214,-0.00030989205228545253,-7.219341626090675
2014-12-04,7.195368455764464e-05,-0.9564846179492038,0.005472960489576309,-3.0106775807142205,-0.0006002271909620522,-0.00031789703239020357,-8.341854828590314
2014-12-05,6.914099334132158e-05,-0.9553095963147129,0.0054558495475677815,-3.0106586308612986,-0.0005867365467831534,-0.00031772006353899374,-8.486087897040594
2014-12-08,6.652863915801598e-05,-0.9522975144257525,0.005435099178727401,-3.0075111828535164,-0.0005726387163634737,-0.0003204286498211364,-8.60740161847241
2014-12-09,5.578278936298998e-05,-0.9514381101745641,0.005416376694082552,-3.006949742162764,-0.0005229800076336345,-0.0003212942879807097,-9.375293233016675
2014-12-10,7.622608908783083e-05,-0.9659460268827513,0.004717272477347134,-3.0103631463433294,-0.0005792288178774297,-0.0003026237756298956,-7.598826396694949
2014-12-11,6.0199482263474304e-05,-0.9815029633649236,0.011116715841687802,-3.013547158107217,-0.0008029273391015137,-0.00030166378766978294,-13.337778148777957
2014-12-12,5.635062229218622e-05,-0.9937339652159846,0.009625286400375885,-3.0253090713452253,-0.0007318571542163499,-0.00028288685181939235,-12.98756117406412
2014-12-15,5.5088696774690915e-05,-0.9809309339247269,0.008394466242260439,-3.020458118833392,-0.0006670620335015192,-0.0002796340355444999,-12.10887300946251
2014-12-16,5.154869882225274e-05,-0.972408866549435,0.007357142235067975,-3.02511701809291,-0.0005988421211558358,-0.0002741328720501924,-11.617017205821796
2014-12-17,8.951914955443635e-05,-0.9652051561678431,0.006098855696691888,-3.021759524603691,-0.0007131843195535866,-0.00025136643245759577,-7.9668352872354
2014-12-18,9.913276275332198e-05,-0.9584039528002564,0.004923926979580161,-3.002856188745191,-0.0006695962350171255,-0.00021186568613120764,-6.754540238965418
2014-12-19,7.377698274922788e-05,-0.8955003680185329,0.004068686576325969,-3.0119184223855857,-0.0004906291320171762,-0.00021248696714991418,-6.650165318970176
2014-12-22,6.996587850894997e-05,-0.9011329211852174,0.0034730568556118058,-3.012282527644058,-0.0004442096085584545,-0.00021233653274935958,-6.348946343918652
2014-12-23,6.063494070426503e-05,-0.8981858929780902,0.0028913661965039228,-3.0113201505290683,-0.00037607915116153015,-0.00021458837760880272,-6.202350440083418
2014-12-24,5.292955813268682e-05,-0.9272144783341572,0.0026846336740888707,-3.01087145710043,-0.000349519858073819,-0.0002159447014589661,-6.603490949189918
2014-12-26,5.0003308753932844e-05,-0.9481344353572237,0.002554322184586498,-3.0135025765790893,-0.00033884971843951286,-0.00021692359684689577,-6.776545930330296
2014-12-29,4.966432774890378e-05,-0.961090813808203,0.00247101462636884,-3.013266966636583,-0.000336685462671635,-0.00021687143151555012,-6.779221182130398
2014-12-30,4.653062419950052e-05,-0.9555538579907853,0.0024005025375137133,-3.0054586704336894,-0.00031935645166809325,-0.00022814026045280236,-6.863360575152597
2014-12-31,4.3755181092948726e-05,-0.9483119577300064,0.0023857987948827275,-3.002196936416341,-0.0003063958488782435,-0.00022199299858925841,-7.00250441718821
2015-01-02,6.483180836307134e-05,-0.9547604631355305,0.003833101899734543,-2.994324765740964,-0.00047595257046905424,-0.00023986798746724754,-7.341343431354296
2015-01-05,8.284505496642122e-05,-0.9776175664310482,0.0050125428640346555,-3.0015806461094288,-0.0006299866429318359,-0.00021788954067323727,-7.6043964626154485
2015-01-06,7.372029621424698e-05,-0.9846075902406962,0.005837833512497195,-3.0043500042639693,-0.0006459257048978315,-0.00022121501527368805,-8.761843590815655
2015-01-07,7.097584833724285e-05,-0.9772058899758336,0.006461298667558676,-3.0001090681021143,-0.0006617611694296072,-0.00021452689993742277,-9.323751458175444
2015-01-08,6.58935484829367e-05,-0.9764810264973133,0.006813841092458627,-2.9994506528074543,-0.0006543065344129644,-0.0002056182220586744,-9.92975108302748
2015-01-09,5.142752848602693e-05,-0.9794881495688995,0.006079536498692785,-2.9939023099429587,-0.0005476867669660287,-0.00020119891890775418,-10.649680882775408
2015-01-12,5.214866604959718e-05,-0.9889668468719627,0.005421738778129321,-2.993972816160705,-0.0005258630179092003,-0.00020503960280302043,-10.083920793085412
2015-01-13,5.1084978694142575e-05,-0.9896160160691078,0.00482140889730913,-2.991383424600066,-0.0004911343458543744,-0.00020593982638759137,-9.614065786244286
2015-01-14,5.779000718727771e-05,-0.9924200623161018,0.010049002435594272,-3.0049974961289245,-0.0007562813402567557,-0.00020435468694347353,-13.086714763780973
2015-01-15,5.577655409897309e-05,-0.9929124221871091,0.011488415698890964,-3.005049624873556,-0.0007948164646137143,-0.00019773080504076917,-14.25001019610044
2015-01-16,7.006830803083834e-05,-1.0050399594289423,0.009592544850299064,-3.016101745275302,-0.0008239693625161898,-0.00019152033738955462,-11.759515616582977
2015-01-20,6.698197984101967e-05,-1.0025098113788677,0.007729922511466995,-3.013658443759697,-0.0007213652076974728,-0.00020735358234371645,-10.769541440990816
2015-01-21,5.396910834789416e-05,-1.0044432927579443,0.006347162143476752,-3.0161298614840377,-0.0005878788568011637,-0.00020648586581183703,-10.892876958640773
2015-01-22,5.806897077464812e-05,-0.9977843809878714,0.005217203317376849,-3.015972774020915,-0.0005491963554276348,-0.00019206819034847458,-9.457656095868055
2015-01-23,5.910063936486745e-05,-0.9915090713503076,0.004348206235303368,-3.0150326081965497,-0.0005026293546917938,-0.0001996337191547073,-8.50463480756493
2015-01-26,6.288399592442454e-05,-0.9876802960944547,0.003323179410175913,-3.0158020362420004,-0.00045150581649229163,-0.00020494025090207876,-7.179979736575931
2015-01-27,6.964065036165525e-05,-0.9955916735862624,0.0027561942616319726,-3.0173139065002283,-0.00043618183683856904,-0.00019352717259792175,-6.263322277626726
2015-01-28,7.988841611727443e-05,-1.0052536664299547,0.0023164321722123913,-3.0184649255572986,-0.0004324415001227368,-0.0001819031749155248,-5.413068892089714
2015-01-29,8.021798542057233e-05,-1.010174319343617,0.002031676861999206,-3.0187326632986555,-0.0004078115451344518,-0.00017944537460943988,-5.083791907716824
2015-01-30,7.830236811365751e-05,-1.0050961415744302,0.0010205845215358184,-3.0163211665484333,-0.00028413160387488415,-0.00016778231722288959,-3.628646370726122
2015-02-02,6.708254753246161e-05,-1.0068290932821433,0.000881645309000396,-3.019363350058089,-0.00024485415635047236,-0.00015925501521334577,-3.650042602093877
2015-02-03,8.067150173734702e-05,-1.0068431308844852,0.0006269045487737448,-3.0105293727360607,-0.00022642407009368606,-0.00014677382572963004,-2.8067417268477923
2015-02-04,7.910110058857453e-05,-1.010395345986591,0.0005165366452219115,-3.010023907541936,-0.00020423641048615616,-0.00014709698530260227,-2.5819667358162697
2015-02-05,8.520627788871464e-05,-1.0168737705482382,0.00044540925143033913,-3.0146440229939278,-0.00019809908016463784,-0.00014277683785519278,-2.3249352638472143
2015-02-06,8.507292515013707e-05,-1.0134382340822732,0.00040336886731098413,-3.0117249265942005,-0.00018773452824179842,-0.00014212669331570475,-2.206748244644036
2015-02-09,6.296753465448077e-05,-1.0088304488463342,3.8198967276482004e-05,-3.012758084052924,-4.947688367623224e-05,-0.00014152994131360738,-0.7857522761169666
2015-02-10,6.653518645016198e-05,-1.0108290423863793,-0.00026055802618216536,-3.009617342988723,,-0.0001344514312091147,
2015-02-11,6.58212274519105e-05,-1.0076594193891888,2.7963092652463006e-05,-3.0057197869332866,-4.323041037712031e-05,-0.0001438047219994885,-0.6567852355640859
2015-02-12,6.625281595902424e-05,-1.013814410042008,0.0003223992473270346,-3.0096461677849047,-0.00014816909915066942,-0.00014339221734976104,-2.236419645050384
2015-02-13,6.59493776327874e-05,-1.0161883707391928,0.00046645909743057556,-3.009662554399477,-0.00017823227684412912,-0.0001423647635805006,-2.7025619231244895
2015-02-17,5.2818371217651516e-05,-0.9894965518005471,0.00042793371679058156,-3.0097941327915616,-0.00014876303849984608,-0.00014383760377106305,-2.816501816893031
2015-02-18,4.925751255554142e-05,-0.9809203960307658,0.00047699569326766053,-3.008935980461524,-0.00015035823951690727,-0.00014420082036418057,-3.052493553087307
2015-02-19,5.2538640297651296e-05,-0.9580902836991816,0.000595988770619132,-3.0079545696406607,-0.00016953715417994226,-0.00014442704445390275,-3.2269041075187723
2015-02-20,5.811623348480445e-05,-0.9599854684442071,0.0006279145258639118,-3.0089520498606865,-0.00018338493427855638,-0.00014330587725283576,-3.1554855379006232
2015-02-23,5.7842904366347e-05,-0.9273229780534388,0.0006571107803298222,-3.0074460227069246,-0.00018079039889345937,-0.00014392695206922847,-3.12554151410563
2015-02-24,5.363774172174018e-05,-0.9364145007339579,0.0009083227874649209,-3.0091019816358853,-0.00020669190950825086,-0.00014456607459555754,-3.8534789659959814
2015-02-25,4.6420168910813084e-05,-0.906323449311611,0.0010315848027629348,-3.002472346137464,-0.00019833028803335794,-0.00015082611256503445,-4.27250250671016
2015-02-26,6.082008377129165e-05,-0.9763040673011085,0.001023937232143878,-2.99963191243192,-0.00024363813874565587,-0.00015884526631323399,-4.005882985328247
2015-02-27,6.477291200020017e-05,-0.956427304505759,0.003067895715024333,-2.999294772810038,-0.0004263526567039466,-0.0001585849247306089,-6.582267857628958
2015-03-02,7.10002492943561e-05,-0.9451303779132756,0.005443518223823311,-3.003520300796424,-0.0005875725517400221,-0.00016484804334124237,-8.275640685486001
2015-03-03,6.22129036386534e-05,-0.9690377787058344,0.006199403770771566,-3.004988806718027,-0.0006018051583995429,-0.00016493531833899693,-9.673317321675954
2015-03-04,6.357489191775788e-05,-0.9748390985470075,0.004523158776775994,-3.002565355577284,-0.0005227531653429765,-0.00016493022666851944,-8.222635533839735
2015-03-05,6.337223751236057e-05,-0.9793593909968868,0.0031055619295879662,-3.0039702607738232,-0.0004344719166249542,-0.00017662463241705385,-6.85587149325778
2015-03-06,6.737776824421294e-05,-1.0008559702255837,0.0019628726386895744,-3.012531528447557,-0.00036397868835601817,-0.0001646847453525456,-5.402059133760047
2015-03-09,6.459093954914395e-05,-1.0104553696265033,0.0010021603914165175,-3.0150077916638893,-0.00025708193143923655,-0.00016449778219209608,-3.9801546971403945
2015-03-10,6.248974140729342e-05,-1.0251844015215106,0.0009624844936131822,-3.0288912875240954,-0.00025142196950378323,-0.00014603375388876335,-4.02341190476488
2015-03-11,5.4252554100076106e-05,-1.0141224355342713,0.0011100338737522278,-3.026765277455046,-0.0002488677383601917,-0.00015176399895349655,-4.587207781980583
2015-03-12,5.508043688697334e-05,-1.0197646816946917,0.0009911407317977254,-3.0296204027392437,-0.00023826832780917813,-0.0001421018212775467,-4.325824943947189
2015-03-13,5.707193087433516e-05,-1.002255669473628,0.0007987133836123073,-3.029273377080455,-0.00021398596296346806,-0.00013927825211547962,-3.749408153626988
2015-03-16,5.2149496476829495e-05,-1.0035538679969374,0.0005811776655339061,-3.023444724327443,-0.00017471098290075453,-0.0001280496504600889,-3.3501950105765688
2015-03-17,4.691748238540657e-05,-1.0111464448171326,0.0006196046400764812,-3.0229913582680576,-0.00017240058681836223,-0.00012730130571668417,-3.674548975202184
2015-03-18,5.051902620859181e-05,-1.0154408586167736,0.0007496478413694902,-3.032308191205279,-0.00019761084123024491,-0.00011895772562359633,-3.9116122392049806
2015-03-19,5.142834644805491e-05,-1.016320719864282,0.0008656181281561871,-3.03717723249758,-0.00021443478248089844,-0.00011799754584073645,-4.169583455254347
2015-03-20,5.066833282542825e-05,-0.9119429283489106,0.0011526639427367198,-2.9965032084686003,-0.00022038768409990035,-0.00012350619622585214,-4.349613887222618
2015-03-23,5.007282454924587e-05,-0.9095819644292761,0.00324994020639896,-2.99582168691632,-0.00036692776100264324,-0.00012905199552998742,-7.327882225652665
2015-03-24,4.2218867344400384e-05,-0.9146813751082071,0.00410287470818469,-2.993909322845333,-0.00038068630391782833,-0.00012669104742513937,-9.01697103364664
2015-03-25,4.692159710753298e-05,-0.936991178656369,0.003492947660937884,-2.997052677938016,-0.00037933064924538926,-0.00011406963435812502,-8.08435076018523
2015-03-26,4.732340893496746e-05,-0.9362069109649829,0.0031182011715837057,-2.997381146464884,-0.00035963497314410914,-0.00011360198304582722,-7.599515361167766
2015-03-27,4.354358066573599e-05,-0.9328799599296951,0.0036083661071536054,-2.998477607255969,-0.00036977975522093265,-0.00011363832529091943,-8.492176104201478
2015-03-30,4.5502666776921666e-05,-0.9388038356255558,0.003891853353668744,-2.995276556111305,-0.0003950676910068872,-0.00010462090499323488,-8.682297522114906
2015-03-31,3.983451498744685e-05,-0.9553354307194863,0.003488768344829393,-2.9910415085219886,-0.0003561407904112541,-0.00010411518949964715,-8.940507761258939
2015-04-01,4.176214734580363e-05,-0.9466702002108058,0.003413432779894657,-2.9913892459946707,-0.00035742571485139626,-0.00010336971286221027,-8.558604802856511
2015-04-02,4.894523588776545e-05,-0.9455648895800076,0.0028745826639284947,-2.9970694290589392,-0.00035467775573195756,-0.00010572529478275548,-7.246420398202928
2015-04-06,4.8199312485919956e-05,-0.9477601673587108,0.0020254353698162895,-2.988282253844468,-0.00029612704217196,-0.00010246946392962319,-6.143802201711177
2015-04-07,4.533264144371158e-05,-0.9342571270591319,0.0016639129596186571,-2.990376017197099,-0.0002565885274654966,-0.00011127198535166343,-5.660127433432182
2015-04-08,4.177649686660928e-05,-0.9300883286617276,0.001389891942505322,-2.988565476101888,-0.0002241200564111575,-0.00011115389037733329,-5.364740301867916
2015-04-09,4.664355209638432e-05,-0.928288855719953,0.0011972925109431207,-2.983613590299244,-0.00021937093073483516,-0.00011405337318319081,-4.703135178931628
2015-04-10,4.853778747139849e-05,-0.9241127730184728,0.0009339510976487538,-2.986034111030264,-0.00019675556710609045,-0.00011340022534249223,-4.053657518320776
2015-04-13,4.467938122611643e-05,-0.9138008751079764,0.0014710065399947236,-2.984987586500409,-0.00023426771758405278,-0.00011395523934376475,-5.243307117402877
2015-04-14,4.646938254229903e-05,-0.915236946144836,0.0011917379400799583,-2.9846040400593483,-0.00021538099410088355,-0.00011387471751482884,-4.634901139580061
2015-04-15,4.691423215315267e-05,-0.9345686157562607,0.0009956710036689094,-2.9882257821246405,-0.00020198607440732955,-0.00011977591427662481,-4.3054328108353355
2015-04-16,4.176974619173272e-05,-0.941015779886258,0.001083432346347527,-2.944183074187813,-0.00020018370508178787,-0.00012397124333108064,-4.7925525848995765
2015-04-17,4.332386275975345e-05,-0.895704693689897,0.0007502043814210495,-2.960527544284718,-0.0001614798115261581,-0.00011688878339417189,-3.72727179064393
2015-04-20,4.305137811564542e-05,-0.8241750486607138,0.000551611702086145,-2.956343729803893,-0.0001270076051173635,-0.00011156407138634869,-2.9501402899622233
2015-04-21,4.4326391543702614e-05,-0.8119602365679884,0.0003327937217170065,-2.95402792703485,-9.861739193932645e-05,-0.00011508193239941932,-2.224800812899395
2015-04-22,3.760113128202133e-05,-0.8572015207123561,0.00033532731839868926,-2.957371753841698,-9.625379390658253e-05,-0.0001142276327765376,-2.559864307928562
2015-04-23,3.981692672329287e-05,-0.887133398936132,0.0003377463305705016,-2.9581918984324664,-0.00010287695884616247,-0.00011379663080024318,-2.5837493576815795
2015-04-24,4.472325784062566e-05,-0.9071572549216952,0.0003055360069867363,-2.940796560623116,-0.0001060426307695559,-0.00014152303994760299,-2.3710846635423106
2015-04-27,4.8016264703360416e-05,-0.9109872088923473,0.0002487237544106626,-2.9377633004707064,-9.955546325162602e-05,-0.00014100687957480516,-2.073369593962994
2015-04-28,4.837591330570472e-05,-0.9195585896455646,0.00023225180253679675,-2.938149137647623,-9.747057786004822e-05,-0.00014491176533219663,-2.0148576264410085
2015-04-29,4.7158652268819175e-05,-0.9399507535617286,0.00035783009079870916,-2.9360101814942765,-0.00012210240614933502,-0.00014389153784694612,-2.589183538437715
2015-04-30,4.7296624411946914e-05,-0.9650407272729666,0.00015354159152994418,-2.9397993710525245,-8.22382261330133e-05,-0.00013810057348046957,-1.7387758038867631
2015-05-01,5.0018555724514286e-05,-0.9820901510688322,0.00038007219591763847,-2.9328578329904564,-0.00013540976346580427,-0.0001325014483581545,-2.7071905916595553
2015-05-04,4.992916004912971e-05,-0.9892505653385911,0.0005588291261186258,-2.927924649510228,-0.0001652429554196176,-0.00014945887372589352,-3.3095480728500233
2015-05-05,5.102770643270727e-05,-0.990999983994705,0.0006421696577515917,-2.9205805316502325,-0.00017939137653272808,-0.00014151705774843263,-3.5155680918032295
2015-05-06,5.61480236098465e-05,-0.9912734942671722,0.000835577416147195,-2.9283239451403795,-0.00021471089257503134,-0.0001517220760218652,-3.8240151437383485
