Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_USO,Predicted_Covariance,Future_Cov_45_USO,Beta_Predicted
2014-07-23,3.8554343811198455e-05,0.26443522503634415,0.0001364404796246255,0.3729849477145809,1.9179071713956375e-05,1.387343209356093e-05,0.4974555346571776
2014-07-24,3.79220014302475e-05,0.2672253016275505,0.00013837372393318907,0.4130659197375443,1.9357533321923795e-05,1.5977534213199637e-05,0.5104565316134333
2014-07-25,3.58816002468109e-05,0.27405212581292887,0.000121441151353971,0.4057801808768589,1.8090560172836832e-05,1.552597634030208e-05,0.5041737282730219
2014-07-28,3.90148494586092e-05,0.2683244232720542,0.00011977126973448825,0.4506476355883274,1.8342203149036897e-05,1.7308814362677354e-05,0.47013389526201077
2014-07-29,3.5953585678647994e-05,0.27175547274569617,0.00011962922215782633,0.4409235962007603,1.7822476183924584e-05,1.8579279842905846e-05,0.4957078924817488
2014-07-30,3.539196672747045e-05,0.2857513589432559,0.00013073019598119722,0.4455364442280025,1.9436972000944784e-05,1.877367079193359e-05,0.5491916329661963
2014-07-31,4.5379445989039353e-05,0.349211836997441,0.00014259741328857614,0.2245341473645159,2.809146409919894e-05,8.027717301529719e-06,0.6190349724847669
2014-08-01,4.584672797284814e-05,0.33019958752388445,0.00013928500636733153,0.2119816401723711,2.638656658743287e-05,7.532913547955537e-06,0.5755387080853364
2014-08-11,3.847004227028839e-05,0.2785903769984593,0.00014824220594102832,0.2698600917024779,2.1038432420132336e-05,1.5854211725861928e-05,0.546878328656815
2014-08-12,3.841634430365733e-05,0.2501086277720205,0.0001270785256395241,0.2707879962293547,1.7475224943155873e-05,1.612946558987884e-05,0.4548903665852503
2014-08-13,3.776559449586869e-05,0.23878937144378662,0.00011927456444897124,0.264687806812849,1.6026440475526782e-05,1.5413040483885632e-05,0.42436616421542017
2014-08-14,3.862814115860239e-05,0.1895489651403905,0.000160545258378407,0.3358829872691508,1.4926983896763539e-05,2.0540747560799918e-05,0.3864277039755856
2014-08-15,3.923523389055349e-05,0.2230463216082943,0.0001239925710631636,0.317704579620356,1.5557185175308e-05,2.0207504469316e-05,0.39651057563986236
2014-08-18,5.8802594173761744e-05,0.19397504424718237,0.0001371841808710509,0.3577425185519479,1.742192420070985e-05,2.540830620403808e-05,0.2962781565253404
2014-08-19,5.790352204668287e-05,0.18128292852852704,0.0001447075951688031,0.415442363599712,1.6594151928580435e-05,2.9612365198073056e-05,0.286582773241357
2014-08-20,5.609710643686182e-05,0.18227779233086044,0.00015227947306959913,0.4624970837350581,1.6847081344299335e-05,3.439831399628891e-05,0.30031997039385605
2014-08-21,5.441563613273725e-05,0.17596285173162363,0.00016534839894494436,0.4382139239057466,1.6691018712110464e-05,3.313069263722566e-05,0.3067320332596259
2014-08-22,5.0059045313325706e-05,0.18491947248214263,0.00016503250986891338,0.4394927203536352,1.680771516391021e-05,3.3223346453908785e-05,0.3357578047825055
2014-08-25,6.652021183637015e-05,0.208356462957483,0.00016222108153440487,0.45483847057133,2.1643995468326778e-05,3.549901037302877e-05,0.3253747225214465
2014-08-26,6.338834696697776e-05,0.2204775988962578,0.0001701773498190566,0.446853512201517,2.2899186904240994e-05,3.4884957250430215e-05,0.3612523121350736
2014-08-27,6.228211919321129e-05,0.2236558560219285,0.00017502309658738567,0.4180134198607355,2.3351223800662898e-05,3.304209954546994e-05,0.3749266098063048
2014-08-28,6.139493236265438e-05,0.2129914914874792,0.0001851968202033217,0.4011925101454227,2.2711471848279734e-05,3.288083523939867e-05,0.36992420993519626
2014-08-29,6.15753093611576e-05,0.2199441056150634,0.00020692400561294472,0.3871563969804186,2.4826818384789785e-05,3.1667684437554986e-05,0.403194375186539
2014-09-02,7.761239871585492e-05,0.22048578356372556,0.0002710490278302178,0.3934981642464941,3.197938241275573e-05,3.2296677750302946e-05,0.41203960890108243
2014-09-03,7.595624179294328e-05,0.2078126649781915,0.0003222445667527638,0.4376929768940453,3.251221421413752e-05,3.6298082893275743e-05,0.42803874239546785
2014-09-04,7.498131031863036e-05,0.20893964937826676,0.00031469996781906343,0.4268355431743091,3.209561660977239e-05,3.550438068402211e-05,0.42804822259551384
2014-09-05,7.387822741090312e-05,0.2016045262600932,0.0003040709875626219,0.4393237962231822,3.021662841736912e-05,3.637123579209887e-05,0.40900586649578546
2014-09-08,7.348698808482049e-05,0.20687421207065612,0.000296665312547186,0.4294569276910297,3.0545340149847375e-05,3.5550787286684145e-05,0.4156564440304887
2014-09-09,8.133593066383054e-05,0.22715857815101329,0.00027757311716649366,0.4384315938842341,3.4131789857733054e-05,3.583478982842771e-05,0.4196397530484175
2014-09-10,8.008754908927675e-05,0.2361463439977224,0.00027080955692842726,0.4482496439318195,3.477728874431608e-05,3.6552035536143945e-05,0.43424089187132525
2014-09-11,7.945435898388616e-05,0.2537486535167757,0.00026935154142267354,0.4399510326965817,3.712122873015404e-05,3.5875023112297894e-05,0.4672019157272725
2014-09-12,7.986652544186676e-05,0.27411701684159545,0.0002488638525077582,0.4348021805734144,3.864553307383329e-05,3.50568732590025e-05,0.48387647841225545
2014-09-15,7.976789477234261e-05,0.2755773825614486,0.0002105480398728405,0.4384597196304093,3.5713567703157536e-05,3.533425637973569e-05,0.4477185690444003
2014-09-16,8.12776222335961e-05,0.30613745705812556,0.00023596096291888282,0.375197373784147,4.2395722930301976e-05,3.0055568640251876e-05,0.5216161812467209
2014-09-17,8.038458733415224e-05,0.2988079487076857,0.00022393814221650251,0.3712441238641002,4.009060174782533e-05,2.977140628283558e-05,0.4987349326205027
2014-09-18,8.052555846541116e-05,0.2736135147974757,0.0002113731352225648,0.3908490362596656,3.5696802163110464e-05,3.114833843469489e-05,0.44329779070633357
2014-09-19,7.686942885417954e-05,0.3377117334821978,0.0001922498781885958,0.4199491309152431,4.105405065400779e-05,3.333310216429304e-05,0.534075135797963
2014-09-22,7.562338268336147e-05,0.35552014553770356,0.0001952289239916464,0.4052967416990716,4.319807013657388e-05,3.153906546586843e-05,0.5712263668162816
2014-09-23,7.716105522203933e-05,0.35243430590238956,0.0001929703026887108,0.4432980970736696,4.3005350750713534e-05,3.407416953820054e-05,0.557345290664584
2014-09-24,7.845740621167833e-05,0.4089396541907062,0.0002174489453863569,0.406259230623428,5.341396917097937e-05,3.081712107911052e-05,0.6808021288247575
2014-09-25,8.684570042440597e-05,0.41753282478075415,0.00021426421441870377,0.5348253641920526,5.695601637610542e-05,3.705047168055653e-05,0.6558300076776081
2014-09-26,7.784867175631449e-05,0.4540573822914551,0.00021462212720585734,0.4044417662649545,5.869128147892305e-05,2.8171578899564375e-05,0.7539150014356213
2014-09-29,7.945972408695768e-05,0.444371834418789,0.00022742140047279794,0.3789191662836674,5.9735941834729676e-05,2.6584241346544432e-05,0.751776356149399
2014-09-30,7.034453028421699e-05,0.3961561048966398,0.0003208804691965575,0.3556832362220642,5.951866232914984e-05,2.4901480859173878e-05,0.8461022070752796
2014-10-01,6.051441443903661e-05,0.3760176320909412,0.00034599702665923587,0.3801221212776838,5.4409384265598406e-05,2.4725943568781327e-05,0.8991144468630936
2014-10-02,5.727685640094654e-05,0.35794713753655844,0.0003593722421980646,0.3861305079198582,5.1354764904730284e-05,2.5101343864162566e-05,0.8966058567397496
2014-10-03,5.732458945014978e-05,0.2277508628002289,0.00037536065150449595,0.5255582615859191,3.340833866828219e-05,3.3822200751783363e-05,0.5827924628633324
2014-10-06,5.950629355094935e-05,0.2207609048819354,0.0003915613755211588,0.5260526085496857,3.369795441413024e-05,3.3829925408326436e-05,0.5662922760477094
2014-10-07,5.823383972398379e-05,0.23884794355245395,0.0004106411656353764,0.6515298953064318,3.693520058073225e-05,4.2202927574079774e-05,0.6342566582557044
2014-10-08,6.403572465426801e-05,0.17325217705702933,0.00039678755990498566,0.7181567809017343,2.761651600161825e-05,4.241986226890148e-05,0.43126733008365503
2014-10-09,6.579132724406009e-05,0.24166532790176923,0.0004228500236134557,0.7749169255449735,4.030805564569118e-05,4.3264687287193463e-05,0.6126651845183798
2014-10-10,6.388921163395802e-05,0.22809815339597708,0.0003675939615531979,0.9690102316438758,3.495583802510391e-05,5.204897175514025e-05,0.5471320921187324
2014-10-13,7.100010076144222e-05,0.234377952226026,0.0003287876258445691,1.0118355754695247,3.5809971066090354e-05,4.90936321164479e-05,0.5043650738808184
2014-10-14,5.126108009219706e-05,0.23126403863848097,0.0004153438185593149,0.9567971495958848,3.3744722233508555e-05,5.347237773105016e-05,0.6582912840075947
2014-10-15,4.732231652345586e-05,0.2427821578198518,0.0004064127552422141,0.6663912579259156,3.366924904142189e-05,4.3732980326053286e-05,0.7114877612708019
2014-10-16,5.30327919984953e-05,0.24127806497802678,0.0004141307693702103,0.6095189547485075,3.575681575907789e-05,4.0037798655446217e-05,0.6742397375588376
2014-10-17,4.626798859027275e-05,0.2869807650265232,0.0003700418342877762,0.5493590010360516,3.7550740995306555e-05,3.502310107195958e-05,0.8115922506992473
2014-10-20,4.9165393824874467e-05,0.2819193931150473,0.0003468364969926398,0.5371967919707099,3.6814347600968215e-05,3.3544517495237474e-05,0.748785776680641
2014-10-21,6.127847379397686e-05,0.28862212881852994,0.00034375789668486805,0.517493124031262,4.188995920642101e-05,2.8583800467764576e-05,0.6835999105861938
2014-10-22,6.0122674099070425e-05,0.293226161263881,0.00036591598479182206,0.473061568090463,4.3492317530903246e-05,2.533036886233874e-05,0.7233929325770907
2014-10-23,6.055871725038731e-05,0.3034513755845172,0.00038000521984076554,0.3831423358833007,4.6033312293184264e-05,1.96584910923675e-05,0.7601434505763058
2014-10-24,5.99990058104541e-05,0.28490398089519364,0.0003648392011059476,0.3451834408266956,4.2152301573439444e-05,1.775824846452385e-05,0.7025500006884267
2014-10-27,5.8561423507449295e-05,0.2857482526039196,0.0003418802966152794,0.271366438636156,4.0432112392972576e-05,1.4682558055563363e-05,0.6904222945985836
2014-10-28,5.4522480778452264e-05,0.2512769761593186,0.00031293181397650053,0.2225959383495792,3.282202409776393e-05,1.1496566650567534e-05,0.6019906583329103
2014-10-29,5.3729820257279105e-05,0.21594055198869133,0.000293152321455297,0.5447003493181624,2.710120303828354e-05,3.2458802857408715e-05,0.5043977982526747
2014-10-30,5.3551839514494966e-05,0.18713383617540877,0.0002789157405823124,0.6451343732552723,2.287051949122942e-05,3.926279297900091e-05,0.4270725282002501
2014-10-31,5.56093263598845e-05,0.17797977743685547,0.0002558068903286326,0.7414074343877674,2.12275853428514e-05,4.552563780959181e-05,0.3817270722805334
2014-11-03,5.4562010343014535e-05,0.18874852962515704,0.0002555589140289909,0.7886728334167675,2.22881630339077e-05,5.380879660637775e-05,0.408492335487437
2014-11-04,6.02491600622342e-05,0.21697786362897262,0.0002533850289194761,0.7792207900297777,2.680904865166736e-05,5.4161137902410145e-05,0.4449696663650585
2014-11-05,6.0354415020847636e-05,0.2489107391298793,0.0002636075857637621,0.8044175153116558,3.139620157378578e-05,5.6417512349775784e-05,0.5201972641593975
2014-11-06,5.86925643313682e-05,0.2534699136963045,0.0002723986027644535,0.7851714609782503,3.2049436427051146e-05,5.4914316401190346e-05,0.5460561621759359
2014-11-07,5.828791566618652e-05,0.2719071341929494,0.00027684765877262964,0.6814732512014031,3.454063305092675e-05,4.8173908761569185e-05,0.592586519112128
2014-11-10,5.7340540123530906e-05,0.2645191950343951,0.00028303158055350403,0.7671369994358682,3.369810898160981e-05,5.535768735926971e-05,0.587683843036928
2014-11-11,6.57571982494724e-05,0.25360077378091866,0.0003378024638588604,0.9620222781216684,3.779667802883013e-05,7.333075552493498e-05,0.5747914910461288
2014-11-12,6.673646336542344e-05,0.2541264350686598,0.0003248453547444004,0.9353988950935008,3.741706931722632e-05,7.140475237808018e-05,0.5606690470297281
2014-11-13,7.11343776232816e-05,0.24377763362650456,0.00033083973937997807,0.9776200818804576,3.73974904591102e-05,7.519723001631392e-05,0.5257301983741594
2014-11-14,6.859476809423724e-05,0.23197728164855155,0.00033724178280425106,0.8774725247223462,3.528268597068027e-05,7.18150828160861e-05,0.514364097305614
2014-11-17,6.853595565786147e-05,0.2330283498267389,0.00031181877267251484,0.888268696496928,3.4065841790002585e-05,7.333372661393559e-05,0.4970506570312197
2014-11-18,7.650833651469074e-05,0.22063908210269273,0.00029499267997964166,0.905968213914738,3.3146863625912094e-05,7.422896423255663e-05,0.43324512250436137
2014-11-19,7.466095393809579e-05,0.23048339293437317,0.0002952612369989386,0.7616496066233036,3.422075785990177e-05,6.535503718325897e-05,0.4583487894927714
2014-11-20,7.31046489834875e-05,0.2430680924352775,0.0003120024645576538,0.8019125320269637,3.6709584006096985e-05,7.155876326602542e-05,0.5021511561376727
2014-11-21,7.04730363634149e-05,0.25694700626684225,0.0003095983494264508,0.8004432295010038,3.795372199872598e-05,7.25278157045123e-05,0.538556644601014
2014-11-24,6.987047932397521e-05,0.2504315902128905,0.00029465394746280653,0.5500939195367609,3.593288639801628e-05,5.148445767373646e-05,0.5142785157004977
2014-11-25,8.166110492431963e-05,0.2497714236839765,0.00030360367756303313,0.6915476647451164,3.932818364693136e-05,6.738643814864585e-05,0.48160239422891976
2014-11-26,7.228929035700332e-05,0.23195299773967545,0.0002701752631256371,0.8566084211958246,3.241602524774842e-05,8.755540443387692e-05,0.4484208530428323
2014-11-28,6.63644735069259e-05,0.21202190462921897,0.00043288915712135526,0.8721966718365026,3.593659391648559e-05,8.93265032887707e-05,0.5415034885002921
2014-12-01,6.796408095783602e-05,0.17464058190788256,0.00042011416575028695,1.0207658511379,2.950995565606557e-05,0.00010587317808394857,0.4341992893918942
2014-12-02,6.956629167082881e-05,0.16965622736708394,0.00038352626741446067,1.0420152152875617,2.771193099716848e-05,0.00010725547491312102,0.3983528564134878
2014-12-03,9.973973303376368e-05,0.19512958865231492,0.00037637161104919455,1.0166843706807274,3.780642905888516e-05,0.00010466545391522117,0.3790508346968104
2014-12-04,7.195368455764464e-05,0.21444974643806333,0.0003744262640777582,0.904938768156825,3.5199395760344357e-05,9.555236028417757e-05,0.48919518127170925
2014-12-05,6.914099334132158e-05,0.23056658123026194,0.00037702984725049635,0.906226710385314,3.7226485193656606e-05,9.563568750469216e-05,0.5384140926336458
2014-12-08,6.652863915801598e-05,0.27027347229338466,0.0004181505818291422,0.9276758802997288,4.507898137105203e-05,9.8837181883408e-05,0.6775876065040555
2014-12-09,5.578278936298998e-05,0.2681020620487311,0.00042442072083042525,0.9507478126569489,4.125233701090555e-05,0.00010158794383344804,0.739517286281046
2014-12-10,7.622608908783083e-05,0.3076905461878978,0.0005043525927295743,0.8826919271677316,6.0329968791244267e-05,8.87346644679734e-05,0.7914608963045394
2014-12-11,6.0199482263474304e-05,0.3079795166036617,0.0005646830232026125,0.9119118581455278,5.678329325718274e-05,9.128471223989475e-05,0.9432521862673175
2014-12-12,5.635062229218622e-05,0.31298730335168423,0.0005957525049117835,0.852221215494554,5.73467773057737e-05,7.968844538510294e-05,1.0176777996953126
2014-12-15,5.5088696774690915e-05,0.3542768774581289,0.0006371208222204221,0.7617805710599687,6.637200799829715e-05,7.052565104500397e-05,1.2048208050692182
2014-12-16,5.154869882225274e-05,0.3346807998535456,0.000657899247037018,0.8223111035818077,6.163385703107681e-05,7.45169536237493e-05,1.1956433128137558
2014-12-17,8.951914955443635e-05,0.33696910946023245,0.0005981229900208028,0.8682002917490897,7.797283265011034e-05,7.222163385891362e-05,0.8710184696593355
2014-12-18,9.913276275332198e-05,0.26727273259660833,0.000575565040619856,1.198278926682381,6.384258486822322e-05,8.454423755944744e-05,0.644010951526556
2014-12-19,7.377698274922788e-05,0.22903251727581894,0.0006478713898494262,1.249627873502957,5.0072813268659865e-05,8.815963770238103e-05,0.6787050839265164
2014-12-22,6.996587850894997e-05,0.20747977748516477,0.0006309676842912048,1.3011614086744152,4.359357419202461e-05,9.171918620836776e-05,0.6230690605342455
2014-12-23,6.063494070426503e-05,0.19488117105382072,0.0006137950410634428,1.3060440362338634,3.759612171732006e-05,9.306943692846385e-05,0.6200405456102898
2014-12-24,5.292955813268682e-05,0.20571076531402746,0.0006402842454281922,1.2777780791565687,3.7869760809263916e-05,9.164436601355474e-05,0.7154747204639391
2014-12-26,5.0003308753932844e-05,0.2128922591957196,0.0006281454401341901,1.2400464872570778,3.773022089762071e-05,8.926335300450477e-05,0.7545544852500019
2014-12-29,4.966432774890378e-05,0.20404484712701315,0.0006227266463815492,1.244073791829739,3.588365207464131e-05,8.953871898255671e-05,0.7225236643907529
2014-12-30,4.653062419950052e-05,0.20735990107006141,0.0006263761363759644,1.2820478634444816,3.5400697424817665e-05,9.731850128452346e-05,0.7608042667348888
2014-12-31,4.3755181092948726e-05,0.20533377762030275,0.0006281278121928868,1.3438915245751186,3.4040752478788805e-05,9.937206507020038e-05,0.7779822098433635
2015-01-02,6.483180836307134e-05,0.22323004545995476,0.0006583987053928907,1.3391723796354935,4.612020187853905e-05,0.00010727780341335215,0.7113823143765561
2015-01-05,8.284505496642122e-05,0.3250289067132975,0.0007249205628886124,1.1658813374390056,7.965269816823272e-05,8.463319132316368e-05,0.9614659342131835
2015-01-06,7.372029621424698e-05,0.36289707249418984,0.0007595301313391063,0.962148759971554,8.587158997622101e-05,7.084452621385273e-05,1.1648296925809924
2015-01-07,7.097584833724285e-05,0.3985117474423204,0.0007873138344869842,0.9972122300435798,9.42042216571075e-05,7.130702365639859e-05,1.3272715136773663
2015-01-08,6.58935484829367e-05,0.4298375166854364,0.0007917882623812119,0.864083759038525,9.818164313966568e-05,5.9234635541337875e-05,1.4900038835378562
2015-01-09,5.142752848602693e-05,0.3756314830772971,0.000797602010423013,0.8719305393617216,7.607692174029163e-05,5.859626124059332e-05,1.4793034777271485
2015-01-12,5.214866604959718e-05,0.3560111109922863,0.0008139821118038368,0.9149069916562398,7.33487276451124e-05,6.265660301200027e-05,1.4065312346695966
2015-01-13,5.1084978694142575e-05,0.3475539425411297,0.0008362421563171289,0.9974207315274763,7.183479492855557e-05,6.866677490987807e-05,1.406182340970462
2015-01-14,5.779000718727771e-05,0.31113378954042115,0.000899029421925999,1.1263601610790894,7.091865742244595e-05,7.659805986508625e-05,1.2271785534239987
2015-01-15,5.577655409897309e-05,0.33623107280220305,0.0008992902266320482,0.9822294258585722,7.530323313968961e-05,6.463021891624178e-05,1.3500875835044823
2015-01-16,7.006830803083834e-05,0.3572884146394784,0.0009492470494265391,0.7949026579653014,9.214449140827314e-05,5.047575914302328e-05,1.3150665971228914
2015-01-20,6.698197984101967e-05,0.32664891143227337,0.0009170472965088778,0.5821901749546309,8.095731065307121e-05,4.005736570185241e-05,1.208643143203914
2015-01-21,5.396910834789416e-05,0.3251607386421891,0.0008600823912942984,0.5167809168212035,7.005526029415982e-05,3.537909836294554e-05,1.2980622144537124
2015-01-22,5.806897077464812e-05,0.30563700055663134,0.0007714028039351368,0.6158032233611788,6.468723676344755e-05,3.921660425470366e-05,1.113972503740136
2015-01-23,5.910063936486745e-05,0.30671650252402594,0.0007249317386080287,0.5676878832713564,6.348655918805036e-05,3.758819826639044e-05,1.0742110384983439
2015-01-26,6.288399592442454e-05,0.2727511646749814,0.0007080275779339342,0.6279969048605667,5.755217832839861e-05,4.267582609905959e-05,0.9152118513201064
2015-01-27,6.964065036165525e-05,0.2255644949327667,0.0007314960906972461,0.7027719171314281,5.091059283597466e-05,4.507501251714928e-05,0.7310470619040409
2015-01-28,7.988841611727443e-05,0.22558433702087946,0.0007209330335695321,0.5463908602225546,5.413751414955758e-05,3.292741001486279e-05,0.6776641318071058
2015-01-29,8.021798542057233e-05,0.21863127311474778,0.0007028999813392412,0.6443033735575159,5.191524705997813e-05,3.8299933490571545e-05,0.6471771484635688
2015-01-30,7.830236811365751e-05,0.16612102935363737,0.0009474077271210945,0.9962970869760625,4.524603458504183e-05,5.541884456771571e-05,0.5778373716535146
2015-02-02,6.708254753246161e-05,0.19258408671499294,0.0010214723717776359,0.774156572699122,5.04125289237581e-05,4.083255390920024e-05,0.7514999173125202
2015-02-03,8.067150173734702e-05,0.2183174946234282,0.001182065452413255,0.4908174629743255,6.741699208963315e-05,2.392906623933099e-05,0.8356977450244034
2015-02-04,7.910110058857453e-05,0.22788815780234165,0.0009561747492565257,0.3976733846503966,6.267316917291105e-05,1.9433917408624666e-05,0.7923172839135395
2015-02-05,8.520627788871464e-05,0.25407184287790985,0.0009235444354296433,0.2124081601586409,7.127237529341502e-05,1.0059882762533219e-05,0.8364685919798271
2015-02-06,8.507292515013707e-05,0.252783399988061,0.0008810192625841876,0.2620180064228146,6.920491439780072e-05,1.236492500135477e-05,0.8134775461836723
2015-02-09,6.296753465448077e-05,0.20822213642872084,0.000861453926220308,0.3904614721406405,4.849548091493374e-05,1.834265735765561e-05,0.7701664227612062
2015-02-10,6.653518645016198e-05,0.17667497224579437,0.000901201628603848,0.6292402916433801,4.3262509216392136e-05,2.811063605244862e-05,0.6502200042498989
2015-02-11,6.58212274519105e-05,0.1645759859633209,0.0008704974190122197,0.6271810573661608,3.9394282770485706e-05,3.000665530764861e-05,0.5985042256962995
2015-02-12,6.625281595902424e-05,0.1744674048961404,0.0008488755396933345,0.4802980208379207,4.137504527238514e-05,2.2883420294997716e-05,0.6245024407411544
2015-02-13,6.59493776327874e-05,0.18193790726554587,0.0008425172185728504,0.4534560355628634,4.288623670966241e-05,2.1449634346113293e-05,0.6502902415312724
2015-02-17,5.2818371217651516e-05,0.1605684498632723,0.0007541949966940151,0.4322237988403038,3.204752835458058e-05,2.065590959882465e-05,0.6067496519822734
2015-02-18,4.925751255554142e-05,0.15841044589230605,0.0007369976047911103,0.4547175805072984,3.018235292107041e-05,2.1791971836207085e-05,0.6127461854075075
2015-02-19,5.2538640297651296e-05,0.14490356322923098,0.0006653412925159388,0.4448982606590294,2.7091978254151156e-05,2.1361805633035802e-05,0.5156581537067735
2015-02-20,5.811623348480445e-05,0.140298271437212,0.000603742066116824,0.5353040224027118,2.6280085180910007e-05,2.5494661016929094e-05,0.45219869914283783
2015-02-23,5.7842904366347e-05,0.14868954546019955,0.0006114082662029723,0.534928474068436,2.79621867905341e-05,2.5600002216636995e-05,0.48341602305161047
2015-02-24,5.363774172174018e-05,0.14043951380932287,0.0006208360062689314,0.4946333322463387,2.562789924518467e-05,2.376363434784581e-05,0.47779601494291285
2015-02-25,4.6420168910813084e-05,0.17231560586235428,0.0006584518720855142,0.4063590755089283,3.0125897071877892e-05,2.0413030529116737e-05,0.648982926575702
2015-02-26,6.082008377129165e-05,0.19059343621864755,0.0005557424025884786,0.3334403915856795,3.5040332146179115e-05,1.7657309078991358e-05,0.5761309418438993
2015-02-27,6.477291200020017e-05,0.20874771982072954,0.000501071151615756,0.3253357101150456,3.7606953334531664e-05,1.720182343145819e-05,0.5805969219728062
2015-03-02,7.10002492943561e-05,0.23462912077452233,0.00048523092648157816,0.1905271168218246,4.354979214368015e-05,1.0457070126410687e-05,0.6133752004606268
2015-03-03,6.22129036386534e-05,0.22808723669672215,0.0005163015364404031,0.2004742047265511,4.0878309564227934e-05,1.1003460878592834e-05,0.6570712372092193
2015-03-04,6.357489191775788e-05,0.22056335980380326,0.0005805283485877738,0.186573728326012,4.237287189425262e-05,1.0248452126459687e-05,0.666503247053369
2015-03-05,6.337223751236057e-05,0.219920784130768,0.0005916545796073573,0.2282754035789047,4.258433906928646e-05,1.3421923570106429e-05,0.6719715247702988
2015-03-06,6.737776824421294e-05,0.2301912207397371,0.0006240764380343554,0.0888453689127466,4.7202604240303476e-05,4.856870979434609e-06,0.7005664549353442
2015-03-09,6.459093954914395e-05,0.23803317103014512,0.0006264449847792821,0.0634574152263972,4.788116972036096e-05,3.4622146242032343e-06,0.7412985482883496
2015-03-10,6.248974140729342e-05,0.19070607701542236,0.0006361622369726286,-0.1416629047291299,3.802356553191685e-05,-6.830078665943656e-06,0.6084769223813585
2015-03-11,5.4252554100076106e-05,0.13779372827177375,0.0005241389368286479,-0.1823083723507701,2.3236074327688653e-05,-9.141061527545772e-06,0.4282945699630399
2015-03-12,5.508043688697334e-05,0.11057077055291739,0.0004901815541815373,-0.0674402860850006,1.816843445864663e-05,-3.1632304401872577e-06,0.32985276598166396
2015-03-13,5.707193087433516e-05,0.10504725434785062,0.0005437938124757868,-0.2180272323490952,1.8506023930832822e-05,-1.0024335229996243e-05,0.32425789082869194
2015-03-16,5.2149496476829495e-05,0.08901323417922745,0.000577123223239331,-0.0007666646672808,1.5442368645083107e-05,-3.2469964433326314e-08,0.2961173105850465
2015-03-17,4.691748238540657e-05,0.06981418800652354,0.0006081037568087463,-0.0583417673102285,1.1792337063236758e-05,-2.4568324140581323e-06,0.2513420683225897
2015-03-18,5.051902620859181e-05,0.05847484580904762,0.0006274394864513893,-0.3177694797869982,1.0410761416962472e-05,-1.2466125540171116e-05,0.20607605091152578
2015-03-19,5.142834644805491e-05,0.05171164783034992,0.0006829489155493943,-0.4264461267356161,9.691338600632268e-06,-1.656788278592174e-05,0.1884435193813004
2015-03-20,5.066833282542825e-05,0.05068478396703362,0.000635493503257839,-0.2426461280284531,9.094974057005635e-06,-1.0001090676969673e-05,0.17950016410331265
2015-03-23,5.007282454924587e-05,0.04105298363836376,0.0005721297722124718,-0.2833446184109314,6.9485317325657485e-06,-1.2205729262295262e-05,0.13876851955359482
2015-03-24,4.2218867344400384e-05,0.015786841259610503,0.00047873891677708766,-0.2978689012870124,2.244387789896062e-06,-1.2604698082025506e-05,0.053160776948075604
2015-03-25,4.692159710753298e-05,0.00554491476713107,0.00045703575894157083,-0.1956490651965535,8.120006154669481e-07,-7.44652154223535e-06,0.01730547691303087
2015-03-26,4.732340893496746e-05,-0.00017234919810614837,0.0005501760462549567,-0.1161072661795826,-2.780981608901898e-08,-4.4005133279718155e-06,-0.000587654539579675
2015-03-27,4.354358066573599e-05,-0.004206257181471421,0.0007101385424789062,-0.0648171382376261,-7.396554042796659e-07,-2.4564835907560537e-06,-0.016986554458110825
2015-03-30,4.5502666776921666e-05,0.009853656841441127,0.000741203670604194,-0.1212753940453761,1.8096085495580933e-06,-4.235983302627225e-06,0.03976928557681595
2015-03-31,3.983451498744685e-05,0.019925652565657842,0.0007314953947805959,-0.1109743836122111,3.401324900365057e-06,-3.86290827006985e-06,0.08538637664941885
2015-04-01,4.176214734580363e-05,0.02189639631246054,0.0007777575800082262,-0.0205465666856416,3.94626441983468e-06,-7.100021173916799e-07,0.09449381008017566
2015-04-02,4.894523588776545e-05,0.02053300124404075,0.0006830909129880557,0.0390865769365933,3.7544549748599546e-06,1.3788268728788847e-06,0.07670726081429374
2015-04-06,4.8199312485919956e-05,0.009754208842253288,0.0007874086563258206,-0.1653056481243805,1.9002579756280753e-06,-5.6684006760245124e-06,0.03942500167783889
2015-04-07,4.533264144371158e-05,0.021464355155991884,0.0006437386806955361,0.04012803431196,3.6667234931890937e-06,1.4931654148085453e-06,0.0808848409537744
2015-04-08,4.177649686660928e-05,0.04765619463420759,0.0006811684001338564,0.1241497492648074,8.03919599697733e-06,4.6175088785920045e-06,0.19243346378817183
2015-04-09,4.664355209638432e-05,0.07483478439151635,0.0005367343394638931,0.1966884732440022,1.1840744520211414e-05,7.51872960783787e-06,0.25385597768676965
2015-04-10,4.853778747139849e-05,0.09965908407108451,0.0003918890618127137,0.1588952966527866,1.3744800803492065e-05,6.034345816656246e-06,0.28317732470997703
2015-04-13,4.467938122611643e-05,0.11375261656917103,0.00036822445055940836,0.1768950191183619,1.459053717754446e-05,6.753165183506256e-06,0.32656086044933536
2015-04-14,4.646938254229903e-05,0.13929923570666441,0.0003795340207823608,0.1568106610936691,1.8499395624026534e-05,5.98296105469329e-06,0.3980985890481189
2015-04-15,4.691423215315267e-05,0.15579737748964193,0.00046830479579600066,0.0755098302802674,2.3092808384035603e-05,3.0266317266902036e-06,0.4922346018293246
