Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VZ,Predicted_Covariance,Future_Cov_45_VZ,Beta_Predicted
2014-07-24,3.79220014302475e-05,0.6212968739712076,5.861419006397728e-05,0.7753178940274221,2.9291807929277064e-05,2.998956724824935e-05,0.7724225205559222
2014-07-25,3.58816002468109e-05,0.6000825203639998,5.708859000842677e-05,0.7976626319942287,2.7159485379766936e-05,3.052019722876455e-05,0.7569195686076133
2014-07-28,3.90148494586092e-05,0.5990130325389172,5.776239701958381e-05,0.784449320774537,2.843634945725179e-05,3.0129721312059482e-05,0.7288596483608087
2014-07-29,3.5953585678647994e-05,0.5896322272645582,5.83635871989565e-05,0.8089437307652685,2.7009920491875023e-05,3.4086612920141865e-05,0.7512441382978831
2014-07-30,3.539196672747045e-05,0.5881221711843206,5.887936353572131e-05,0.8092337904840634,2.6847351802826443e-05,3.4098868842437054e-05,0.7585719101049033
2014-07-31,4.5379445989039353e-05,0.6493880213445541,7.216024549812252e-05,0.6929323725116122,3.71606129701357e-05,2.4774250424239465e-05,0.8188864398897956
2014-08-01,4.584672797284814e-05,0.6442099185707173,7.498682576435935e-05,0.6636377522414352,3.777235521517644e-05,2.3582824487674306e-05,0.8238833366155685
2014-08-11,3.847004227028839e-05,0.6487870594416689,7.067102442894587e-05,0.6074574470220635,3.382861396267404e-05,3.568797045454698e-05,0.8793495397014661
2014-08-12,3.841634430365733e-05,0.6389963531373051,6.934514321914196e-05,0.6136213283588134,3.29810457394825e-05,3.655030591753508e-05,0.8585159868098805
2014-08-13,3.776559449586869e-05,0.6306162018768078,6.824837891275248e-05,0.6211876317343117,3.201543871186831e-05,3.6172388261087105e-05,0.8477408905974084
2014-08-14,3.862814115860239e-05,0.6223796692357773,6.703934070767696e-05,0.6287037366453848,3.167175794907056e-05,3.84480465949178e-05,0.8199141092249359
2014-08-15,3.923523389055349e-05,0.6110723870252971,6.687070077381959e-05,0.6378175590290265,3.130031581570029e-05,4.056819448460186e-05,0.7977603982943591
2014-08-18,5.8802594173761744e-05,0.6252698235322984,6.45361711689785e-05,0.6005103925312933,3.851831765824524e-05,4.265065274852584e-05,0.6550445299134858
2014-08-19,5.790352204668287e-05,0.6347745649450052,6.251860410094686e-05,0.6174722798560057,3.819237301367874e-05,4.4012879409670916e-05,0.6595863543997782
2014-08-20,5.609710643686182e-05,0.6443570091240168,6.075210175995891e-05,0.5830662491328179,3.761641826327649e-05,4.336567001965886e-05,0.6705589762569013
2014-08-21,5.441563613273725e-05,0.6464686425913829,5.950424361326804e-05,0.600290774992764,3.6786061177455235e-05,4.53843387311555e-05,0.6760200521725445
2014-08-22,5.0059045313325706e-05,0.6492660531217594,5.9273227632803896e-05,0.594524343012937,3.5366596386275136e-05,4.4942924668485685e-05,0.7064976202584622
2014-08-25,6.652021183637015e-05,0.6545579964798885,5.9976490483203826e-05,0.5959423215354704,4.134428344235219e-05,4.6511814683003576e-05,0.6215296419087328
2014-08-26,6.338834696697776e-05,0.6617798471255957,5.894711315444928e-05,0.5964439027207147,4.0452887005815455e-05,4.6563178940190506e-05,0.6381754524516855
2014-08-27,6.228211919321129e-05,0.6547693994644906,5.761198759264819e-05,0.5914955085464955,3.9221707308266254e-05,4.675508618982362e-05,0.6297426583477814
2014-08-28,6.139493236265438e-05,0.6522655904655527,5.708881738970898e-05,0.5914151657249929,3.861590828368105e-05,4.847105599064227e-05,0.6289755000556125
2014-08-29,6.15753093611576e-05,0.6500242531302024,5.725539500201958e-05,0.5868967581366695,3.8595890871699435e-05,4.8005564363788726e-05,0.6268079084316571
2014-09-02,7.761239871585492e-05,0.6585739962247033,5.749362133854657e-05,0.5861120456693779,4.399263382425911e-05,4.8105616708028464e-05,0.5668248186133197
2014-09-03,7.595624179294328e-05,0.6677347615243275,5.6865625565089325e-05,0.5803917115784377,4.388444703472946e-05,4.8132155573846665e-05,0.5777595889269833
2014-09-04,7.498131031863036e-05,0.6679912876918208,5.629565534315717e-05,0.5755931571627322,4.3399502446174045e-05,4.787810878879449e-05,0.5788042681802896
2014-09-05,7.387822741090312e-05,0.6758174414419613,5.629298109379065e-05,0.5755897956891619,4.358276236081249e-05,4.7652579620115254e-05,0.5899270175827261
2014-09-08,7.348698808482049e-05,0.6776350731381214,5.734264559168982e-05,0.5662105127891078,4.3988582065122995e-05,4.6871358224151764e-05,0.5985900798431185
2014-09-09,8.133593066383054e-05,0.6830737714640897,5.9702029145492774e-05,0.5476240282456734,4.759960797415584e-05,4.475952972121406e-05,0.5852223929285292
2014-09-10,8.008754908927675e-05,0.6828608365238454,5.625432911833593e-05,0.551064361715179,4.583451943279748e-05,4.493595121556737e-05,0.5723051829405335
2014-09-11,7.945435898388616e-05,0.6786999071651469,5.7292215985451156e-05,0.5514577146017302,4.579145720606234e-05,4.4967636819791275e-05,0.576324040514242
2014-09-12,7.986652544186676e-05,0.7182865386405821,5.706262709615757e-05,0.532857321482151,4.849042650613041e-05,4.2962782660601686e-05,0.6071433086371789
2014-09-15,7.976789477234261e-05,0.733042307788852,5.4995815559880186e-05,0.5338087865376052,4.855208998451171e-05,4.301817402331607e-05,0.6086670598876811
2014-09-16,8.12776222335961e-05,0.7194979877656729,5.817532240290618e-05,0.5162879244185835,4.9474849071553654e-05,4.1357771228492314e-05,0.6087142772134791
2014-09-17,8.038458733415224e-05,0.7093788135224159,6.0221396503181354e-05,0.5238543612868048,4.935600710348563e-05,4.200977206204584e-05,0.6139983887497823
2014-09-18,8.052555846541116e-05,0.6988065402384318,6.291723147482438e-05,0.5118565400796792,4.974032697203107e-05,4.0791915193111924e-05,0.6176961441800676
2014-09-19,7.686942885417954e-05,0.6450072494696919,6.56112513204153e-05,0.5372493599941793,4.5806866411471107e-05,4.264370726368136e-05,0.5959048622354958
2014-09-22,7.562338268336147e-05,0.6388856500649724,6.43442899870526e-05,0.5316882470007104,4.4566260034368536e-05,4.137450096265266e-05,0.5893185209787491
2014-09-23,7.716105522203933e-05,0.643629587475126,6.316462049895016e-05,0.5296219189014302,4.49336838168939e-05,4.070946204128499e-05,0.582336305375715
2014-09-24,7.845740621167833e-05,0.649152705096482,6.151648035944543e-05,0.5367011840230302,4.509823902876764e-05,4.071190049259619e-05,0.5748117508128225
2014-09-25,8.684570042440597e-05,0.6693992717987869,6.157249033853342e-05,0.522963765819249,4.895000678024806e-05,3.6228749593270064e-05,0.5636434105664924
2014-09-26,7.784867175631449e-05,0.6754414865224294,6.062364586232431e-05,0.5432923279722484,4.640175012977974e-05,3.784327920517363e-05,0.5960506336579338
2014-09-29,7.945972408695768e-05,0.6838906309798946,5.935820225422712e-05,0.5064290579120684,4.696783591020472e-05,3.55300905796855e-05,0.5910898439416291
2014-09-30,7.034453028421699e-05,0.6370898190077717,6.0252937285345717e-05,0.5083882828590897,4.147677145059787e-05,3.559240303003805e-05,0.5896232625765916
2014-10-01,6.051441443903661e-05,0.6332408370377343,6.129227623117722e-05,0.4902260950041242,3.856569897191589e-05,3.1887917283722864e-05,0.6372977302914783
2014-10-02,5.727685640094654e-05,0.6136960890008946,6.15519631299964e-05,0.4891806483574224,3.643878578924039e-05,3.1800366493346895e-05,0.6361869012880779
2014-10-03,5.732458945014978e-05,0.5739312277553402,5.322494032358583e-05,0.446319272857741,3.1702092118447475e-05,2.8722790886080842e-05,0.5530278092268944
2014-10-06,5.950629355094935e-05,0.5617445381242574,5.314148581163813e-05,0.4790288418052142,3.158909290146933e-05,3.080587325930312e-05,0.5308529739702695
2014-10-07,5.823383972398379e-05,0.5421178658812599,5.8680525051358484e-05,0.5247129181831713,3.16904516640026e-05,3.398834258073966e-05,0.5441930639334227
2014-10-08,6.403572465426801e-05,0.5170216192338015,6.0946159498874444e-05,0.5498219490465933,3.2299294750986426e-05,3.2476712566426104e-05,0.5043949283836778
2014-10-09,6.579132724406009e-05,0.5472525093637848,6.769402670395752e-05,0.5407567254552593,3.652138674919128e-05,3.0191198377574638e-05,0.5551094388734736
2014-10-10,6.388921163395802e-05,0.5371648723437232,6.780261819099502e-05,0.5779950358852034,3.535449198926009e-05,3.104616062346851e-05,0.5533718617756221
2014-10-13,7.100010076144222e-05,0.5519951749782536,6.95464968840414e-05,0.5384443625047349,3.878844716368528e-05,2.6124985213844093e-05,0.5463153819177393
2014-10-14,5.126108009219706e-05,0.5296037921777944,7.494844007504103e-05,0.6204593192683625,3.282662709014815e-05,3.4675516226904596e-05,0.6403811045554814
2014-10-15,4.732231652345586e-05,0.5275076229670179,7.995457369834865e-05,0.6177549050524924,3.244766085203607e-05,4.054114274108182e-05,0.6856735518421421
2014-10-16,5.30327919984953e-05,0.5259984904988919,8.476459201237494e-05,0.6122048496289232,3.5266631650378626e-05,4.0214228473738285e-05,0.6649966996151975
2014-10-17,4.626798859027275e-05,0.5322470143512433,9.03270346815487e-05,0.6104623034382731,3.440823695937929e-05,3.891859951983722e-05,0.7436726343148874
2014-10-20,4.9165393824874467e-05,0.539084911300794,9.505908116413947e-05,0.5978932286079663,3.6853924647135545e-05,3.733462330210177e-05,0.7495907543913515
2014-10-21,6.127847379397686e-05,0.524745704282925,9.738884792122965e-05,0.6407214079206056,4.0537548031013977e-05,3.539033086422513e-05,0.6615299879579974
2014-10-22,6.0122674099070425e-05,0.5289407319354675,9.971214221953305e-05,0.6359554688185224,4.095436339572663e-05,3.4052621670831436e-05,0.681180004206763
2014-10-23,6.055871725038731e-05,0.5132405557589667,9.973451577153996e-05,0.671541749387962,3.988706142670892e-05,3.445585690253028e-05,0.6586510289144841
2014-10-24,5.99990058104541e-05,0.5130351803342379,0.00010309097401165793,0.6492496558255275,4.034869524398126e-05,3.3401187137029974e-05,0.6724893970984931
2014-10-27,5.8561423507449295e-05,0.5013365733771036,0.00010677913119593814,0.682404958267979,3.964408441856161e-05,3.6922216570074364e-05,0.6769658598466052
2014-10-28,5.4522480778452264e-05,0.49015854852888063,0.00010764293285849441,0.6554201065567601,3.75506229667446e-05,3.3850936342415844e-05,0.6887181659860371
2014-10-29,5.3729820257279105e-05,0.48092802142558266,0.00010811814585406064,0.6166319106298102,3.665532467358409e-05,3.6745218995682e-05,0.6822156578612074
2014-10-30,5.3551839514494966e-05,0.47984260659299577,0.00010738885818805855,0.5558699008474989,3.6388622596534574e-05,3.383016894621006e-05,0.6795027570749499
2014-10-31,5.56093263598845e-05,0.5052765793134909,0.00010828730417478382,0.4391012679081902,3.920954081550449e-05,2.6962725698897778e-05,0.7050892967441069
2014-11-03,5.4562010343014535e-05,0.5240693887641422,0.00010670754131972335,0.5268077052674087,3.9988170158505976e-05,3.594251946095254e-05,0.7328940027523304
2014-11-04,6.02491600622342e-05,0.5092682701619217,0.00010834792273840788,0.5379765873784116,4.11464537913497e-05,3.7393027124131025e-05,0.682938214389173
2014-11-05,6.0354415020847636e-05,0.4985190500457685,0.00011040624743636141,0.5077989909675734,4.069425533779341e-05,3.561428648531793e-05,0.6742548216851542
2014-11-06,5.86925643313682e-05,0.4864658521036634,0.0001122937860051748,0.5056565695853614,3.949314907061904e-05,3.536524979901226e-05,0.6728816421727198
2014-11-07,5.828791566618652e-05,0.4765340222245372,0.00011715490532239448,0.5009435050647971,3.937888490951443e-05,3.541211142938936e-05,0.6755926071372382
2014-11-10,5.7340540123530906e-05,0.47004764832328955,0.00011701382957635643,0.4795273685325751,3.850271640165744e-05,3.460337093238968e-05,0.6714746027628894
2014-11-11,6.57571982494724e-05,0.4396569918272354,0.00011423263563561097,0.5349613172277725,3.810489182414252e-05,4.077776415481905e-05,0.5794786401874757
2014-11-12,6.673646336542344e-05,0.4237088994716292,0.00011582891174422579,0.5390620197241182,3.725269252503107e-05,4.114992035668485e-05,0.5582059738624374
2014-11-13,7.11343776232816e-05,0.4159882863916827,0.00011814763257499105,0.5358324961714493,3.8135845689602426e-05,4.1215519414572806e-05,0.5361099227094513
2014-11-14,6.859476809423724e-05,0.40710957450639457,0.00011481081536379065,0.4709517601809667,3.612835711060168e-05,3.854415802988211e-05,0.5266926051993882
2014-11-17,6.853595565786147e-05,0.41184503525867516,0.00011661240269659756,0.4853490458286241,3.68184450714435e-05,4.006946814572793e-05,0.53721356502629
2014-11-18,7.650833651469074e-05,0.40633729105839195,0.00011834137351562962,0.4902123382772761,3.8664229806270375e-05,4.0164713910996546e-05,0.5053596976173474
2014-11-19,7.466095393809579e-05,0.40749081055243014,0.00012734154821765118,0.5020819676932301,3.97328437528969e-05,4.308225906281328e-05,0.5321770169966071
2014-11-20,7.31046489834875e-05,0.40638306070967134,0.0001278328345289141,0.4996219509465364,3.928523039506607e-05,4.4583826143635927e-05,0.5373834761718043
2014-11-21,7.04730363634149e-05,0.4188147088144689,0.00012306274498382182,0.4964858499166716,3.900288357271365e-05,4.498636867114559e-05,0.5534440629403824
2014-11-24,6.987047932397521e-05,0.4182817285864836,0.00012991819743808476,0.5111717426332615,3.9852057526626106e-05,4.784164851299282e-05,0.570370461348064
2014-11-25,8.166110492431963e-05,0.4088552153426771,0.00012921691658664207,0.5785058013336929,4.1998797378247936e-05,5.637130654554928e-05,0.5143060140708456
2014-11-26,7.228929035700332e-05,0.4056671033786703,0.00013559040989589402,0.6038701888112091,4.016254808903794e-05,6.172259961338882e-05,0.5555808874411925
2014-11-28,6.63644735069259e-05,0.4096983239262181,0.0001349554158504898,0.6070975084106628,3.8772800700344496e-05,6.217622622597576e-05,0.5842403118936534
2014-12-01,6.796408095783602e-05,0.425482930849378,0.00013704235395952869,0.5898123121258141,4.106286727260177e-05,6.117495397028686e-05,0.6041848384307089
2014-12-02,6.956629167082881e-05,0.4364596880031413,0.00014435466392740008,0.6019213025688873,4.3738005465571775e-05,6.195624998578752e-05,0.6287241193267803
2014-12-03,9.973973303376368e-05,0.45165876531158805,0.00014478066258662576,0.6125631068070605,5.427499893610521e-05,6.306204508952075e-05,0.5441662744147526
2014-12-04,7.195368455764464e-05,0.4551898084063916,0.00014253134953614755,0.6164467921198032,4.609716823029041e-05,6.50905321435506e-05,0.6406505589489353
2014-12-05,6.914099334132158e-05,0.46304191018029905,0.0001428110087273143,0.6190812772965922,4.601177122421397e-05,6.533272844095364e-05,0.6654774396582959
2014-12-08,6.652863915801598e-05,0.46046083011003885,0.0001422346585617295,0.6085325911436821,4.479192521735323e-05,6.483476359589807e-05,0.6732728308325286
2014-12-09,5.578278936298998e-05,0.4528967599279255,0.00016830719613064726,0.5940344410806349,4.3883440539242747e-05,6.347291745745788e-05,0.7866842271669897
2014-12-10,7.622608908783083e-05,0.4743894383078545,0.00016004253421629332,0.5657122109676603,5.23967729683174e-05,5.686953928163868e-05,0.687386347579025
2014-12-11,6.0199482263474304e-05,0.4767330903435023,0.0001502921496063522,0.5663869581015671,4.534608771800373e-05,5.6696784919403766e-05,0.75326374933821
2014-12-12,5.635062229218622e-05,0.47947169901232056,0.00014102775123552434,0.5307821206058795,4.2742963175505544e-05,4.9631716812805625e-05,0.7585180329309769
2014-12-15,5.5088696774690915e-05,0.49091431955068215,0.00012904326176440683,0.5255150093537172,4.139087576675391e-05,4.865218355073351e-05,0.7513496994862635
2014-12-16,5.154869882225274e-05,0.4855111754897254,0.00012133115257665721,0.5409608080556142,3.8396730559957164e-05,4.902129044659774e-05,0.7448632349063662
2014-12-17,8.951914955443635e-05,0.4953481898331399,0.0001215806701764544,0.5014955571768236,5.1677419674315814e-05,4.171713469403392e-05,0.5772778219132982
2014-12-18,9.913276275332198e-05,0.510997105185281,0.000119438083418078,0.5014528183097141,5.560302990060192e-05,3.5379864614165956e-05,0.5608945857684032
2014-12-19,7.377698274922788e-05,0.5126488955024592,0.00011633780980174253,0.4992186276653358,4.7494236741624246e-05,3.5219231486797974e-05,0.643754121838512
2014-12-22,6.996587850894997e-05,0.5138831048712664,0.00011314922433617623,0.4862632524430523,4.572284818672036e-05,3.42768156969454e-05,0.653502095037248
2014-12-23,6.063494070426503e-05,0.5180957176883139,0.00010968220873506013,0.4793931786070129,4.225125126097396e-05,3.4161829128640427e-05,0.696813599060748
2014-12-24,5.292955813268682e-05,0.5037250144614848,0.00010805640933569777,0.4751219732857117,3.8094994765787164e-05,3.407653702246895e-05,0.7197300735118263
2014-12-26,5.0003308753932844e-05,0.4975942104799413,0.0001069630719829679,0.4851728743543161,3.639080174027592e-05,3.49246241949324e-05,0.7277678747091656
2014-12-29,4.966432774890378e-05,0.4905668899727889,0.00010633056281438393,0.4867931320868203,3.5649182061562505e-05,3.503556922652828e-05,0.7178025693169556
2014-12-30,4.653062419950052e-05,0.4934329352349122,0.00010432590129601002,0.5106806913105726,3.4379032140129334e-05,3.8765073387949505e-05,0.7388474307314015
2014-12-31,4.3755181092948726e-05,0.5064212498200236,0.00010261976255419694,0.4839376354882765,3.393455560902144e-05,3.578405051617825e-05,0.7755551402457821
2015-01-02,6.483180836307134e-05,0.48264449180491525,0.00010237784253789289,0.519858017656594,3.9320986818226306e-05,4.16445463400303e-05,0.60650763585092
2015-01-05,8.284505496642122e-05,0.47927263379030327,0.0001030916154973659,0.5210553338838818,4.429223541858357e-05,3.782424020905691e-05,0.5346394596097028
2015-01-06,7.372029621424698e-05,0.48730798500279193,0.00010454243708284144,0.621520096028944,4.2780255460194956e-05,4.576350203565254e-05,0.580304985968401
2015-01-07,7.097584833724285e-05,0.4914455457029121,0.00010606062194759673,0.7094793947716802,4.2639075911917285e-05,5.073229395161006e-05,0.600754720243949
2015-01-08,6.58935484829367e-05,0.51137874046288,0.00011113758751822331,0.6579532604829699,4.376174182149382e-05,4.5103985788727224e-05,0.6641278672801487
2015-01-09,5.142752848602693e-05,0.5279954983236274,0.00011039547581794947,0.6514106551489018,3.978356378257782e-05,4.3776685413442205e-05,0.7735849836413426
2015-01-12,5.214866604959718e-05,0.5340564436049172,0.0001127467063799406,0.6964094386635444,4.0950639965808516e-05,4.769298970287739e-05,0.7852672573994793
2015-01-13,5.1084978694142575e-05,0.5391712213050314,0.00011781575829762541,0.7045699865661793,4.182876123225825e-05,4.85056577896715e-05,0.8188074518479609
2015-01-14,5.779000718727771e-05,0.5429484617351462,0.00012208199601860864,0.7051129002386708,4.560482483050287e-05,4.79511634115172e-05,0.7891472427527683
2015-01-15,5.577655409897309e-05,0.5434092967573838,0.00012711551938344206,0.7339322323593238,4.575643627436704e-05,4.829238424170249e-05,0.8203525121536591
2015-01-16,7.006830803083834e-05,0.5552801861301363,0.0001256258073074047,0.6968949305309096,5.209696519437597e-05,4.425233745162236e-05,0.7435168146410378
2015-01-20,6.698197984101967e-05,0.5579005382166263,0.00012224031252056305,0.7139713106531803,5.0482749022756615e-05,4.9124514843786316e-05,0.7536765730510858
2015-01-21,5.396910834789416e-05,0.5590211384490164,0.00011960497303873341,0.7214154299481881,4.491335217860671e-05,4.938848673762864e-05,0.8322048214894994
2015-01-22,5.806897077464812e-05,0.5579568759637503,0.00011758486484176022,0.827765389599863,4.61050407710109e-05,5.271513117858235e-05,0.7939703451940557
2015-01-23,5.910063936486745e-05,0.5585251592702898,0.00011668341976781694,0.8128670454175333,4.6381352123353643e-05,5.382219449761307e-05,0.784785962077513
2015-01-26,6.288399592442454e-05,0.5695763331799881,0.00011313480478380346,0.8282064089088103,4.804189356265616e-05,5.628115745023687e-05,0.7639764753562104
2015-01-27,6.964065036165525e-05,0.5717795294809283,0.0001100769690644492,0.8036566889691121,5.0062005490916745e-05,5.154565006330333e-05,0.7188618318602222
2015-01-28,7.988841611727443e-05,0.561366532939831,0.00010917185093383308,0.8267307869635069,5.242564228533821e-05,4.9821667191082766e-05,0.6562358453618422
2015-01-29,8.021798542057233e-05,0.5505226437132512,0.0001092277468064163,0.8428972485833771,5.153206545374038e-05,5.0105136625126166e-05,0.6424003941705162
2015-01-30,7.830236811365751e-05,0.5370311068738173,0.00011074521370179478,0.8564151646139069,5.000913855051989e-05,4.7637938034353675e-05,0.638667000184855
2015-02-02,6.708254753246161e-05,0.5486419402022001,0.00011028939387761505,0.7687310240007558,4.719115992307582e-05,4.0546385687517806e-05,0.7034789473408082
2015-02-03,8.067150173734702e-05,0.5408722725705198,0.00010746764835794393,0.7153297983566874,5.036092076173434e-05,3.4874827036746757e-05,0.6242715169193344
2015-02-04,7.910110058857453e-05,0.5111119411789129,0.00010550599998556858,0.719551815037182,4.6692364773124574e-05,3.5163808000256054e-05,0.590287169529837
2015-02-05,8.520627788871464e-05,0.4851511930667001,0.0001035994715581074,0.7496865397797393,4.558182095648996e-05,3.550597440889556e-05,0.5349584805948572
2015-02-06,8.507292515013707e-05,0.4647864245227783,0.0001058316481067841,0.7997047113646301,4.410185909290974e-05,3.7738966547577865e-05,0.5184006429199254
2015-02-09,6.296753465448077e-05,0.5075212779489898,9.722885803528768e-05,0.79954443464088,3.9710942273912194e-05,3.756009402524509e-05,0.6306574092795034
2015-02-10,6.653518645016198e-05,0.5377137447225864,9.060166280498112e-05,0.7980480886359815,4.174888787759921e-05,3.5651943573747587e-05,0.6274708181492978
2015-02-11,6.58212274519105e-05,0.5557430076557198,8.82620028139354e-05,0.7850228153431774,4.235882304826072e-05,3.755838725035053e-05,0.6435434993856413
2015-02-12,6.625281595902424e-05,0.5611420889505812,8.601574343904811e-05,0.8565206698715402,4.236078398915835e-05,4.080825160559551e-05,0.6393808833024919
2015-02-13,6.59493776327874e-05,0.5806186833271667,8.0446844589425e-05,0.8733753116015003,4.2291283367138035e-05,4.13128938895287e-05,0.641268877511173
2015-02-17,5.2818371217651516e-05,0.6253854306840323,7.794674559518602e-05,0.8851511396325052,4.012723685659781e-05,4.230123831820968e-05,0.7597212093353529
2015-02-18,4.925751255554142e-05,0.6478082851271035,7.7592648436575e-05,0.89342572040263,4.004912429301381e-05,4.281670419480218e-05,0.8130561657545236
2015-02-19,5.2538640297651296e-05,0.6359930074252427,7.61925476114897e-05,0.8903567592273415,4.023907629872156e-05,4.275051110898987e-05,0.7658948931824644
2015-02-20,5.811623348480445e-05,0.634485577444751,7.778398990820888e-05,0.8945671100542576,4.265948347811978e-05,4.260510714146967e-05,0.734037306276462
2015-02-23,5.7842904366347e-05,0.6243754817818705,7.728290575858528e-05,0.9031250891927924,4.174578265887201e-05,4.322073960541886e-05,0.7217096568055408
2015-02-24,5.363774172174018e-05,0.6459665193450176,7.40087095258063e-05,0.8923306704819204,4.069927445165255e-05,4.287017956189786e-05,0.7587805367122032
2015-02-25,4.6420168910813084e-05,0.6516942686978522,7.249252480255727e-05,0.8582593694556757,3.7804532578161855e-05,4.311377736219475e-05,0.814398858625344
2015-02-26,6.082008377129165e-05,0.6642983511108155,7.179734317670705e-05,0.8101954461908023,4.389760924456451e-05,4.2903834594694873e-05,0.7217617359692802
2015-02-27,6.477291200020017e-05,0.6681185546124986,7.177251635830804e-05,0.8152105439677568,4.555429505859366e-05,4.310350017167631e-05,0.7032923741093018
2015-03-02,7.10002492943561e-05,0.6692032492320689,7.263810051088753e-05,0.8273568874512416,4.8058500629147986e-05,4.540943638871771e-05,0.6768779139056941
2015-03-03,6.22129036386534e-05,0.6974200456235403,7.083704386529172e-05,0.8440527869192317,4.629828204196065e-05,4.632766511283179e-05,0.7441909850546686
2015-03-04,6.357489191775788e-05,0.7181739000294841,6.972553584975835e-05,0.8299215114825913,4.781546277919977e-05,4.558739837307787e-05,0.7521123723034415
2015-03-05,6.337223751236057e-05,0.7211021553972082,6.81938686262562e-05,0.8162333090679015,4.740443542387945e-05,4.7992122313333395e-05,0.7480315874066046
2015-03-06,6.737776824421294e-05,0.7345716849380787,6.876308787251737e-05,0.8122041238514478,5.000002024262915e-05,4.440040811114493e-05,0.7420848381531787
2015-03-09,6.459093954914395e-05,0.7312825812007996,6.676337675543849e-05,0.8226169969075995,4.802199265191839e-05,4.48816987999039e-05,0.743478775616523
2015-03-10,6.248974140729342e-05,0.7655779180756584,6.63631397716262e-05,0.8058178359797636,4.930116986136921e-05,3.8851379058519014e-05,0.7889482137561714
2015-03-11,5.4252554100076106e-05,0.764438161984563,6.543750814693019e-05,0.7949676827645434,4.554763487078918e-05,3.986020173873003e-05,0.8395482134678943
2015-03-12,5.508043688697334e-05,0.7876972752465603,6.73440470895642e-05,0.7273756350585509,4.797418851840935e-05,3.411694824911968e-05,0.8709841684236053
2015-03-13,5.707193087433516e-05,0.8233610721611339,6.85105979691071e-05,0.7431732311966265,5.1484973329549815e-05,3.4169206861031984e-05,0.9021067368986151
2015-03-16,5.2149496476829495e-05,0.8111411217202996,6.95825405918382e-05,0.7494369835320801,4.886204277646125e-05,3.174033347161427e-05,0.9369609694730439
2015-03-17,4.691748238540657e-05,0.7887843653731205,6.784640517621559e-05,0.7394151018831439,4.4502977061063555e-05,3.113753788243951e-05,0.9485371933534518
2015-03-18,5.051902620859181e-05,0.7918609909443918,6.723192023328403e-05,0.7210568603464064,4.614920161520126e-05,2.828712609123197e-05,0.9135014088484673
2015-03-19,5.142834644805491e-05,0.7873976205118839,6.712159771969998e-05,0.7232614913505494,4.626222550870017e-05,2.8099473441098737e-05,0.8995472089585309
2015-03-20,5.066833282542825e-05,0.7798731771196337,6.646978940878925e-05,0.6933665647923198,4.5258946673198226e-05,2.857833316035386e-05,0.8932393104216113
2015-03-23,5.007282454924587e-05,0.7789373227275295,6.833205198708279e-05,0.6803505072531395,4.556336492458931e-05,2.9307682431270455e-05,0.9099419762066433
2015-03-24,4.2218867344400384e-05,0.751680970109471,6.410153535854836e-05,0.678141774896643,3.910398885222421e-05,2.8696424139775718e-05,0.926220699698868
2015-03-25,4.692159710753298e-05,0.7522852163696465,6.458554306916328e-05,0.6349764788520404,4.1412989114405875e-05,2.4167588144795213e-05,0.8825997337536763
2015-03-26,4.732340893496746e-05,0.7353172909476884,6.425516728205895e-05,0.6214688873719604,4.054775544712139e-05,2.3553927430952192e-05,0.8568223709928152
2015-03-27,4.354358066573599e-05,0.7413813122878059,6.406680684832344e-05,0.6208437449227142,3.9157976702763905e-05,2.3529154684908367e-05,0.8992824224392949
2015-03-30,4.5502666776921666e-05,0.733614192194964,6.785497633177094e-05,0.5858947695488629,4.0764019545894984e-05,2.0464501314891813e-05,0.8958600107053493
2015-03-31,3.983451498744685e-05,0.7099291642442154,6.417762321290625e-05,0.6448212810972737,3.589521831097574e-05,2.2445589499031166e-05,0.9011084563797875
2015-04-01,4.176214734580363e-05,0.6741300529484526,6.0217724751451314e-05,0.6911621336171235,3.380627113880495e-05,2.3883629116102497e-05,0.8094955189654991
2015-04-02,4.894523588776545e-05,0.6495326784386471,5.889780744608296e-05,0.6297745881722723,3.487432275112277e-05,2.2216069916708005e-05,0.7125172065998786
2015-04-06,4.8199312485919956e-05,0.61554632673165,5.77142857830998e-05,0.6296562791073828,3.2465554776841526e-05,2.1591180450590892e-05,0.6735688353713636
2015-04-07,4.533264144371158e-05,0.5806971264796341,5.7389479317298934e-05,0.5953932601620203,2.9619064117467126e-05,2.215460187689847e-05,0.6533716804092341
2015-04-08,4.177649686660928e-05,0.5735216989261196,5.050409899228088e-05,0.611283744164828,2.6343845916407544e-05,2.2735512014603176e-05,0.630590113874852
2015-04-09,4.664355209638432e-05,0.5553835973961886,4.795514330167733e-05,0.6463078479943105,2.6266756854039753e-05,2.470614506455794e-05,0.5631380045791127
2015-04-10,4.853778747139849e-05,0.5541904654809444,4.9311665857621986e-05,0.6449657631984119,2.711276904953474e-05,2.4493780099403133e-05,0.5585909548413446
2015-04-13,4.467938122611643e-05,0.5536120684399835,5.101457078346852e-05,0.6656755393428547,2.6430552543941526e-05,2.5412908165571e-05,0.5915603980766878
2015-04-14,4.646938254229903e-05,0.6179894563269911,4.277339609740531e-05,0.6600516779157986,2.7551889197647545e-05,2.5183641568197893e-05,0.5929041379572512
