Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CRM,Predicted_Covariance,Future_Cov_45_CRM,Beta_Predicted
2014-08-13,3.776559449586869e-05,0.6298570594695917,0.00037064198698917496,1.4643925182849236,7.451907782350474e-05,8.527306731807177e-05,1.9732001791116154
2014-08-14,3.862814115860239e-05,0.6377031480566318,0.000370200790541726,1.5168174645289263,7.625865421129455e-05,9.276017486927646e-05,1.9741735409474124
2014-08-15,3.923523389055349e-05,0.6468917507984021,0.0003674282358208373,1.4813408249558084,7.767048190727905e-05,9.422023874079817e-05,1.979610523641595
2014-08-18,5.8802594173761744e-05,0.6491844211717624,0.0003678929122399997,1.4210193890193197,9.54832170083303e-05,0.00010092648730775676,1.6237925953772936
2014-08-19,5.790352204668287e-05,0.6556414399042535,0.0003669961211937145,1.4367106169343395,9.557616996298898e-05,0.0001024074653917604,1.6506106465498547
2014-08-20,5.609710643686182e-05,0.7087176182765149,0.0003528032304887451,1.4728961157548648,9.970334660813953e-05,0.0001095469460358238,1.777334927610878
2014-08-21,5.441563613273725e-05,0.7199770233530606,0.00034968660692003483,1.5112247500520075,9.931617654046712e-05,0.00011425452266211016,1.825140411814777
2014-08-22,5.0059045313325706e-05,0.6735636104479759,0.0003644469632387311,1.5396068939261442,9.097814248115305e-05,0.00011638621271946564,1.817416650911133
2014-08-25,6.652021183637015e-05,0.6912985205214262,0.0003675074780130395,1.641951751558377,0.00010808751430716391,0.00012815024680600936,1.624882292513487
2014-08-26,6.338834696697776e-05,0.7022428991268264,0.0003694036764773278,1.6436213808664026,0.00010745897070694512,0.00012831422388274785,1.6952480360929119
2014-08-27,6.228211919321129e-05,0.7071871895903397,0.0003711867539251602,1.645053452971943,0.00010752570792220415,0.0001300341505036542,1.7264298215132727
2014-08-28,6.139493236265438e-05,0.7119966737871687,0.00037473148305258215,1.6918544151204562,0.0001079951664885772,0.00013866058030958915,1.759024113760064
2014-08-29,6.15753093611576e-05,0.7138153871897739,0.00037561082748848503,1.6854584668740662,0.00010855710627981216,0.00013786306329396073,1.762997334582475
2014-09-02,7.761239871585492e-05,0.7247517288571179,0.000374501692069636,1.6832994375912274,0.00012356108271705603,0.00013815815277627304,1.59202762395507
2014-09-03,7.595624179294328e-05,0.7280227828860655,0.0003722276072755133,1.6164116521241132,0.00012241397342539406,0.00013404977286775427,1.611638102884218
2014-09-04,7.498131031863036e-05,0.7280158435287865,0.0003709849999751153,1.6293278952665315,0.00012142147902088713,0.00013552825854761528,1.6193565903944722
2014-09-05,7.387822741090312e-05,0.7229383613677134,0.0003704951430197907,1.6267818958192644,0.00011960539322642856,0.00013467986124089237,1.6189532074341149
2014-09-08,7.348698808482049e-05,0.7140100883304619,0.0003720745858752761,1.6377220862645154,0.00011806592540574452,0.0001355719416066382,1.6066235463272753
2014-09-09,8.133593066383054e-05,0.7136463617349093,0.0003729183299831857,1.6326896340346742,0.00012428855576711957,0.00013344633622852867,1.528089182145299
2014-09-10,8.008754908927675e-05,0.7212430207451741,0.0003689234625906562,1.624460451756777,0.00012397447085103625,0.0001324648819324123,1.5479868251784932
2014-09-11,7.945435898388616e-05,0.711806151298874,0.00036914168871089004,1.6209245509932615,0.00012190377319728955,0.0001321754045529855,1.5342616158040165
2014-09-12,7.986652544186676e-05,0.6943052150958745,0.00037277808066229096,1.5781740730645413,0.00011980032793057823,0.00012724372354136804,1.5000067583731118
2014-09-15,7.976789477234261e-05,0.6787700020061799,0.0003757560239695496,1.567144509606689,0.000117514019583921,0.00012629184257385005,1.4731994610025216
2014-09-16,8.12776222335961e-05,0.6815172729006868,0.0003760016288443723,1.575151570330647,0.00011913989842702139,0.00012617912450557165,1.4658388761005723
2014-09-17,8.038458733415224e-05,0.6798580780817765,0.0003761009316260194,1.5895634218933383,0.00011821071933408973,0.0001274728282644673,1.4705644857352729
2014-09-18,8.052555846541116e-05,0.6717099963615758,0.00037716746666909966,1.5783267892351045,0.00011706196141428658,0.00012578323708333007,1.4537243037509542
2014-09-19,7.686942885417954e-05,0.668910119633278,0.0003759145859247673,1.599207118477165,0.00011370751854061136,0.00012693569372530258,1.479229392432631
2014-09-22,7.562338268336147e-05,0.6588860032797199,0.0003747062591458503,1.5901204988074074,0.00011091334561039146,0.0001237387557083864,1.4666541177454422
2014-09-23,7.716105522203933e-05,0.6536324846677607,0.0003778741110809189,1.5807246233715335,0.00011161081419794226,0.00012150261678434199,1.44646562798772
2014-09-24,7.845740621167833e-05,0.6529976265004297,0.0003779849406112597,1.5715768893379247,0.00011245164801823174,0.00011921323045272855,1.4332827638328602
2014-09-25,8.684570042440597e-05,0.6554344244075762,0.00037924232962806954,1.5308279512019185,0.00011894927830079411,0.00010604937882759885,1.3696622598413193
2014-09-26,7.784867175631449e-05,0.6517267889011028,0.00037830801080342537,1.5376581718008389,0.00011184432304578012,0.00010710629346591592,1.436688905828482
2014-09-29,7.945972408695768e-05,0.6469698829886568,0.0003774207873504548,1.540001564026643,0.00011203932891298394,0.00010804355359921832,1.4100140693966214
2014-09-30,7.034453028421699e-05,0.635790997739883,0.00038005326869809366,1.5426588009139883,0.00010395653067953433,0.00010800196548822656,1.4778196721125705
2014-10-01,6.051441443903661e-05,0.6348937344365976,0.0003824009188423308,1.583068736930588,9.65806051764315e-05,0.00010297445495484237,1.5959933855714439
2014-10-02,5.727685640094654e-05,0.6326374470185021,0.0003809294673119501,1.5827725135194148,9.344730195054352e-05,0.0001028919401749057,1.6315019332834622
2014-10-03,5.732458945014978e-05,0.6145237022690486,0.0003798105599674549,1.6111687345831396,9.067605820281347e-05,0.00010368645375610631,1.5818003944305012
2014-10-06,5.950629355094935e-05,0.6165020311085267,0.00037875461386256394,1.6132862405228998,9.255394353968515e-05,0.00010374885000501723,1.5553639458394493
2014-10-07,5.823383972398379e-05,0.6404649584629653,0.00037887337859811667,1.5495495206934913,9.513276775894963e-05,0.00010037225715256012,1.633633780802692
2014-10-08,6.403572465426801e-05,0.6611965200863156,0.00037740428132846673,1.5914909885752533,0.00010278864350413712,9.400569671262064e-05,1.6051765488576573
2014-10-09,6.579132724406009e-05,0.693476101648492,0.0003787156118119556,1.6229727734831998,0.00010946428060401799,9.06128221047675e-05,1.6638101888102717
2014-10-10,6.388921163395802e-05,0.6931724444942698,0.00038533936620867233,1.4447679139570877,0.00010876188950868304,7.760360199573433e-05,1.7023514099972796
2014-10-13,7.100010076144222e-05,0.6987767402781372,0.0003887061739400369,1.4896895768238894,0.00011608567803739007,7.227881073302106e-05,1.635007229460614
2014-10-14,5.126108009219706e-05,0.6685456060239653,0.0003893098366577235,1.7111107206035832,9.444361534128574e-05,9.562858630004234e-05,1.8424039285052425
2014-10-15,4.732231652345586e-05,0.665781956075194,0.00038583320935223106,1.7674135087952307,8.996318479603918e-05,0.00011598930701569312,1.9010731385359776
2014-10-16,5.30327919984953e-05,0.6324611830094986,0.0003855324422778715,1.77109239984995,9.043500912423033e-05,0.0001163386968574948,1.7052658499819553
2014-10-17,4.626798859027275e-05,0.6264606066610684,0.00038684003695894594,1.7207119509678197,8.381076111919742e-05,0.00010969997480849514,1.8114200265195353
2014-10-20,4.9165393824874467e-05,0.6279013738956803,0.00038348403370658273,1.739272422304239,8.621738331032947e-05,0.00010860648289602952,1.7536192960730261
2014-10-21,6.127847379397686e-05,0.6610134155619456,0.0003871650610519137,1.8224688384704788,0.00010181513068745002,0.00010066430493173494,1.6615154455341146
2014-10-22,6.0122674099070425e-05,0.6778476953872944,0.0003911402481289514,1.8139159996981125,0.00010394833122544612,9.712723344472765e-05,1.7289372567520795
2014-10-23,6.055871725038731e-05,0.6981684263541935,0.0003960280036406147,1.77437884275276,0.00010812135669765105,9.104086760426576e-05,1.7853970758761333
2014-10-24,5.99990058104541e-05,0.7122692126558294,0.0004005499408656653,1.7380161474767428,0.00011041918459720096,8.941368249974225e-05,1.8403502375694658
2014-10-27,5.8561423507449295e-05,0.8003757837383063,0.0003898808001491343,1.653864821183352,0.00012093880609223593,8.948404369796402e-05,2.0651616516263807
2014-10-28,5.4522480778452264e-05,0.7701569511173998,0.0003949983740826156,1.5459289403523278,0.00011302244485460307,7.984366305862351e-05,2.0729512531511674
2014-10-29,5.3729820257279105e-05,0.7259505581815534,0.00039496164699053324,1.4573145694156855,0.00010575287914840895,8.684166692587103e-05,1.968234374171054
2014-10-30,5.3551839514494966e-05,0.69857810590269,0.00039485808661664056,1.4515112117099738,0.00010158338616152671,8.833878115112815e-05,1.8969168395052232
2014-10-31,5.56093263598845e-05,0.6861921421244123,0.000395445108739663,1.2666614036694943,0.00010175661737606771,7.77785136973511e-05,1.829848049543592
2014-11-03,5.4562010343014535e-05,0.6788666584185651,0.00039556710074115624,1.319037578795809,9.97331975804388e-05,8.999400231158523e-05,1.827887149931737
2014-11-04,6.02491600622342e-05,0.657816744781324,0.0003885024794878691,1.3118573194705143,0.00010064155076631946,9.118299472658299e-05,1.6704224699956325
2014-11-05,6.0354415020847636e-05,0.6331381092458157,0.000384293993716068,1.363733423218806,9.642391834701319e-05,9.564491794592657e-05,1.5976282483014113
2014-11-06,5.86925643313682e-05,0.627690044264788,0.0003805347967291494,1.3352328537864533,9.38067242308444e-05,9.338520698490484e-05,1.598272716476105
2014-11-07,5.828791566618652e-05,0.6262111673815983,0.00037697156604202405,1.3346686171795563,9.282487389263189e-05,9.434883038708711e-05,1.5925234730340623
2014-11-10,5.7340540123530906e-05,0.6330938790071804,0.00037403985994202026,1.3930549517581052,9.271669605583675e-05,0.00010052480919368686,1.616948425251901
2014-11-11,6.57571982494724e-05,0.6352449258739122,0.000364615598440949,1.4421974340841623,9.836270809857949e-05,0.00010993240994793197,1.4958470056070052
2014-11-12,6.673646336542344e-05,0.6455150704055868,0.0003584347150649557,1.4494026228296035,9.983734253898311e-05,0.00011064181914491467,1.4959939065441912
2014-11-13,7.11343776232816e-05,0.6597538757001805,0.0003537290022711423,1.4559204176559088,0.0001046542941115014,0.00011198745255041397,1.4712196494603063
2014-11-14,6.859476809423724e-05,0.6747367420985587,0.00034721134277801533,1.396527127441553,0.0001041302253196749,0.00011429612721362526,1.5180490905169057
2014-11-17,6.853595565786147e-05,0.6875955217809311,0.0003426959601743508,1.3679913264591488,0.00010537722759674098,0.00011293868886793257,1.5375466291415694
2014-11-18,7.650833651469074e-05,0.6806193844308638,0.0003426849253331049,1.3908654316614837,0.0001102062421035919,0.00011395819278579703,1.4404475005469588
2014-11-19,7.466095393809579e-05,0.669429974499902,0.0003440553334696465,1.4333799667963083,0.00010729168578892935,0.00012299435358868778,1.4370521689006135
2014-11-20,7.31046489834875e-05,0.6348732644428048,0.00034876745132478596,1.4802028944147898,0.00010137421646780662,0.0001320860870441568,1.3866999962027655
2014-11-21,7.04730363634149e-05,0.6286572771967408,0.0003500160015554044,1.5357553055572228,9.873460400842407e-05,0.00013915412569373434,1.4010266777675096
2014-11-24,6.987047932397521e-05,0.6182184405809802,0.00035053765797641835,1.5707807543863257,9.675115471195746e-05,0.0001470127052704466,1.3847214968047095
2014-11-25,8.166110492431963e-05,0.62907182537538,0.00035432025951987443,1.5552555826217405,0.00010700543903896994,0.00015154867764943339,1.3103599215090032
2014-11-26,7.228929035700332e-05,0.6333041109772755,0.00035481943650972884,1.5607528419567995,0.000101426861898637,0.00015952720393302194,1.4030689940063974
2014-11-28,6.63644735069259e-05,0.6132757503634579,0.00035277365859891224,1.5568235952805485,9.383647689534728e-05,0.00015944294732407802,1.4139564730450902
2014-12-01,6.796408095783602e-05,0.6003417281944865,0.0003513830411455192,1.5280807279902686,9.277450673831169e-05,0.00015849155108472324,1.365052030878895
2014-12-02,6.956629167082881e-05,0.5987594994091423,0.0003499840450848278,1.5366209350496407,9.342776645864382e-05,0.0001581656445435981,1.3430034031528064
2014-12-03,9.973973303376368e-05,0.6337190706232378,0.00035666237504699996,1.5607071016406828,0.00011952521290824486,0.00016067141576353523,1.1983710931708975
2014-12-04,7.195368455764464e-05,0.6439473843595046,0.00036157433870614503,1.5546945843256594,0.00010386654910682884,0.00016415998770383174,1.4435195326740728
2014-12-05,6.914099334132158e-05,0.6523648472654927,0.00036516053235395964,1.5562025332678635,0.00010365739110724814,0.00016422877129977325,1.4992175567327015
2014-12-08,6.652863915801598e-05,0.6453546683838196,0.0003710570131800831,1.5602173167837563,0.00010139653127247152,0.0001662299149857976,1.5241034922063987
2014-12-09,5.578278936298998e-05,0.6431819222752074,0.0003748856484716914,1.573268103005339,9.301079366473934e-05,0.00016810459046591586,1.6673743770591885
2014-12-10,7.622608908783083e-05,0.6586711539718854,0.00037611994648466143,1.603595501037675,0.00011152793115880367,0.0001612051774207408,1.463120205869366
2014-12-11,6.0199482263474304e-05,0.6534064990390558,0.00037671297615263547,1.6085539545193592,9.839773870366611e-05,0.0001610203700599444,1.6345279893439943
2014-12-12,5.635062229218622e-05,0.6480018771817357,0.00037532389916877156,1.6814207842744318,9.42385796606027e-05,0.00015722421115657646,1.6723609399016373
2014-12-15,5.5088696774690915e-05,0.6510646862076195,0.0003668057877372053,1.718340751894185,9.254937258054953e-05,0.00015908399983984223,1.680006571204076
2014-12-16,5.154869882225274e-05,0.634100260201529,0.000363093806421809,1.6859873804739038,8.675134274108018e-05,0.00015278237505703552,1.682900727333801
2014-12-17,8.951914955443635e-05,0.6577758499702052,0.00037713771731399677,1.556433331387615,0.00012086091625651069,0.00012947261047197562,1.3501124268725933
2014-12-18,9.913276275332198e-05,0.6898251780247341,0.0003931114941423386,1.5348470707511512,0.0001361775504121918,0.00010829070968165522,1.3736886436934135
2014-12-19,7.377698274922788e-05,0.6896124270186951,0.00040317756354216265,1.479364195829363,0.00011893610230583125,0.00010436723947953969,1.6121030960306653
2014-12-22,6.996587850894997e-05,0.6868201747154589,0.00041050101933183644,1.5046578973553282,0.00011639740802757866,0.00010606370350932948,1.663631051423005
2014-12-23,6.063494070426503e-05,0.6773872126139469,0.0004130821208828985,1.45528519712845,0.00010720540248872424,0.00010370444648837316,1.768046628619585
2014-12-24,5.292955813268682e-05,0.602664906529614,0.0004377191888828384,1.480938383716678,9.173241563025512e-05,0.00010621536047201483,1.7331037489543195
2014-12-26,5.0003308753932844e-05,0.5630412260830859,0.0004556788291661094,1.5173283430605031,8.499022764849632e-05,0.00010922317582620697,1.6996920757131238
2014-12-29,4.966432774890378e-05,0.5365999787632295,0.0004703948305109186,1.5235270090362345,8.201706085637854e-05,0.00010965157985025711,1.6514279881335727
2014-12-30,4.653062419950052e-05,0.5326826059525265,0.0004809471005098135,1.4917629275911113,7.968684096903118e-05,0.00011323768521007867,1.712567633465931
2014-12-31,4.3755181092948726e-05,0.5367788259148769,0.0004910387280991969,1.5337166858845832,7.868065958280626e-05,0.00011340840501033753,1.7982021241248132
2015-01-02,6.483180836307134e-05,0.5349928569586184,0.0004978841337327365,1.5485539016186114,9.611832514488957e-05,0.00012405084181771903,1.4825797331860213
2015-01-05,8.284505496642122e-05,0.5433645643665657,0.000509185645839248,1.596066068795282,0.0001115996117510336,0.00011586098913074669,1.3470883904448756
2015-01-06,7.372029621424698e-05,0.5374159662904342,0.0005189223134955146,1.5787169260279947,0.00010511271976840309,0.00011624340985852348,1.425831489647342
2015-01-07,7.097584833724285e-05,0.5414558293533758,0.0005185525924016857,1.6715767794953114,0.00010387588446595892,0.00011952838259289078,1.463538469767787
2015-01-08,6.58935484829367e-05,0.5491901021823222,0.0005149513471745528,1.7031364895228254,0.00010116429252352161,0.00011675334500707868,1.5352685483271304
2015-01-09,5.142752848602693e-05,0.5595351934540782,0.0005281439355424535,1.6924075767308422,9.221496021138193e-05,0.00011373469790870552,1.7931050339398893
2015-01-12,5.214866604959718e-05,0.583071785866669,0.0005293640253789836,1.671617068930923,9.687703555153418e-05,0.00011447922907057845,1.857708794687041
2015-01-13,5.1084978694142575e-05,0.592587916681865,0.0005300132014890204,1.6615189190644264,9.750856013887852e-05,0.00011438617828724983,1.9087520956538813
2015-01-14,5.779000718727771e-05,0.6019879051229671,0.0005292765401175924,1.6198854340323814,0.00010528232381276214,0.00011016021849682712,1.821808456807732
2015-01-15,5.577655409897309e-05,0.6006024374252658,0.0005327966182900397,1.5285297227745724,0.00010353654299210293,0.00010057651298376744,1.856273566279871
2015-01-16,7.006830803083834e-05,0.5955811663901724,0.0005519389597656726,1.5041427263837548,0.00011712437773634986,9.551200415911938e-05,1.6715742256085488
2015-01-20,6.698197984101967e-05,0.5940369704512753,0.0005680110056574315,1.522877120379717,0.00011586995543715468,0.00010478096050794444,1.7298675809847603
2015-01-21,5.396910834789416e-05,0.6286006219952482,0.0005759349441854448,1.5236529033509223,0.0001108240820358705,0.00010431009385992914,2.0534725406519483
2015-01-22,5.806897077464812e-05,0.6586181631672987,0.0005812943468058894,1.631743510907666,0.00012100513969250641,0.00010391540200645362,2.08381753763294
2015-01-23,5.910063936486745e-05,0.6756645196364727,0.0005859790121150138,1.590459536868977,0.00012573848814475747,0.00010530876238189239,2.1275317745463016
2015-01-26,6.288399592442454e-05,0.6284058221577763,0.0005948217320973303,1.5476698008450538,0.00012153564752701319,0.00010517263185285029,1.9326960022241204
2015-01-27,6.964065036165525e-05,0.6080001378903653,0.0005961024072763828,1.483128465695147,0.00012387838211949635,9.512621737736136e-05,1.7788228782496387
2015-01-28,7.988841611727443e-05,0.6242777800464314,0.0005880617973082784,1.4404316182787864,0.00013531042752063072,8.680540972833811e-05,1.6937427739460749
2015-01-29,8.021798542057233e-05,0.6064160056531331,0.0005904961061850042,1.4072944159414535,0.00013198210480351526,8.365513008973708e-05,1.6452931859551256
2015-01-30,7.830236811365751e-05,0.6006832969640639,0.0005951817752089737,1.3251855918291664,0.00012967546570803802,7.371320793465457e-05,1.6560861290914137
2015-02-02,6.708254753246161e-05,0.5745888794472926,0.0005848766736645546,1.340664305228439,0.00011381359472131218,7.071275946998485e-05,1.6966200436296366
2015-02-03,8.067150173734702e-05,0.5518269617230043,0.0005788268914253699,1.3064983227736489,0.00011924421981843109,6.369635814865244e-05,1.478145531574092
2015-02-04,7.910110058857453e-05,0.5385030999978987,0.0005696563450672654,1.2996558213491038,0.00011431045156879295,6.351293515391047e-05,1.4451183449817147
2015-02-05,8.520627788871464e-05,0.5336457715223445,0.0005625572028476793,1.360345807704633,0.00011683479865556234,6.442746517737942e-05,1.3711994180541105
2015-02-06,8.507292515013707e-05,0.5342289915884534,0.0005578570418932012,1.354880600080478,0.00011638167285258964,6.393834238533792e-05,1.3680224659866669
2015-02-09,6.296753465448077e-05,0.5131814544348019,0.0005527051226906272,1.307363096536407,9.57361686558982e-05,6.141582469159307e-05,1.5204052243942445
2015-02-10,6.653518645016198e-05,0.5074559098385985,0.0005515613627237777,1.3173118730837112,9.72122335830854e-05,5.884949696262065e-05,1.4610650209254616
2015-02-11,6.58212274519105e-05,0.5052758356109394,0.0005504182388838541,1.4227705556822705,9.617405455003653e-05,6.807059164942999e-05,1.4611403991258296
2015-02-12,6.625281595902424e-05,0.5138641385612256,0.0005487100092639015,1.314605757562725,9.797650029520003e-05,6.263335422463328e-05,1.4788277128597238
2015-02-13,6.59493776327874e-05,0.5133899697045151,0.000549830628561728,1.2742457773005933,9.776135098299256e-05,6.0275095812210516e-05,1.482369576364122
2015-02-17,5.2818371217651516e-05,0.48678484986540044,0.0005439408994585535,1.2790746857988922,8.250977695364814e-05,6.11267846677937e-05,1.562141638439505
2015-02-18,4.925751255554142e-05,0.465110751416013,0.0005396726190161076,1.286095508764339,7.583292523860486e-05,6.163508583591082e-05,1.5395199900339616
2015-02-19,5.2538640297651296e-05,0.46024678849391354,0.0005359512749169757,1.2702161541865555,7.723120935583256e-05,6.098947331797088e-05,1.4699887343541536
2015-02-20,5.811623348480445e-05,0.4560903147385937,0.000533794991391944,1.2462851865919715,8.033167584217427e-05,5.9356210737903384e-05,1.3822588117858403
2015-02-23,5.7842904366347e-05,0.459664601735479,0.0005317319673824869,1.2155609169632808,8.061437503570735e-05,5.8172940266283695e-05,1.393677857618242
2015-02-24,5.363774172174018e-05,0.4550885930835427,0.000513627486818431,1.0230954510234715,7.553623266449528e-05,4.9152502704686505e-05,1.4082664601421748
2015-02-25,4.6420168910813084e-05,0.43259896469271786,0.0005038774423825278,1.1086208120154677,6.616088289160499e-05,5.5690427124197024e-05,1.4252615715104284
2015-02-26,6.082008377129165e-05,0.3531318194473691,0.0005344875380928789,1.1222303013601842,6.366916451362983e-05,5.942761521690042e-05,1.0468444067432048
2015-02-27,6.477291200020017e-05,0.3553556922695396,0.0005405872459924363,1.07396042923407,6.64955963514794e-05,5.678465997330781e-05,1.0265957527318503
2015-03-02,7.10002492943561e-05,0.37409671718567966,0.000538394587958536,1.0025254040059528,7.314155289499969e-05,5.502355060042304e-05,1.0301590997485948
2015-03-03,6.22129036386534e-05,0.37566390091155244,0.0005334958607073791,0.94520195140788,6.8439247655181e-05,5.1879456057064965e-05,1.100081231583268
2015-03-04,6.357489191775788e-05,0.38098267250093787,0.0005327317609551834,0.900919476810516,7.011361088955105e-05,4.9487300332843e-05,1.1028506502260644
2015-03-05,6.337223751236057e-05,0.38164316090079464,0.0005251638889164501,0.6787556733207185,6.96232725111176e-05,3.990884093186044e-05,1.098639960401237
2015-03-06,6.737776824421294e-05,0.3825666990256872,0.0005164057895250385,0.6618235696017458,7.13610161887436e-05,3.6179620030182064e-05,1.059118134190691
2015-03-09,6.459093954914395e-05,0.37540596197898835,0.0005130137826191184,0.6357545062160609,6.833630351635092e-05,3.4686545945361774e-05,1.057985903183175
2015-03-10,6.248974140729342e-05,0.32711152643014113,0.0005028312221197192,0.4915016746674095,5.7984421620799355e-05,2.369706528918283e-05,0.927903049604103
2015-03-11,5.4252554100076106e-05,0.3027548253525406,0.0004939041935413831,0.5208519277154898,4.955899888860978e-05,2.6115857744741926e-05,0.9134869262964388
2015-03-12,5.508043688697334e-05,0.2977748264934636,0.0004869535775675153,0.4564455550718559,4.8767495084295794e-05,2.1409198535600867e-05,0.885386860390525
2015-03-13,5.707193087433516e-05,0.27950954768431474,0.0004846720779023261,0.4424118565222425,4.6487043935214744e-05,2.034096709718842e-05,0.8145342767107892
2015-03-16,5.2149496476829495e-05,0.25878428078139676,0.00048279991849470793,0.3153905335742955,4.106260963490798e-05,1.3357494932073924e-05,0.7874018429526444
2015-03-17,4.691748238540657e-05,0.22786398841538202,0.0004772029436857595,0.3590634679847482,3.409530671203286e-05,1.5120535553170427e-05,0.7267079344103515
2015-03-18,5.051902620859181e-05,0.21029773594101062,0.0004760676015731688,0.3485015792258444,3.261342393982012e-05,1.3671748591115196e-05,0.6455671533564423
2015-03-19,5.142834644805491e-05,0.20643256781034666,0.00047529115604544986,0.318203600951003,3.227448803475473e-05,1.2362546244634816e-05,0.6275622349117039
2015-03-20,5.066833282542825e-05,0.20114902882994945,0.0004759181823511866,0.4729863557905596,3.123578292642324e-05,1.949497184095257e-05,0.6164754430354445
2015-03-23,5.007282454924587e-05,0.1988416490812588,0.0004874785001513074,0.4658107736455645,3.106605697938721e-05,2.0065883807725554e-05,0.6204175070817947
2015-03-24,4.2218867344400384e-05,0.18806674984203597,0.0005018949000983079,0.4695993404930402,2.7376107616351428e-05,1.987168811802094e-05,0.6484330191293586
2015-03-25,4.692159710753298e-05,0.18154911228352857,0.0005114946012327989,0.2908893016332145,2.812555167862167e-05,1.1071422441203144e-05,0.5994159067979866
2015-03-26,4.732340893496746e-05,0.1978478002428851,0.0005171917243905343,0.2959515350868177,3.095244925146816e-05,1.1216685375822582e-05,0.6540621216447758
2015-03-27,4.354358066573599e-05,0.20360005707361134,0.0005221694983216276,0.2944986254977973,3.070051880996415e-05,1.1161107396987886e-05,0.7050526929707019
2015-03-30,4.5502666776921666e-05,0.24100182564657538,0.0005271761432276153,0.3091231121969072,3.7326445209880736e-05,1.0797246647018356e-05,0.8203133542232782
2015-03-31,3.983451498744685e-05,0.20897974923859974,0.0005238770537986943,0.4065072914029635,3.0188995230191654e-05,1.415011578970754e-05,0.7578602435527378
2015-04-01,4.176214734580363e-05,0.194647317303585,0.0005242238262263629,0.3527061735841623,2.8800379545310256e-05,1.2188027999679644e-05,0.6896287996599915
2015-04-02,4.894523588776545e-05,0.18802952543975415,0.0005290248899426058,0.4377440738228383,3.0256543696947913e-05,1.544195833289574e-05,0.6181713735393594
2015-04-06,4.8199312485919956e-05,0.18828539656686222,0.000533375005018664,0.3752952723573238,3.0189324051135038e-05,1.2869033815096341e-05,0.6263434579062509
2015-04-07,4.533264144371158e-05,0.19993883562288925,0.0005386775178197024,0.4656862288240528,3.124403361350367e-05,1.732819917434679e-05,0.6892171428461458
2015-04-08,4.177649686660928e-05,0.18880604328567227,0.0005173657931142541,0.4507644164249452,2.77575260698921e-05,1.6765307278679358e-05,0.664429240166326
2015-04-09,4.664355209638432e-05,0.1898577420614845,0.0004962602009931741,0.5064245632452137,2.8885430418536572e-05,1.9358884102397306e-05,0.6192802460423183
2015-04-10,4.853778747139849e-05,0.1875224827882545,0.0004793078081024037,0.4946463772650401,2.8602275415170506e-05,1.8785120518046986e-05,0.5892785169085996
2015-04-13,4.467938122611643e-05,0.1841302576210628,0.000462330634924562,0.4961713632737262,2.646397462875005e-05,1.8941896680940064e-05,0.5923084407731473
2015-04-14,4.646938254229903e-05,0.18333795603675837,0.00044885327069090717,0.5118498977522518,2.6478174090162353e-05,1.9529144145825276e-05,0.5697982766622827
2015-04-15,4.691423215315267e-05,0.17022195057538114,0.0004568676647089781,0.5670328806513248,2.492086312301582e-05,2.2728162681412717e-05,0.5312004903258578
2015-04-16,4.176974619173272e-05,0.15896732701293326,0.0004626044677813677,0.6020423879535776,2.2097528431330844e-05,2.535030651692974e-05,0.5290319057697435
2015-04-17,4.332386275975345e-05,0.1566522085352587,0.000468613729369173,0.3961937131554719,2.2320689801537606e-05,1.5642685442520092e-05,0.5152054405978048
2015-04-20,4.305137811564542e-05,0.15949087744377888,0.0004647836228462417,0.3389236312159106,2.256081502800483e-05,1.2790021608887927e-05,0.5240439682883448
2015-04-21,4.4326391543702614e-05,0.16092580187882363,0.0004613367783831874,0.382695547427776,2.3012611740774945e-05,1.4908912239989882e-05,0.5191627592353457
2015-04-22,3.760113128202133e-05,0.1510013365799197,0.0004609552367003456,0.3780939767010867,1.9879736504827964e-05,1.4603771023892743e-05,0.5287004892412186
2015-04-23,3.981692672329287e-05,0.1462671734488387,0.0004623595771112446,0.365596877519573,1.984589392637512e-05,1.406389251314692e-05,0.49842857195618984
2015-04-24,4.472325784062566e-05,0.14837547377690574,0.00046309818854643883,0.6378321113943957,2.1353318395667714e-05,3.069506425211752e-05,0.47745444823723937
2015-04-27,4.8016264703360416e-05,0.1560392962667229,0.00046380355251783833,0.6311228363284739,2.3286016696470673e-05,3.0292658964328197e-05,0.48496101977797124
2015-04-28,4.837591330570472e-05,0.17665019420170347,0.00046454490130730966,0.6865244733064864,2.6481498500261648e-05,3.3859912723916536e-05,0.5474108226735809
2015-04-29,4.7158652268819175e-05,0.21276311710816187,0.0004884709496311519,0.8818011907117438,3.2292108804162594e-05,4.3216379223250445e-05,0.684754700369455
2015-04-30,4.7296624411946914e-05,0.23221550968272972,0.0005019981946307346,0.82906486523671,3.578140367200997e-05,3.894630853693455e-05,0.7565318691744045
2015-05-01,5.0018555724514286e-05,0.23499640799633734,0.0004981253880124645,0.8703536195302541,3.7093356730237945e-05,3.9321072393724816e-05,0.741591919097703
2015-05-04,4.992916004912971e-05,0.23394234641206896,0.0005168036690895351,0.8902881992511655,3.757930688526595e-05,4.544566116952185e-05,0.7526524950207124
2015-05-05,5.102770643270727e-05,0.2319961288992128,0.0005331155244777107,1.0336992219891108,3.826435765361398e-05,5.008801192346703e-05,0.7498741434533228
