Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_XLI,Predicted_Covariance,Future_Cov_45_XLI,Beta_Predicted
2014-07-25,3.58816002468109e-05,0.8452996022520324,5.722666119413661e-05,0.9842414583185464,3.830414480511953e-05,3.7659083206026636e-05,1.0675149531137187
2014-07-28,3.90148494586092e-05,0.8567557570787835,5.632798619991171e-05,0.9837970505436896,4.016373672665537e-05,3.778641930780239e-05,1.0294474356299905
2014-07-29,3.5953585678647994e-05,0.8624426062870936,5.90144098059288e-05,1.0054743528968155,3.972650345471023e-05,4.236786041459409e-05,1.1049385674570669
2014-07-30,3.539196672747045e-05,0.8676668394694882,5.81382035127255e-05,1.0049662307583145,3.935828373952313e-05,4.2346491331272404e-05,1.1120682849471066
2014-07-31,4.5379445989039353e-05,0.8760384202380692,6.62401756710153e-05,1.0178502481629994,4.803009945093155e-05,3.639096388434633e-05,1.058410881933914
2014-08-01,4.584672797284814e-05,0.8770613070744819,6.355324806671214e-05,1.024527730493629,4.7342697599411114e-05,3.6407298363274244e-05,1.0326298013557027
2014-08-11,3.847004227028839e-05,0.8937723596725909,5.8841870962909786e-05,1.1370056846328156,4.252374333543138e-05,6.679879467895333e-05,1.1053729298414052
2014-08-12,3.841634430365733e-05,0.9007387273922176,5.609353691988469e-05,1.1244861017626595,4.181318651242641e-05,6.69799257619815e-05,1.0884217972933383
2014-08-13,3.776559449586869e-05,0.907520994577051,5.705161300216633e-05,1.1185192864952676,4.212489267587071e-05,6.51325168784526e-05,1.1154304132688522
2014-08-14,3.862814115860239e-05,0.9114382168063954,5.5230523341028335e-05,1.1503938277999908,4.2098703265452196e-05,7.035172994161444e-05,1.0898454339959074
2014-08-15,3.923523389055349e-05,0.9142757527128227,5.0938098703134275e-05,1.119363702211412,4.087301647786768e-05,7.119679244868522e-05,1.0417426487601114
2014-08-18,5.8802594173761744e-05,0.917606712984603,6.070894095040167e-05,1.1034056113355946,5.482531726608159e-05,7.836828497085015e-05,0.9323622203481823
2014-08-19,5.790352204668287e-05,0.9207283608267133,6.604262073253989e-05,1.1206725991629032,5.6937207158760836e-05,7.988055427554074e-05,0.9833116388474094
2014-08-20,5.609710643686182e-05,0.9235533552150318,7.30891118554691e-05,1.1460837046136072,5.913690110682166e-05,8.524020696293232e-05,1.0541880831835984
2014-08-21,5.441563613273725e-05,0.925705637937151,7.345348175348845e-05,1.150200377987654,5.8524937329101e-05,8.695966311313751e-05,1.0755169191873424
2014-08-22,5.0059045313325706e-05,0.9259017075328169,7.349607389578802e-05,1.1491908137503597,5.61614402209139e-05,8.687280307204255e-05,1.121903941023896
2014-08-25,6.652021183637015e-05,0.9257573006936554,7.878390905257896e-05,1.166770276141107,6.701819398548504e-05,9.106351554574431e-05,1.0074861780407411
2014-08-26,6.338834696697776e-05,0.9257172055021948,8.187448966399945e-05,1.1686852698517147,6.668948319099947e-05,9.123691448037405e-05,1.0520779667237805
2014-08-27,6.228211919321129e-05,0.92660450742432,8.208263445511936e-05,1.1614889695991817,6.625241941291061e-05,9.1810531267746e-05,1.0637470315899604
2014-08-28,6.139493236265438e-05,0.9258125375326414,8.40285000472039e-05,1.1497551905454426,6.649708779564547e-05,9.423134786904368e-05,1.083103852983388
2014-08-29,6.15753093611576e-05,0.925581983909303,8.66376081138537e-05,1.152880765421109,6.760384864920134e-05,9.430055801281025e-05,1.097905140073021
2014-09-02,7.761239871585492e-05,0.9286237138585836,9.16466637205856e-05,1.1503579438324516,7.831837227135344e-05,9.441655180425353e-05,1.0090961440076494
2014-09-03,7.595624179294328e-05,0.9296504626974939,9.592624439097266e-05,1.147813091635084,7.935424149553879e-05,9.518867549991124e-05,1.0447362800263138
2014-09-04,7.498131031863036e-05,0.9318329306462092,9.823872806152255e-05,1.1541835719924722,7.997531004209713e-05,9.600553087616363e-05,1.0666032602290483
2014-09-05,7.387822741090312e-05,0.9315009140819049,0.00010051575499369345,1.1567861652020184,8.027098427602672e-05,9.576932262104573e-05,1.0865309995808066
2014-09-08,7.348698808482049e-05,0.9330847725228295,9.983083768504141e-05,1.1588124346726374,7.992059041982827e-05,9.59274183599857e-05,1.0875475033427953
2014-09-09,8.133593066383054e-05,0.933538270525271,0.00010236728248332637,1.165779428291796,8.518319669566709e-05,9.528387411371583e-05,1.0473009406843536
2014-09-10,8.008754908927675e-05,0.9345419701758687,0.00010398186803787081,1.168418412329981,8.528253860372087e-05,9.527742387915087e-05,1.064866381522714
2014-09-11,7.945435898388616e-05,0.9330332294881851,0.00010693274467721894,1.167805863130292,8.600255079055255e-05,9.522664846060204e-05,1.0824145067735604
2014-09-12,7.986652544186676e-05,0.9349008852192849,0.00010612012229245617,1.1735038543810956,8.60690159159985e-05,9.461630536841994e-05,1.0776607025260716
2014-09-15,7.976789477234261e-05,0.9323234988284592,0.00010486110197282455,1.1735630738408909,8.526835888279128e-05,9.457420299369465e-05,1.0689558640872618
2014-09-16,8.12776222335961e-05,0.932752876248727,0.00010700166152547078,1.1811178655579466,8.698559782750078e-05,9.461465234276267e-05,1.0702281321358007
2014-09-17,8.038458733415224e-05,0.9321554001155589,0.00011022295304814263,1.1814738586496687,8.774264746998162e-05,9.474665320570784e-05,1.0915357082725636
2014-09-18,8.052555846541116e-05,0.9321291756492934,0.00011226770094659305,1.1840488810746372,8.862788569119799e-05,9.436163799680495e-05,1.1006180817642772
2014-09-19,7.686942885417954e-05,0.9422100313509725,0.00010442694342159244,1.1893188277286608,8.441717879083233e-05,9.440116212217599e-05,1.09818922878913
2014-09-22,7.562338268336147e-05,0.9393267308658545,0.00010924374955146117,1.182763621858557,8.537742067702055e-05,9.203937624581748e-05,1.1289817731970504
2014-09-23,7.716105522203933e-05,0.9354172595151163,0.00011471477287545451,1.1774655385948998,8.800637502176741e-05,9.050605146361313e-05,1.1405543219765397
2014-09-24,7.845740621167833e-05,0.9371909786938682,0.00011789696758483356,1.1839275587976636,9.013560747459411e-05,8.98077783300449e-05,1.148847659217894
2014-09-25,8.684570042440597e-05,0.9289501834215719,0.00013005082832487784,1.2081954827191494,9.87240918105768e-05,8.36987463836659e-05,1.1367758142098268
2014-09-26,7.784867175631449e-05,0.9291165032266243,0.00013052807447613618,1.2214485970187343,9.365861763367926e-05,8.50805688058764e-05,1.2030856213816183
2014-09-29,7.945972408695768e-05,0.9288299499676641,0.00012951066840649763,1.2229923292089029,9.422421098659138e-05,8.580279420419376e-05,1.1858109510105523
2014-09-30,7.034453028421699e-05,0.9287276827890956,0.00012537442172131456,1.2323130258075523,8.721838271487286e-05,8.627457270856325e-05,1.2398744061902112
2014-10-01,6.051441443903661e-05,0.9304141850113438,0.00013164737711914717,1.2229847790684898,8.30446857522162e-05,7.955194117901871e-05,1.3723124733509076
2014-10-02,5.727685640094654e-05,0.9301841914705143,0.00012855316373088996,1.2222472068408714,7.98178317487768e-05,7.945512410092371e-05,1.3935442125182302
2014-10-03,5.732458945014978e-05,0.9267812986272064,0.000116002853630759,1.2312677981024875,7.557568193665811e-05,7.923800212171272e-05,1.3183815647276413
2014-10-06,5.950629355094935e-05,0.9261558658873431,0.00011603638254005516,1.2292997326886383,7.69595682213756e-05,7.905505568347439e-05,1.293301323758011
2014-10-07,5.823383972398379e-05,0.923070976237977,0.0001403894212212495,1.1935074958639798,8.346223321569983e-05,7.730959203856454e-05,1.433225657303268
2014-10-08,6.403572465426801e-05,0.9230182037861712,0.0001486340569036383,1.2120877881386114,9.00493529341071e-05,7.159522599800213e-05,1.406236181760852
2014-10-09,6.579132724406009e-05,0.9227111722790986,0.00016554759909536465,1.2076990296644747,9.629673144466135e-05,6.742751272174664e-05,1.4636690803855976
2014-10-10,6.388921163395802e-05,0.9183443467642219,0.00016500042153596295,1.1850129056722445,9.428917771176295e-05,6.365124045406266e-05,1.4758231523027108
2014-10-13,7.100010076144222e-05,0.9181954962919724,0.0001544793051475077,1.170531369504816,9.61611823195457e-05,5.679345323331354e-05,1.354380927467185
2014-10-14,5.126108009219706e-05,0.913795663668108,0.00014602128150176464,1.0678142287336836,7.905895088610892e-05,5.967677245856534e-05,1.5422802395875237
2014-10-15,4.732231652345586e-05,0.9094606309493537,0.00013267332334755046,1.0696993454648056,7.206239733798373e-05,7.020071147932924e-05,1.5227994449989606
2014-10-16,5.30327919984953e-05,0.9071087457650977,0.0001188700812455594,1.0771030177805472,7.202244819259069e-05,7.075224391481768e-05,1.3580738535250827
2014-10-17,4.626798859027275e-05,0.9052457526619602,0.00012182352786691912,1.0573951896828748,6.796297662477649e-05,6.74117626750907e-05,1.468898447836672
2014-10-20,4.9165393824874467e-05,0.9067834454489077,0.00011239505996551565,1.0775940661441972,6.740730371101504e-05,6.728888471565749e-05,1.3710315013669505
2014-10-21,6.127847379397686e-05,0.9090523121680396,0.0001137808013007906,1.0722623350510505,7.590621563223229e-05,5.92265504813684e-05,1.2387093041421864
2014-10-22,6.0122674099070425e-05,0.9077085322342383,0.00011112591659389997,1.0482880733955746,7.419476098653514e-05,5.6131221312872625e-05,1.2340562374899804
2014-10-23,6.055871725038731e-05,0.9074304783008362,0.00011666627348209583,1.0065275441057997,7.627361998675048e-05,5.1643504011139065e-05,1.2594986064745726
2014-10-24,5.99990058104541e-05,0.9070011482674972,0.00011460072881544196,1.0060064375360769,7.520964759555061e-05,5.17548357241317e-05,1.253514897115949
2014-10-27,5.8561423507449295e-05,0.9070854254639983,0.000111427804298922,1.0075089513648057,7.327414977555221e-05,5.45122998417189e-05,1.251235803143197
2014-10-28,5.4522480778452264e-05,0.8998155885665454,0.00011080979312022102,0.9802371417573706,6.994076669252452e-05,5.0626986804572016e-05,1.2827876812268177
2014-10-29,5.3729820257279105e-05,0.8948411051183897,0.00010333920574164897,1.0197137824442044,6.667855490437027e-05,6.076494842856414e-05,1.2409971703811333
2014-10-30,5.3551839514494966e-05,0.8939014853725421,9.844752964573924e-05,1.034708612688276,6.490516631362938e-05,6.297222987604467e-05,1.2120062896450343
2014-10-31,5.56093263598845e-05,0.8928166085430008,9.609783333141891e-05,1.0186020774795248,6.526688350975491e-05,6.254659327731686e-05,1.173667939930975
2014-11-03,5.4562010343014535e-05,0.8939797789217089,9.216393956150513e-05,1.0306685620575493,6.339476445413012e-05,7.031944384856943e-05,1.161884689651037
2014-11-04,6.02491600622342e-05,0.8962861470916476,8.943646823141283e-05,1.041094254134321,6.579297171780469e-05,7.236312247960042e-05,1.0920147542280096
2014-11-05,6.0354415020847636e-05,0.8977803325104797,8.720202442288567e-05,1.0374755474459971,6.513102205432515e-05,7.276294759438198e-05,1.0791426282870535
2014-11-06,5.86925643313682e-05,0.8997213526292941,8.91560913075035e-05,1.027857150363437,6.508412641866106e-05,7.188757561305101e-05,1.108899008930794
2014-11-07,5.828791566618652e-05,0.9004095600726415,9.024240362715125e-05,1.02556694227215,6.530323371464153e-05,7.24981768819253e-05,1.1203563031595016
2014-11-10,5.7340540123530906e-05,0.9014167460996035,9.080678439673891e-05,1.0095790414759669,6.504526092106187e-05,7.285264689826752e-05,1.1343677750668617
2014-11-11,6.57571982494724e-05,0.9059995490076471,9.03242596388421e-05,0.9853118610865644,6.982353576414622e-05,7.510601869036911e-05,1.0618386674451485
2014-11-12,6.673646336542344e-05,0.9095576793923691,9.013915199171404e-05,0.9897331786651604,7.054537930791678e-05,7.555242251584193e-05,1.0570739855008073
2014-11-13,7.11343776232816e-05,0.9116515823687762,9.065198650386774e-05,0.9963258815740008,7.320779410300298e-05,7.663605512666628e-05,1.0291478824866076
2014-11-14,6.859476809423724e-05,0.9145838066463002,9.028333217442214e-05,1.001678708594014,7.197352834077574e-05,8.198050353263351e-05,1.049256821480855
2014-11-17,6.853595565786147e-05,0.9168684530007651,9.00110540509027e-05,1.0062662834586855,7.201354497351626e-05,8.307537665460818e-05,1.0507410932301764
2014-11-18,7.650833651469074e-05,0.9170187912767117,9.01647615870459e-05,1.0028133534968473,7.616422620985233e-05,8.216380597614759e-05,0.9955023162113539
2014-11-19,7.466095393809579e-05,0.917770451980906,8.983329428470532e-05,1.0015388790187802,7.51622031424026e-05,8.593926933008297e-05,1.006713672647719
2014-11-20,7.31046489834875e-05,0.9178232473349016,8.912071413049259e-05,0.9870824564949836,7.408339572221783e-05,8.808242421381212e-05,1.013388296809296
2014-11-21,7.04730363634149e-05,0.9172933344962979,8.93547118604447e-05,0.9864535952669762,7.279112958912468e-05,8.938213469951888e-05,1.0328933354560723
2014-11-24,6.987047932397521e-05,0.9180644420300138,8.576505283081956e-05,0.9970401821979872,7.106818233246075e-05,9.331510717772305e-05,1.0171417602981088
2014-11-25,8.166110492431963e-05,0.9200408480616733,8.611328451064003e-05,1.0053169887477966,7.715246615588113e-05,9.796104380889601e-05,0.9447884182730942
2014-11-26,7.228929035700332e-05,0.9207994280784595,8.830982574313885e-05,1.0143671465876236,7.35709790511937e-05,0.00010368019221657135,1.0177299941369007
2014-11-28,6.63644735069259e-05,0.9206189955508581,8.513031433247348e-05,1.0147794833888435,6.919741594429083e-05,0.00010392920058894973,1.042687635231059
2014-12-01,6.796408095783602e-05,0.920029205350727,9.050567878955629e-05,1.0025046657841443,7.215713031524504e-05,0.00010397913967462358,1.061695079199413
2014-12-02,6.956629167082881e-05,0.9200815974495453,9.251141259418365e-05,0.9992648437527046,7.381139737321951e-05,0.0001028551443474887,1.0610224521162854
2014-12-03,9.973973303376368e-05,0.9244719277225133,9.944498868770421e-05,0.9888404066011104,9.20702410294127e-05,0.00010179897812073128,0.9231049475362569
2014-12-04,7.195368455764464e-05,0.9263186287344394,8.98917774642656e-05,0.9770456774333768,7.449839235778623e-05,0.0001031661189346162,1.035365913723333
2014-12-05,6.914099334132158e-05,0.9286748664841098,8.851846069811329e-05,0.9767113500349196,7.265214247329649e-05,0.00010307405463088742,1.0507824513692152
2014-12-08,6.652863915801598e-05,0.9294331485481402,8.897373286836116e-05,0.970839840781051,7.150779452294183e-05,0.00010343599091089074,1.0748422848857553
2014-12-09,5.578278936298998e-05,0.9307795064387471,8.851986937911373e-05,0.9716107574035476,6.540595756435612e-05,0.00010381716133035143,1.1725114199425601
2014-12-10,7.622608908783083e-05,0.9364278235705371,8.612189328302686e-05,0.9585635435963094,7.587224113570272e-05,9.636183564652323e-05,0.9953579154281366
2014-12-11,6.0199482263474304e-05,0.9362297998552939,8.297060839334228e-05,0.957920844435646,6.616692863693455e-05,9.58903295881365e-05,1.0991278686973187
2014-12-12,5.635062229218622e-05,0.9354538518423531,7.982558649005208e-05,0.9458986008599528,6.273975014359054e-05,8.84479142551399e-05,1.1133816733784367
2014-12-15,5.5088696774690915e-05,0.9336284873543907,7.664310147676788e-05,0.9549978290345764,6.066551367730599e-05,8.841370625338064e-05,1.1012334150038778
2014-12-16,5.154869882225274e-05,0.9310647242404766,7.214749617334633e-05,0.9768060636586972,5.6780519047738575e-05,8.851712183868213e-05,1.1014927698471284
2014-12-17,8.951914955443635e-05,0.9400668334882911,7.578768506304921e-05,1.0252560811437743,7.743120632163806e-05,8.528639071845566e-05,0.8649680733902901
2014-12-18,9.913276275332198e-05,0.9421729204867964,9.509392158562383e-05,1.0275321497902046,9.147777683962215e-05,7.249724603966005e-05,0.9227804642875919
2014-12-19,7.377698274922788e-05,0.942904103459937,9.667783581515246e-05,1.0300641629831406,7.96326981084137e-05,7.266970059193765e-05,1.079370491188149
2014-12-22,6.996587850894997e-05,0.9414725611240192,9.030410706285177e-05,1.0247435758540135,7.483496576264346e-05,7.223442550861956e-05,1.069592312102115
2014-12-23,6.063494070426503e-05,0.940084523991841,9.027793966241194e-05,1.0294991635167474,6.955353400407496e-05,7.336269284083389e-05,1.1470866994545044
2014-12-24,5.292955813268682e-05,0.9403002167658066,7.699676501822591e-05,1.0323733596789864,6.0027728539046006e-05,7.40435319562803e-05,1.134105982682967
2014-12-26,5.0003308753932844e-05,0.9425291805804283,7.106786910365406e-05,1.0397607911077738,5.618635037496386e-05,7.484601221861671e-05,1.1236526496968005
2014-12-29,4.966432774890378e-05,0.9447181843907526,6.16093741457197e-05,1.0395511465663765,5.225741876600818e-05,7.481877569617655e-05,1.0522123450500473
2014-12-30,4.653062419950052e-05,0.9460641068410075,6.457886880076284e-05,1.0339937565420223,5.1860323541193255e-05,7.848905301699856e-05,1.114541754669819
2014-12-31,4.3755181092948726e-05,0.9476173969967413,7.106200554969699e-05,1.0419943305118056,5.2840448858516526e-05,7.704872493122926e-05,1.2076386736068594
2015-01-02,6.483180836307134e-05,0.9493004691763807,6.786949284054702e-05,1.048395277169434,6.297019892802679e-05,8.398436538415005e-05,0.9712855543899199
2015-01-05,8.284505496642122e-05,0.9520612229381099,9.039998045558357e-05,1.0218393022272847,8.239148687075914e-05,7.417694956580773e-05,0.994525103570202
2015-01-06,7.372029621424698e-05,0.9529625590692262,9.687393188650025e-05,1.0130480419018002,8.053280708804999e-05,7.459232038351935e-05,1.0924102482443152
2015-01-07,7.097584833724285e-05,0.9525101506779003,9.583824369539848e-05,1.0387109756604327,7.855870790744955e-05,7.427444818876937e-05,1.106837181208129
2015-01-08,6.58935484829367e-05,0.9539116352220218,0.00010916533636879846,1.04126163988885,8.090436854162887e-05,7.138052659457716e-05,1.227804093181888
2015-01-09,5.142752848602693e-05,0.9543827334038921,0.00010866113181002739,1.0353563639500565,7.13440094263525e-05,6.957895066221546e-05,1.3872727608470812
2015-01-12,5.214866604959718e-05,0.9536814150017262,0.00010669857922859976,1.0358179256346016,7.113842397940277e-05,7.093708229479346e-05,1.3641465711077816
2015-01-13,5.1084978694142575e-05,0.9544034892408134,0.00010135787436213381,1.0406432198677331,6.867637664298495e-05,7.164239872046378e-05,1.3443555894222075
2015-01-14,5.779000718727771e-05,0.9546832274876484,0.00010112073670367102,1.0387401574111748,7.29803227004215e-05,7.063946640781734e-05,1.262853670599437
2015-01-15,5.577655409897309e-05,0.9547658587575929,0.00010059159502463335,1.063106902921845,7.15160580105438e-05,6.995191760534721e-05,1.2821885318272197
2015-01-16,7.006830803083834e-05,0.9546775040019445,9.945726996876419e-05,1.086465342221709,7.969586179170304e-05,6.89897843235278e-05,1.1374024010488084
2015-01-20,6.698197984101967e-05,0.9533157350346568,9.885131333637698e-05,1.0884575834747965,7.757235447042387e-05,7.489089536009794e-05,1.1581078172747392
2015-01-21,5.396910834789416e-05,0.9525072971086777,9.849335173062982e-05,1.0836371359006332,6.944554512020022e-05,7.418637873974213e-05,1.2867647297884244
2015-01-22,5.806897077464812e-05,0.9529251038375274,0.0001035813845423732,1.0837297246092834,7.390463702437764e-05,6.901587733998274e-05,1.2727044416058961
2015-01-23,5.910063936486745e-05,0.9525420453703702,0.00010246814617441641,1.0839005703220217,7.41267029545295e-05,7.176808020551491e-05,1.2542453643673155
2015-01-26,6.288399592442454e-05,0.9525450269697776,9.784641794409554e-05,1.0852967221630203,7.471848285746186e-05,7.375185104008078e-05,1.1881955298651867
2015-01-27,6.964065036165525e-05,0.9504898870237556,9.949548117930127e-05,1.0953521889041362,7.911896327723994e-05,7.025467640635269e-05,1.1361031648378104
2015-01-28,7.988841611727443e-05,0.947089403452124,9.828207897850405e-05,1.1214978724459486,8.392088405687817e-05,6.758535503647053e-05,1.0504762534493632
2015-01-29,8.021798542057233e-05,0.9444529059635328,9.750132742524347e-05,1.1173720202197184,8.352595443055925e-05,6.642099950889104e-05,1.041237248637493
2015-01-30,7.830236811365751e-05,0.939652231988061,0.00010096995447223853,1.1065027250530473,8.355081262762118e-05,6.154901317596828e-05,1.0670279155075546
2015-02-02,6.708254753246161e-05,0.9447589733699635,0.00010356700141581906,1.098688851391775,7.87474501545965e-05,5.794986871645098e-05,1.1738887840610135
2015-02-03,8.067150173734702e-05,0.9490824460502847,0.00010754649154893302,1.0939766579634564,8.840200909569848e-05,5.333518443710866e-05,1.0958269920835328
2015-02-04,7.910110058857453e-05,0.9475113878083943,0.00010438546512283056,1.106837426842498,8.609852606186506e-05,5.409008489955062e-05,1.0884617966276597
2015-02-05,8.520627788871464e-05,0.9499510131068737,9.965322578560492e-05,1.1273927157867554,8.753519187891141e-05,5.3394551978031185e-05,1.027332657263101
2015-02-06,8.507292515013707e-05,0.9478433910473418,9.640762944796269e-05,1.1287026447434696,8.583965654278915e-05,5.326474978426676e-05,1.009012636997011
2015-02-09,6.296753465448077e-05,0.9437370284131366,8.742843955267655e-05,1.1300331320489032,7.002219229604371e-05,5.308541821126287e-05,1.112036427665045
2015-02-10,6.653518645016198e-05,0.942611529519936,8.541944056537489e-05,1.161534497777566,7.106189719787165e-05,5.189030957333187e-05,1.0680348397475432
2015-02-11,6.58212274519105e-05,0.9414077016770177,8.339133820929132e-05,1.151976424785826,6.974630537772707e-05,5.511480153155295e-05,1.0596324024598942
2015-02-12,6.625281595902424e-05,0.9402330739038406,8.136257654663202e-05,1.1641731312942818,6.903193411996524e-05,5.546611042259616e-05,1.0419471704064598
2015-02-13,6.59493776327874e-05,0.939455891346631,8.066885131699531e-05,1.1637829549124004,6.852273380415061e-05,5.504992079358821e-05,1.0390201737109925
2015-02-17,5.2818371217651516e-05,0.9390465817497201,7.199800074015801e-05,1.1611893900647352,5.790817216416687e-05,5.549306431678796e-05,1.096364216259936
2015-02-18,4.925751255554142e-05,0.9395600208308107,7.296681738837329e-05,1.157042922001068,5.632788818209257e-05,5.545034511619299e-05,1.1435390310986326
2015-02-19,5.2538640297651296e-05,0.9388649625915932,6.6101644560956e-05,1.1518393768116313,5.5328472285790286e-05,5.5305608188890315e-05,1.0531005745929765
2015-02-20,5.811623348480445e-05,0.9379829422879892,6.855231654699072e-05,1.1350506592217338,5.920450278382329e-05,5.405849869017042e-05,1.0187257369200189
2015-02-23,5.7842904366347e-05,0.9362070441980866,7.10618342826376e-05,1.1330384479296858,6.002264880051073e-05,5.4223673228551905e-05,1.0376838690595194
2015-02-24,5.363774172174018e-05,0.9344842547570428,7.007780547753736e-05,1.1305434397243328,5.729246093080686e-05,5.4314618859096654e-05,1.0681370820573783
2015-02-25,4.6420168910813084e-05,0.9370942381666175,5.922109070548601e-05,1.116100548319948,4.913317470358769e-05,5.606616399027228e-05,1.0584445480581317
2015-02-26,6.082008377129165e-05,0.9389137706700893,6.146924489208012e-05,1.1196515383358407,5.740875846193125e-05,5.929105702865625e-05,0.94391120337505
2015-02-27,6.477291200020017e-05,0.9385643708220449,6.186874879011612e-05,1.1177531612199694,5.9415046504177306e-05,5.910015999307555e-05,0.9172823124579252
2015-03-02,7.10002492943561e-05,0.9386971319398965,6.559685445920859e-05,1.1114163897412486,6.406147513782916e-05,6.1000026248415915e-05,0.9022711296722373
2015-03-03,6.22129036386534e-05,0.9395021012862615,7.047687824918821e-05,1.1021856854491858,6.22101603788489e-05,6.049584826799811e-05,0.9999559052922457
2015-03-04,6.357489191775788e-05,0.9391247789201985,7.364301928156758e-05,1.0996698911287015,6.425869593811247e-05,6.040461502944762e-05,1.0107558817597233
2015-03-05,6.337223751236057e-05,0.9392096480334561,7.483331109455923e-05,1.0881787892213894,6.467844150972897e-05,6.398171818144148e-05,1.0206116124133005
2015-03-06,6.737776824421294e-05,0.9371866256966135,7.880620788223912e-05,1.0906115386061426,6.82911786157756e-05,5.961998466002995e-05,1.013556554266564
2015-03-09,6.459093954914395e-05,0.9388778257906187,7.85200829215842e-05,1.078793194347493,6.6862907515083e-05,5.885858351833802e-05,1.035174716172234
2015-03-10,6.248974140729342e-05,0.9404353621073251,8.532501346292281e-05,1.0739283790731566,6.86707036505259e-05,5.177795361943301e-05,1.0989116309979012
2015-03-11,5.4252554100076106e-05,0.9415858318417263,6.991540308535199e-05,1.0730218593860736,5.799044511751877e-05,5.3802020777068675e-05,1.0688979731820114
2015-03-12,5.508043688697334e-05,0.9420768442756667,6.967738773582908e-05,1.074797146595816,5.8362104985300816e-05,5.041246484116735e-05,1.0595795582569825
2015-03-13,5.707193087433516e-05,0.9406672900816815,7.16849214277826e-05,1.0661174496025445,6.016739826246592e-05,4.9017357117357064e-05,1.0542380000239797
2015-03-16,5.2149496476829495e-05,0.93783686305838,6.939338403665751e-05,1.0487188139647865,5.6417182367731246e-05,4.441558877481429e-05,1.0818356106812637
2015-03-17,4.691748238540657e-05,0.9348023857256712,6.737365335718149e-05,1.0495087778544996,5.255719888292154e-05,4.419590463485265e-05,1.1202050112405257
2015-03-18,5.051902620859181e-05,0.9320785739391019,6.895442425915263e-05,1.05583723850606,5.501246159954104e-05,4.1420590718866136e-05,1.0889454078626921
2015-03-19,5.142834644805491e-05,0.930305234938011,7.008440015856999e-05,1.0539584030348452,5.5851832326012946e-05,4.094739801340592e-05,1.0860126016772864
2015-03-20,5.066833282542825e-05,0.9301882864981706,6.90996220312972e-05,1.0559399034205326,5.5039820584345434e-05,4.3522436600764874e-05,1.0862765264840788
2015-03-23,5.007282454924587e-05,0.9290624744215975,7.027347504696591e-05,1.0331909256211118,5.5111429877515266e-05,4.4507105111494296e-05,1.100625546364256
2015-03-24,4.2218867344400384e-05,0.9259486111396765,6.753973545438337e-05,1.0447938305810591,4.944471194456599e-05,4.421176811522144e-05,1.1711520240754159
2015-03-25,4.692159710753298e-05,0.9246847419261245,7.136898655159034e-05,1.0452770750757974,5.3509987485820265e-05,3.978387655129901e-05,1.1404127477414778
2015-03-26,4.732340893496746e-05,0.9250123118067082,6.789807643072084e-05,1.0480482935143909,5.2434153278943235e-05,3.972146305499036e-05,1.107996115643297
2015-03-27,4.354358066573599e-05,0.9252342874334519,6.104553263209814e-05,1.042955629794266,4.770245513047196e-05,3.952663539515923e-05,1.0955106217989221
2015-03-30,4.5502666776921666e-05,0.9258107717823645,6.342355616978112e-05,1.0339706369085673,4.973543825872333e-05,3.6115177261042706e-05,1.0930224925618748
2015-03-31,3.983451498744685e-05,0.9244768961496844,6.338864347733455e-05,1.0427555352066633,4.645490303101709e-05,3.629728636012646e-05,1.166197280063697
2015-04-01,4.176214734580363e-05,0.9242902743192832,6.292961560796171e-05,1.031947120480602,4.738352144139368e-05,3.565971151226575e-05,1.1346045271341847
2015-04-02,4.894523588776545e-05,0.9219793267693299,6.346760811286435e-05,1.041172916651945,5.1386905072823686e-05,3.672864981556721e-05,1.0498857374118522
2015-04-06,4.8199312485919956e-05,0.9224734476397992,6.354499444669833e-05,1.037802946842895,5.105225962108214e-05,3.558670252475729e-05,1.0591906188702502
2015-04-07,4.533264144371158e-05,0.9235091964600898,5.941763927619797e-05,1.0230360398364546,4.792966942516885e-05,3.806720311568172e-05,1.057288256292807
2015-04-08,4.177649686660928e-05,0.9220471593157746,5.370895369217183e-05,1.0272132928592232,4.367596306340294e-05,3.820520402234633e-05,1.0454673402333994
2015-04-09,4.664355209638432e-05,0.9221900725546394,4.8242128821260195e-05,1.0154731468120497,4.374510697158716e-05,3.881807555355965e-05,0.9378596827529816
2015-04-10,4.853778747139849e-05,0.9235088832270317,5.0754686379340824e-05,0.9965568263789254,4.5837311755311957e-05,3.784610773886208e-05,0.9443634360614845
2015-04-13,4.467938122611643e-05,0.923716793822764,5.203791855841238e-05,0.9712285507092148,4.454022154911182e-05,3.707773608644144e-05,0.996885371435644
2015-04-14,4.646938254229903e-05,0.9240642304391828,5.2895308278422525e-05,0.9728123791452062,4.581357542523679e-05,3.7116727506636254e-05,0.9858873287919139
2015-04-15,4.691423215315267e-05,0.9228349670651366,5.2431410888260475e-05,0.9800775406757486,4.5769073431977447e-05,3.928407424855253e-05,0.975590376979062
2015-04-16,4.176974619173272e-05,0.9191219085458646,5.3289212503987244e-05,0.9815012654795812,4.3363436039945515e-05,4.1328249346755884e-05,1.0381541664365734
2015-04-17,4.332386275975345e-05,0.9200108121919032,5.7323193584776633e-05,0.9824939524261338,4.5848138343762836e-05,3.879123604606363e-05,1.0582652474459033
