Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_WMT,Predicted_Covariance,Future_Cov_45_WMT,Beta_Predicted
2014-07-18,4.82618636397603e-05,0.4725692689268127,4.329182773755413e-05,0.5694458476976256,2.1600832094341485e-05,1.6920478720364105e-05,0.4475755900264437
2014-07-21,3.56854935741795e-05,0.44549516002558975,4.227887367967181e-05,0.5904500569913816,1.730416105770742e-05,1.7952071060592703e-05,0.4849074322521903
2014-07-22,3.6878426197529086e-05,0.4463613559141747,4.487963741379518e-05,0.6863570608065402,1.8159230759468934e-05,2.1509250453353247e-05,0.49240796400052533
2014-07-23,3.8554343811198455e-05,0.44951599064626896,4.71471029338784e-05,0.6954032113737006,1.9165021433131288e-05,2.5866001536394234e-05,0.4970911066981935
2014-07-24,3.79220014302475e-05,0.44190444892117914,4.8865626126237155e-05,0.6933249447143787,1.902285655077279e-05,2.6818051298149532e-05,0.5016311332027876
2014-07-25,3.58816002468109e-05,0.4441461013001095,5.105403878466214e-05,0.6927360423353122,1.9009767618869863e-05,2.650549216112777e-05,0.5297915223432494
2014-07-28,3.90148494586092e-05,0.4873994865640451,5.15641390994889e-05,0.6834372827485194,2.1861196138468236e-05,2.6249974750634716e-05,0.5603301420311962
2014-07-29,3.5953585678647994e-05,0.5139925743200436,5.239843486229343e-05,0.6493834209593782,2.230935975568646e-05,2.7363190374267124e-05,0.6205044457898249
2014-07-30,3.539196672747045e-05,0.534052907298817,5.3610148371320137e-05,0.6518540598482038,2.3262700897060258e-05,2.74673232291476e-05,0.6572876007764856
2014-07-31,4.5379445989039353e-05,0.5802979892310032,5.6751979814933486e-05,0.6460252817203869,2.9449041822940333e-05,2.309719208487776e-05,0.6489511094968691
2014-08-01,4.584672797284814e-05,0.5869768673910285,5.72875816051396e-05,0.6470274920339043,3.008190972449656e-05,2.2992567453854704e-05,0.6561408208304855
2014-08-11,3.847004227028839e-05,0.5960355953676907,5.891224883307001e-05,0.5171210465345838,2.837502997734902e-05,3.0380729910584807e-05,0.7375876994880233
2014-08-12,3.841634430365733e-05,0.5948010779346993,5.962336229652276e-05,0.5943727648593181,2.8466757127210036e-05,3.5403766754267615e-05,0.7410064034775931
2014-08-13,3.776559449586869e-05,0.5923479965243301,5.987470987965603e-05,0.6155831355369019,2.8167402373315795e-05,3.584603274126703e-05,0.7458482449256061
2014-08-14,3.862814115860239e-05,0.5943013923825233,6.0358474439750935e-05,0.5940138140521346,2.869642395401402e-05,3.632660261025823e-05,0.7428890724042361
2014-08-15,3.923523389055349e-05,0.5888169710607443,6.094799945133264e-05,0.6236588876059862,2.879374600250608e-05,3.9667636436611045e-05,0.7338747127856076
2014-08-18,5.8802594173761744e-05,0.5815595866363601,6.451410611112221e-05,0.6094744862776867,3.581952351028289e-05,4.3287318582019774e-05,0.6091486951143031
2014-08-19,5.790352204668287e-05,0.5664070462707953,6.752962739668774e-05,0.5990533812938375,3.541834913628316e-05,4.2699996568250644e-05,0.6116786662429315
2014-08-20,5.609710643686182e-05,0.5615649447141046,6.978295259222247e-05,0.5827809053390226,3.5135399026612406e-05,4.3344447517375056e-05,0.6263317532457374
2014-08-21,5.441563613273725e-05,0.5547737028310891,7.125665271956637e-05,0.569195445893986,3.454541630119027e-05,4.303340980209999e-05,0.6348435625547569
2014-08-22,5.0059045313325706e-05,0.5577048109061752,7.27258938886739e-05,0.5692659968127767,3.3650398079670726e-05,4.303352606460113e-05,0.6722141397033994
2014-08-25,6.652021183637015e-05,0.5564338922245589,7.37408307291564e-05,0.5411154260508837,3.89712557080606e-05,4.223271197411554e-05,0.585855856922466
2014-08-26,6.338834696697776e-05,0.5570251371161545,7.462892370637505e-05,0.541488957221236,3.831184761040158e-05,4.227295659192251e-05,0.6043989067952851
2014-08-27,6.228211919321129e-05,0.5621501780791438,7.581003040898239e-05,0.536139287384794,3.8627569150022896e-05,4.2379423392453776e-05,0.6202031923511246
2014-08-28,6.139493236265438e-05,0.5719290674073444,7.621906217279358e-05,0.509318246227216,3.912372813988578e-05,4.174257722943594e-05,0.6372468644282465
2014-08-29,6.15753093611576e-05,0.5797269825602162,7.617468433370282e-05,0.5144162326174411,3.9703806651583944e-05,4.2076977291709115e-05,0.6448007661432806
2014-09-02,7.761239871585492e-05,0.5603667975887816,7.757647955081677e-05,0.5008862904484768,4.3481346203171314e-05,4.11106444248252e-05,0.5602371131751762
2014-09-03,7.595624179294328e-05,0.5482405621191283,7.893309419833113e-05,0.505090301149249,4.245046599847393e-05,4.18873744555038e-05,0.5588805474893545
2014-09-04,7.498131031863036e-05,0.5625912990504118,7.982590344056283e-05,0.507753166406846,4.352526712289629e-05,4.223514653807616e-05,0.580481548507718
2014-09-05,7.387822741090312e-05,0.5522569272105252,8.154259684475873e-05,0.4984728604168528,4.286389915633558e-05,4.12681354801301e-05,0.5801966378799396
2014-09-08,7.348698808482049e-05,0.5477969661256848,8.34996434483548e-05,0.4940552390507111,4.2910853928969704e-05,4.08982870664042e-05,0.5839245157175437
2014-09-09,8.133593066383054e-05,0.5433171795061991,8.429516276521482e-05,0.5033096193554144,4.4987927278434716e-05,4.113753360801262e-05,0.5531125901094595
2014-09-10,8.008754908927675e-05,0.5539303108567204,8.424436922678607e-05,0.5071437002623953,4.549965181810148e-05,4.1354488073485616e-05,0.5681239135858837
2014-09-11,7.945435898388616e-05,0.547406333815479,8.429187965000434e-05,0.5172302822307776,4.479830182667942e-05,4.217662182919941e-05,0.5638243439326569
2014-09-12,7.986652544186676e-05,0.5571791457437967,8.520951186404205e-05,0.5119283528079633,4.596436740126492e-05,4.127533895623707e-05,0.5755147998108602
2014-09-15,7.976789477234261e-05,0.5548458252713527,8.595548072968071e-05,0.51168283666586,4.594340455244956e-05,4.123510490565021e-05,0.5759636089628782
2014-09-16,8.12776222335961e-05,0.5283929407137408,9.400090337621802e-05,0.5064899942336321,4.6185804770969414e-05,4.057289802899168e-05,0.5682474893055929
2014-09-17,8.038458733415224e-05,0.51808677055913,9.993351421583398e-05,0.4994803845681787,4.6434895858496174e-05,4.0055134892127384e-05,0.5776591931170842
2014-09-18,8.052555846541116e-05,0.5379869336642635,0.0001048364310845759,0.503580488336092,4.943046712122012e-05,4.013236320066175e-05,0.6138481752033104
2014-09-19,7.686942885417954e-05,0.559696491867356,0.00010974487000057662,0.513922990828747,5.1406913114395967e-05,4.079219671329927e-05,0.6687562777643934
2014-09-22,7.562338268336147e-05,0.5767218943815348,0.00011304117899907758,0.5050430448081589,5.332278549530803e-05,3.930104541800844e-05,0.7051097637165075
2014-09-23,7.716105522203933e-05,0.5276886591885817,0.0001175492288267308,0.4916529941973067,5.025586262673145e-05,3.779097539292823e-05,0.6513112409118141
2014-09-24,7.845740621167833e-05,0.5434123916118522,0.0001264997404846774,0.4622717537887144,5.413664377562541e-05,3.5065996127887225e-05,0.6900131726196068
2014-09-25,8.684570042440597e-05,0.5412816210341227,0.00012795226972433463,0.3920092443450684,5.7058643056590184e-05,2.715676626157142e-05,0.6570117205313618
2014-09-26,7.784867175631449e-05,0.5452698395007002,0.00012587069328454163,0.4326748054999714,5.397583777910907e-05,3.0138164348265972e-05,0.6933430790966701
2014-09-29,7.945972408695768e-05,0.5528837361492495,0.00012430036375397156,0.4211048611601518,5.4946943712279545e-05,2.9543908720901134e-05,0.6915068526055755
2014-09-30,7.034453028421699e-05,0.4743314664689088,0.00012530296971908928,0.4075088734747255,4.453257265367501e-05,2.8529807928420296e-05,0.63306375739162
2014-10-01,6.051441443903661e-05,0.42351872537011664,0.00012381628053078015,0.40605661022356,3.665986921762524e-05,2.6412913819303865e-05,0.6058039156035642
2014-10-02,5.727685640094654e-05,0.39153650340324386,0.0001205995107574682,0.4054033964517906,3.2541278973356764e-05,2.6354224411990613e-05,0.5681401008736051
2014-10-03,5.732458945014978e-05,0.3719489771907587,0.00011962652005779191,0.3702321012796709,3.080119597341988e-05,2.3826215606333014e-05,0.5373121075765401
2014-10-06,5.950629355094935e-05,0.36011104090817275,0.00011850888781013269,0.3755630939285468,3.0240805036271063e-05,2.4152092865295754e-05,0.5081950703311551
2014-10-07,5.823383972398379e-05,0.3363108753379043,0.00012091768073574315,0.4116512234708651,2.8221073451893073e-05,2.666475766511279e-05,0.484616394619607
2014-10-08,6.403572465426801e-05,0.34503749251341614,0.00012634392476729313,0.3986772941912617,3.1035206195958965e-05,2.3548946913927052e-05,0.48465456373796895
2014-10-09,6.579132724406009e-05,0.365162210771409,0.00012790428681145246,0.379598335399485,3.349752360410687e-05,2.1193501825047976e-05,0.509148013990418
2014-10-10,6.388921163395802e-05,0.36182979971386253,0.00012998251848922942,0.4153330145434784,3.2973160007523294e-05,2.2309007311798552e-05,0.5160990277425429
2014-10-13,7.100010076144222e-05,0.3604122195030558,0.00012193098185081992,0.4265781750963221,3.3534051347958344e-05,2.0697307452712075e-05,0.47230991207507644
2014-10-14,5.126108009219706e-05,0.34682720720501686,0.00012205409014197663,0.4696252553757244,2.7433625387822078e-05,2.6245875688590922e-05,0.5351745483801855
2014-10-15,4.732231652345586e-05,0.3312012770762404,0.00014827140154252674,0.4211137619751329,2.7743017583220458e-05,2.7636256701219035e-05,0.5862565407056797
2014-10-16,5.30327919984953e-05,0.32502963265690643,0.00015159614812630947,0.4121381522121717,2.9143337531006195e-05,2.7072339962433477e-05,0.5495342868584607
2014-10-17,4.626798859027275e-05,0.312880821839375,0.00014965350803043052,0.4322264786978809,2.6035307078130875e-05,2.755559046245559e-05,0.5627066979005105
2014-10-20,4.9165393824874467e-05,0.3157361529188116,0.00014744283010069466,0.411763534362513,2.6882267809348467e-05,2.5712009618771766e-05,0.5467721443481615
2014-10-21,6.127847379397686e-05,0.3592736291022724,0.00013862210418775738,0.4057926622751449,3.311277319354813e-05,2.2414010836316174e-05,0.540365501022038
2014-10-22,6.0122674099070425e-05,0.3830280916307936,0.00013034230412302354,0.4100206924716312,3.390724216307566e-05,2.1954806904778963e-05,0.5639676323645078
2014-10-23,6.055871725038731e-05,0.4009216736524039,0.00012455250536094346,0.4287408225305008,3.481962601705991e-05,2.199808491854423e-05,0.5749729782599915
2014-10-24,5.99990058104541e-05,0.4143138823893318,0.0001185793528971372,0.4340632811080018,3.494669023906953e-05,2.233074557916715e-05,0.5824544884872157
2014-10-27,5.8561423507449295e-05,0.42263368779992405,0.0001122252914615279,0.4745080117722358,3.426220386358018e-05,2.5673740148895474e-05,0.5850643958342623
2014-10-28,5.4522480778452264e-05,0.3972451862759699,0.00011017987070638285,0.525010911788277,3.0789141281117725e-05,2.711560230793687e-05,0.5647054360242142
2014-10-29,5.3729820257279105e-05,0.383134413867972,0.00010812686038852661,0.4928146678614634,2.9202877936930253e-05,2.936692471260237e-05,0.5435134120511776
2014-10-30,5.3551839514494966e-05,0.35683401660116565,0.00010600726702898148,0.4684587122917662,2.688569479989381e-05,2.8510335524539118e-05,0.5020498836947817
2014-10-31,5.56093263598845e-05,0.335361737897102,0.00010452740191589105,0.5924892241599046,2.5568332570140856e-05,3.63814126674679e-05,0.45978497212268626
2014-11-03,5.4562010343014535e-05,0.328636085796919,0.00010245392171449213,0.6335760701315358,2.4571107078734557e-05,4.3227006748386976e-05,0.45033360985534776
2014-11-04,6.02491600622342e-05,0.343257248303064,0.00010768020724949796,0.6777311263444853,2.7647964071310676e-05,4.710691688975189e-05,0.4588937678591999
2014-11-05,6.0354415020847636e-05,0.3426964259514936,0.00010949861518829133,0.6558444012145189,2.78591852337123e-05,4.599739426448994e-05,0.46159316139654694
2014-11-06,5.86925643313682e-05,0.3524691275840492,0.00010817288496976694,0.6699710981217976,2.808483211787226e-05,4.685728747205781e-05,0.4785074981442298
2014-11-07,5.828791566618652e-05,0.35260244094015275,0.00010719487249453237,0.722045663589336,2.787157963287891e-05,5.1042006209513606e-05,0.4781708063211382
2014-11-10,5.7340540123530906e-05,0.3524795904921238,0.00010247118824927903,0.6815566571733651,2.701878099840164e-05,4.9182089213761566e-05,0.4711985785308972
2014-11-11,6.57571982494724e-05,0.37858978826348383,0.0001055789733821676,0.6117960410009534,3.1544907863174396e-05,4.663453948421991e-05,0.47971794271857526
2014-11-12,6.673646336542344e-05,0.3973339887450071,0.00010489068585906428,0.6089208521705607,3.324342589939712e-05,4.648267481943347e-05,0.49812987118254665
2014-11-13,7.11343776232816e-05,0.40969712123783525,0.0001425765296955768,0.5840758982309046,4.125976027300485e-05,4.492633741910513e-05,0.5800256029723232
2014-11-14,6.859476809423724e-05,0.41344435830694287,0.00013747907174433788,0.6217541163061558,4.014956661502007e-05,5.088629227211173e-05,0.5853152905169324
2014-11-17,6.853595565786147e-05,0.41352731769778106,0.00013254947400317165,0.6139210973447647,3.941417542345612e-05,5.0684125302128256e-05,0.5750875587146655
2014-11-18,7.650833651469074e-05,0.4187335873874075,0.00012779939501729378,0.6164890302647691,4.140536109998282e-05,5.051097982737156e-05,0.5411875749256733
2014-11-19,7.466095393809579e-05,0.4218950075042345,0.00012548795219186773,0.6405771347446926,4.0836843860400766e-05,5.49661446627524e-05,0.5469638640601905
2014-11-20,7.31046489834875e-05,0.4229037811347958,0.00012363266350627584,0.6468436503670544,4.0205056711719094e-05,5.772117256946849e-05,0.5499657993132613
2014-11-21,7.04730363634149e-05,0.4227871348067864,0.00011930783561189412,0.6603782051162398,3.876749494190361e-05,5.9836584270699e-05,0.5501039396399445
2014-11-24,6.987047932397521e-05,0.4196981581411825,0.00011787474626576903,0.7254214271328461,3.808853862589081e-05,6.789373129645481e-05,0.5451306330572314
2014-11-25,8.166110492431963e-05,0.44251701516174813,0.00012014069820709664,0.7225691986809774,4.3831130891813096e-05,7.040926764314702e-05,0.5367442790840768
2014-11-26,7.228929035700332e-05,0.45034869314897297,0.00011294580377721946,0.7063170488312948,4.069311518629373e-05,7.21938675114063e-05,0.5629203853756107
2014-11-28,6.63644735069259e-05,0.44895384365355906,0.00012382706821058938,0.7126602344431643,4.069839813313089e-05,7.298749104570823e-05,0.6132557976050776
2014-12-01,6.796408095783602e-05,0.4591985078894398,0.00012899901816900515,0.6970834894921704,4.299652874063706e-05,7.230105154880847e-05,0.6326360650313438
2014-12-02,6.956629167082881e-05,0.456712603928678,0.00012537680949560728,0.6996134615980396,4.265314221016356e-05,7.201178349262616e-05,0.613129450855137
2014-12-03,9.973973303376368e-05,0.4910430308746678,0.0001330033826390209,0.7308197552934956,5.655682170143418e-05,7.523631091799808e-05,0.5670440453483938
2014-12-04,7.195368455764464e-05,0.5145911601556774,0.0001315048083478633,0.7480945066007418,5.005640510974255e-05,7.899119624073853e-05,0.6956753558553432
2014-12-05,6.914099334132158e-05,0.5301252380251247,0.00013298136515936385,0.7498753995467299,5.0832524814620145e-05,7.913566059867618e-05,0.7352009619485822
2014-12-08,6.652863915801598e-05,0.5289146972454429,0.00012663741901139272,0.7322944431757822,4.8547959447923245e-05,7.802069732479029e-05,0.7297302344124943
2014-12-09,5.578278936298998e-05,0.5270419677021745,0.00012454442600595846,0.7272477048654928,4.392962137156697e-05,7.770683036168801e-05,0.78751209599269
2014-12-10,7.622608908783083e-05,0.5458917360730755,0.00012579025384519194,0.744324567082507,5.345420017335011e-05,7.482496291459242e-05,0.70125859548898
2014-12-11,6.0199482263474304e-05,0.5563984744639705,0.0001247844026650454,0.7376689620554139,4.822391452608898e-05,7.384255213707723e-05,0.8010685925009785
2014-12-12,5.635062229218622e-05,0.5572746720973407,0.0001236645989834987,0.799729054305868,4.6520177160942785e-05,7.47800734225446e-05,0.825548596779089
2014-12-15,5.5088696774690915e-05,0.5637391401315055,0.00012313045442193118,0.8218283588305708,4.6429304606363975e-05,7.608487569212394e-05,0.8428100014102117
2014-12-16,5.154869882225274e-05,0.5670212981519398,0.00012270276504693819,0.8100382507380687,4.509572779739623e-05,7.34048008117483e-05,0.8748179649091188
2014-12-17,8.951914955443635e-05,0.5701092837632374,0.0001297809541018742,0.8081040267299114,6.144995487926131e-05,6.722249887848231e-05,0.686444801867714
2014-12-18,9.913276275332198e-05,0.5403326480904285,0.00010760309838274339,0.8039187858602657,5.5806168064818654e-05,5.6720267123822904e-05,0.5629437384256555
2014-12-19,7.377698274922788e-05,0.5382991460228542,0.00010306287487297727,0.7972845864969033,4.6939154458540385e-05,5.624740115169415e-05,0.6362303351180573
2014-12-22,6.996587850894997e-05,0.543684513428707,0.00010754692891021907,0.7756551377936137,4.7161663468539004e-05,5.4676120535458537e-05,0.6740666232398715
2014-12-23,6.063494070426503e-05,0.5359296021857628,0.00010707404844695046,0.7680163093286523,4.318285345477231e-05,5.4729276715057976e-05,0.7121777139255098
2014-12-24,5.292955813268682e-05,0.5298196220867489,0.00011111959557144605,0.7719064821116642,4.063240220736021e-05,5.5362414905075645e-05,0.767669401386284
2014-12-26,5.0003308753932844e-05,0.5253995544511035,0.000107790874667244,0.7751837146955162,3.857270266927857e-05,5.58007286656373e-05,0.7714030057309911
2014-12-29,4.966432774890378e-05,0.5261541320144068,0.00010867421607564025,0.7797765523235413,3.865436329252753e-05,5.612222847729571e-05,0.7783124235157041
2014-12-30,4.653062419950052e-05,0.5252410214201028,0.00010897825402741012,0.7899987940652319,3.7402273302152236e-05,5.996772885565375e-05,0.8038205793627357
2014-12-31,4.3755181092948726e-05,0.534541733838549,0.00010996379264150571,0.7866143868712414,3.707841969048331e-05,5.8165033864647424e-05,0.8474063816972432
2015-01-02,6.483180836307134e-05,0.5542941121757093,0.00011628648820130995,0.768007927159024,4.812812703115564e-05,6.152322485331361e-05,0.7423536107712486
2015-01-05,8.284505496642122e-05,0.5514924234235254,0.0001204796895639281,0.84971896124883,5.509723001515634e-05,6.168245867650677e-05,0.6650635941697228
2015-01-06,7.372029621424698e-05,0.5558963149994651,0.00012486353699969958,0.9254554608012252,5.333412168173355e-05,6.814274089427062e-05,0.7234659167230305
2015-01-07,7.097584833724285e-05,0.5918056000972443,0.00013994165237810245,0.846203784509154,5.8980420607424765e-05,6.0508958336272166e-05,0.8309928234626852
2015-01-08,6.58935484829367e-05,0.6041154878548542,0.00014836462287460078,0.8328951379001633,5.9731936719452995e-05,5.7096594423398636e-05,0.9064914258627419
2015-01-09,5.142752848602693e-05,0.6171491601871153,0.00015236545551067422,0.8264077841026225,5.463000323536881e-05,5.55370000504685e-05,1.0622716051814936
2015-01-12,5.214866604959718e-05,0.6174480049828901,0.00015242311171792454,0.8399525414817535,5.5048742841870493e-05,5.752341322178569e-05,1.0556117157343035
2015-01-13,5.1084978694142575e-05,0.6282837571555636,0.0001550393192553397,0.8468233051154813,5.591436110381185e-05,5.829899403810588e-05,1.0945362518125707
2015-01-14,5.779000718727771e-05,0.6548389510203859,0.00018242389908526902,0.8146441405515826,6.723598093630448e-05,5.539982929343871e-05,1.1634534101789533
2015-01-15,5.577655409897309e-05,0.6517391861884815,0.00018135844904282336,0.8750303692944573,6.554937731208467e-05,5.7576573086707103e-05,1.1752138218465438
2015-01-16,7.006830803083834e-05,0.6362021145331145,0.00017507410942289116,0.9375394989413636,7.046393403817141e-05,5.9533098123947316e-05,1.0056462902908823
2015-01-20,6.698197984101967e-05,0.63565120968592,0.00016852704316162173,0.9657975651067824,6.753558536253462e-05,6.645132110389143e-05,1.008264991910196
2015-01-21,5.396910834789416e-05,0.6147062898772839,0.00011468672985220987,0.9619817638747375,4.8361177130890515e-05,6.585778680999407e-05,0.8960899783473547
2015-01-22,5.806897077464812e-05,0.6203180491412086,0.0001236028860770573,0.922826769371078,5.255339630118092e-05,5.876898794478382e-05,0.905016837738147
2015-01-23,5.910063936486745e-05,0.6212328034808648,0.00012259471673889123,0.9615647216637024,5.287937908078212e-05,6.366788242084951e-05,0.8947344673265315
2015-01-26,6.288399592442454e-05,0.6282337445418846,0.00012684027667678153,0.940211339118931,5.610737051710172e-05,6.3892505351618e-05,0.8922360879313851
2015-01-27,6.964065036165525e-05,0.6414019729102363,0.0001269214242596926,0.967582625528996,6.03016463057951e-05,6.205967810312928e-05,0.8658972308937211
2015-01-28,7.988841611727443e-05,0.6419322945217254,0.00012470660046054523,0.9995150323801688,6.407311679312951e-05,6.02342456347003e-05,0.8020326338560974
2015-01-29,8.021798542057233e-05,0.6476014044775689,0.00012417954150142977,0.985485401812498,6.4635138455311e-05,5.858113878396194e-05,0.8057437258793958
2015-01-30,7.830236811365751e-05,0.6432970334945758,0.00014405416056304782,0.8939048183377567,6.832220908244285e-05,4.97232932158341e-05,0.8725433307875406
2015-02-02,6.708254753246161e-05,0.6502466886632368,0.00014080857531590312,0.9027369897838556,6.319714732420805e-05,4.761447244794556e-05,0.9420803122246751
2015-02-03,8.067150173734702e-05,0.6384799032307121,0.00013721063622126637,0.930244907115216,6.717399719875841e-05,4.535268950347979e-05,0.8326855922115565
2015-02-04,7.910110058857453e-05,0.6196733309089691,0.00011395916292103311,0.9399561874556152,5.883404305966956e-05,4.593475857278454e-05,0.7437828629677452
2015-02-05,8.520627788871464e-05,0.614750631368394,0.00010954075479029027,0.9353303613357488,5.9391274504503825e-05,4.4298268824737395e-05,0.6970293266661992
2015-02-06,8.507292515013707e-05,0.6046343837188279,0.00010928536893842268,0.9425089512708928,5.8300131568731544e-05,4.447805956039544e-05,0.6852959559794519
2015-02-09,6.296753465448077e-05,0.6009736413796171,0.00010990247071075552,0.905002967122425,4.999395525729744e-05,4.251420567202337e-05,0.7939639932169373
2015-02-10,6.653518645016198e-05,0.5951819790399883,0.00011614819375721723,0.8617771270863973,5.232168146056116e-05,3.849897010660573e-05,0.7863761154370942
2015-02-11,6.58212274519105e-05,0.5882804826058018,0.00011773003046440114,0.890769170905761,5.178584375450981e-05,4.261768297387222e-05,0.786765087180195
2015-02-12,6.625281595902424e-05,0.601179895521311,0.00011817963533409323,0.9318935601933386,5.319587322456622e-05,4.439933350319191e-05,0.8029224487222788
2015-02-13,6.59493776327874e-05,0.6039807830192269,0.00011656117564031407,0.935914606889467,5.295481206444558e-05,4.4271163073277345e-05,0.8029615132883159
2015-02-17,5.2818371217651516e-05,0.6144923048301235,0.0001141457554963837,0.9402432913963206,4.771323184592901e-05,4.49340838706558e-05,0.9033453843041567
2015-02-18,4.925751255554142e-05,0.616049055045882,0.00011171095091934069,0.9508202600026134,4.569823308280852e-05,4.556729102964482e-05,0.9277413883066151
2015-02-19,5.2538640297651296e-05,0.6414332876438746,0.0001358677030841484,0.9464298008316562,5.4193727775144986e-05,4.5442860173762916e-05,1.0315022898978161
2015-02-20,5.811623348480445e-05,0.6487277617905929,0.0001367809736804157,0.9341651455947056,5.783943727789145e-05,4.449102327658239e-05,0.9952371963853202
2015-02-23,5.7842904366347e-05,0.6507861543447823,0.00013245817683899376,0.9269610804880852,5.696429631055301e-05,4.4361455532081516e-05,0.9848104436418106
2015-02-24,5.363774172174018e-05,0.6599344113765847,0.00012025680885860211,0.9483066461506572,5.300182875647932e-05,4.555942941898854e-05,0.9881443001728181
2015-02-25,4.6420168910813084e-05,0.6690898369784227,0.00010733484365790515,0.8869300653804095,4.7228935332012955e-05,4.455402030612216e-05,1.0174227375767149
2015-02-26,6.082008377129165e-05,0.6657597417654518,0.00010077198177262706,0.8831745975399942,5.212078363634762e-05,4.6768439676182225e-05,0.8569666531921108
2015-02-27,6.477291200020017e-05,0.6424811643877472,9.49538203829831e-05,0.8994382522571687,5.038640028034979e-05,4.7556961998902274e-05,0.7778930840749305
2015-03-02,7.10002492943561e-05,0.6209452469484174,9.336082891563614e-05,0.9178227443533415,5.055517212934174e-05,5.037464987355597e-05,0.7120421777640213
2015-03-03,6.22129036386534e-05,0.615700286866106,9.464714794922743e-05,0.9164157065747508,4.7245816354931916e-05,5.029946066915452e-05,0.759421496050824
2015-03-04,6.357489191775788e-05,0.6103364775544979,9.549938826869793e-05,0.9133295140050404,4.755677950762664e-05,5.016898083103936e-05,0.7480434189199616
2015-03-05,6.337223751236057e-05,0.6025575196675049,9.837655533631321e-05,0.8866128313561563,4.757664760426359e-05,5.2130231606948224e-05,0.7507490578186371
2015-03-06,6.737776824421294e-05,0.5795553894960022,9.998698812832886e-05,0.8996271762984223,4.756910747464171e-05,4.917952593753714e-05,0.7060059825998676
2015-03-09,6.459093954914395e-05,0.5637665143654672,9.763176474333067e-05,0.8775809706511948,4.476933541788579e-05,4.788051419477109e-05,0.6931209815243993
2015-03-10,6.248974140729342e-05,0.5625067459270844,9.875857720544375e-05,0.9249499963964202,4.418954309665894e-05,4.459516942372023e-05,0.7071487591641947
2015-03-11,5.4252554100076106e-05,0.5842793478055168,0.0001028741314641928,0.902220441252692,4.364994702602898e-05,4.523792549160764e-05,0.8045694391735144
2015-03-12,5.508043688697334e-05,0.5803131029501486,0.00010558110225014159,0.8760156197732611,4.4254166006676464e-05,4.1088782913135544e-05,0.8034461690543104
2015-03-13,5.707193087433516e-05,0.5582640875352097,9.140016241371491e-05,0.9068763740443546,4.03203652703609e-05,4.1695859217385764e-05,0.7064832861383473
2015-03-16,5.2149496476829495e-05,0.5521790965868549,8.792452702327481e-05,0.8838931580516185,3.73903940400144e-05,3.7434853371678783e-05,0.7169847566337922
2015-03-17,4.691748238540657e-05,0.540513726393414,8.785976860936314e-05,0.8806539442854578,3.47031665675264e-05,3.708525222391507e-05,0.7396638694816376
2015-03-18,5.051902620859181e-05,0.5141828168598407,8.758024532761918e-05,0.9469408598251464,3.420173385515479e-05,3.714857589725317e-05,0.6770069896821977
2015-03-19,5.142834644805491e-05,0.5165905077394485,9.009113661480649e-05,0.928207551968494,3.516322789235119e-05,3.6061844528266925e-05,0.6837324223104807
2015-03-20,5.066833282542825e-05,0.4974462836996268,8.497632200828308e-05,0.888156900478675,3.2641000559963576e-05,3.660696244871482e-05,0.6442090895791713
2015-03-23,5.007282454924587e-05,0.5101779306110693,8.446731131103526e-05,0.883578058742426,3.317928692376386e-05,3.8062182467406374e-05,0.6626206374903523
2015-03-24,4.2218867344400384e-05,0.5278769462573962,8.783802736730441e-05,0.898671402426712,3.2146024513926195e-05,3.802841335096121e-05,0.7614137123029621
2015-03-25,4.692159710753298e-05,0.5301455843778927,9.792338649487842e-05,0.849233865895708,3.5935587856183356e-05,3.2322353651090386e-05,0.7658645500456359
2015-03-26,4.732340893496746e-05,0.5478218915550332,0.00010104447302734322,0.8760089717493466,3.78820676662924e-05,3.320110172642913e-05,0.8004932129540901
2015-03-27,4.354358066573599e-05,0.5599365967864903,9.471664774048525e-05,0.8813060265914648,3.595953625624209e-05,3.340032978345289e-05,0.8258286458407471
2015-03-30,4.5502666776921666e-05,0.571401066412268,9.898095559167227e-05,0.8413333077300014,3.8347344301120306e-05,2.938661936777538e-05,0.8427493819014924
2015-03-31,3.983451498744685e-05,0.5548356809886811,9.766078383018664e-05,0.8818632591940004,3.460622698734558e-05,3.0696785745755e-05,0.8687498014787208
2015-04-01,4.176214734580363e-05,0.5517044426592912,0.00010169511218110767,0.862555747998635,3.595405940940048e-05,2.9806264804104428e-05,0.8609245858861048
2015-04-02,4.894523588776545e-05,0.5495939882211627,0.00010073266264732996,0.8559510307670917,3.8590672185193515e-05,3.0194720939737707e-05,0.7884459331993903
2015-04-06,4.8199312485919956e-05,0.5417855865222597,9.889743232200836e-05,0.8558751530622346,3.740592311416695e-05,2.9348321435213242e-05,0.7760675657996993
2015-04-07,4.533264144371158e-05,0.5282538122207454,8.383354219061669e-05,0.8440043309782252,3.256544828088661e-05,3.14054276162151e-05,0.7183664406876075
2015-04-08,4.177649686660928e-05,0.5377919527415882,8.57962966437213e-05,0.8325834124295441,3.2196938668941127e-05,3.096632350711932e-05,0.7706950339025479
2015-04-09,4.664355209638432e-05,0.5507186210400016,8.782740235226232e-05,0.8318043395860271,3.524849577994761e-05,3.179704337943011e-05,0.7556992166271999
