Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_OXY,Predicted_Covariance,Future_Cov_45_OXY,Beta_Predicted
2014-07-29,3.5953585678647994e-05,0.5841139354428545,9.816861142619116e-05,1.0023070617985148,3.470203921460189e-05,4.223439967861542e-05,0.9651899402960142
2014-07-30,3.539196672747045e-05,0.5984522402452715,0.0001001267464512885,1.007670952693042,3.5625166084831e-05,4.246046081647184e-05,1.0065890477112014
2014-07-31,4.5379445989039353e-05,0.570534272841855,9.717054681273061e-05,1.1998030291150006,3.788599140066924e-05,4.289627946709622e-05,0.8348711751531733
2014-08-01,4.584672797284814e-05,0.5720356390309383,9.68954590727259e-05,1.1998235113791205,3.812667851450729e-05,4.263655464064826e-05,0.8316117681743197
2014-08-11,3.847004227028839e-05,0.6636623234401151,0.00011725011056829136,1.1874400550808073,4.457230825490386e-05,6.976180111054003e-05,1.158623844022351
2014-08-12,3.841634430365733e-05,0.6888496781752074,0.00011894255308960587,1.1991457690308078,4.656408845335688e-05,7.14270229410361e-05,1.2120905645080828
2014-08-13,3.776559449586869e-05,0.7013767848075878,0.00012015354266195288,1.2115301782746275,4.724630397647216e-05,7.054863580625507e-05,1.2510409171935741
2014-08-14,3.862814115860239e-05,0.7075697500200069,0.0001207010099907035,1.2652311016393114,4.831440268298407e-05,7.737454306972849e-05,1.2507566047408567
2014-08-15,3.923523389055349e-05,0.7381473253240979,0.00011860182386754019,1.2412041612320288,5.035317467443964e-05,7.894641829022882e-05,1.283366242059359
2014-08-18,5.8802594173761744e-05,0.7225885865780939,0.0001180132172704446,1.2833976224131487,6.01942026038121e-05,9.115203835373201e-05,1.0236657659343762
2014-08-19,5.790352204668287e-05,0.7258001299162615,0.00012654228549025697,1.27932986620934,6.212799941355964e-05,9.118950431231207e-05,1.0729571745820732
2014-08-20,5.609710643686182e-05,0.7233730260040675,0.00013044018755013547,1.28747576996896,6.187828204778276e-05,9.575627037548224e-05,1.1030565741822662
2014-08-21,5.441563613273725e-05,0.7201873057767099,0.0001338981450625309,1.2252563861388064,6.147444232990682e-05,9.263419192424807e-05,1.1297201815292734
2014-08-22,5.0059045313325706e-05,0.7180875461827989,0.0001339634614041909,1.236956089643009,5.88046753251702e-05,9.350739798696679e-05,1.1747062884860173
2014-08-25,6.652021183637015e-05,0.7271254671200554,0.00013640247291425773,1.2571826484554842,6.926236067645791e-05,9.811997613626275e-05,1.0412227917558807
2014-08-26,6.338834696697776e-05,0.7248279763474482,0.0001349016412774956,1.2520082630181597,6.702676786520009e-05,9.774177339995341e-05,1.0573988922619764
2014-08-27,6.228211919321129e-05,0.6955480813350409,0.00010840828748190629,1.2237794035664586,5.7153139213033665e-05,9.673431271132518e-05,0.9176492379094147
2014-08-28,6.139493236265438e-05,0.6918745941954055,0.00010960175533061664,1.2285237832787932,5.675477430288903e-05,0.00010068704445910673,0.9244211552778273
2014-08-29,6.15753093611576e-05,0.6869342319172148,0.00011291136727400562,1.228359064004998,5.727792724886814e-05,0.0001004743496899734,0.9302093297317594
2014-09-02,7.761239871585492e-05,0.6891419253882171,0.00013460071524204278,1.239560382196894,7.043652288942464e-05,0.00010173791354914094,0.9075421460338867
2014-09-03,7.595624179294328e-05,0.6758549298704994,0.0001429020841861153,1.2569146814334515,7.041326807772677e-05,0.00010423652127160162,0.9270241183031849
2014-09-04,7.498131031863036e-05,0.6675914478880909,0.00014395718076849396,1.2575499993327035,6.93591790026177e-05,0.00010460359878527454,0.9250195643138054
2014-09-05,7.387822741090312e-05,0.6467869414245762,0.00014499938339699442,1.2754962054903596,6.694259660786871e-05,0.00010559722382588616,0.9061207740616305
2014-09-08,7.348698808482049e-05,0.6517443967195373,0.00016258611248748655,1.2571257810949694,7.12400562181194e-05,0.00010406587565509547,0.9694240854706465
2014-09-09,8.133593066383054e-05,0.6526783047740233,0.0001698881210617971,1.2760433363766952,7.672235120357949e-05,0.00010429618989341948,0.9432774737733138
2014-09-10,8.008754908927675e-05,0.666018078178417,0.00017471312568241777,1.276706210276418,7.878277716388752e-05,0.00010410763599923243,0.9837081801075626
2014-09-11,7.945435898388616e-05,0.6675653934880172,0.00017444974402627968,1.2719617314217986,7.859372034448984e-05,0.00010371985316871855,0.9891681381562607
2014-09-12,7.986652544186676e-05,0.6673134094359735,0.00017029301480698983,1.2734612696998708,7.782348313071244e-05,0.00010267558978945603,0.9744192914384211
2014-09-15,7.976789477234261e-05,0.665680422384567,0.00017270426575799038,1.278444552357742,7.813243909376328e-05,0.00010302631132994968,0.9794973192755441
2014-09-16,8.12776222335961e-05,0.6623475385363993,0.00017732571370604979,1.2922314360654643,7.951650439287392e-05,0.00010351551833649291,0.9783320698573017
2014-09-17,8.038458733415224e-05,0.6569492426489727,0.00018296673358319976,1.2936550871323012,7.967173540558115e-05,0.0001037428708311932,0.991131982483062
2014-09-18,8.052555846541116e-05,0.6402748565487224,0.00016898446255739707,1.3067436204186342,7.468901081212553e-05,0.00010413967736928665,0.9275193148049679
2014-09-19,7.686942885417954e-05,0.6196286460295426,0.00016363178945948272,1.328590791963849,6.949317504411719e-05,0.0001054557548590527,0.9040417768153965
2014-09-22,7.562338268336147e-05,0.6142556712245009,0.00016495389799677638,1.3461084603753684,6.860543401130808e-05,0.00010475041738050926,0.9071986940674439
2014-09-23,7.716105522203933e-05,0.6233055563077059,0.00018363686379329366,1.3676730355472413,7.419591773392697e-05,0.00010512637702191078,0.9615720977430926
2014-09-24,7.845740621167833e-05,0.6450943753347539,0.00021217491152919038,1.3392062751088696,8.323140833784812e-05,0.00010158657039398907,1.0608483297713094
2014-09-25,8.684570042440597e-05,0.6576445278849339,0.00022782351586396574,1.4673641464755889,9.25048805688435e-05,0.00010165287100058949,1.0651636191173737
2014-09-26,7.784867175631449e-05,0.6775827271499754,0.00024213312932312324,1.41154776119629,9.30282898771633e-05,9.83220142970942e-05,1.1949887875847742
2014-09-29,7.945972408695768e-05,0.6795024521231031,0.00025564995221774453,1.4303892599073156,9.684727659609079e-05,0.00010035336475013342,1.2188222109871012
2014-09-30,7.034453028421699e-05,0.6669980261574909,0.00027808617705058695,1.4539532446909071,9.328878065541362e-05,0.00010179166518323127,1.3261696435884025
2014-10-01,6.051441443903661e-05,0.6711723457621825,0.00029989236588082516,1.482003379625133,9.041618463974018e-05,9.640041944989977e-05,1.4941264073674083
2014-10-02,5.727685640094654e-05,0.6644090356091302,0.0003036846249267245,1.4884888363252946,8.762671267864683e-05,9.676280260746255e-05,1.5298799233192333
2014-10-03,5.732458945014978e-05,0.7140791292024178,0.00030594404778138426,1.6433317122132631,9.456660994261167e-05,0.00010575629598995945,1.649669205652978
2014-10-06,5.950629355094935e-05,0.7093953344836431,0.0003196576907191178,1.643698496444396,9.78390792398189e-05,0.00010570463224542748,1.6441803614612456
2014-10-07,5.823383972398379e-05,0.6924303558355499,0.0003167981975712274,1.6796309459069616,9.404921247242193e-05,0.00010879829716479155,1.6150268111839354
2014-10-08,6.403572465426801e-05,0.6499096825156186,0.0003194859196229126,1.770134736939595,9.295869812773834e-05,0.00010455777030203979,1.4516693397260183
2014-10-09,6.579132724406009e-05,0.6645421128660007,0.00038299842754808885,1.6868017227388228,0.0001054885510980634,9.417648091564233e-05,1.6033808028639114
2014-10-10,6.388921163395802e-05,0.654785173605014,0.0003857302606786193,1.755249083997465,0.00010279084992101913,9.428064535627677e-05,1.608892132054175
2014-10-13,7.100010076144222e-05,0.6658331905747847,0.00046035524517978036,1.549852844909034,0.00012037643311576225,7.519789504069074e-05,1.6954403138133949
2014-10-14,5.126108009219706e-05,0.6353336285060295,0.00046645829434528236,1.6946638838272536,9.824311623175056e-05,9.470942441817787e-05,1.9165245066052576
2014-10-15,4.732231652345586e-05,0.6283568676326056,0.00047015741980480747,1.554867137188407,9.372620037995e-05,0.00010204061519643629,1.9805919757434847
2014-10-16,5.30327919984953e-05,0.6189736184869813,0.00048234922345524386,1.532371344353087,9.899771644560459e-05,0.00010065769878460815,1.8667264670585975
2014-10-17,4.626798859027275e-05,0.640674781609147,0.0005050426404089812,1.4924443084468022,9.793590995697556e-05,9.514730396776185e-05,2.116709909830948
2014-10-20,4.9165393824874467e-05,0.6459389399734313,0.00047512336813097084,1.500021539425416,9.872438184292875e-05,9.366678938624873e-05,2.008005512873176
2014-10-21,6.127847379397686e-05,0.6666913900496286,0.00046491782846069763,1.4952648552932937,0.00011252963673624382,8.259115007600071e-05,1.836364872835728
2014-10-22,6.0122674099070425e-05,0.6702990820742714,0.0004174850723567293,1.4938152260967563,0.00010619602099247166,7.99872431868592e-05,1.7663223165603272
2014-10-23,6.055871725038731e-05,0.6809614677060712,0.0003939516071318007,1.4858340096062337,0.00010517979256452629,7.623604051805323e-05,1.7368233235464312
2014-10-24,5.99990058104541e-05,0.6605737298989303,0.0003691756638897183,1.5261018511991251,9.831275303659653e-05,7.85115757316132e-05,1.6385730348129655
2014-10-27,5.8561423507449295e-05,0.6564403172763593,0.0003805934479738938,1.453401442498566,9.800127207681004e-05,7.863776804815817e-05,1.673478310586897
2014-10-28,5.4522480778452264e-05,0.6345668779459408,0.0003998690842055177,1.4246032049768609,9.36966617136078e-05,7.357746874476896e-05,1.7184959373792377
2014-10-29,5.3729820257279105e-05,0.6038011485819142,0.0004025345965724363,1.49637614185002,8.879801036568182e-05,8.916935384682375e-05,1.6526764828261604
2014-10-30,5.3551839514494966e-05,0.5721853029522678,0.0003982159299819992,1.502415282179272,8.355707137232733e-05,9.143679617478815e-05,1.5603025429165847
2014-10-31,5.56093263598845e-05,0.5599948755339133,0.00038722270734416897,1.4434989272049312,8.217472860945436e-05,8.86371059830721e-05,1.4777148724594806
2014-11-03,5.4562010343014535e-05,0.5482820632426763,0.00038354085786062697,1.3681426933578835,7.931494690330019e-05,9.33442979092617e-05,1.4536661388514018
2014-11-04,6.02491600622342e-05,0.5394128403300434,0.00036023280566129635,1.3180527952834955,7.946729110798451e-05,9.161362237945242e-05,1.3189775762168137
2014-11-05,6.0354415020847636e-05,0.5277628405428603,0.00034155999784009887,1.3562869206145542,7.57751547701698e-05,9.512266035625243e-05,1.2555030935847116
2014-11-06,5.86925643313682e-05,0.5198869955570814,0.00031703536453079196,1.3538903688510444,7.0917652487188e-05,9.469009991140027e-05,1.2082902373595237
2014-11-07,5.828791566618652e-05,0.5018798655200524,0.00031032250353294004,1.312504723971379,6.749874076749323e-05,9.278204641232386e-05,1.158022893699903
2014-11-10,5.7340540123530906e-05,0.48601758077799795,0.00027332090460724276,1.2555508053268416,6.084421521144548e-05,9.06023161391959e-05,1.0611029313704836
2014-11-11,6.57571982494724e-05,0.4728217073986765,0.0002918546393018436,1.3020192229642158,6.550166776752484e-05,9.924723730345826e-05,0.9961140302696883
2014-11-12,6.673646336542344e-05,0.46189503144903943,0.00030047287112468213,1.3009874626555311,6.54074951976243e-05,9.93123768962965e-05,0.9800863261134738
2014-11-13,7.11343776232816e-05,0.45196571753310816,0.00032321187078521103,1.3280702881769098,6.853129105359218e-05,0.00010215339147470893,0.9634060681113282
2014-11-14,6.859476809423724e-05,0.44536144858141136,0.00032738050282119733,1.2363087017380625,6.673974188121404e-05,0.00010118335252680507,0.9729567390551607
2014-11-17,6.853595565786147e-05,0.44219062758964506,0.00032582283682395635,1.223642416018036,6.607840174516457e-05,0.000101021525089613,0.9641421223486653
2014-11-18,7.650833651469074e-05,0.4541829140006177,0.0003470900341780568,1.2291149096839522,7.401269940462552e-05,0.000100705438962805,0.9673808473200038
2014-11-19,7.466095393809579e-05,0.4610714659258739,0.0003617038596923651,1.205121280947589,7.576900514240359e-05,0.00010340810976827538,1.0148411069757632
2014-11-20,7.31046489834875e-05,0.4646824339056763,0.0003421360013567818,1.263492983181173,7.348998203013451e-05,0.00011274795150439883,1.0052709786861032
2014-11-21,7.04730363634149e-05,0.4724025193067797,0.00032063493875959424,1.2917606615575496,7.101157074121e-05,0.00011704587626306771,1.0076417081707392
2014-11-24,6.987047932397521e-05,0.47449902058774374,0.0002989614229965575,1.1733890453701006,6.857878044003125e-05,0.00010981997163694484,0.9815129523020071
2014-11-25,8.166110492431963e-05,0.474830675161994,0.00033953396445416474,1.1388414507856448,7.906567915246253e-05,0.00011097206005715573,0.9682171117539685
2014-11-26,7.228929035700332e-05,0.4565799199416532,0.00034157253659808487,1.1716787406014206,7.174559816380713e-05,0.00011975927794023049,0.9924789385742875
2014-11-28,6.63644735069259e-05,0.45680471581275645,0.0005397048900942472,1.1509207217739983,8.64523059816359e-05,0.00011787218061975262,1.3026895477836284
2014-12-01,6.796408095783602e-05,0.4401644435586339,0.0005272611918741778,1.1633333792240963,8.332351553573289e-05,0.00012066019047590117,1.225993412423625
2014-12-02,6.956629167082881e-05,0.4367404704633388,0.0005413092957414442,1.1538172664186792,8.475115134753455e-05,0.00011876335110763496,1.2182789870208532
2014-12-03,9.973973303376368e-05,0.46611010662557223,0.0005518297511116694,1.1321603995801506,0.00010935160861296686,0.00011655346097978618,1.0963695739585486
2014-12-04,7.195368455764464e-05,0.4776722200485452,0.000503338303310112,1.105022087863006,9.090473270401688e-05,0.00011667913054108635,1.2633784254813232
2014-12-05,6.914099334132158e-05,0.4868327123647445,0.00047831732519255157,1.1079602677871014,8.853308868919852e-05,0.00011692498215225791,1.2804717492580107
2014-12-08,6.652863915801598e-05,0.518215246515027,0.000588625415098944,1.048349419241813,0.0001025496095554848,0.00011169407810138414,1.5414355509649516
2014-12-09,5.578278936298998e-05,0.521970140775941,0.0005710533221053701,1.057809139049971,9.31609920574612e-05,0.00011302750737233691,1.6700669350046955
2014-12-10,7.622608908783083e-05,0.537145128767123,0.0005408767632401646,1.0010097356544772,0.00010906681291547872,0.00010062883809018468,1.4308331205318359
2014-12-11,6.0199482263474304e-05,0.557250387272952,0.000518127419683396,1.0101491550734996,9.841584940084832e-05,0.00010111851723013962,1.6348288340772257
2014-12-12,5.635062229218622e-05,0.5447014399650352,0.00046634658120341674,1.0301277192632086,8.830032056123934e-05,9.632390628593948e-05,1.5669803982534436
2014-12-15,5.5088696774690915e-05,0.5620956696545167,0.0004400398455549205,0.9984798800283649,8.751600623432125e-05,9.243927486409256e-05,1.588638166414716
2014-12-16,5.154869882225274e-05,0.5465967347304382,0.0004057180488526526,1.0579394954384806,7.904748390118326e-05,9.586934674107707e-05,1.5334525547143343
2014-12-17,8.951914955443635e-05,0.5871299340661902,0.000454296662288348,0.9360010790312226,0.00011840279918732127,7.786167300768114e-05,1.3226533068806787
2014-12-18,9.913276275332198e-05,0.5779293892488989,0.00043068501853966675,0.9710537364062568,0.00011941620557889971,6.851242723680177e-05,1.204608872609051
2014-12-19,7.377698274922788e-05,0.5745123847828802,0.0004195672283556794,1.000906564544915,0.00010107892621077081,7.061266955966762e-05,1.3700604503486375
2014-12-22,6.996587850894997e-05,0.5685933494509747,0.0004193433599477692,1.0185816665529546,9.739346267328671e-05,7.180007101361624e-05,1.3920137179557923
2014-12-23,6.063494070426503e-05,0.5735594921007935,0.0004483537732598802,0.9981046005335062,9.456934142016889e-05,7.112549852088533e-05,1.559650926046291
2014-12-24,5.292955813268682e-05,0.5517348718895545,0.0003981463227641148,0.984218094976144,8.009417322228513e-05,7.058975639392319e-05,1.5132220265565135
2014-12-26,5.0003308753932844e-05,0.5368623548666541,0.0003710808003513224,0.9743824057996724,7.313016709765503e-05,7.013982261476565e-05,1.4625065604664256
2014-12-29,4.966432774890378e-05,0.5297386264979483,0.0003565241750399051,0.9728846322818744,7.049014657576946e-05,7.002064046716655e-05,1.4193315357485206
2014-12-30,4.653062419950052e-05,0.5261899610125976,0.0003435937493859812,1.0646422636294168,6.653261980302265e-05,8.08155393061611e-05,1.4298673389328147
2014-12-31,4.3755181092948726e-05,0.5100614582624804,0.0003173567087325319,1.0707949910000525,6.010506799050442e-05,7.917834704415098e-05,1.37366744895476
2015-01-02,6.483180836307134e-05,0.5196198676675831,0.00029970307159635906,1.0420198945252972,7.243115536110056e-05,8.347364917137367e-05,1.1172163354671727
2015-01-05,8.284505496642122e-05,0.5457808238093492,0.0003174753634676763,0.9355997239224964,8.8512902495971e-05,6.791668062083063e-05,1.0684150373470942
2015-01-06,7.372029621424698e-05,0.5539070919868866,0.0003060189883934928,0.9178572722297578,8.319642198820712e-05,6.758327432130033e-05,1.1285416128337369
2015-01-07,7.097584833724285e-05,0.5448904161176217,0.00029280489368654135,0.9895868881580484,7.855134593051873e-05,7.076176316135239e-05,1.1067334561086297
2015-01-08,6.58935484829367e-05,0.5443836171954071,0.00028092691354942,0.9959859626651922,7.406672956651766e-05,6.827679016720288e-05,1.1240361351263004
2015-01-09,5.142752848602693e-05,0.5374087282613438,0.0002641854717534539,1.024550499096432,6.264075850651062e-05,6.885276520212504e-05,1.218039449893657
2015-01-12,5.214866604959718e-05,0.548672836088258,0.0002720380742445986,1.0004720293889764,6.535064935476519e-05,6.851644958637348e-05,1.2531605179049443
2015-01-13,5.1084978694142575e-05,0.5538928345305087,0.0002688238849240336,1.0474398787859365,6.490920376517014e-05,7.21103102379646e-05,1.2706123291896891
2015-01-14,5.779000718727771e-05,0.5509806752100924,0.00026045688290511106,1.0926612543310648,6.759750405463215e-05,7.43063675932288e-05,1.1697092169511536
2015-01-15,5.577655409897309e-05,0.5428959573502378,0.0002643486462422236,1.1534518896107284,6.59220938186076e-05,7.589657382717014e-05,1.1818961368899141
2015-01-16,7.006830803083834e-05,0.5490755110543869,0.00027434911552757146,1.084099638792538,7.612804409988791e-05,6.883956382130919e-05,1.0864832652499983
2015-01-20,6.698197984101967e-05,0.5468093775210883,0.00027231804272502796,0.904580326018114,7.385045110281811e-05,6.223929307778555e-05,1.1025420759150537
2015-01-21,5.396910834789416e-05,0.5502150898710506,0.0002633442945351491,0.8808606703265996,6.559444701987988e-05,6.030419329573873e-05,1.2154072770120044
2015-01-22,5.806897077464812e-05,0.5466153375754255,0.0002587420226908221,0.9537448172474252,6.700193762299676e-05,6.073796245140745e-05,1.1538337382113308
2015-01-23,5.910063936486745e-05,0.5510517377597094,0.0002547730180147795,0.9973762917943976,6.76184453957344e-05,6.603906637240129e-05,1.1441237543688976
2015-01-26,6.288399592442454e-05,0.5467007566830968,0.00025590659951976567,0.9923555213830813,6.935223849107012e-05,6.743598787065487e-05,1.102859916447092
2015-01-27,6.964065036165525e-05,0.5383272791286623,0.00025680988211503487,0.9807531426046716,7.19919044889828e-05,6.290442048336946e-05,1.0337626675672484
2015-01-28,7.988841611727443e-05,0.5452890985959382,0.00027557728401529115,0.8662224031197509,8.090780677061439e-05,5.220156907450113e-05,1.0127601810485705
2015-01-29,8.021798542057233e-05,0.5460149994718659,0.0002830939334236796,0.8615527734262537,8.228216876324343e-05,5.121409459436474e-05,1.025732176292497
2015-01-30,7.830236811365751e-05,0.5343114595768954,0.0002921276071778238,1.03508254603985,8.081058260238705e-05,5.7576278685953945e-05,1.0320324218686312
2015-02-02,6.708254753246161e-05,0.5312433980464492,0.00027401356505066265,1.0749091653656326,7.202517978942254e-05,5.6695619452350856e-05,1.0736798532370757
2015-02-03,8.067150173734702e-05,0.543621536338434,0.0002748483932865437,1.0288092060530765,8.094747860223634e-05,5.0158043460987017e-05,1.0034209957537155
2015-02-04,7.910110058857453e-05,0.5347923740422151,0.00017337322621040237,1.01619536241246,6.26278473344303e-05,4.9660494029572977e-05,0.791744323004734
2015-02-05,8.520627788871464e-05,0.5392381248866833,0.00017902482968172655,0.992282744401979,6.659981480935935e-05,4.699559597198666e-05,0.7816303734842562
2015-02-06,8.507292515013707e-05,0.5418477543331247,0.00017844849851849382,1.0059125000403448,6.676201096749342e-05,4.747014447874618e-05,0.7847621420054798
2015-02-09,6.296753465448077e-05,0.529098343129152,0.00016972344007185893,1.0498566209457745,5.469727108136381e-05,4.931897676638923e-05,0.8686582916339659
2015-02-10,6.653518645016198e-05,0.5268181133690324,0.00017602448633534945,1.1017382257822217,5.70128735356452e-05,4.9218975169484004e-05,0.8568830505697997
2015-02-11,6.58212274519105e-05,0.5297099270600789,0.00017896684056357173,1.0901007044077364,5.7491995907060286e-05,5.215443882370142e-05,0.8734567575341007
2015-02-12,6.625281595902424e-05,0.5150329732029978,0.00011089382345096895,0.9712597191937784,4.4145951707584815e-05,4.627490309274637e-05,0.666325665838687
2015-02-13,6.59493776327874e-05,0.518574237326657,0.00011744281343064893,0.9579046814189104,4.563830551311559e-05,4.531135003939607e-05,0.6920202608618106
2015-02-17,5.2818371217651516e-05,0.49734352692990785,0.00011395170859624995,0.9588330224362316,3.858419047144295e-05,4.582248428927494e-05,0.7305070107604604
2015-02-18,4.925751255554142e-05,0.49640938579740024,0.0001325593722136659,0.9634078987923028,4.011265811082339e-05,4.617054342574362e-05,0.8143459957624425
2015-02-19,5.2538640297651296e-05,0.49770077838938587,0.0001419370823194454,0.9547320254079494,4.297893713883082e-05,4.584149177879071e-05,0.8180443364224667
2015-02-20,5.811623348480445e-05,0.49032351207552666,0.00014415081687236248,0.9880394750343532,4.487867258621592e-05,4.705686942960248e-05,0.7722226630180751
2015-02-23,5.7842904366347e-05,0.49949471179874805,0.00014432116092599753,0.9883566044723092,4.563740555199381e-05,4.7299653116019894e-05,0.7889888319395257
2015-02-24,5.363774172174018e-05,0.4734611636659036,0.0001116906568304655,0.9756267996500038,3.6646122245350115e-05,4.6871969629606925e-05,0.6832152336961064
2015-02-25,4.6420168910813084e-05,0.47669624489204016,0.00011521680617462981,0.9353800876136558,3.486205672676466e-05,4.6987857379269783e-05,0.7510109839054014
2015-02-26,6.082008377129165e-05,0.4796048586278068,0.00011703958178393994,0.8992909562921788,4.046443322193699e-05,4.762188015578923e-05,0.6653136712882505
2015-02-27,6.477291200020017e-05,0.4821711589740563,0.00012491146248384922,0.883613085491281,4.3370965189928286e-05,4.672022100793049e-05,0.669584921391125
2015-03-02,7.10002492943561e-05,0.4801659370197507,0.00011797966357058118,0.9430121165510974,4.394655756555615e-05,5.175716715459227e-05,0.6189634262178502
2015-03-03,6.22129036386534e-05,0.4798186008988813,0.00013393498836810944,0.932485679833634,4.3799014415788806e-05,5.1181495953022354e-05,0.7040181675200916
2015-03-04,6.357489191775788e-05,0.48433119167706784,0.00014937036528877974,0.8979656411414149,4.7197334903409084e-05,4.93250468166816e-05,0.7423895421554908
2015-03-05,6.337223751236057e-05,0.48782880975432136,0.00016480597986674785,0.8625810221966453,4.98543947777529e-05,5.0717231779838794e-05,0.7866914083320625
2015-03-06,6.737776824421294e-05,0.5114539992005963,0.0002143266303174057,0.745698269585112,6.14614720411583e-05,4.076476162217714e-05,0.9121921613430289
2015-03-09,6.459093954914395e-05,0.514495229228834,0.00021285656646274694,0.7481567896724268,6.032685419235749e-05,4.0819175649676746e-05,0.9339832275772652
2015-03-10,6.248974140729342e-05,0.5036344742273461,0.00021011984944577924,0.7383983655368475,5.771030299995454e-05,3.560084365814825e-05,0.9235164316621568
2015-03-11,5.4252554100076106e-05,0.4745747985912381,0.00016575872387006128,0.7213504616495733,4.500419147113973e-05,3.616898592114747e-05,0.8295312952109769
2015-03-12,5.508043688697334e-05,0.49549415508174915,0.0001645279224152615,0.7511368089930686,4.716903928570041e-05,3.523144631915333e-05,0.8563664696867356
2015-03-13,5.707193087433516e-05,0.5180767871001146,0.00018206276039317682,0.6882751041599547,5.28099769962012e-05,3.164513120779713e-05,0.9253231174617481
2015-03-16,5.2149496476829495e-05,0.5271691032435446,0.00018105440425598702,0.7390940939177844,5.1224715553054807e-05,3.130228894935085e-05,0.9822667334058426
2015-03-17,4.691748238540657e-05,0.517366202236159,0.00018261110602121262,0.7161103662957189,4.78882534016985e-05,3.015615126300803e-05,1.0206910295893006
2015-03-18,5.051902620859181e-05,0.5356607638296825,0.00017123947140737503,0.6298798826441491,4.982178243005591e-05,2.471024497863546e-05,0.9861983923510916
2015-03-19,5.142834644805491e-05,0.5663006551398082,0.00019931006121271338,0.548888801435599,5.733409421479256e-05,2.132491012241751e-05,1.1148344867106068
2015-03-20,5.066833282542825e-05,0.5922295223586558,0.00020534865300725455,0.52485362599456,6.0409367626367306e-05,2.163277340692794e-05,1.1922509436910158
2015-03-23,5.007282454924587e-05,0.6162873531703921,0.00020156356965925543,0.5035940201491502,6.19142079153538e-05,2.1693485136664413e-05,1.2364832316272094
2015-03-24,4.2218867344400384e-05,0.5116547256862076,0.0001739951220234891,0.4819932913523496,4.3852950125246925e-05,2.0396153773717276e-05,1.038705036009529
2015-03-25,4.692159710753298e-05,0.4295419131717038,0.00017736809942827284,0.6630786010995711,3.918588832036132e-05,2.523717188386674e-05,0.835135433062023
2015-03-26,4.732340893496746e-05,0.38593024554232014,0.00016493012730453357,0.6699466172805748,3.409548115527933e-05,2.5391253410557364e-05,0.7204781295898157
2015-03-27,4.354358066573599e-05,0.3922094272962709,0.00016880644940794613,0.6802655822680378,3.362595406985859e-05,2.578116352609215e-05,0.7722367695938823
2015-03-30,4.5502666776921666e-05,0.37958972735722774,0.0001811700417201291,0.5991029797897479,3.4464824238898095e-05,2.0925845996378058e-05,0.757424271589686
2015-03-31,3.983451498744685e-05,0.4131511002999838,0.00017255122020956302,0.6007669712424153,3.425292770671253e-05,2.091210264980279e-05,0.8598806265748872
2015-04-01,4.176214734580363e-05,0.4378781331192571,0.00018057736960726015,0.6153905947771281,3.80256222666954e-05,2.1265286410115545e-05,0.9105284254622101
2015-04-02,4.894523588776545e-05,0.43587077060676255,0.0001489406326772012,0.7005938335650331,3.721513137190603e-05,2.47143055340901e-05,0.7603422620588182
2015-04-06,4.8199312485919956e-05,0.4423912761978773,0.00015601219654379515,0.6091604605359585,3.836244260951894e-05,2.0888370152430263e-05,0.795912651673723
2015-04-07,4.533264144371158e-05,0.5107351521721976,0.00015190930962452698,0.6878064118385006,4.238317208978857e-05,2.559329814803992e-05,0.9349371830100548
2015-04-08,4.177649686660928e-05,0.49924551443360815,0.00016389115813598705,0.6944342897398398,4.131026144316945e-05,2.582813511473876e-05,0.9888397673713882
2015-04-09,4.664355209638432e-05,0.4966508700697603,0.00016801710628957338,0.7051923971659335,4.39666887683717e-05,2.695710057811075e-05,0.9426102171103706
2015-04-10,4.853778747139849e-05,0.5128277980530495,0.0001739500364991077,0.6941124653228868,4.712201012309217e-05,2.636021795259729e-05,0.9708314403671452
2015-04-13,4.467938122611643e-05,0.5238475838719195,0.00017137139950878936,0.7099838313291192,4.5838214420532745e-05,2.7104426763853653e-05,1.025936643763073
2015-04-14,4.646938254229903e-05,0.5329450586518152,0.00018627799884829362,0.6924843956094657,4.958458385180539e-05,2.6421080945761433e-05,1.0670377168594982
2015-04-15,4.691423215315267e-05,0.49809502360273755,0.00020304050912679572,0.6154602260976251,4.861338426786387e-05,2.466925749811574e-05,1.0362182654756935
2015-04-16,4.176974619173272e-05,0.4861214631984086,0.0001987322799573358,0.654913665297422,4.429043259010953e-05,2.757656684913647e-05,1.0603471801529816
2015-04-17,4.332386275975345e-05,0.4770957360548977,0.00018789227048318996,0.6642176077691085,4.304508582741623e-05,2.6224916647372845e-05,0.9935652798578202
2015-04-20,4.305137811564542e-05,0.4517551056110989,0.0001660267413177679,0.7053167965831931,3.819316249354339e-05,2.6616665934585888e-05,0.88715307535448
2015-04-21,4.4326391543702614e-05,0.44716295267550366,0.0001615096605241978,0.6779578686012916,3.783521938283218e-05,2.641163304178454e-05,0.8535596529559459
2015-04-22,3.760113128202133e-05,0.4339542008505429,0.00015630097919310654,0.6959237419218507,3.326788580060695e-05,2.687985422511002e-05,0.8847575768688033
2015-04-23,3.981692672329287e-05,0.42486395637784746,0.0001497297891519544,0.6891846068246683,3.280483543275642e-05,2.6511764263026818e-05,0.8238916996465631
