Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_MCD,Predicted_Covariance,Future_Cov_45_MCD,Beta_Predicted
2014-07-21,3.56854935741795e-05,0.41884462562424213,5.96287139079277e-05,0.5261652855473569,1.9320863060570705e-05,1.706567448853101e-05,0.5414206481524038
2014-07-22,3.6878426197529086e-05,0.4262282628797613,6.25745358477372e-05,0.5622423712720215,2.0475157542723444e-05,2.02254346698698e-05,0.555206923230778
2014-07-23,3.8554343811198455e-05,0.4301787341006697,6.45891620622925e-05,0.580783256799174,2.1466706590065572e-05,2.079817424926885e-05,0.5567908688885628
2014-07-24,3.79220014302475e-05,0.4271076000230082,6.580406862661665e-05,0.5902637629249319,2.1335817989715945e-05,2.2876305875140235e-05,0.5626237325305827
2014-07-25,3.58816002468109e-05,0.42411450464857436,6.643750861603548e-05,0.613160032000274,2.0707405893106703e-05,2.3503961651476283e-05,0.5771037453923796
2014-07-28,3.90148494586092e-05,0.4404516229549367,6.465865252214097e-05,0.6222467669103422,2.2122107948538267e-05,2.7081112327031323e-05,0.5670176421418102
2014-07-29,3.5953585678647994e-05,0.45137698238297413,6.32716933558886e-05,0.6324116073750891,2.1528572919196064e-05,3.180212165698423e-05,0.598787923730828
2014-07-30,3.539196672747045e-05,0.4647999530451521,6.208416970248153e-05,0.6232801451442891,2.1787573373661277e-05,3.683019195347742e-05,0.6156078734316354
2014-07-31,4.5379445989039353e-05,0.46236648945546005,6.154330773965608e-05,0.5943034300947232,2.443466349746788e-05,3.1633064353147194e-05,0.5384522213728582
2014-08-01,4.584672797284814e-05,0.4528202128684819,6.049803714887427e-05,0.6366194067363204,2.384792623392443e-05,3.751220896864748e-05,0.5201663736624327
2014-08-11,3.847004227028839e-05,0.4897145660862108,6.264016958661417e-05,0.6529721117198569,2.403979810834383e-05,3.8361945425051364e-05,0.6248965867893136
2014-08-12,3.841634430365733e-05,0.5062984140060077,6.393763172726185e-05,0.6594227058771508,2.5092437863959307e-05,3.927846134886141e-05,0.6531708916813942
2014-08-13,3.776559449586869e-05,0.5145627069371718,6.533260893200159e-05,0.6590703566141424,2.555944803525209e-05,3.8378337901319634e-05,0.6767918889254643
2014-08-14,3.862814115860239e-05,0.5206538142140142,6.587223295159082e-05,0.6951383508127007,2.626347279659069e-05,4.251082050914553e-05,0.6799051678090361
2014-08-15,3.923523389055349e-05,0.5233207626640617,6.711865614899571e-05,0.6925142586425413,2.6855158183041037e-05,4.4047161653465835e-05,0.6844653521871026
2014-08-18,5.8802594173761744e-05,0.5480993070308637,6.855337154243314e-05,0.5677890268366895,3.479941197167363e-05,4.032665032815919e-05,0.5918006247962687
2014-08-19,5.790352204668287e-05,0.5527031725380837,6.965860716892193e-05,0.5603336467631449,3.510199832563392e-05,3.994008804722151e-05,0.6062152540105255
2014-08-20,5.609710643686182e-05,0.5531144908227649,7.058627793366059e-05,0.5451474395265624,3.480530209597374e-05,4.0545450898128865e-05,0.6204473689770017
2014-08-21,5.441563613273725e-05,0.5501599115567557,7.135833894134808e-05,0.5509827599033805,3.428255353324911e-05,4.165645925640517e-05,0.630012914847176
2014-08-22,5.0059045313325706e-05,0.5514423860427345,7.14074013178958e-05,0.5496254926453519,3.296955157358255e-05,4.154880687753752e-05,0.6586132709327972
2014-08-25,6.652021183637015e-05,0.5453200060788054,7.071155436231195e-05,0.5551893851511006,3.740015780185865e-05,4.333114944678707e-05,0.562237502999201
2014-08-26,6.338834696697776e-05,0.5421543665276413,7.042299922066067e-05,0.5551654695723013,3.6223043026894055e-05,4.3340654474280646e-05,0.5714464055319899
2014-08-27,6.228211919321129e-05,0.5410901716769505,7.056415234739976e-05,0.5624665911879546,3.5870993117722526e-05,4.446047953011952e-05,0.5759436830728849
2014-08-28,6.139493236265438e-05,0.5441789070075058,7.057144297975707e-05,0.5540193707516355,3.581974299126961e-05,4.540618079464324e-05,0.5834315897554148
2014-08-29,6.15753093611576e-05,0.5468123650362255,7.034359629307529e-05,0.5582912645007977,3.5987685109474475e-05,4.566576124363752e-05,0.5844499277851117
2014-09-02,7.761239871585492e-05,0.5535489016781382,7.133643979194224e-05,0.5459337172530704,4.11886219507561e-05,4.480794814611247e-05,0.5306964174828673
2014-09-03,7.595624179294328e-05,0.5575604073559257,7.194612998853017e-05,0.5433194094722456,4.12170950611483e-05,4.505773225445933e-05,0.542642633287546
2014-09-04,7.498131031863036e-05,0.5578079701430222,7.213231981941323e-05,0.5406946779215791,4.102288295340267e-05,4.497523691674577e-05,0.5471081097286432
2014-09-05,7.387822741090312e-05,0.5573164351272798,7.238000450512907e-05,0.543758877397865,4.0753919825226824e-05,4.501732552141934e-05,0.5516364056565367
2014-09-08,7.348698808482049e-05,0.5538497498320264,7.260705220442271e-05,0.5381442990712438,4.045633998617128e-05,4.4548014648834596e-05,0.5505238551820301
2014-09-09,8.133593066383054e-05,0.5518609244309296,7.340952649915988e-05,0.5144039773817115,4.264293375250785e-05,4.204432042196342e-05,0.5242816231949853
2014-09-10,8.008754908927675e-05,0.5549655280664361,7.67480847749805e-05,0.4968283474460477,4.350931866083627e-05,4.051333371270631e-05,0.5432719462089508
2014-09-11,7.945435898388616e-05,0.5530960628924668,7.575471732019167e-05,0.4972290916973859,4.291056887754181e-05,4.054566038273821e-05,0.5400656354957736
2014-09-12,7.986652544186676e-05,0.5503820931086885,7.49195285095084e-05,0.5085566585685597,4.257397578746388e-05,4.100348876113679e-05,0.5330640784974754
2014-09-15,7.976789477234261e-05,0.5483982398603517,7.363112810331227e-05,0.5090428809277037,4.2028205253275996e-05,4.102235817269642e-05,0.5268812142181312
2014-09-16,8.12776222335961e-05,0.5634799962315068,7.003170361102066e-05,0.5132450185816376,4.2511981061795286e-05,4.1114016150129777e-05,0.5230465642758796
2014-09-17,8.038458733415224e-05,0.569158801554475,6.831827101949026e-05,0.5128514421565901,4.217822341706788e-05,4.1127408262416415e-05,0.5247053547931572
2014-09-18,8.052555846541116e-05,0.56391752756791,6.6007673421916e-05,0.5178513945980618,4.1113048339951255e-05,4.126966936437016e-05,0.5105589967142035
2014-09-19,7.686942885417954e-05,0.5552942671456891,6.581621324888754e-05,0.5348677859647996,3.949721396745099e-05,4.245467186727476e-05,0.5138221339250063
2014-09-22,7.562338268336147e-05,0.5530153048736312,6.476274350460058e-05,0.5352077419391807,3.870150194947986e-05,4.1648378272413005e-05,0.5117663423166985
2014-09-23,7.716105522203933e-05,0.5761196429180507,6.361167318363649e-05,0.5326810342430323,4.036269641965124e-05,4.0944601365082514e-05,0.5230967397154327
2014-09-24,7.845740621167833e-05,0.5987374339309411,6.520681552336085e-05,0.5042447723539302,4.282524739685032e-05,3.824989324991704e-05,0.5458407238356525
2014-09-25,8.684570042440597e-05,0.608882351032111,6.362399440214241e-05,0.4932857908014603,4.526036089061347e-05,3.417278320395345e-05,0.5211583379422442
2014-09-26,7.784867175631449e-05,0.6155881191589508,6.238386706324179e-05,0.5078024520797841,4.2899475172212535e-05,3.537121543175674e-05,0.551062390717448
2014-09-29,7.945972408695768e-05,0.6212290235699381,6.341056339580461e-05,0.5060807913160411,4.409669795369186e-05,3.5505656863828446e-05,0.5549565954373831
2014-09-30,7.034453028421699e-05,0.6158146690294074,6.138761836381393e-05,0.4929123278653295,4.0467426733267555e-05,3.4508927179031165e-05,0.575274674090007
2014-10-01,6.051441443903661e-05,0.6122037174394651,5.997243333083839e-05,0.4936532106528611,3.688087491792258e-05,3.211084213705551e-05,0.6094560322495906
2014-10-02,5.727685640094654e-05,0.6087658604787693,5.946250201136889e-05,0.4937374809813591,3.552723967309274e-05,3.209659437557517e-05,0.6202721641075544
2014-10-03,5.732458945014978e-05,0.5863720331312283,6.066832158241067e-05,0.5828834466737842,3.4579978201337235e-05,3.7511352002729726e-05,0.6032311532105858
2014-10-06,5.950629355094935e-05,0.5779338513966908,6.217000548535538e-05,0.5832759542974367,3.5151999728153244e-05,3.750990244255954e-05,0.590727427814943
2014-10-07,5.823383972398379e-05,0.5644730026155109,6.462223053922097e-05,0.6052961991586658,3.462755765644696e-05,3.92081343281175e-05,0.5946294769600344
2014-10-08,6.403572465426801e-05,0.5363805066259104,6.683684585152177e-05,0.6085619103371972,3.5090707430959005e-05,3.594634640389991e-05,0.5479864188375386
2014-10-09,6.579132724406009e-05,0.530561999463282,6.893448629477447e-05,0.5703942028906795,3.57304706486741e-05,3.184589987002539e-05,0.5430878528430962
2014-10-10,6.388921163395802e-05,0.5259248527284704,6.755431536144509e-05,0.6506522034616047,3.4551269339115005e-05,3.494883444413293e-05,0.5407997446747412
2014-10-13,7.100010076144222e-05,0.5234811830932593,7.244157242807322e-05,0.5684907527609171,3.7542612608741344e-05,2.7582817361107367e-05,0.5287684412573325
2014-10-14,5.126108009219706e-05,0.5027857878850943,7.361073220148124e-05,0.7325510115048154,3.088498809574507e-05,4.0939967694294205e-05,0.6025036546283458
2014-10-15,4.732231652345586e-05,0.4859455254289933,7.54870480396523e-05,0.76654081225948,2.9044025323187224e-05,5.030545323478357e-05,0.6137490185796634
2014-10-16,5.30327919984953e-05,0.47083968885127814,7.657973080811398e-05,0.7654451177499779,3.0005593934077052e-05,5.02802041962962e-05,0.5657932159206025
2014-10-17,4.626798859027275e-05,0.4666289731318609,7.93144679567615e-05,0.7542163145132832,2.8267553209369013e-05,4.808330101719055e-05,0.6109527141906468
2014-10-20,4.9165393824874467e-05,0.4599289130722618,8.016741863475088e-05,0.7544236535103576,2.8874829135539284e-05,4.710895117441242e-05,0.5872998645834199
2014-10-21,6.127847379397686e-05,0.4747124650299335,8.333403766016734e-05,0.907671355457234,3.392312229093991e-05,5.01353461715323e-05,0.5535895427975599
2014-10-22,6.0122674099070425e-05,0.4891476885522825,8.553772142144552e-05,0.9367302797207134,3.507825562120446e-05,5.015779152304762e-05,0.5834447011355873
2014-10-23,6.055871725038731e-05,0.5026644188318465,8.632709431635911e-05,0.977605592125768,3.6344612265517416e-05,5.0159559580768155e-05,0.6001549226223905
2014-10-24,5.99990058104541e-05,0.5090700889567241,8.823587936712172e-05,0.9846713012942102,3.704010562658427e-05,5.065723194134268e-05,0.6173453230808448
2014-10-27,5.8561423507449295e-05,0.5135997972346955,8.849613864963469e-05,0.9693074031718808,3.697369180844424e-05,5.244536609717047e-05,0.6313660016092506
2014-10-28,5.4522480778452264e-05,0.550867980488687,9.204966027188743e-05,0.9903733034202208,3.902531601383098e-05,5.11504961686777e-05,0.7157655971746265
2014-10-29,5.3729820257279105e-05,0.5743301858789662,9.399003924174644e-05,0.9392952472943886,4.081410261301808e-05,5.5972791820298835e-05,0.7596173301452417
2014-10-30,5.3551839514494966e-05,0.5900925957089016,9.656280072363645e-05,0.8959055928335004,4.2433835539071286e-05,5.452469637086315e-05,0.7923880098943314
2014-10-31,5.56093263598845e-05,0.5943783649165216,9.636160198647264e-05,0.9511264422632276,4.35099731929351e-05,5.8403296100419855e-05,0.7824222309645232
2014-11-03,5.4562010343014535e-05,0.5953093421032628,9.607569171779045e-05,0.8768945967722495,4.310172381045122e-05,5.982790455521536e-05,0.7899584993200208
2014-11-04,6.02491600622342e-05,0.5989575551315327,9.705571529404181e-05,0.90610696430518,4.5801753289432395e-05,6.298058891138116e-05,0.7602056732761354
2014-11-05,6.0354415020847636e-05,0.589884078794796,9.594532252161361e-05,0.8984758444049564,4.488829404056149e-05,6.301425700315976e-05,0.7437449940498333
2014-11-06,5.86925643313682e-05,0.5849070234409885,9.427756482662917e-05,0.9015476100915916,4.35093461409393e-05,6.305357895920529e-05,0.7413093402307822
2014-11-07,5.828791566618652e-05,0.5813379685901363,9.302305822299537e-05,0.9152045001399948,4.280684874273325e-05,6.469656440688606e-05,0.7344034909034496
2014-11-10,5.7340540123530906e-05,0.5784620931621982,8.998090971263763e-05,0.8979040149449102,4.155095254147412e-05,6.479401954866697e-05,0.7246348299468286
2014-11-11,6.57571982494724e-05,0.5896633359742685,8.991199507336296e-05,0.8578874114158348,4.534032122438691e-05,6.539300956448075e-05,0.6895111475457472
2014-11-12,6.673646336542344e-05,0.5958955399669366,8.665233006303034e-05,0.8527491133301804,4.531498614293386e-05,6.50955860621178e-05,0.6790138982164258
2014-11-13,7.11343776232816e-05,0.5999707170244996,8.841973456248875e-05,0.839193263709909,4.7582189863641274e-05,6.454962418320239e-05,0.6689056888306573
2014-11-14,6.859476809423724e-05,0.6009268889098479,9.083256565658752e-05,0.81810587336644,4.743380065362596e-05,6.695633127285426e-05,0.6915075591255035
2014-11-17,6.853595565786147e-05,0.5997631448559584,9.25471875458417e-05,0.8318545245223872,4.7766192462070806e-05,6.867628289105304e-05,0.6969508486979381
2014-11-18,7.650833651469074e-05,0.593395827454593,9.903536077452458e-05,0.8374512076356876,5.16528170222132e-05,6.861513989490907e-05,0.6751266512283285
2014-11-19,7.466095393809579e-05,0.5918747922548369,0.0001000970145611627,0.8380312235039282,5.116667237233567e-05,7.190913156989135e-05,0.6853203672532753
2014-11-20,7.31046489834875e-05,0.5884148327590529,0.0001010102397801002,0.826886709086695,5.056369593011893e-05,7.378733702264666e-05,0.6916618386546114
2014-11-21,7.04730363634149e-05,0.5857183277141428,9.994819129264366e-05,0.9357526645425654,4.915727219241399e-05,8.478814523955469e-05,0.697533052768155
2014-11-24,6.987047932397521e-05,0.5678360609466186,0.00010013935595481628,0.9240668182503504,4.7497661444666044e-05,8.648537513735427e-05,0.6797958437415184
2014-11-25,8.166110492431963e-05,0.5815411638847967,0.00011371172434975496,0.8931267704445349,5.603904298079086e-05,8.702889900964744e-05,0.6862390979490871
2014-11-26,7.228929035700332e-05,0.5673397657901061,0.0001239070099150483,0.9086571640462066,5.369429496009309e-05,9.28753950127437e-05,0.7427697062029776
2014-11-28,6.63644735069259e-05,0.5487273018985449,0.00013035990588328308,0.9079969182626988,5.1038325206300143e-05,9.299300527552395e-05,0.7690609524834654
2014-12-01,6.796408095783602e-05,0.5624575817987907,0.00013851095360788477,0.8892927573798965,5.457221220814284e-05,9.223687329066777e-05,0.8029566712157661
2014-12-02,6.956629167082881e-05,0.572178245819423,0.00013652556158880454,0.907764982247044,5.5761924543983306e-05,9.343698906885765e-05,0.8015652869328656
2014-12-03,9.973973303376368e-05,0.5871311886854184,0.000138565045025894,0.915724063377696,6.902335979077877e-05,9.427180894926476e-05,0.692034735719747
2014-12-04,7.195368455764464e-05,0.5899652244103062,0.00014146263677918507,0.9268620827105408,5.952149162375792e-05,9.786724005789579e-05,0.8272195091840384
2014-12-05,6.914099334132158e-05,0.5855943526291144,0.00014437564581489524,0.9250341311079634,5.8507515604088736e-05,9.762046746139357e-05,0.8462058870814945
2014-12-08,6.652863915801598e-05,0.5822525600089943,0.00018504731732190135,0.8783515114913419,6.460366008574479e-05,9.358202572948919e-05,0.9710654073699139
2014-12-09,5.578278936298998e-05,0.5742329390844252,0.0001839142635956481,0.8769321197861198,5.816288235817374e-05,9.37006951208445e-05,1.0426671563463061
2014-12-10,7.622608908783083e-05,0.5924626763474564,0.00018755257216793815,0.8681211434717439,7.08393108302274e-05,8.726990245701018e-05,0.9293315671567964
2014-12-11,6.0199482263474304e-05,0.5860347029529368,0.00018607474758630164,0.8619305501612641,6.202452279302178e-05,8.628145531767886e-05,1.0303165485968773
2014-12-12,5.635062229218622e-05,0.5851873184766792,0.00018000947193069254,0.9049723720242044,5.893753163058899e-05,8.462103516306848e-05,1.0459073783602473
2014-12-15,5.5088696774690915e-05,0.5924339585237558,0.00020484641242749063,0.8629772986259717,6.293400566346032e-05,7.98944448503978e-05,1.1424123159212896
2014-12-16,5.154869882225274e-05,0.5916278146815733,0.00018784419436203672,0.8853697281509837,5.821787185952005e-05,8.023125880840628e-05,1.1293761664142787
2014-12-17,8.951914955443635e-05,0.6352786958671751,0.0002280736513641655,0.8112573762021968,9.077365508284995e-05,6.74848116802411e-05,1.0140138231278744
2014-12-18,9.913276275332198e-05,0.6599260101126244,0.00024026693608201064,0.7782988764114539,0.00010184761322335433,5.491266151342565e-05,1.0273860063477487
2014-12-19,7.377698274922788e-05,0.6675155734097045,0.00023182809505819748,0.7708880679299686,8.729811790996517e-05,5.438516074972411e-05,1.1832703731826009
2014-12-22,6.996587850894997e-05,0.6703006648435926,0.0002245456058195334,0.7728931325776872,8.401659494207109e-05,5.448142611167744e-05,1.2008224113318862
2014-12-23,6.063494070426503e-05,0.6719061239606815,0.00022043651640038788,0.7823277163825836,7.76804705391988e-05,5.57491156785314e-05,1.28111728381281
2014-12-24,5.292955813268682e-05,0.6303246807580283,0.00020677501560662902,0.7824078376932693,6.594205509558272e-05,5.6115589568389884e-05,1.245845561950006
2014-12-26,5.0003308753932844e-05,0.598077785543637,0.00020129651180803937,0.7660043098419732,6.000330439243507e-05,5.513995952171147e-05,1.1999866786358555
2014-12-29,4.966432774890378e-05,0.5768129794431374,0.0001968568760743245,0.7619442614633322,5.7033838228465785e-05,5.483879939886529e-05,1.1483863934859093
2014-12-30,4.653062419950052e-05,0.5604980721633287,0.00019477672601304728,0.7969779177914237,5.335954199582371e-05,6.049750460013143e-05,1.1467617921273554
2014-12-31,4.3755181092948726e-05,0.5494193250428173,0.00019014698690783226,0.8037883182364748,5.011449955279595e-05,5.9434934741265246e-05,1.1453386387851574
2015-01-02,6.483180836307134e-05,0.5422522683616572,0.00017475241868914745,0.8131944726136868,5.7717437712918506e-05,6.514300779830932e-05,0.8902641954654279
2015-01-05,8.284505496642122e-05,0.5431587890080213,0.00017820144235326487,0.840965326683364,6.599571129768913e-05,6.104701834037494e-05,0.796616180946932
2015-01-06,7.372029621424698e-05,0.5366619714079331,0.00017494984838841763,0.879803246294259,6.094683293661307e-05,6.478129655020185e-05,0.8267307114378448
2015-01-07,7.097584833724285e-05,0.5433316741039212,0.0001845742508634007,0.8432477562308449,6.218789787675143e-05,6.029758349346553e-05,0.8761839320505852
2015-01-08,6.58935484829367e-05,0.5327784587494538,0.00018321612567966501,0.8946859976197264,5.853962723419704e-05,6.133247898550058e-05,0.8883969460129474
2015-01-09,5.142752848602693e-05,0.5408199759933338,0.0001816560360585282,0.8880903150282798,5.227276438038279e-05,5.9682245036091646e-05,1.0164354756924692
2015-01-12,5.214866604959718e-05,0.5413246726373087,0.00017850481745883387,0.8923851924767547,5.222812013977178e-05,6.111421734528833e-05,1.001523607336361
2015-01-13,5.1084978694142575e-05,0.5413620926714171,0.0001757234226384039,0.90469444026405,5.1291957928515686e-05,6.22830943133632e-05,1.004051665277426
2015-01-14,5.779000718727771e-05,0.5438703642585971,0.00017937115699913017,0.8923733426714574,5.5373002571674366e-05,6.068579934367523e-05,0.9581760803771722
2015-01-15,5.577655409897309e-05,0.5402483340114975,0.0001775366782711473,0.8953210427610154,5.376050271921308e-05,5.891168954074275e-05,0.9638548595852191
2015-01-16,7.006830803083834e-05,0.5259963313137653,0.0001754912355137703,0.9166373073208458,5.832721578219252e-05,5.8205823671879104e-05,0.8324336268619709
2015-01-20,6.698197984101967e-05,0.5185970654643995,0.00017424939211542663,0.9223222678781822,5.602665327649034e-05,6.346002040009923e-05,0.836443673499476
2015-01-21,5.396910834789416e-05,0.5129736385806412,0.0001724285774793983,0.9438037217872768,4.9484853817767115e-05,6.461330831219286e-05,0.9169107167526139
2015-01-22,5.806897077464812e-05,0.5128122498837414,0.00016979024590734273,0.984424973789585,5.091981579061519e-05,6.269178716674269e-05,0.8768851094024535
2015-01-23,5.910063936486745e-05,0.5139256186021196,0.00017482924359388835,0.9466919971082912,5.2240027417425834e-05,6.268311784189001e-05,0.8839164513079714
2015-01-26,6.288399592442454e-05,0.5359924759904972,0.00017956070611149758,0.9339398445833874,5.695533505280622e-05,6.346632298016286e-05,0.9057206720968635
2015-01-27,6.964065036165525e-05,0.5461744306592758,0.00017721233149387605,0.9414275703218584,6.0674994197753355e-05,6.038212182617877e-05,0.8712582935779349
2015-01-28,7.988841611727443e-05,0.5568766953942679,0.0001728558342269246,0.941359358468712,6.543995171404607e-05,5.672958283929197e-05,0.8191419343948647
2015-01-29,8.021798542057233e-05,0.5931777439416963,0.000253685282602465,0.8052356164520846,8.461909177963052e-05,4.7866380683479516e-05,1.0548643341762296
2015-01-30,7.830236811365751e-05,0.5960087000307839,0.0002408653465281187,0.8072495078917612,8.185160668811422e-05,4.490310730607741e-05,1.0453273465408468
2015-02-02,6.708254753246161e-05,0.5802976500901318,0.0002116900294174798,0.8570868433879191,6.915216589272331e-05,4.5206675202000946e-05,1.0308518152096147
2015-02-03,8.067150173734702e-05,0.5969987814753935,0.00020247701017039445,0.8280063904562373,7.629944433736695e-05,4.0368204594328184e-05,0.9458041897594175
2015-02-04,7.910110058857453e-05,0.5788647953309863,0.0001888826410455018,0.8549916241492638,7.075618754513083e-05,4.1782621744701216e-05,0.8945031993063186
2015-02-05,8.520627788871464e-05,0.5855528250983997,0.00018028163073274914,0.8825068890236581,7.257342452811909e-05,4.1796491406333835e-05,0.8517379977905508
2015-02-06,8.507292515013707e-05,0.5934230525079449,0.00017376036311869114,0.8793833444839134,7.21498535456986e-05,4.1499091037421346e-05,0.8480941899948571
2015-02-09,6.296753465448077e-05,0.5906328134138791,0.00016622755067328602,0.8242475430580913,6.0426497071938e-05,3.872056870891047e-05,0.9596452744023392
2015-02-10,6.653518645016198e-05,0.6008247662904861,0.00016080542052013057,0.8020525427728393,6.214752781093416e-05,3.583083827315715e-05,0.9340550635938417
2015-02-11,6.58212274519105e-05,0.6080487611740752,0.0001514563256619845,0.7943248648720433,6.071068104065235e-05,3.800343161288198e-05,0.9223571694254418
2015-02-12,6.625281595902424e-05,0.6193479794962319,0.00011598314405567087,0.8140784305091648,5.4291811776681526e-05,3.878612459392106e-05,0.8194642143250137
2015-02-13,6.59493776327874e-05,0.634099095118276,0.00011036321633097833,0.8166884714879773,5.409718397229973e-05,3.863146085674883e-05,0.8202834645918594
2015-02-17,5.2818371217651516e-05,0.5892542844391638,0.00010955201788963843,0.8895796605680952,4.48234666580379e-05,4.2512876660076715e-05,0.8486340192758202
2015-02-18,4.925751255554142e-05,0.5656498755048037,0.00010788333009835299,0.8763440306799729,4.123453543976557e-05,4.199807804681888e-05,0.8371217566715461
2015-02-19,5.2538640297651296e-05,0.551996198235526,0.00010832793776976543,0.8901598217039242,4.164335765823553e-05,4.274105514687651e-05,0.7926234371942276
2015-02-20,5.811623348480445e-05,0.5321443409595371,9.328328107475544e-05,0.9487962973671076,3.9181412160689025e-05,4.518785393563546e-05,0.6741904939681564
2015-02-23,5.7842904366347e-05,0.5322821244140472,9.302421629400192e-05,0.9495400320726998,3.9044955944918006e-05,4.544201347325691e-05,0.6750172103673681
2015-02-24,5.363774172174018e-05,0.5081984555352252,7.969716310050414e-05,0.934138137447176,3.3226914541960645e-05,4.487873275312758e-05,0.6194689313046391
2015-02-25,4.6420168910813084e-05,0.5118089945668727,0.0001093332065401415,0.9256072997352432,3.646173369682772e-05,4.6496931424024954e-05,0.7854718014249695
2015-02-26,6.082008377129165e-05,0.5200244047500807,0.00011470131536722268,0.9445252927539955,4.3434160486831294e-05,5.001726079966101e-05,0.714141740582954
2015-02-27,6.477291200020017e-05,0.5275200515865085,0.00011893959323279617,0.917268460853606,4.63019101387053e-05,4.849971771395586e-05,0.714834468744623
2015-03-02,7.10002492943561e-05,0.536762067868723,0.00012442872704853593,0.8486847213176977,5.045126768788376e-05,4.6580013354906344e-05,0.7105787400649901
2015-03-03,6.22129036386534e-05,0.5544429779469293,0.00012514516283777414,0.8403160497851142,4.892199479475643e-05,4.6122566202850166e-05,0.7863641131252518
2015-03-04,6.357489191775788e-05,0.5631368909536807,0.0001262729432151098,0.8577443899784956,5.0455898657404815e-05,4.711570271069246e-05,0.7936450560179616
2015-03-05,6.337223751236057e-05,0.5724267153260817,0.0001332696968038794,0.883733181024139,5.260598050338694e-05,5.196091662136942e-05,0.8301108272076758
2015-03-06,6.737776824421294e-05,0.582031967971061,0.00014817437928237547,0.8453881970474686,5.8155622394088594e-05,4.6214467347518495e-05,0.8631277632007879
2015-03-09,6.459093954914395e-05,0.586849691849071,0.00014735468760009043,0.8315743869108577,5.725252694872639e-05,4.537041090003169e-05,0.8863863468833096
2015-03-10,6.248974140729342e-05,0.5902426239542244,0.00015074870604545604,0.8250280172637355,5.728774516514891e-05,3.977757106063451e-05,0.916754396401817
2015-03-11,5.4252554100076106e-05,0.5877796657505718,0.0001486706262399564,0.7879321661692419,5.2788246659076156e-05,3.9507436315801576e-05,0.9730094284907059
2015-03-12,5.508043688697334e-05,0.5889431322051025,0.0001520682086590602,0.7677950887816513,5.3900310243217234e-05,3.601278905607457e-05,0.978574486506384
2015-03-13,5.707193087433516e-05,0.5842422962596125,0.0001416277060533998,0.7847205830918937,5.252649088045829e-05,3.6079447975545295e-05,0.9203559451337764
2015-03-16,5.2149496476829495e-05,0.586095382816706,0.00014300472560319498,0.7863486326155191,5.0613754512407405e-05,3.330362441753733e-05,0.9705511640921703
2015-03-17,4.691748238540657e-05,0.5639154944452714,0.00013766675889826885,0.7744979053135181,4.532062823413812e-05,3.261491117120977e-05,0.9659646240573825
2015-03-18,5.051902620859181e-05,0.5486759014566597,0.00013602541760226731,0.7656531149457111,4.548345061041116e-05,3.003664120775306e-05,0.9003231856174566
2015-03-19,5.142834644805491e-05,0.540411689253538,0.00013702579944275108,0.7466426919150928,4.536565514215327e-05,2.900785779743661e-05,0.8821138200112024
2015-03-20,5.066833282542825e-05,0.5354800389066341,0.00013066061847771736,0.7152990442165802,4.3569637677046775e-05,2.9482319213109257e-05,0.8598987818912616
2015-03-23,5.007282454924587e-05,0.5367686572266495,0.00013373521804357425,0.7112051991414293,4.3924931094207304e-05,3.063682013563946e-05,0.8772209574678136
2015-03-24,4.2218867344400384e-05,0.5102425362558407,0.00013126595260865356,0.7662972182338565,3.7984463511486924e-05,3.2426832862376875e-05,0.8997035188468863
2015-03-25,4.692159710753298e-05,0.5152641500480276,0.0001320709435081367,0.7654049579413152,4.056205600653908e-05,2.9131774803614994e-05,0.8644645218188255
2015-03-26,4.732340893496746e-05,0.5173948859449804,0.0001302314141647635,0.7630873966451135,4.061795187575271e-05,2.892132740555953e-05,0.8583057051441606
2015-03-27,4.354358066573599e-05,0.49799557761343766,0.0001316908791784738,0.7688629351423558,3.7710770341277946e-05,2.9138885718675013e-05,0.8660466081272957
2015-03-30,4.5502666776921666e-05,0.5017225840898694,0.00012634109294609302,0.7646683703887683,3.804121594669681e-05,2.670881817792384e-05,0.8360216805136967
2015-03-31,3.983451498744685e-05,0.4789078849595216,0.00012296378091807873,0.7530023067493932,3.3517402800814544e-05,2.6211263747932633e-05,0.8414161139247451
2015-04-01,4.176214734580363e-05,0.4639576375878605,0.00012190660090170397,0.7391027419641963,3.3104219282755514e-05,2.554025301615563e-05,0.7926847968003712
2015-04-02,4.894523588776545e-05,0.45415324647967625,0.00011777886383734326,0.7427333734808281,3.4481910182401694e-05,2.620082941518882e-05,0.7044998263257105
2015-04-06,4.8199312485919956e-05,0.4221245366300736,5.715838286114057e-05,0.7437034448248414,2.215649122705923e-05,2.550190605849696e-05,0.4596847980670183
2015-04-07,4.533264144371158e-05,0.41688483937118465,5.7841669920125135e-05,0.732164224922908,2.1347254399319503e-05,2.7243853763579592e-05,0.4709025046737208
2015-04-08,4.177649686660928e-05,0.41401044395970366,7.063286006323535e-05,0.7283729935446798,2.2489546748976478e-05,2.709041930842232e-05,0.5383301242510764
2015-04-09,4.664355209638432e-05,0.4111527863511814,7.734733485309283e-05,0.7403416137361729,2.4695721728542097e-05,2.8300735265798306e-05,0.5294562832073941
2015-04-10,4.853778747139849e-05,0.42087044653383177,9.392347649147173e-05,0.7206979120417397,2.8416821429263432e-05,2.7369849971740016e-05,0.5854577002713279
