Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_SHY,Predicted_Covariance,Future_Cov_45_SHY,Beta_Predicted
2014-06-23,3.78482539714106e-05,-0.41635659897402066,1.7763605913432788e-07,-0.03319186944224,-1.0795777913613815e-06,-1.1240413925590034e-06,-0.028523846626501217
2014-06-24,3.933090292313687e-05,-0.45653265491908385,1.7963471847423304e-07,-0.0327539206681404,-1.2134836925329381e-06,-1.0774304532596877e-06,-0.030853186739811456
2014-06-25,4.004889359785303e-05,-0.4358808527622157,1.7105967775853578e-07,-0.0335485723172693,-1.1408718856193585e-06,-1.0926795358164404e-06,-0.028486976371315267
2014-06-26,4.4267929857314866e-05,-0.42627488664362123,1.6582418208251497e-07,-0.0325391499983657,-1.154936976808203e-06,-1.0624996364124398e-06,-0.026089699259279016
2014-06-27,3.536085878696092e-05,-0.4367704826863735,1.642751051370698e-07,-0.0319040803506202,-1.0526901507160905e-06,-1.0412038883977946e-06,-0.029769926037663513
2014-06-30,3.524942345217237e-05,-0.44305398961329584,1.6130683329977717e-07,-0.0319951679847768,-1.05647455919734e-06,-1.0442349955610633e-06,-0.029971399691992154
2014-07-01,3.707778978776346e-05,-0.49100759401751753,1.7538982166542003e-07,-0.0295072105746857,-1.2521239461372643e-06,-9.394515260068881e-07,-0.033770188387833584
2014-07-02,3.729144432547138e-05,-0.4898961503724196,1.7584426349890285e-07,-0.028012861671366,-1.2545059671535744e-06,-9.02281342074842e-07,-0.03364058404937409
2014-07-03,3.7850371933542936e-05,-0.5013388063964014,1.58398667640637e-07,-0.0265632291013253,-1.2275583945502696e-06,-8.482691612590225e-07,-0.03243187138836037
2014-07-07,3.637233936281704e-05,-0.4625835327812412,1.6238761515657665e-07,-0.023905580365285,-1.1242224086929171e-06,-7.794396805918422e-07,-0.030908718778814508
2014-07-08,3.904012916123487e-05,-0.449889652637346,1.6612958400779275e-07,-0.0230406353729597,-1.1457374697203507e-06,-7.334547185824434e-07,-0.029347686453302456
2014-07-09,3.921043801203444e-05,-0.43475831941589016,1.6852304972565537e-07,-0.0235990156246673,-1.1175794389464768e-06,-7.426009339840899e-07,-0.028502090147615036
2014-07-10,3.784415060760939e-05,-0.4670009940639861,1.7426691998967317e-07,-0.0207857416512782,-1.199291246564117e-06,-6.634599296799022e-07,-0.03169026724893578
2014-07-11,4.137743263306523e-05,-0.46929012985838897,1.738154824040947e-07,-0.0213439532611914,-1.258541148017127e-06,-6.812303760269864e-07,-0.030416124634359526
2014-07-14,3.5819786180035966e-05,-0.4080045635044748,1.7522043187718388e-07,-0.0175280928374406,-1.0221600156318974e-06,-5.712479741425674e-07,-0.028536184177492235
2014-07-15,3.740515266448331e-05,-0.36121097340882735,1.8135629935664349e-07,-0.0190434094061425,-9.407906096768228e-07,-6.189004268971869e-07,-0.02515136398761757
2014-07-16,4.331224214055195e-05,-0.34064489715207624,1.8217027797706137e-07,-0.0181876220216069,-9.568546711014096e-07,-5.965756400005798e-07,-0.022092014262303346
2014-07-17,4.7474517764657056e-05,-0.3761608995430772,2.03509378580582e-07,-0.0116320517853205,-1.169219757354855e-06,-3.5365495589968967e-07,-0.024628365118966915
2014-07-18,4.82618636397603e-05,-0.39463109811473257,2.219382734554458e-07,-0.0102229073023315,-1.2915447300385558e-06,-3.037628356914645e-07,-0.026761186424109056
2014-07-21,3.56854935741795e-05,-0.35961354413922486,2.2093599547240925e-07,-0.0108245678437314,-1.0097529559943252e-06,-3.2911066538132374e-07,-0.02829589434976848
2014-07-22,3.6878426197529086e-05,-0.34569027909948535,2.192307534815271e-07,-0.0124965871814666,-9.829334054740076e-07,-3.916215609153356e-07,-0.026653344701023755
2014-07-23,3.8554343811198455e-05,-0.33876199258104484,2.2198749477644049e-07,-0.0179799004353941,-9.910500588730839e-07,-6.687747837221079e-07,-0.0257052762647519
2014-07-24,3.79220014302475e-05,-0.32593104851401333,2.2510302355312403e-07,-0.0195341047638987,-9.522742108996461e-07,-7.555860028048623e-07,-0.025111391144563622
2014-07-25,3.58816002468109e-05,-0.3591677606795435,2.268056698249262e-07,-0.0196857007617355,-1.0246138032485994e-06,-7.532150131346978e-07,-0.02855540990927977
2014-07-28,3.90148494586092e-05,-0.3452723591875917,2.3065609273991127e-07,-0.0190968512785907,-1.0357602634496649e-06,-7.334862708449541e-07,-0.02654784723822916
2014-07-29,3.5953585678647994e-05,-0.3407335767869525,2.3443445398004467e-07,-0.0219253834325632,-9.892288102910078e-07,-9.238739726488135e-07,-0.027514051564500507
2014-07-30,3.539196672747045e-05,-0.373869964632848,2.4013022190160344e-07,-0.0218397235371582,-1.0899243029051072e-06,-9.202654130435731e-07,-0.030795810566219044
2014-07-31,4.5379445989039353e-05,-0.3895424714051057,2.4401527055897317e-07,-0.0266403749254279,-1.2962623668930807e-06,-9.524671468385174e-07,-0.028564966773859935
2014-08-01,4.584672797284814e-05,-0.42292319769328285,2.729513799491296e-07,-0.0256623999149867,-1.4960920920468647e-06,-9.119310513659089e-07,-0.03263247254924925
2014-08-11,3.847004227028839e-05,-0.39377168184427913,2.490714837392759e-07,-0.0115029084436319,-1.2188992680802832e-06,-6.757929443291423e-07,-0.03168437558545854
2014-08-12,3.841634430365733e-05,-0.37984977360119554,2.29374396322418e-07,-0.0141508892065559,-1.127567004260737e-06,-8.42896596974753e-07,-0.029351231219400278
2014-08-13,3.776559449586869e-05,-0.3497856656436815,2.3186605985341129e-07,-0.015649189041586,-1.03506771296013e-06,-9.112682111892266e-07,-0.027407690168186276
2014-08-14,3.862814115860239e-05,-0.33561393658960176,2.28340862539007e-07,-0.0183367563360197,-9.9674418438013e-07,-1.1213746967191823e-06,-0.025803576213714794
2014-08-15,3.923523389055349e-05,-0.3409902285544576,2.2399689188538214e-07,-0.0156586695383486,-1.0108833723453884e-06,-9.959649780869963e-07,-0.025764683222361896
2014-08-18,5.8802594173761744e-05,-0.296786077999185,2.2173971608628367e-07,-0.0157763158098009,-1.071676015853011e-06,-1.1204971231531787e-06,-0.018224978521971445
2014-08-19,5.790352204668287e-05,-0.2698573195188965,2.2468176342725222e-07,-0.0149845429628115,-9.733535218488197e-07,-1.0680850038888534e-06,-0.016809919111035843
2014-08-20,5.609710643686182e-05,-0.25427583082087085,2.349601385516476e-07,-0.0153466926312808,-9.231502826101487e-07,-1.141413363457519e-06,-0.01645629055126344
2014-08-21,5.441563613273725e-05,-0.26799365729014785,2.1450590236446877e-07,-0.0146269518140821,-9.156004431413078e-07,-1.1058549679404938e-06,-0.016826054204491216
2014-08-22,5.0059045313325706e-05,-0.2629002522734936,2.1879315841581367e-07,-0.0147190820589676,-8.700599001337291e-07,-1.1126854668607737e-06,-0.017380673056945403
2014-08-25,6.652021183637015e-05,-0.2639631310203488,2.367033990789755e-07,-0.0146554460076205,-1.047423540178073e-06,-1.1438210782662885e-06,-0.015745944146338252
2014-08-26,6.338834696697776e-05,-0.2635890098374918,2.5200854339164723e-07,-0.0142148338496716,-1.0535123813057908e-06,-1.10972356181043e-06,-0.01661996931162473
2014-08-27,6.228211919321129e-05,-0.2676472985434919,2.579910909361873e-07,-0.0134450482496882,-1.0728695253232869e-06,-1.0627711971731907e-06,-0.01722596371512402
2014-08-28,6.139493236265438e-05,-0.2777986736585197,2.6490815700939957e-07,-0.0138099069283312,-1.120325177423146e-06,-1.131828892362172e-06,-0.01824784447689404
2014-08-29,6.15753093611576e-05,-0.2772009077416975,2.7606348878263065e-07,-0.0142283443645376,-1.1428847437635362e-06,-1.1638157677860395e-06,-0.018560763325770325
2014-09-02,7.761239871585492e-05,-0.26813227799720224,3.4115923537910754e-07,-0.0142313204345546,-1.3797271715350585e-06,-1.1680470502734e-06,-0.01777714893964749
2014-09-03,7.595624179294328e-05,-0.2597809044636331,3.512269088546557e-07,-0.0145044358834787,-1.341784743263644e-06,-1.2028596386324148e-06,-0.01766523345008761
2014-09-04,7.498131031863036e-05,-0.24717075025293064,3.3489842901153435e-07,-0.0147981490949412,-1.238597342176318e-06,-1.2309169826355122e-06,-0.01651874763074883
2014-09-05,7.387822741090312e-05,-0.24404574536059903,3.3830434618017544e-07,-0.0151213415849751,-1.2200658256733838e-06,-1.2518827457290794e-06,-0.016514551965188643
2014-09-08,7.348698808482049e-05,-0.2512299447111643,3.573477745956841e-07,-0.0161967231152713,-1.2874256799458904e-06,-1.3407776684570963e-06,-0.017519097101379527
2014-09-09,8.133593066383054e-05,-0.2433853227373607,3.690848064910492e-07,-0.0176155567753248,-1.3335174058091676e-06,-1.4397907987469736e-06,-0.016395182238963087
2014-09-10,8.008754908927675e-05,-0.24353643881532414,3.6718348982788877e-07,-0.0178564718173217,-1.3206508807742174e-06,-1.456086806208726e-06,-0.016490089855316158
2014-09-11,7.945435898388616e-05,-0.24678390616425044,3.652351232460379e-07,-0.0178340736834165,-1.329419258484934e-06,-1.454247764023827e-06,-0.016731860598794192
2014-09-12,7.986652544186676e-05,-0.2427042499096793,3.5490367522385633e-07,-0.0185936522468087,-1.292156227737328e-06,-1.4991537286650492e-06,-0.016178946318102478
2014-09-15,7.976789477234261e-05,-0.24938198879353016,3.585816168654831e-07,-0.0184506473107773,-1.333746091687067e-06,-1.4868866471944403e-06,-0.016720337116750732
2014-09-16,8.12776222335961e-05,-0.2543135342210347,3.6815625109638313e-07,-0.0198764468567457,-1.3911407032570729e-06,-1.592223065961298e-06,-0.017115912904770547
2014-09-17,8.038458733415224e-05,-0.27091025337474683,4.0153086632415256e-07,-0.0194952250463096,-1.5391158253590244e-06,-1.5633924636648072e-06,-0.019146902116459766
2014-09-18,8.052555846541116e-05,-0.27619769454195936,3.956283666803032e-07,-0.0196339132710619,-1.558944425601972e-06,-1.5647058547642546e-06,-0.0193596226503862
2014-09-19,7.686942885417954e-05,-0.26489341604999794,3.63661913647978e-07,-0.0197957917094165,-1.4005444632807993e-06,-1.5712739922450297e-06,-0.01821978495427118
2014-09-22,7.562338268336147e-05,-0.27099484372557464,3.544189771330136e-07,-0.018544039840445,-1.4029673407527167e-06,-1.4430456165959017e-06,-0.018552031011717693
2014-09-23,7.716105522203933e-05,-0.28627488533328665,3.461181659654823e-07,-0.0184440944129935,-1.4794303552381125e-06,-1.4177078678108096e-06,-0.019173277905296795
2014-09-24,7.845740621167833e-05,-0.3028445979115238,3.4495985942081365e-07,-0.0178122850577533,-1.575509714882776e-06,-1.3511652263951037e-06,-0.02008108336684042
2014-09-25,8.684570042440597e-05,-0.32693233939891553,3.548861646125583e-07,-0.0161148450475181,-1.8149997830855134e-06,-1.1163692862091246e-06,-0.020899132302644768
2014-09-26,7.784867175631449e-05,-0.3327390202082272,3.529985011346496e-07,-0.0137654534130059,-1.744278258828008e-06,-9.588390449732277e-07,-0.022406011810811987
2014-09-29,7.945972408695768e-05,-0.3376858155677397,3.485629985689458e-07,-0.0146279919264227,-1.7771618691033481e-06,-1.026271834178485e-06,-0.02236556808526657
2014-09-30,7.034453028421699e-05,-0.3102598738857874,3.3097756704892513e-07,-0.0154483899764564,-1.497062935800119e-06,-1.0815460165898934e-06,-0.021281866973188263
2014-10-01,6.051441443903661e-05,-0.30183286629150785,3.4300947642417213e-07,-0.0135603015496728,-1.3751466172718736e-06,-8.820619272718603e-07,-0.022724281975118887
2014-10-02,5.727685640094654e-05,-0.2911257412759991,3.302498067120005e-07,-0.0137273999170091,-1.2661684287701241e-06,-8.923827012115518e-07,-0.022106108964967564
2014-10-03,5.732458945014978e-05,-0.30217355962260123,3.5740468986936124e-07,-0.0103010689015317,-1.367751062023474e-06,-6.629233061510761e-07,-0.023859762017360602
2014-10-06,5.950629355094935e-05,-0.2957688554912089,3.5760534939896353e-07,-0.0097685923521284,-1.3643817270701224e-06,-6.282085579386157e-07,-0.022928360105338056
2014-10-07,5.823383972398379e-05,-0.2911662835954748,3.621441869744025e-07,-0.0112569633839024,-1.3371174477365461e-06,-7.291711613193845e-07,-0.02296117608033753
2014-10-08,6.403572465426801e-05,-0.24871493697098312,3.9412812951071067e-07,-0.0198497419613943,-1.24948701929727e-06,-1.1724784092664017e-06,-0.019512342931126508
2014-10-09,6.579132724406009e-05,-0.24548449781102238,3.86803693556818e-07,-0.0275770287936696,-1.2383793513809415e-06,-1.5396637855456754e-06,-0.01882283582434868
2014-10-10,6.388921163395802e-05,-0.2532735761605046,3.82183391361361e-07,-0.023771906857254,-1.2515250654852226e-06,-1.276873316889506e-06,-0.019588989024557305
2014-10-13,7.100010076144222e-05,-0.2476592264782527,3.652271957421943e-07,-0.0257868263073755,-1.2611465293054375e-06,-1.2511607566254389e-06,-0.01776260196507107
2014-10-14,5.126108009219706e-05,-0.2686306578386216,3.6775932613657633e-07,-0.0289906509742142,-1.1663564609389083e-06,-1.6201961306186088e-06,-0.02275325566377308
2014-10-15,4.732231652345586e-05,-0.2915395358892254,4.0851811427202823e-07,-0.0244300684499378,-1.2818467758816077e-06,-1.6032618828322048e-06,-0.02708757453254101
2014-10-16,5.30327919984953e-05,-0.3041911627929439,4.125634394708145e-07,-0.0241918628528053,-1.422866676933238e-06,-1.5891038768439885e-06,-0.026829940934914552
2014-10-17,4.626798859027275e-05,-0.3154339704062922,4.1804265085102807e-07,-0.0229818239924007,-1.387263848517931e-06,-1.4651525559530801e-06,-0.029983232268920922
2014-10-20,4.9165393824874467e-05,-0.3066535431179525,4.207345974333272e-07,-0.0251627014736243,-1.3947034046819113e-06,-1.5712504103252522e-06,-0.02836758329750799
2014-10-21,6.127847379397686e-05,-0.30743884521820525,4.2600012911256223e-07,-0.0277940185626312,-1.5707880029739453e-06,-1.5352062547280637e-06,-0.025633601911416077
2014-10-22,6.0122674099070425e-05,-0.3057072978812247,4.2947217067459163e-07,-0.0292510731548948,-1.5534327767171742e-06,-1.5662664706066656e-06,-0.025837719296341016
2014-10-23,6.055871725038731e-05,-0.30592507345879016,4.0341894808583863e-07,-0.0290620939014499,-1.5121036196551842e-06,-1.4911349140523922e-06,-0.02496921481020164
2014-10-24,5.99990058104541e-05,-0.30100935050446864,4.0811433363267963e-07,-0.0312219058972571,-1.4895083350715852e-06,-1.6062368494026809e-06,-0.024825550272902296
2014-10-27,5.8561423507449295e-05,-0.29886807293590334,4.027007751819413e-07,-0.0283664833880227,-1.4513647421465716e-06,-1.5347975279110603e-06,-0.024783631531121356
2014-10-28,5.4522480778452264e-05,-0.30674758158662635,3.8763566941757995e-07,-0.0297368554920842,-1.410200349518733e-06,-1.5358399783833067e-06,-0.02586456686094254
2014-10-29,5.3729820257279105e-05,-0.31631885523852454,4.25863536953632e-07,-0.0271560539121148,-1.5131012933524414e-06,-1.6182346888924098e-06,-0.028161294530804844
2014-10-30,5.3551839514494966e-05,-0.3118564276442724,4.1490124287570003e-07,-0.0293418218263957,-1.4699896073159386e-06,-1.7857394114397908e-06,-0.027449843378733126
2014-10-31,5.56093263598845e-05,-0.30112255698124313,4.058074040054638e-07,-0.0259257530530773,-1.4304645183556663e-06,-1.5919538821591634e-06,-0.025723464245874697
2014-11-03,5.4562010343014535e-05,-0.29396340379975283,3.9875082213292796e-07,-0.0238737423528057,-1.3711635032284481e-06,-1.628834279646459e-06,-0.02513036991504466
2014-11-04,6.02491600622342e-05,-0.3016213661568624,3.522730919151323e-07,-0.0258714451158858,-1.3895601046730095e-06,-1.7982411719308834e-06,-0.023063559778056117
2014-11-05,6.0354415020847636e-05,-0.30718471800450914,3.503238072388677e-07,-0.0266350295643673,-1.4125016208542865e-06,-1.868037531234105e-06,-0.023403451435431523
2014-11-06,5.86925643313682e-05,-0.2899990790542526,3.495763815456605e-07,-0.0268529501668325,-1.313588090723593e-06,-1.8780756497816883e-06,-0.022380826356594316
2014-11-07,5.828791566618652e-05,-0.2600530960332182,3.57250202793655e-07,-0.0278385745649511,-1.1866906849833948e-06,-1.9679319016259987e-06,-0.02035912026395906
2014-11-10,5.7340540123530906e-05,-0.23821073506691043,3.605351619538694e-07,-0.0304591749298094,-1.0830937065133025e-06,-2.197977003097981e-06,-0.018888794981350935
2014-11-11,6.57571982494724e-05,-0.2796837133651376,3.5135089619929124e-07,-0.0328599593407183,-1.3443407408056412e-06,-2.5047711469616004e-06,-0.02044400881718569
2014-11-12,6.673646336542344e-05,-0.3046766835271662,3.538100036561108e-07,-0.0331170070112003,-1.4804913269073253e-06,-2.5280248860048497e-06,-0.02218414420315801
2014-11-13,7.11343776232816e-05,-0.31789114388473466,3.546026153753743e-07,-0.0330173552064844,-1.5965744109398904e-06,-2.53965083165696e-06,-0.022444484147947995
2014-11-14,6.859476809423724e-05,-0.3194699946644479,3.5702998550873393e-07,-0.0326672202629354,-1.5809856088839948e-06,-2.6735869927052912e-06,-0.02304819526048979
2014-11-17,6.853595565786147e-05,-0.318046320925821,3.5391635268122867e-07,-0.0330347473500258,-1.566390092089301e-06,-2.727284143278947e-06,-0.02285501204519393
2014-11-18,7.650833651469074e-05,-0.3517751546159835,3.513536226585206e-07,-0.0334396451647905,-1.823861097995707e-06,-2.7398204338327095e-06,-0.02383872374019658
2014-11-19,7.466095393809579e-05,-0.3579031466253343,3.226147022391383e-07,-0.0338972516726883,-1.7565251060611275e-06,-2.9086290128873155e-06,-0.023526689834656125
2014-11-20,7.31046489834875e-05,-0.3599856046193859,3.274270581070184e-07,-0.0347668721374711,-1.7612252993525226e-06,-3.1024261043743525e-06,-0.024091837165517875
2014-11-21,7.04730363634149e-05,-0.3620271634136302,3.337765091255098e-07,-0.0355051007290184,-1.7558221904193717e-06,-3.2171018597403976e-06,-0.024914808287313735
2014-11-24,6.987047932397521e-05,-0.35105550511364325,3.2773119008524387e-07,-0.037675821973967,-1.679892676060597e-06,-3.5261601571152037e-06,-0.024042953366203147
2014-11-25,8.166110492431963e-05,-0.38266297563241397,3.46116499832967e-07,-0.0385179230220223,-2.034394728578371e-06,-3.7532996923565097e-06,-0.024912652485706257
2014-11-26,7.228929035700332e-05,-0.3782685150839652,3.549839410177676e-07,-0.0396213259141328,-1.91620305674163e-06,-4.049763145890389e-06,-0.02650742658114903
2014-11-28,6.63644735069259e-05,-0.3651750741495783,3.542481497194466e-07,-0.039508820607294,-1.770609328837031e-06,-4.046317657325699e-06,-0.02668007798859803
2014-12-01,6.796408095783602e-05,-0.3575494381957872,3.603608534853068e-07,-0.0405095384394791,-1.7694758009492227e-06,-4.2016232934519855e-06,-0.02603545543486391
2014-12-02,6.956629167082881e-05,-0.36349148318674285,3.803266411268885e-07,-0.0385514314037812,-1.86970048273803e-06,-3.968130237572298e-06,-0.026876529391346736
2014-12-03,9.973973303376368e-05,-0.38531293182000087,4.157121569329435e-07,-0.0380201161605614,-2.481098740259301e-06,-3.914088610598003e-06,-0.02487573071224689
2014-12-04,7.195368455764464e-05,-0.3825466769300706,4.3378395922793437e-07,-0.0374702347099732,-2.1372124569563586e-06,-3.956476938469967e-06,-0.029702613147547186
2014-12-05,6.914099334132158e-05,-0.394586449756693,5.825410421898247e-07,-0.0367656396275636,-2.5042243776477243e-06,-3.8799421624161254e-06,-0.03621909747934
2014-12-08,6.652863915801598e-05,-0.3784571573020868,5.589773570657632e-07,-0.0359601082402871,-2.3079061844567553e-06,-3.831290469192526e-06,-0.034690416242772006
2014-12-09,5.578278936298998e-05,-0.37647699139629387,5.368073019392536e-07,-0.0358107790642459,-2.060144864578913e-06,-3.826402084527454e-06,-0.0369315498221706
2014-12-10,7.622608908783083e-05,-0.42003215022339063,5.455548694686901e-07,-0.0350826850710869,-2.7086542402676675e-06,-3.5267687316537286e-06,-0.0355344774037488
2014-12-11,6.0199482263474304e-05,-0.48319401329853295,5.022103487597828e-07,-0.0349084461755771,-2.6568115570398834e-06,-3.494424856322819e-06,-0.04413346190274279
2014-12-12,5.635062229218622e-05,-0.5240807559104572,5.378238430605172e-07,-0.0332765287061118,-2.8851446831273e-06,-3.1115804115059935e-06,-0.05119987261484714
2014-12-15,5.5088696774690915e-05,-0.46643203825766005,5.457194952555328e-07,-0.035158541312921,-2.5574335438855984e-06,-3.2549780213429784e-06,-0.04642392529896524
2014-12-16,5.154869882225274e-05,-0.4432530275982606,5.383777770205509e-07,-0.0347210002728378,-2.3350927038579595e-06,-3.1463799477246387e-06,-0.045298771010878314
2014-12-17,8.951914955443635e-05,-0.44812933065960836,5.452164173076977e-07,-0.0326524249383806,-3.1307313789308613e-06,-2.7162067335342323e-06,-0.034972756047320044
2014-12-18,9.913276275332198e-05,-0.3997530260890503,4.769512998645264e-07,-0.033557699252182,-2.7487635502345214e-06,-2.3676541699517308e-06,-0.02772810394757619
2014-12-19,7.377698274922788e-05,-0.3669005145413918,4.772578655168586e-07,-0.0334512552992244,-2.177134766514514e-06,-2.3599429961517677e-06,-0.029509674770988096
2014-12-22,6.996587850894997e-05,-0.32534452448419177,4.69772630524228e-07,-0.0340895468445641,-1.8652218879331224e-06,-2.402980501843064e-06,-0.026659021907293357
2014-12-23,6.063494070426503e-05,-0.28084897673988785,4.848945080483596e-07,-0.0357084028809233,-1.5228529085956017e-06,-2.5446009916521727e-06,-0.025115105101248744
2014-12-24,5.292955813268682e-05,-0.2808921638585961,4.938356857869323e-07,-0.0350607063953888,-1.436084493726824e-06,-2.5146120926675524e-06,-0.027131994756630425
2014-12-26,5.0003308753932844e-05,-0.2698476386389863,4.989257346859934e-07,-0.0348111871258032,-1.3478325682745704e-06,-2.5058441895913246e-06,-0.026954867625006138
2014-12-29,4.966432774890378e-05,-0.25727213033048735,5.339929040445002e-07,-0.0350569049543962,-1.3248989817034598e-06,-2.523122327408784e-06,-0.02667707470847028
2014-12-30,4.653062419950052e-05,-0.25313529472010343,5.369915131264262e-07,-0.0280345706512173,-1.2653359683088558e-06,-2.1280659464626565e-06,-0.02719361689376259
2014-12-31,4.3755181092948726e-05,-0.23759712100640554,5.377616527367541e-07,-0.0294124377782818,-1.1525262659308783e-06,-2.1748590770378766e-06,-0.02634033815292816
2015-01-02,6.483180836307134e-05,-0.26177936654022377,5.776604063813256e-07,-0.0279425850429317,-1.6020120593926867e-06,-2.2384117165799387e-06,-0.024710278794339544
2015-01-05,8.284505496642122e-05,-0.2674896685351152,5.208812500614254e-07,-0.0309140718954479,-1.7571533713244465e-06,-2.244101931550306e-06,-0.02121011775581121
2015-01-06,7.372029621424698e-05,-0.28394914401059473,5.249512069895149e-07,-0.0282233395947065,-1.7664183551389186e-06,-2.0781288766808457e-06,-0.02396108596749704
2015-01-07,7.097584833724285e-05,-0.2836135713421958,5.345989972957642e-07,-0.0310496332287989,-1.7470139571907515e-06,-2.2202464675664813e-06,-0.024614203255307176
2015-01-08,6.58935484829367e-05,-0.2828959868647703,5.295821944185308e-07,-0.0311969521983344,-1.6711480322662169e-06,-2.138612228431439e-06,-0.025361330065552093
2015-01-09,5.142752848602693e-05,-0.31434718597372396,5.520294512436185e-07,-0.0292047068597664,-1.6748986317379902e-06,-1.962641007920721e-06,-0.03256813385836862
2015-01-12,5.214866604959718e-05,-0.3332076021610026,5.555704757730456e-07,-0.0181460115048632,-1.793519415173519e-06,-1.2427136850852026e-06,-0.03439243131296497
2015-01-13,5.1084978694142575e-05,-0.3458115173685433,5.625050929630412e-07,-0.0150308608179784,-1.8537420062417034e-06,-1.0347897370341921e-06,-0.036287418603822466
2015-01-14,5.779000718727771e-05,-0.35691825484889095,5.567247490430588e-07,-0.0129747205799968,-2.024488896418996e-06,-8.823451486131913e-07,-0.035031815965315904
2015-01-15,5.577655409897309e-05,-0.3728593905408327,6.052288386495527e-07,-0.0082554578383973,-2.166360518234586e-06,-5.432051141035572e-07,-0.03883998488666892
2015-01-16,7.006830803083834e-05,-0.31866780395058114,6.365049378109698e-07,-0.0055155541561174,-2.1281385134590214e-06,-3.502338057807719e-07,-0.030372340552627428
2015-01-20,6.698197984101967e-05,-0.27419427884832065,6.386442175607213e-07,-0.0037170290447567,-1.7933574905912885e-06,-2.5574871953449553e-07,-0.026773730708584385
2015-01-21,5.396910834789416e-05,-0.2436700980553493,6.335699531735169e-07,-0.003344402654109,-1.4248598399143547e-06,-2.2895959702386034e-07,-0.026401396716237428
2015-01-22,5.806897077464812e-05,-0.228319952331574,6.278363819140425e-07,-0.001319420948344,-1.3786028395987867e-06,-8.402555753790734e-08,-0.023740783093070768
2015-01-23,5.910063936486745e-05,-0.21905950258683907,6.321139219512791e-07,-0.0008144005488748,-1.338923809683076e-06,-5.392373203906385e-08,-0.022654980116492668
2015-01-26,6.288399592442454e-05,-0.2021729069154024,6.282495756952009e-07,-0.0028434475483071,-1.2707470875171765e-06,-1.932278203190682e-07,-0.020207798007053974
2015-01-27,6.964065036165525e-05,-0.19348983599096298,6.117287304340315e-07,-0.0002442416374569,-1.2629001203706502e-06,-1.566538815394562e-08,-0.018134525077123834
2015-01-28,7.988841611727443e-05,-0.14286530475542122,6.005250928455565e-07,0.0031877057156035,-9.895420565411347e-07,1.9210221243757667e-07,-0.012386552451966362
2015-01-29,8.021798542057233e-05,-0.11136465010812484,5.845444393171551e-07,0.0063027384549207,-7.625915683470286e-07,3.7465963013524816e-07,-0.009506491148448338
2015-01-30,7.830236811365751e-05,-0.09894415766230534,5.912202026060053e-07,0.0141834348158865,-6.732126018266591e-07,7.889509863806849e-07,-0.008597602065488964
2015-02-02,6.708254753246161e-05,-0.049489062345221047,5.796598338700926e-07,0.0184029098421321,-3.08603326409673e-07,9.706535276127798e-07,-0.0046003519210467995
2015-02-03,8.067150173734702e-05,-0.01740209165119513,5.70463781415172e-07,0.024553285323152,-1.1805260113104263e-07,1.197058448838508e-06,-0.0014633742844580016
2015-02-04,7.910110058857453e-05,0.005264841751883076,5.403433369871355e-07,0.0242864906993965,3.442004907938695e-08,1.1868575384101562e-06,0.0004351399515717817
2015-02-05,8.520627788871464e-05,0.020753659543241987,5.162931677707549e-07,0.0254429563354608,1.3765077918042152e-07,1.2050062374054954e-06,0.001615500437188479
2015-02-06,8.507292515013707e-05,0.012845922983391923,5.804825566241144e-07,0.0222153531972329,9.027252365475767e-08,1.048367552721273e-06,0.0010611193102323016
2015-02-09,6.296753465448077e-05,0.06483887541873236,5.557816539115299e-07,0.0216950820242291,3.835711389254263e-07,1.0191670223825226e-06,0.006091569902334288
2015-02-10,6.653518645016198e-05,0.1001994270737607,5.344825722191761e-07,0.0243183978154828,5.975272306284608e-07,1.0863983750696086e-06,0.00898062006748921
2015-02-11,6.58212274519105e-05,0.12623416881413366,4.697597188939058e-07,0.0258381753541137,7.019364585478183e-07,1.236193619886104e-06,0.010664286974299567
2015-02-12,6.625281595902424e-05,0.1410666927314276,4.658891595257109e-07,0.0238575962453606,7.837326832966649e-07,1.1366763518169628e-06,0.011829424484860908
2015-02-13,6.59493776327874e-05,0.1495297843984155,4.657047035273104e-07,0.024143767965745,8.2868288618868e-07,1.1420621934380418e-06,0.012565439067565846
2015-02-17,5.2818371217651516e-05,0.083556497586196,4.507656035771464e-07,0.022221428361596,4.077069495915474e-07,1.0619586811865657e-06,0.007719036770586646
2015-02-18,4.925751255554142e-05,0.04452432889098946,4.534077860352883e-07,0.0226289167544638,2.1041568357015184e-07,1.0844725115906239e-06,0.00427174805737283
2015-02-19,5.2538640297651296e-05,0.015350996337660914,4.2735585091833974e-07,0.0226239928760638,7.273958345428399e-08,1.086291813651451e-06,0.0013844968777681854
2015-02-20,5.811623348480445e-05,-0.005916810598480431,4.0567314091777525e-07,0.0237222539118198,-2.872926561959319e-08,1.129808102925821e-06,-0.000494341492848207
2015-02-23,5.7842904366347e-05,-0.020890378094007067,3.943004590452917e-07,0.0228291670123008,-9.976655759628288e-08,1.0925324682643676e-06,-0.0017247847197369823
2015-02-24,5.363774172174018e-05,0.030411377953333252,3.8914338388111167e-07,0.0215205990809121,1.389396391395952e-07,1.0339126261120942e-06,0.0025903334980130394
