Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_CB,Predicted_Covariance,Future_Cov_45_CB,Beta_Predicted
2014-07-25,3.58816002468109e-05,0.7622120722091438,5.122768478913856e-05,0.8928221832731131,3.267864865382034e-05,3.422411322013438e-05,0.9107355421453024
2014-07-28,3.90148494586092e-05,0.7648462018694775,5.132736953908361e-05,0.8711607963235414,3.422658633977826e-05,3.791422412250672e-05,0.8772707524115707
2014-07-29,3.5953585678647994e-05,0.765089372318686,5.160174346803457e-05,0.8592459568908904,3.295455577151254e-05,4.320895463594603e-05,0.9165860692187787
2014-07-30,3.539196672747045e-05,0.7519430949512094,5.257023417529567e-05,0.8696577872653699,3.2434505415638975e-05,5.138887142218393e-05,0.9164369322958263
2014-07-31,4.5379445989039353e-05,0.7700114259379581,5.506613887263613e-05,0.8200065889465894,3.84918759218843e-05,4.364659513073624e-05,0.8482226938420837
2014-08-01,4.584672797284814e-05,0.7684553745436067,5.455771801407036e-05,0.8466556653573274,3.8432702469164e-05,4.988840099329216e-05,0.8382867037299814
2014-08-11,3.847004227028839e-05,0.7439103371692477,5.442967132496092e-05,0.8551372586666998,3.404080182399959e-05,5.0239096370434397e-05,0.8848652045877882
2014-08-12,3.841634430365733e-05,0.7515549794134982,5.5179112192751334e-05,0.8717766639875612,3.4602392523666685e-05,5.192730807733811e-05,0.9007205956442986
2014-08-13,3.776559449586869e-05,0.7566956792956624,5.5358421058387214e-05,0.8669444188012982,3.459881816369128e-05,5.048305619046167e-05,0.9161465250461279
2014-08-14,3.862814115860239e-05,0.7619651975306573,5.4958632542128856e-05,0.8797783718269973,3.510791187629355e-05,5.3802383955424845e-05,0.9088687890039748
2014-08-15,3.923523389055349e-05,0.7649188966085415,5.490501447552283e-05,0.861392806064353,3.5502547571519614e-05,5.4788630995443136e-05,0.9048639207951152
2014-08-18,5.8802594173761744e-05,0.7897498755533441,5.642566986714728e-05,0.8483750986761386,4.549107198589906e-05,6.025499672305305e-05,0.7736235556457405
2014-08-19,5.790352204668287e-05,0.8004814530504218,5.746333645813224e-05,0.8637876838281676,4.617417915334875e-05,6.157002411955059e-05,0.7974329975320376
2014-08-20,5.609710643686182e-05,0.8106756195757598,5.838424368371485e-05,0.8102481260066342,4.639435824413072e-05,6.026236798770151e-05,0.8270365655374454
2014-08-21,5.441563613273725e-05,0.826629643262891,5.920656505361949e-05,0.822208804178887,4.691997405512948e-05,6.216221276604288e-05,0.8622516870091633
2014-08-22,5.0059045313325706e-05,0.8228695732296922,6.0043192766392185e-05,0.8167387164897667,4.5113256125589304e-05,6.174116676705461e-05,0.9012008887348909
2014-08-25,6.652021183637015e-05,0.8232679708884503,6.282160520012711e-05,0.8092456057059422,5.321971517799631e-05,6.315960502461063e-05,0.8000533027301373
2014-08-26,6.338834696697776e-05,0.8233234527226458,6.485458790797915e-05,0.8109531687630155,5.278925730621687e-05,6.330948700620427e-05,0.8327911963648067
2014-08-27,6.228211919321129e-05,0.8297293520522901,6.587802575742553e-05,0.8101662138810304,5.3148184289362755e-05,6.404003176824314e-05,0.8533457913416003
2014-08-28,6.139493236265438e-05,0.8218684242613122,6.721498020810565e-05,0.7893775778946321,5.2796069948394225e-05,6.469560977352428e-05,0.859941821200039
2014-08-29,6.15753093611576e-05,0.822599993175032,6.816812311707363e-05,0.7893181136301508,5.3294534243423204e-05,6.456273779340384e-05,0.865517929123747
2014-09-02,7.761239871585492e-05,0.8200404735561847,6.96088343333499e-05,0.7791615852846969,6.0274417415617715e-05,6.395031266166622e-05,0.7766080988720254
2014-09-03,7.595624179294328e-05,0.8211600961051004,7.089828258635743e-05,0.7812275438106534,6.025976429341521e-05,6.478756489303646e-05,0.7933484183917805
2014-09-04,7.498131031863036e-05,0.8210695846351056,7.134548271636516e-05,0.7770811818688494,6.005369275740961e-05,6.46379771897169e-05,0.8009154881691667
2014-09-05,7.387822741090312e-05,0.8164873963728471,7.166837344318542e-05,0.7787925364516708,5.9411633394907315e-05,6.44755581644402e-05,0.8041832550267605
2014-09-08,7.348698808482049e-05,0.8215384914364349,7.101652711772359e-05,0.7822277576900286,5.934892478837579e-05,6.475343819202509e-05,0.807611338212335
2014-09-09,8.133593066383054e-05,0.8128948126631635,7.290109289101698e-05,0.7781025462476789,6.259542491463918e-05,6.359747244198922e-05,0.7695913036681448
2014-09-10,8.008754908927675e-05,0.814588888548567,7.388667506712707e-05,0.7805196933495727,6.266197011648492e-05,6.364663966651848e-05,0.7824183762526326
2014-09-11,7.945435898388616e-05,0.8080899024962721,7.340449060366422e-05,0.780854741459176,6.17134547017779e-05,6.367340866435686e-05,0.7767157836399357
2014-09-12,7.986652544186676e-05,0.8071604324889339,7.433453490830715e-05,0.778440309230015,6.219243689112831e-05,6.276344618232105e-05,0.7787046769224604
2014-09-15,7.976789477234261e-05,0.8037670991300572,7.487985910066932e-05,0.7811896893486202,6.211933523752443e-05,6.295391692517933e-05,0.7787510929655705
2014-09-16,8.12776222335961e-05,0.8026621297966752,7.56478880033474e-05,0.7831605381346705,6.293854109889109e-05,6.273587438217212e-05,0.7743649404260678
2014-09-17,8.038458733415224e-05,0.7922418666554836,7.48837302917493e-05,0.7771503015595053,6.146641980901075e-05,6.232248777364028e-05,0.7646542931607001
2014-09-18,8.052555846541116e-05,0.7885898578205913,7.615185653273781e-05,0.7665883101579718,6.175303512538265e-05,6.109251887477525e-05,0.7668749686710707
2014-09-19,7.686942885417954e-05,0.810595470452234,7.517567343571076e-05,0.7584364756194373,6.161971188562484e-05,6.020024490073642e-05,0.8016153209947319
2014-09-22,7.562338268336147e-05,0.8291018821865933,7.442686561047622e-05,0.7652727031013251,6.220149396206965e-05,5.9551393828563e-05,0.8225166840593487
2014-09-23,7.716105522203933e-05,0.8120516278961672,7.658708416846853e-05,0.7494499335121445,6.242527843300582e-05,5.760657278581118e-05,0.8090257222814059
2014-09-24,7.845740621167833e-05,0.8035078347376604,7.80223901945688e-05,0.7412615422761474,6.28661282641476e-05,5.6228991190077096e-05,0.8012771680793854
2014-09-25,8.684570042440597e-05,0.7960044689838142,7.923418242024778e-05,0.7428657111314736,6.603070855539267e-05,5.1462639649322383e-05,0.7603221372239202
2014-09-26,7.784867175631449e-05,0.7865786969557395,7.653889238353726e-05,0.7287087521710254,6.0716799400241565e-05,5.075854627026946e-05,0.7799336588593329
2014-09-29,7.945972408695768e-05,0.775975780740833,7.70743933736211e-05,0.7116374643409149,6.072629017864361e-05,4.992711846388675e-05,0.7642398822350186
2014-09-30,7.034453028421699e-05,0.7671658588247773,7.50268629573037e-05,0.7144490831506378,5.5733052267239836e-05,5.0018776138841125e-05,0.7922869346352649
2014-10-01,6.051441443903661e-05,0.7589380756499825,7.496131047087857e-05,0.7027616534900542,5.111570375948558e-05,4.5712796003800274e-05,0.8446864145232791
2014-10-02,5.727685640094654e-05,0.7562971900610932,7.305084720775332e-05,0.7055498522347053,4.892092975802586e-05,4.58659678295304e-05,0.8541133859646913
2014-10-03,5.732458945014978e-05,0.7992012870398443,7.576192412905953e-05,0.631814840665485,5.266864544251018e-05,4.0660322443529065e-05,0.9187792873477364
2014-10-06,5.950629355094935e-05,0.7950209942341385,7.243547330905697e-05,0.6383323364105667,5.2195816852000365e-05,4.105052417861473e-05,0.8771478399559578
2014-10-07,5.823383972398379e-05,0.7702239045234447,7.189100258846062e-05,0.6373930826420253,4.9835862250444425e-05,4.12872138281684e-05,0.8557887044140654
2014-10-08,6.403572465426801e-05,0.7567141099426025,7.228874108641921e-05,0.6143030742459563,5.1484716670378475e-05,3.628546369520642e-05,0.8039999070573022
2014-10-09,6.579132724406009e-05,0.7008063167276575,7.358071979702904e-05,0.6084862682229265,4.8760073046051576e-05,3.397263273698922e-05,0.7411322295592362
2014-10-10,6.388921163395802e-05,0.6932420400593579,6.805844938936215e-05,0.6793720918166201,4.571299554323414e-05,3.649148137291212e-05,0.7155041418438326
2014-10-13,7.100010076144222e-05,0.6894918553379739,7.126668639947105e-05,0.6449492242987844,4.904580940906814e-05,3.1292534794321964e-05,0.6907850676699783
2014-10-14,5.126108009219706e-05,0.6746012824692444,7.107429466979344e-05,0.6752070511722958,4.0719020090677746e-05,3.7735194447645306e-05,0.7943457300829676
2014-10-15,4.732231652345586e-05,0.6485083126379477,7.080610476469239e-05,0.6467264117183803,3.753910352523206e-05,4.244244368998503e-05,0.7932642838104801
2014-10-16,5.30327919984953e-05,0.6461054792051695,6.94285168638401e-05,0.6427225819257196,3.920528487820446e-05,4.221886313128401e-05,0.7392649604289518
2014-10-17,4.626798859027275e-05,0.6381135303923823,7.145017980691026e-05,0.6174572907750807,3.668934227753216e-05,3.9364548613293443e-05,0.7929746547323568
2014-10-20,4.9165393824874467e-05,0.6502007226254722,7.09804686603579e-05,0.622471948841266,3.84102063431675e-05,3.886940780416816e-05,0.781244760897948
2014-10-21,6.127847379397686e-05,0.6540183843650106,7.14506670657659e-05,0.6093263587590446,4.3275995844045886e-05,3.3656221212836654e-05,0.7062185652590378
2014-10-22,6.0122674099070425e-05,0.656436050194304,7.084707263725483e-05,0.5908244400316721,4.284227484790116e-05,3.16360533350811e-05,0.7125809936082593
2014-10-23,6.055871725038731e-05,0.7086029732187444,6.950233084675105e-05,0.6443327505261113,4.5971744959295895e-05,3.3059801672755574e-05,0.7591267953913254
2014-10-24,5.99990058104541e-05,0.7127227169788246,6.963016667970476e-05,0.6202412959685902,4.606715011054607e-05,3.1908827999945836e-05,0.7677985574640876
2014-10-27,5.8561423507449295e-05,0.7324150280080023,6.947146761357248e-05,0.664086258075372,4.671606952089186e-05,3.593106460436988e-05,0.7977276972263039
2014-10-28,5.4522480778452264e-05,0.7090288303038311,6.741091004101852e-05,0.6674517256682988,4.298498641010221e-05,3.447234171061616e-05,0.7883901428617721
2014-10-29,5.3729820257279105e-05,0.698296509455433,6.588781189798663e-05,0.6978746211663531,4.1547998527662655e-05,4.158648838023088e-05,0.7732763357240878
2014-10-30,5.3551839514494966e-05,0.7064014532071287,6.44504155248826e-05,0.7068403062141677,4.1500338740928197e-05,4.30182079309532e-05,0.7749563622309413
2014-10-31,5.56093263598845e-05,0.7197432704924479,6.3085308283688e-05,0.7518268393812333,4.263002083437183e-05,4.616543454742155e-05,0.7665984039886573
2014-11-03,5.4562010343014535e-05,0.7280932233073705,6.236985128053021e-05,0.763982130098319,4.247364422573765e-05,5.2124223515182265e-05,0.7784472008769278
2014-11-04,6.02491600622342e-05,0.7410160176109497,6.30000379964808e-05,0.8015823193490663,4.565343920436062e-05,5.5715416084752405e-05,0.7577439943926693
2014-11-05,6.0354415020847636e-05,0.7435928412356757,6.398198031907364e-05,0.8146623249556764,4.620814788328358e-05,5.713602812499326e-05,0.7656133833344645
2014-11-06,5.86925643313682e-05,0.7459708040297872,6.405480944745644e-05,0.8134918556130941,4.573927162494033e-05,5.6895024041336606e-05,0.7793026620323523
2014-11-07,5.828791566618652e-05,0.7479963898254198,6.44344848602046e-05,0.8440646313959037,4.584035211401586e-05,5.966762814248232e-05,0.7864469262641409
2014-11-10,5.7340540123530906e-05,0.7483142626411553,6.505698966068653e-05,0.8195386476101502,4.5704808578646836e-05,5.913906416533634e-05,0.7970767014085188
2014-11-11,6.57571982494724e-05,0.7547889933140538,6.65880442364883e-05,0.8478126998027127,4.9945381929418624e-05,6.462505831107679e-05,0.75954242666991
2014-11-12,6.673646336542344e-05,0.7568821299228432,6.856297828451988e-05,0.8379438513260291,5.1198198853757516e-05,6.396540932912805e-05,0.7671697940212338
2014-11-13,7.11343776232816e-05,0.756637799818123,6.990373747067109e-05,0.8330375675837547,5.335535330415224e-05,6.407613626485015e-05,0.7500642458238018
2014-11-14,6.859476809423724e-05,0.7568263965798158,7.08901382629736e-05,0.8873559350666552,5.2775782196135407e-05,7.262397188370263e-05,0.7693849496455866
2014-11-17,6.853595565786147e-05,0.753827052881159,7.184785160650605e-05,0.8873192807617766,5.28978290467046e-05,7.325534470738043e-05,0.771825949444347
2014-11-18,7.650833651469074e-05,0.7546241477897416,7.68806661396761e-05,0.8932328097846659,5.787535220107344e-05,7.318551056261652e-05,0.756458117344644
2014-11-19,7.466095393809579e-05,0.761091227862229,8.202561137041085e-05,0.9065589676099838,5.956048447475695e-05,7.77893069486875e-05,0.797746095290194
2014-11-20,7.31046489834875e-05,0.7595331043066789,8.328310648825597e-05,0.9259197726877054,5.9264914680819456e-05,8.2624564613817e-05,0.8106859892618582
2014-11-21,7.04730363634149e-05,0.7612845971152151,8.586747148037817e-05,0.932522353191372,5.9220609385563656e-05,8.449544812161719e-05,0.8403300388559278
2014-11-24,6.987047932397521e-05,0.7616794865315243,8.847018517631018e-05,0.951496217565573,5.9884935872051586e-05,8.905255084664004e-05,0.8570849441919142
2014-11-25,8.166110492431963e-05,0.7672707432468162,9.067538074960091e-05,0.9545703825548544,6.602386716672339e-05,9.301614526638592e-05,0.8085105782968742
2014-11-26,7.228929035700332e-05,0.7698928980230151,9.351839114762368e-05,0.9598762411933762,6.330176328396744e-05,9.811058404823091e-05,0.8756727721540681
2014-11-28,6.63644735069259e-05,0.774474582633107,9.465468787959803e-05,0.954588269462856,6.138271021685271e-05,9.77646842105581e-05,0.9249332809134199
2014-12-01,6.796408095783602e-05,0.7779546825518447,9.783548666404911e-05,0.98056969630478,6.343694036298441e-05,0.00010170405873675143,0.9333892177890233
2014-12-02,6.956629167082881e-05,0.7788805331223247,9.830407023640923e-05,0.987109605204888,6.441040443475487e-05,0.00010160399574236158,0.9258852655180992
2014-12-03,9.973973303376368e-05,0.7932708368930351,0.00010521521705630041,0.9879089271225172,8.126337718758964e-05,0.00010170308432591039,0.8147543081961182
2014-12-04,7.195368455764464e-05,0.8017854155517308,0.00010673520189840086,0.9613390077469685,7.026491239162627e-05,0.00010150765383890914,0.9765297333083001
2014-12-05,6.914099334132158e-05,0.8080932303584849,0.00010935748776239344,0.9628164908962528,7.026734402105728e-05,0.00010160770587810983,1.0162906349085175
2014-12-08,6.652863915801598e-05,0.7955599731573827,0.00011024811436880702,0.9841092998073536,6.813383423627406e-05,0.00010484975617430725,1.024127880843098
2014-12-09,5.578278936298998e-05,0.7925765147871657,0.00011714450989746227,0.9799633407885676,6.406963985108692e-05,0.00010470963960953918,1.1485556850549856
2014-12-10,7.622608908783083e-05,0.7981207960611444,0.00011988419317561679,1.0059601174964403,7.629593656035114e-05,0.00010112648676942905,1.0009163197713034
2014-12-11,6.0199482263474304e-05,0.7848073506863371,0.00011780936961239792,1.0083151299556248,6.609207031769847e-05,0.00010093492661923708,1.0978843643278218
2014-12-12,5.635062229218622e-05,0.7782237013184127,0.00011807580000240037,1.0146108481831644,6.347961147094222e-05,9.487297393277988e-05,1.126511276872705
2014-12-15,5.5088696774690915e-05,0.7893337250638787,0.00012480566194346954,0.9996188735452244,6.544990976114404e-05,9.254472289251969e-05,1.188082376114828
2014-12-16,5.154869882225274e-05,0.7700960174095505,0.00012013616045498555,1.004975938497408,6.0602509042003347e-05,9.106984579899316e-05,1.175636057293501
2014-12-17,8.951914955443635e-05,0.816263893588798,0.00012128738390103944,1.0138711065769144,8.505431957609378e-05,8.433932646096236e-05,0.950124303005945
2014-12-18,9.913276275332198e-05,0.8354037315744893,0.00011841898027833027,1.0739223032642526,9.051398260694414e-05,7.577029046061792e-05,0.9130582069237345
2014-12-19,7.377698274922788e-05,0.8375538121123218,0.00011453301894138128,1.0721846626671967,7.699074441266063e-05,7.564124761863808e-05,1.043560491953927
2014-12-22,6.996587850894997e-05,0.8322801178025867,0.00010856798176378747,1.0736293332198774,7.253766109010178e-05,7.568039451206917e-05,1.0367576686802102
2014-12-23,6.063494070426503e-05,0.8291164302441838,0.00010755110861845562,1.066150363201527,6.695522067434657e-05,7.597447806612503e-05,1.1042349492994057
2014-12-24,5.292955813268682e-05,0.8083434956711733,0.00010506815633505177,1.065396286378884,6.0281026363678325e-05,7.641199110477493e-05,1.1388915473762775
2014-12-26,5.0003308753932844e-05,0.8011872495614335,0.00010356867413176522,1.074174057422714,5.7656411519462514e-05,7.732321252576274e-05,1.1530519270872799
2014-12-29,4.966432774890378e-05,0.8262754096741216,0.00010370970956447165,1.0749752870335192,5.930029007962976e-05,7.736832876876489e-05,1.1940218013106736
2014-12-30,4.653062419950052e-05,0.8239828955762478,0.00010143490211293901,1.060341035062143,5.6608460362599676e-05,8.048903892362079e-05,1.2165850197901995
2014-12-31,4.3755181092948726e-05,0.8466759306854722,0.00010373747849412605,1.0630689002205391,5.7042664095149376e-05,7.860705272341092e-05,1.3036779341393692
2015-01-02,6.483180836307134e-05,0.842086882357289,0.00010432754531657113,1.0918345023321754,6.925489330826738e-05,8.746417480099702e-05,1.0682239946235321
2015-01-05,8.284505496642122e-05,0.8569309807284367,0.0001095397852420868,1.1082361729979409,8.163287311320636e-05,8.044863662250031e-05,0.9853680843870986
2015-01-06,7.372029621424698e-05,0.8589584284345992,0.00011048182342308913,1.1281329288337187,7.751952411787256e-05,8.306620158387311e-05,1.0515357113132617
2015-01-07,7.097584833724285e-05,0.8578604408596939,0.00011280064192838063,1.126606007999045,7.675871982281172e-05,8.055950262495043e-05,1.0814766095938926
2015-01-08,6.58935484829367e-05,0.8542370384897294,0.00011520121076652267,1.1690314289101735,7.442663217712848e-05,8.013939609849335e-05,1.1294980144589035
2015-01-09,5.142752848602693e-05,0.8400635657674823,0.00011722431606510175,1.1584865425789552,6.52257122066248e-05,7.785365579964704e-05,1.2683034578328394
2015-01-12,5.214866604959718e-05,0.8374754230582624,0.0001183753706939559,1.1466369695942562,6.579976594136486e-05,7.852642733956112e-05,1.261772753281637
2015-01-13,5.1084978694142575e-05,0.8370460466419712,0.00011701909201605927,1.1593791365711383,6.471788558012022e-05,7.981669489085197e-05,1.266867232491198
2015-01-14,5.779000718727771e-05,0.8443483250012846,0.00012453372294708256,1.1217921536362083,7.162943181016158e-05,7.628741277398281e-05,1.2394778145300278
2015-01-15,5.577655409897309e-05,0.8518834169990948,0.00012210847123351277,1.1565715856185474,7.03038164147174e-05,7.610184830849727e-05,1.260454639954385
2015-01-16,7.006830803083834e-05,0.852479505130774,0.00012623044744692312,1.1512091318144306,8.017275779772609e-05,7.310096938089562e-05,1.1442085594879872
2015-01-20,6.698197984101967e-05,0.8649511287327385,0.0001268749062121569,1.1035846608395483,7.97367310400285e-05,7.593170796063241e-05,1.1904206359573422
2015-01-21,5.396910834789416e-05,0.870316789910967,0.0001247485788627956,1.11124964185471,7.141143936335413e-05,7.607674568712451e-05,1.323191017035592
2015-01-22,5.806897077464812e-05,0.867212032656632,0.00013643987011715733,1.056237919516845,7.719123832449816e-05,6.726509852029284e-05,1.32930267739821
2015-01-23,5.910063936486745e-05,0.8668261845878683,0.00013408185218650878,1.0566198355424283,7.716371204231456e-05,6.996174665856842e-05,1.3056324410626385
2015-01-26,6.288399592442454e-05,0.8633053809706286,0.00012782457650512875,1.0480246741122992,7.740013079582981e-05,7.121901142151377e-05,1.2308398926946549
2015-01-27,6.964065036165525e-05,0.8535575888068023,0.00012538395078197088,1.0487200451833043,7.976001226841553e-05,6.726374234840452e-05,1.145308262547934
2015-01-28,7.988841611727443e-05,0.8473049036523224,0.00012751286039088675,1.025626170917818,8.551821340219059e-05,6.180779348693543e-05,1.0704707585722033
2015-01-29,8.021798542057233e-05,0.8435592610356553,0.00012641950255982935,1.0166018030906023,8.494904712680422e-05,6.043082039099292e-05,1.058977568202786
2015-01-30,7.830236811365751e-05,0.8379463491035053,0.00012985052918043727,0.9744534873591586,8.449393249020234e-05,5.4203798305116527e-05,1.0790725047747936
2015-02-02,6.708254753246161e-05,0.8335903258933595,0.00012518801074926385,0.966782416139391,7.639040431104427e-05,5.09925207866458e-05,1.1387522853701784
2015-02-03,8.067150173734702e-05,0.8287788621304493,0.00012328161015466167,0.9562717174090052,8.265095684280402e-05,4.662158744314246e-05,1.0245372289200934
2015-02-04,7.910110058857453e-05,0.8370028024459758,0.00011997246108784565,0.9675201318261322,8.153779431995382e-05,4.728178213289398e-05,1.0308048018706235
2015-02-05,8.520627788871464e-05,0.8187881785145726,0.00011973581984004805,0.9364019683244712,8.27026464439057e-05,4.434902130367231e-05,0.9706168194780336
2015-02-06,8.507292515013707e-05,0.8173628475611507,0.00011733693693628808,0.937106365995252,8.166349255467204e-05,4.422310547285489e-05,0.959923411714737
2015-02-09,6.296753465448077e-05,0.8158971280635162,0.0001116747557838266,0.9215462969497826,6.841813868938949e-05,4.329135950723865e-05,1.086562131816302
2015-02-10,6.653518645016198e-05,0.8299512037857745,0.00010693473674236945,0.9776580474329108,7.000638476327451e-05,4.367582610350331e-05,1.0521708662485318
2015-02-11,6.58212274519105e-05,0.8311664036967278,0.00010400472484319149,1.023389677125886,6.876975918461138e-05,4.896273719726507e-05,1.0447960611924945
2015-02-12,6.625281595902424e-05,0.7844884435799208,9.883438916767826e-05,1.0470860596909228,6.348085427737934e-05,4.988758926621969e-05,0.9581608473312396
2015-02-13,6.59493776327874e-05,0.769625379452063,9.500118249837846e-05,1.063167498450322,6.0918505027899676e-05,5.0290551458036375e-05,0.9237161473622978
2015-02-17,5.2818371217651516e-05,0.77493446045209,9.212787460345809e-05,1.0236934707705847,5.405713221514528e-05,4.8922155248922086e-05,1.023453222220525
2015-02-18,4.925751255554142e-05,0.7776752803712923,9.045447532519954e-05,1.026950604928557,5.190982469703003e-05,4.9215776163331674e-05,1.0538458400329886
2015-02-19,5.2538640297651296e-05,0.7830008823449386,8.6564270964863e-05,1.0292062863393523,5.280450841133783e-05,4.941737603674223e-05,1.0050604300412094
2015-02-20,5.811623348480445e-05,0.7839032508081204,8.293414981924309e-05,1.029200724055816,5.44224255435263e-05,4.901723596323213e-05,0.9364410299878783
2015-02-23,5.7842904366347e-05,0.7910330980072173,8.259981826040453e-05,1.0378306996376074,5.4677575249467674e-05,4.966732843579682e-05,0.9452771407045578
2015-02-24,5.363774172174018e-05,0.8040189009373884,7.993879726943731e-05,1.0314823137616416,5.26478093996588e-05,4.955543216059319e-05,0.9815441088624328
2015-02-25,4.6420168910813084e-05,0.7905282198820062,7.736021474673323e-05,1.0235469163781894,4.7372856127895824e-05,5.141682741020076e-05,1.0205231312043077
2015-02-26,6.082008377129165e-05,0.7926965927097879,7.840045185273013e-05,1.008499059046237,5.4738107895011824e-05,5.340498644080916e-05,0.9000005343769248
2015-02-27,6.477291200020017e-05,0.7902481574077308,7.898518485244596e-05,1.0017045540077258,5.652401752544628e-05,5.296419769731126e-05,0.8726490099020344
2015-03-02,7.10002492943561e-05,0.7797865076819077,7.908397738946052e-05,0.962188142694386,5.843188609739976e-05,5.280964227451851e-05,0.8229814215883969
2015-03-03,6.22129036386534e-05,0.7555856403980233,7.990725281975281e-05,0.9570744375649154,5.327421161783311e-05,5.253110317115996e-05,0.8563209318642603
2015-03-04,6.357489191775788e-05,0.7388102759587932,8.133682053797144e-05,0.9543333133124332,5.312749492492895e-05,5.242131012721172e-05,0.8356678764575179
2015-03-05,6.337223751236057e-05,0.7294565192569348,8.166013421537863e-05,0.946534105862572,5.247518463135138e-05,5.565342663382938e-05,0.828046897051982
2015-03-06,6.737776824421294e-05,0.7206961657373218,8.306769215855903e-05,0.9665646416567588,5.3917108653919824e-05,5.283876712156664e-05,0.8002210530110686
2015-03-09,6.459093954914395e-05,0.718789759902178,8.111351651975194e-05,0.9687244027056414,5.202766045154203e-05,5.2853268320245e-05,0.805494715121102
2015-03-10,6.248974140729342e-05,0.7223600875555658,8.80864432373696e-05,0.9107754679280982,5.359356450295216e-05,4.3911764373707965e-05,0.8576378025577339
2015-03-11,5.4252554100076106e-05,0.7440963379644021,8.481589005909891e-05,0.9442031003262844,5.047517966799381e-05,4.734296359124744e-05,0.9303742562034144
2015-03-12,5.508043688697334e-05,0.7398543658682447,8.691842469929165e-05,0.907959375787346,5.119185327383014e-05,4.2587078179414755e-05,0.9294017289455657
2015-03-13,5.707193087433516e-05,0.7458872083054698,8.464657713569262e-05,0.9076851788121852,5.184288276197038e-05,4.173304599465667e-05,0.9083779358389249
2015-03-16,5.2149496476829495e-05,0.7399768588537213,8.642359064545596e-05,0.8424582619963314,4.9677456426725895e-05,3.56799927935977e-05,0.9525970485409777
2015-03-17,4.691748238540657e-05,0.7461510163985839,8.125444100249427e-05,0.8368670574086922,4.6069939100764704e-05,3.524134094132565e-05,0.9819354483328908
2015-03-18,5.051902620859181e-05,0.7501641791208857,7.897255512525455e-05,0.8088645668551905,4.7382928915415326e-05,3.1731830389035445e-05,0.9379224516278755
2015-03-19,5.142834644805491e-05,0.7423036409567055,7.895341221177341e-05,0.794732002579135,4.730078226891894e-05,3.087617834811569e-05,0.9197414565271895
2015-03-20,5.066833282542825e-05,0.7323531150434479,7.248816082058027e-05,0.8479867612647655,4.4383585235917716e-05,3.495127888990822e-05,0.8759630080752037
2015-03-23,5.007282454924587e-05,0.705559513372095,7.259419721863745e-05,0.845303091526206,4.253884075497717e-05,3.6413399123701366e-05,0.8495394685223092
2015-03-24,4.2218867344400384e-05,0.7105098154632108,7.042163553858283e-05,0.8277219318278641,3.874149934898627e-05,3.502609705639676e-05,0.9176347397705512
2015-03-25,4.692159710753298e-05,0.7035215050409427,7.005771232755645e-05,0.904793572112114,4.0335899502019655e-05,3.443698961321529e-05,0.8596446410291514
2015-03-26,4.732340893496746e-05,0.6972000763779486,7.130863897123903e-05,0.905105873453001,4.050107125000741e-05,3.430388631487676e-05,0.8558358782999888
2015-03-27,4.354358066573599e-05,0.7165083487003572,6.481799939372209e-05,0.9064637142958392,3.806546468524189e-05,3.435377278799601e-05,0.8741923402545355
2015-03-30,4.5502666776921666e-05,0.7102384398169418,6.735200459347396e-05,0.895162639274153,3.9318583349614774e-05,3.126680414398243e-05,0.8640940440342856
2015-03-31,3.983451498744685e-05,0.7164491470289172,6.734898890893887e-05,0.918235460891356,3.7109121813119616e-05,3.1962866026302886e-05,0.93158211728733
2015-04-01,4.176214734580363e-05,0.7283545669170662,6.380430905858106e-05,0.9297615438005092,3.759752556869563e-05,3.2128611795228425e-05,0.9002775948606371
2015-04-02,4.894523588776545e-05,0.7474095694577505,6.028530893341683e-05,0.9531504974627478,4.059939971998814e-05,3.362355117286046e-05,0.8294862407668268
2015-04-06,4.8199312485919956e-05,0.7604438689040568,5.9561589732069006e-05,0.9704056049510302,4.074466251168424e-05,3.327561913059137e-05,0.8453370060742386
2015-04-07,4.533264144371158e-05,0.7806574870084441,5.5569591022214624e-05,1.0140371650180118,3.9181823335002826e-05,3.7732354701562376e-05,0.8643181179648207
2015-04-08,4.177649686660928e-05,0.7777757310066374,5.536966866062938e-05,1.031432838267775,3.7407299764770396e-05,3.836214182127868e-05,0.8954149478882932
2015-04-09,4.664355209638432e-05,0.7801774073396877,5.430763351256134e-05,1.0061988533949038,3.9266267161970904e-05,3.846355094234491e-05,0.8418369827587535
2015-04-10,4.853778747139849e-05,0.7642547117756819,5.539263400699946e-05,1.0023657710643543,3.962817948020535e-05,3.8066713268416035e-05,0.8164397584780055
2015-04-13,4.467938122611643e-05,0.7781164303645833,5.457735997348227e-05,1.0313833339513685,3.842416359964016e-05,3.937421221017261e-05,0.8599976666010785
2015-04-14,4.646938254229903e-05,0.7772617722598607,5.531198951293258e-05,1.0324837903050808,3.940582273593605e-05,3.939343322650355e-05,0.8479954021353021
2015-04-15,4.691423215315267e-05,0.7812545370331426,5.7236182556596595e-05,1.058625397255265,4.0483699157981474e-05,4.243247802465267e-05,0.8629300171815972
2015-04-16,4.176974619173272e-05,0.7575700732064709,5.9680942152260984e-05,1.082301982393746,3.782435783774302e-05,4.557268316409275e-05,0.905544354139011
