Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_TWX,Predicted_Covariance,Future_Cov_45_TWX,Beta_Predicted
2014-07-31,4.5379445989039353e-05,0.2996609388691565,0.000755628004579485,0.7833086160091386,5.548987585428223e-05,4.169326745201936e-05,1.2227975605450292
2014-08-01,4.584672797284814e-05,0.31312547659795936,0.0007212696657582326,0.8008747974350111,5.694051765073028e-05,4.719080574863567e-05,1.2419756036778071
2014-08-11,3.847004227028839e-05,0.37279494690075843,0.00034019208390569306,0.972710558416416,4.2647487498441355e-05,5.7146497816052207e-05,1.1085895668843426
2014-08-12,3.841634430365733e-05,0.4081126678286496,0.0003393695531015165,0.9044716609795874,4.659877835804383e-05,5.3874782988661164e-05,1.2129935630967237
2014-08-13,3.776559449586869e-05,0.4350794984882325,0.0003267964326092534,0.8808176677468598,4.8334300251888614e-05,5.129090960167756e-05,1.279850109526968
2014-08-14,3.862814115860239e-05,0.4652494985559498,0.0002581884505353321,0.8002879065753312,4.6462890504289784e-05,4.8941186329727436e-05,1.2028249123746049
2014-08-15,3.923523389055349e-05,0.4687024637580269,0.0002619308785892941,0.8582905945879475,4.751477851658978e-05,5.459131576520921e-05,1.2110232004512078
2014-08-18,5.8802594173761744e-05,0.48424237291844063,0.0002431620289259967,0.7154805133068748,5.790404607707723e-05,5.0816291109896926e-05,0.9847192439498621
2014-08-19,5.790352204668287e-05,0.4855592597641283,0.0002878659154451252,0.7276625176610692,6.268878518695355e-05,5.186714235693773e-05,1.082642004685185
2014-08-20,5.609710643686182e-05,0.4838825781962918,0.0002604779779198121,0.7741542958441746,5.8491899085419944e-05,5.7577882080827855e-05,1.0426901278990834
2014-08-21,5.441563613273725e-05,0.4756654346113111,0.00023751738344304128,0.78219957299157,5.4076820502037815e-05,5.91373578520221e-05,0.9937735611530304
2014-08-22,5.0059045313325706e-05,0.47371269984295633,0.00022442104865381948,0.7825235755986466,5.020975509587417e-05,5.9154681423497086e-05,1.0030106403668937
2014-08-25,6.652021183637015e-05,0.49165783994537376,0.00021398332722624737,0.7764597380260362,5.865833731230763e-05,6.06007496679041e-05,0.8818122446242119
2014-08-26,6.338834696697776e-05,0.5036916985350536,0.0002040523926873692,0.781238762999457,5.728492544849862e-05,6.098974295926448e-05,0.9037138242197935
2014-08-27,6.228211919321129e-05,0.5155261964781269,0.0001951535228032581,0.7950345793084694,5.68356233071517e-05,6.284394343213486e-05,0.9125512112206154
2014-08-28,6.139493236265438e-05,0.5111645275357967,0.00019512437107037443,0.7573864515541758,5.59477633098931e-05,6.207368905535843e-05,0.911276568877292
2014-08-29,6.15753093611576e-05,0.5185240615834432,0.00018839716465039272,0.7574901285746044,5.584822782392031e-05,6.195934909859389e-05,0.9069906169103229
2014-09-02,7.761239871585492e-05,0.5155694097665003,0.00019484944221745558,0.8040372918004292,6.340190075500379e-05,6.599200624539157e-05,0.8169042808111513
2014-09-03,7.595624179294328e-05,0.5233378503516336,0.00019012473145416903,0.8630126679770147,6.289023059871398e-05,7.157004341826564e-05,0.8279797566887623
2014-09-04,7.498131031863036e-05,0.5307247799928743,0.00018473037756590023,0.8513761408841468,6.246187795242877e-05,7.08178667278892e-05,0.8330326275574444
2014-09-05,7.387822741090312e-05,0.5258844535586727,0.00018236878818550417,0.8586297726890076,6.104130666793053e-05,7.10852136603209e-05,0.8262421664291569
2014-09-08,7.348698808482049e-05,0.5326129429186186,0.0001793728927353015,0.8644819950994118,6.114984293724909e-05,7.156250962391789e-05,0.8321179644302259
2014-09-09,8.133593066383054e-05,0.5419545696100804,0.00018292464024261,0.8563496267398888,6.610589773615212e-05,6.999292323349131e-05,0.8127514764584712
2014-09-10,8.008754908927675e-05,0.5191953434411365,0.00018837127628254998,0.8664940086683186,6.377061869083417e-05,7.065732282325624e-05,0.7962613342024806
2014-09-11,7.945435898388616e-05,0.510679817853389,0.00018948137412367946,0.8675545647711802,6.26600622094781e-05,7.074319128558653e-05,0.7886296360679966
2014-09-12,7.986652544186676e-05,0.4601786369139564,0.00019229566394474355,0.8766296009702133,5.702871613785942e-05,7.068017178702666e-05,0.7140502960701537
2014-09-15,7.976789477234261e-05,0.41784910479947585,0.0001837926088984983,0.8738167926910863,5.059383062384707e-05,7.041847905182995e-05,0.6342630800053297
2014-09-16,8.12776222335961e-05,0.387005905096317,0.000195092972881259,0.8670534984509825,4.8733084457519966e-05,6.94562056088813e-05,0.5995879692132056
2014-09-17,8.038458733415224e-05,0.35292396272788734,0.00020278123911621348,0.863510363588728,4.5058987277691953e-05,6.924801286080388e-05,0.5605426210672125
2014-09-18,8.052555846541116e-05,0.32595344976192525,0.00022998935404184773,0.8590435828510065,4.4358445801563414e-05,6.846065300521595e-05,0.5508616971668329
2014-09-19,7.686942885417954e-05,0.31075854771972766,0.0002300893277710827,0.8603060042116821,4.1328357721891464e-05,6.828605138066229e-05,0.5376436164276815
2014-09-22,7.562338268336147e-05,0.3212943387891414,0.0001758995918061046,0.8150783876086689,3.7056426737797624e-05,6.342713370661974e-05,0.4900128164453389
2014-09-23,7.716105522203933e-05,0.36583181454270813,0.0001853723003282126,0.8059165387393259,4.375250971529078e-05,6.194688620573978e-05,0.5670284003943203
2014-09-24,7.845740621167833e-05,0.3988276576134566,0.00019958872438195215,0.8025178933103494,4.99080087137745e-05,6.087564102444189e-05,0.636115965637744
2014-09-25,8.684570042440597e-05,0.2923739904060807,0.00036321779499188796,0.7875418027585049,5.192738529189001e-05,5.45576130340008e-05,0.597926955947459
2014-09-26,7.784867175631449e-05,0.3452095287869428,0.0003464136181180066,0.8220667566496169,5.668992165753535e-05,5.726144139250965e-05,0.7282066652978841
2014-09-29,7.945972408695768e-05,0.3308259560767112,0.0003551201548912442,0.8204987675285274,5.557260605618301e-05,5.7564618529197166e-05,0.6993808082616355
2014-09-30,7.034453028421699e-05,0.35770362427994895,0.0003314772684440883,0.80362919935247,5.4621721449625997e-05,5.626230051802331e-05,0.7764885376152881
2014-10-01,6.051441443903661e-05,0.37793641426013475,0.00031890718501467334,0.7394830469860284,5.250253921143734e-05,4.810142600590749e-05,0.8676038543565421
2014-10-02,5.727685640094654e-05,0.3799956306699723,0.0002907698366692028,0.7348479864790515,4.903914235737288e-05,4.777056362592991e-05,0.8561772666797837
2014-10-03,5.732458945014978e-05,0.3926283322421778,0.000299296514662227,0.7210418243991782,5.142839152697769e-05,4.640250780507295e-05,0.8971436519698148
2014-10-06,5.950629355094935e-05,0.39485524383656617,0.00029145589900935273,0.7068139818705615,5.2000292323036285e-05,4.545451138464399e-05,0.8738620609686197
2014-10-07,5.823383972398379e-05,0.3861798148009041,0.0002837428484733255,0.7180613785789759,4.9640911285624935e-05,4.651251242993157e-05,0.85244097797625
2014-10-08,6.403572465426801e-05,0.38800623110530136,0.0002801262334269396,0.7491843426854565,5.1966893395720836e-05,4.425258867684921e-05,0.8115297152689787
2014-10-09,6.579132724406009e-05,0.45116035726844644,0.0002904089855320805,0.6651588252827101,6.236203528295827e-05,3.713674024081337e-05,0.9478762307320464
2014-10-10,6.388921163395802e-05,0.4974005277233885,0.000295289148775418,0.6898794766442169,6.831935384897136e-05,3.705587022893502e-05,1.069341006121582
2014-10-13,7.100010076144222e-05,0.5490196767910935,0.00033075946341503044,0.6685801640581834,8.413438638893026e-05,3.2439093277972374e-05,1.1849896758825564
2014-10-14,5.126108009219706e-05,0.5261383013039752,0.00016267405536277168,0.7122030279204729,4.804552478498986e-05,3.9802783010219085e-05,0.9372710192328416
2014-10-15,4.732231652345586e-05,0.48102765346481346,0.00014820162075081762,0.832178552725257,4.028371535371419e-05,5.461303377143511e-05,0.8512625398155877
2014-10-16,5.30327919984953e-05,0.4469865331431847,0.00011773188237013539,0.8711886884332223,3.5319433463010696e-05,5.722623886698255e-05,0.665992344208708
2014-10-17,4.626798859027275e-05,0.432222524282984,0.0001265953081306054,0.8910102664186377,3.307931520582046e-05,5.6804280184872475e-05,0.7149503623067583
2014-10-20,4.9165393824874467e-05,0.4346941390577107,0.0001129223114483989,0.8499718909196231,3.23894389687818e-05,5.3075329919259666e-05,0.6587853050491557
2014-10-21,6.127847379397686e-05,0.46678473240433255,0.00013532612889986708,1.0251379313894364,4.2507096616079955e-05,5.662362787452687e-05,0.6936709415934904
2014-10-22,6.0122674099070425e-05,0.49115928649834584,0.0001552033797113976,1.0237794081551186,4.744517919182115e-05,5.481888995319293e-05,0.7891395368349844
2014-10-23,6.055871725038731e-05,0.513901655210527,0.00016784031121702442,0.9881744711024556,5.181034548220826e-05,5.0701833805673345e-05,0.8555390179087207
2014-10-24,5.99990058104541e-05,0.5368732461713934,0.0001851476680124466,0.9893957443301488,5.658520748650836e-05,5.09002848325466e-05,0.9431024184845589
2014-10-27,5.8561423507449295e-05,0.5568730524824957,0.00020151148081062244,0.9833209248079297,6.0493945714828346e-05,5.320358198421325e-05,1.032999918574951
2014-10-28,5.4522480778452264e-05,0.5771989835568504,0.00021035526150980533,1.0227238300439296,6.181445596069115e-05,5.282132623084316e-05,1.133742542124399
2014-10-29,5.3729820257279105e-05,0.5942761844328147,0.00021716711390528743,1.029234267171741,6.419379485393576e-05,6.133227601934849e-05,1.1947517141607977
2014-10-30,5.3551839514494966e-05,0.6288860518795476,0.0002239739180976802,1.0245122194529348,6.887440864730017e-05,6.235167872681413e-05,1.2861259159670475
2014-10-31,5.56093263598845e-05,0.6537540349018299,0.00023221317073870678,1.0725386644412656,7.429021644254311e-05,6.585853406562765e-05,1.3359308825602794
2014-11-03,5.4562010343014535e-05,0.6717530467981687,0.00024167739576670493,1.1169052925879093,7.713879367363044e-05,7.620311892458791e-05,1.413782102028181
2014-11-04,6.02491600622342e-05,0.6554253249152519,0.00024137389012401572,1.0788066011943351,7.903944122791144e-05,7.498438676807374e-05,1.3118762343950998
2014-11-05,6.0354415020847636e-05,0.6685715829107228,0.0002635534975694388,1.0057260549734433,8.432120957334377e-05,7.05362091786037e-05,1.397100933613846
2014-11-06,5.86925643313682e-05,0.682543204690132,0.00027233551887626575,1.0115468571599069,8.629265536095257e-05,7.074684566285785e-05,1.4702485117835193
2014-11-07,5.828791566618652e-05,0.6946953038505395,0.0002757112768403007,1.0688800733517545,8.806653121144023e-05,7.556001800500424e-05,1.5108883240189117
2014-11-10,5.7340540123530906e-05,0.7046952494236687,0.00025461385195136617,1.0469815196808527,8.51477638766528e-05,7.555166245409472e-05,1.48494875864817
2014-11-11,6.57571982494724e-05,0.7050405400658158,0.00023817045577582523,1.019116373886426,8.823272332143305e-05,7.76827890211002e-05,1.3417956614679973
2014-11-12,6.673646336542344e-05,0.7108028545619453,0.0002217515579131809,0.9912954980326596,8.646972883049696e-05,7.567168396478845e-05,1.2956894098061755
2014-11-13,7.11343776232816e-05,0.6994280828337329,0.00020900042110415004,0.9840177368632754,8.528181102508448e-05,7.56893290865198e-05,1.198883210544497
2014-11-14,6.859476809423724e-05,0.6878697053918087,0.0001981891274164409,0.9720107775867416,8.020318070007013e-05,7.95523877087867e-05,1.1692317494227105
2014-11-17,6.853595565786147e-05,0.6804533310943063,0.00018847471621039833,0.9963839941241156,7.733643171433023e-05,8.225951417151141e-05,1.128406702321357
2014-11-18,7.650833651469074e-05,0.6654307576887935,0.0001910994525124857,1.0099800551982043,8.046128648531805e-05,8.275099748693666e-05,1.0516669182824057
2014-11-19,7.466095393809579e-05,0.639310774107656,0.00019433744811950455,0.9807391981564532,7.700821177017939e-05,8.415450648856602e-05,1.0314388942047246
2014-11-20,7.31046489834875e-05,0.6238040252630727,0.000197487730548221,1.0140805064466307,7.495329516631371e-05,9.049159851646454e-05,1.025287669232141
2014-11-21,7.04730363634149e-05,0.6081850518913452,0.00020107246162908864,1.0348179638274664,7.239749356749583e-05,9.376440926983052e-05,1.0273077094927043
2014-11-24,6.987047932397521e-05,0.5904935967313816,0.00019729580925423204,1.0517758123140175,6.932996550010172e-05,9.843793099356736e-05,0.9922640601710023
2014-11-25,8.166110492431963e-05,0.6064738887204303,0.00020391787729731131,1.0389576595474963,7.826135882864964e-05,0.00010123908970173904,0.9583676206828117
2014-11-26,7.228929035700332e-05,0.6130427740591499,0.0002107588054317066,1.0543333729844009,7.566945789704946e-05,0.0001077652082277154,1.0467588978028841
2014-11-28,6.63644735069259e-05,0.6057489013470041,0.00021399306214691868,1.0599365800765044,7.218721857592233e-05,0.00010855398955688771,1.0877388874092213
2014-12-01,6.796408095783602e-05,0.6123461028086027,0.00021874796317731456,1.02614124321546,7.466355963965576e-05,0.00010643071029573233,1.0985738141000685
2014-12-02,6.956629167082881e-05,0.6106188054285856,0.0002214982996029544,1.019968460203193,7.579748577902628e-05,0.00010498618445346598,1.0895720320652134
2014-12-03,9.973973303376368e-05,0.6303813909734981,0.00022416784687577407,1.022711915219979,9.425928587155429e-05,0.00010528597657042078,0.9450525182340906
2014-12-04,7.195368455764464e-05,0.6172591187563143,0.0002203964368472638,1.009139269216506,7.773136924812752e-05,0.00010655487688463863,1.0802972735309222
2014-12-05,6.914099334132158e-05,0.6172106431665282,0.00022003323936688402,1.0116150916223583,7.612816472164159e-05,0.00010675750744125707,1.101056855602683
2014-12-08,6.652863915801598e-05,0.614083451506722,0.0002214967118383615,1.044272017333536,7.454445703463919e-05,0.00011125966030247558,1.1204867253873085
2014-12-09,5.578278936298998e-05,0.609930481007523,0.00022129374925991625,1.0481672184509692,6.776649511188465e-05,0.0001119972626794557,1.2148280121116615
2014-12-10,7.622608908783083e-05,0.6257353011292545,0.0002223194522589417,1.082138072971558,8.145752446467928e-05,0.00010878445339503337,1.0686305100976723
2014-12-11,6.0199482263474304e-05,0.6244819844593724,0.00022305397310417555,1.0865192578893237,7.236378486814411e-05,0.00010876336009187262,1.2020665651480267
2014-12-12,5.635062229218622e-05,0.604213520007927,0.00021752829705758194,1.1007987968539965,6.689561905765689e-05,0.00010293212983694742,1.1871318600670162
2014-12-15,5.5088696774690915e-05,0.599143481695241,0.00021438814767904638,1.1052013335933617,6.511221567891502e-05,0.00010231954784436512,1.181952369380231
2014-12-16,5.154869882225274e-05,0.5811512427279046,0.00021117933726450333,1.10146595166121,6.063504941660405e-05,9.981366769895703e-05,1.1762673123075782
2014-12-17,8.951914955443635e-05,0.6431506133493963,0.00021070383723761395,1.09711583093367,8.832972623457381e-05,9.126407649884579e-05,0.9867131968323799
2014-12-18,9.913276275332198e-05,0.6887531040632273,0.00020994500711265116,1.108300118280675,9.93630581184831e-05,7.819580767101418e-05,1.0023231004439388
2014-12-19,7.377698274922788e-05,0.6891143212152187,0.00020516743586792668,1.1125867229449604,8.47824448217158e-05,7.849156095754673e-05,1.149172027133396
2014-12-22,6.996587850894997e-05,0.6727386706727794,0.00020388587953730755,1.109746952184645,8.034948787360172e-05,7.822633431411672e-05,1.1484096188876338
2014-12-23,6.063494070426503e-05,0.643949021955935,0.00020379999229193808,1.1192082524225928,7.158384930216962e-05,7.975541327000757e-05,1.1805709459056903
2014-12-24,5.292955813268682e-05,0.640080020916087,0.0002006111534861661,1.1041072915536423,6.595700750860784e-05,7.9188408688437e-05,1.2461280584142242
2014-12-26,5.0003308753932844e-05,0.6351899695156141,0.00019781545403912284,1.0873816687766609,6.317323419022824e-05,7.827394758831797e-05,1.263381079462258
2014-12-29,4.966432774890378e-05,0.632538033182887,0.00019665331437682975,1.0897525007758595,6.251144810958865e-05,7.843187724740834e-05,1.2586790346914227
2014-12-30,4.653062419950052e-05,0.6380113999236708,0.00019502909180266396,0.9808658428028914,6.0778164070317065e-05,7.4456185688961e-05,1.3061970501347686
2014-12-31,4.3755181092948726e-05,0.6447700938659476,0.00019362724892072345,1.0041459157031882,5.934755968101585e-05,7.42500800477779e-05,1.3563550235329702
2015-01-02,6.483180836307134e-05,0.6493271399816656,0.00019242296534514552,1.0257226015614762,7.252472234935691e-05,8.216811314230858e-05,1.1186595620347914
2015-01-05,8.284505496642122e-05,0.6677090133997552,0.00019150080767282363,1.0217470153768249,8.41019061357275e-05,7.417025031570334e-05,1.0151711067101796
2015-01-06,7.372029621424698e-05,0.6728140574256217,0.00019243936943276612,1.0430182535981205,8.013745669137362e-05,7.679907420006799e-05,1.0870474049436398
2015-01-07,7.097584833724285e-05,0.6809166809073642,0.00019271412921388913,1.0493167843779012,7.963537841148126e-05,7.503283103880604e-05,1.1220067146375274
2015-01-08,6.58935484829367e-05,0.6949765300347548,0.00019255579326783452,1.0062081330835089,7.828343627459267e-05,6.897753998784991e-05,1.188028844657901
2015-01-09,5.142752848602693e-05,0.6896917896666482,0.00020024687007271047,0.9791998297577722,6.998996092546094e-05,6.580506868498123e-05,1.3609435060539126
2015-01-12,5.214866604959718e-05,0.6875460530960069,0.000213771547685759,1.014113257996598,7.259360198031923e-05,6.945065716513104e-05,1.3920509857582442
2015-01-13,5.1084978694142575e-05,0.6845542280754559,0.0002108602018110232,1.0324939284988377,7.104798647657587e-05,7.108136611063831e-05,1.3907803877526577
2015-01-14,5.779000718727771e-05,0.6833466887349118,0.00019623189067082333,0.9788016333867104,7.276998119301118e-05,6.656335042813617e-05,1.2592139149107298
2015-01-15,5.577655409897309e-05,0.6922975925983555,0.00019457229942242179,1.0193724962407766,7.212057274188039e-05,6.707421489806109e-05,1.2930266831096369
2015-01-16,7.006830803083834e-05,0.6999808940042944,0.0001916756116046705,1.0438065582443463,8.112046476475882e-05,6.62809815741608e-05,1.1577340318972198
2015-01-20,6.698197984101967e-05,0.7061330253465471,0.0001830944318048836,1.0557459571555994,7.819933901424165e-05,7.264018479413466e-05,1.167468313117142
2015-01-21,5.396910834789416e-05,0.725996573001227,0.00018343255807087716,1.0612085816932575,7.223462182048464e-05,7.265090790555902e-05,1.3384438622711319
2015-01-22,5.806897077464812e-05,0.7449492005866939,0.0001825571647297069,1.0849290984092304,7.670049448110157e-05,6.909225785551382e-05,1.3208516262283685
2015-01-23,5.910063936486745e-05,0.7558453065174131,0.0001806766707394151,1.0035632674681267,7.810521818587459e-05,6.644872328977855e-05,1.3215629987296629
2015-01-26,6.288399592442454e-05,0.763892082584701,0.00017704198832359507,1.003983021924937,8.060095979829479e-05,6.822614015842929e-05,1.2817404271694648
2015-01-27,6.964065036165525e-05,0.7717385495059998,0.00017504286231361896,1.0676854410532295,8.520671198015491e-05,6.848016183727498e-05,1.2235197623465972
2015-01-28,7.988841611727443e-05,0.777576625454989,0.00017277830364999358,1.0486708981503403,9.135444955999061e-05,6.319654874897773e-05,1.1435256073406725
2015-01-29,8.021798542057233e-05,0.7817368151416831,0.0001706347991144585,1.03766557523355,9.145979916141739e-05,6.168293407725381e-05,1.1401408135832096
2015-01-30,7.830236811365751e-05,0.7884930287053221,0.00016829750710932567,0.9762333561155462,9.051574866335441e-05,5.430280318152397e-05,1.1559771542537376
2015-02-02,6.708254753246161e-05,0.7892728833069697,0.0001641373169271559,0.993197911834324,8.28200752375535e-05,5.23857946927769e-05,1.2345994343383637
2015-02-03,8.067150173734702e-05,0.8009402112402179,0.00016078505230558604,0.9500547932226552,9.12185163849506e-05,4.631849066708527e-05,1.130740279038599
2015-02-04,7.910110058857453e-05,0.8065506915101041,0.00015831538677902525,0.9336779784934968,9.025774816156472e-05,4.562794851419547e-05,1.1410428867610685
2015-02-05,8.520627788871464e-05,0.8142359347774886,0.0001564296369936712,1.0096196462661997,9.40038370689444e-05,4.781669060455308e-05,1.1032501289602157
2015-02-06,8.507292515013707e-05,0.818589812713489,0.00015462159727981715,1.017229116195297,9.388519144015144e-05,4.8004188348232264e-05,1.103584851166954
2015-02-09,6.296753465448077e-05,0.7854233177928592,0.00015087544392307012,1.0337572245888875,7.655462191187702e-05,4.8562677535582794e-05,1.215779247702044
2015-02-10,6.653518645016198e-05,0.7636577745409026,0.00014796225912896917,1.0774159101307037,7.577046342004298e-05,4.813240176928576e-05,1.1388029020824744
2015-02-11,6.58212274519105e-05,0.7485617641969108,0.0001452776936197683,1.0919624570535906,7.319983408784538e-05,5.2243511937846154e-05,1.112100714641424
2015-02-12,6.625281595902424e-05,0.7479070114751809,0.00014370326283653806,1.0045226855317717,7.297651002717836e-05,4.785969088271616e-05,1.1014854081419356
2015-02-13,6.59493776327874e-05,0.7464151067290401,0.00014227552604411298,0.9992086964287018,7.230209330667227e-05,4.726513596240542e-05,1.0963271512470885
2015-02-17,5.2818371217651516e-05,0.7221591423824294,0.00013859035859929968,0.9986367090517996,6.178626250411887e-05,4.772469641789224e-05,1.1697873501156044
2015-02-18,4.925751255554142e-05,0.7116080300919045,0.0001357555240070409,1.0013405074567738,5.8191001776913644e-05,4.798843297988787e-05,1.1813629791252465
2015-02-19,5.2538640297651296e-05,0.7054038078108245,0.00013340387649048808,1.0063799162530238,5.905564796723243e-05,4.832136707422197e-05,1.1240421836701486
2015-02-20,5.811623348480445e-05,0.7057086413211652,0.00013116082841759408,1.0094457275991595,6.161355120179056e-05,4.807637447709468e-05,1.060177983108636
2015-02-23,5.7842904366347e-05,0.7024879707429796,0.00012943011313199624,1.0076553890606743,6.0782926053395075e-05,4.822323253306411e-05,1.0508276982156273
2015-02-24,5.363774172174018e-05,0.6898710530404676,0.00012660470202467152,0.9969051864607512,5.6849687590153675e-05,4.789424566868054e-05,1.059882197969413
2015-02-25,4.6420168910813084e-05,0.6730356599614945,0.0001247975711415176,1.006198808469095,5.122647829125159e-05,5.054536303862915e-05,1.1035392479866424
2015-02-26,6.082008377129165e-05,0.6681863869511211,0.00012263176555149462,1.015583845170017,5.7706219174063026e-05,5.378016071933969e-05,0.9488020337338234
2015-02-27,6.477291200020017e-05,0.6652546208210298,0.00012074715980766486,1.0092748790076562,5.883328157602275e-05,5.3364471598757454e-05,0.9083007040943433
2015-03-02,7.10002492943561e-05,0.6641133084349052,0.00011883946341793909,1.029341883839488,6.100317811067883e-05,5.649537159283829e-05,0.8591966748985492
2015-03-03,6.22129036386534e-05,0.6860201255936497,0.00011636380012715135,1.0520193283521309,5.8369509025137257e-05,5.774235911715248e-05,0.9382219059274352
2015-03-04,6.357489191775788e-05,0.6979547941702418,0.00011483475446846595,1.0501737994188862,5.963576340087195e-05,5.768580605839817e-05,0.9380395562137692
2015-03-05,6.337223751236057e-05,0.7042717700089144,0.00011324951396601176,1.0123601599296128,5.966339669433021e-05,5.9523805363897376e-05,0.9414753058497112
2015-03-06,6.737776824421294e-05,0.7060369245808422,0.00011159010182733874,1.1809393497062923,6.122073824640417e-05,6.455789565907165e-05,0.9086192648071628
2015-03-09,6.459093954914395e-05,0.7056392285580735,0.0001103158198402261,1.1578483658908254,5.956448839018874e-05,6.317180633177469e-05,0.9221802439468954
2015-03-10,6.248974140729342e-05,0.7321100653881387,0.00010946071688913355,1.1419820728472565,6.0549405803490365e-05,5.505906720999439e-05,0.9689495337937726
2015-03-11,5.4252554100076106e-05,0.7312764946620847,0.00010949225363794073,1.12611730509811,5.636161200378818e-05,5.646426129750052e-05,1.0388748131529741
2015-03-12,5.508043688697334e-05,0.7348153870679506,0.0001086102419241999,1.0952669248276583,5.683453623992214e-05,5.137258273754213e-05,1.0318461408820752
2015-03-13,5.707193087433516e-05,0.7292032872242733,0.00010823252063263754,1.0970988146876854,5.7311105678599905e-05,5.0441801147353644e-05,1.0041907606874452
2015-03-16,5.2149496476829495e-05,0.7189801768610005,0.00010893089919901035,1.0809297771318704,5.418979656326226e-05,4.5779795152175904e-05,1.0391240610988313
2015-03-17,4.691748238540657e-05,0.7191132548667128,0.00010833120566456931,1.0950289404099631,5.126741640758814e-05,4.611280595641847e-05,1.092714566106697
2015-03-18,5.051902620859181e-05,0.7236394189959761,0.00010697404713518364,1.055762969919201,5.319721725259075e-05,4.141767715546126e-05,1.0530135128286273
2015-03-19,5.142834644805491e-05,0.7223402952616591,0.00010656801183598906,1.0535044667146938,5.347570939981381e-05,4.092976210754806e-05,1.0398100093267988
2015-03-20,5.066833282542825e-05,0.7179337323077876,0.00010927275048746554,0.9980256964304162,5.342058061637728e-05,4.113539980648708e-05,1.054318893823319
2015-03-23,5.007282454924587e-05,0.7072921038711791,0.00010783690980180985,0.980296142825041,5.1973692405921124e-05,4.22285391665416e-05,1.037962065727005
2015-03-24,4.2218867344400384e-05,0.7007293351257563,0.00010610583170031908,0.9757063840742868,4.690004019185245e-05,4.1288245717571495e-05,1.1108786933876127
2015-03-25,4.692159710753298e-05,0.7078825340758831,0.00011009319839425471,0.9763302750519391,5.0877742670916004e-05,3.715971971655985e-05,1.0843139579054928
2015-03-26,4.732340893496746e-05,0.7011121864782436,0.00010928908060647138,0.970572963985834,5.042128538134223e-05,3.6785116076911396e-05,1.0654618193425567
2015-03-27,4.354358066573599e-05,0.6907084739441031,0.000110571628466566,0.9621856987122632,4.792683021410584e-05,3.646556210923214e-05,1.1006635072576607
2015-03-30,4.5502666776921666e-05,0.6886761491001109,0.00011751935070870592,1.047858806860437,5.0360282663271233e-05,3.6600272003329476e-05,1.1067545317764382
2015-03-31,3.983451498744685e-05,0.6851832003165693,0.00011390209652419063,1.0517626944467622,4.615325463113828e-05,3.66108166432952e-05,1.158624741525852
2015-04-01,4.176214734580363e-05,0.6771234100413585,0.00010982564769417042,1.010781566723694,4.585757933568538e-05,3.49283198295047e-05,1.0980656467678802
2015-04-02,4.894523588776545e-05,0.6717466108578538,0.00010632122230371966,0.8831350370084177,4.8458579287153364e-05,3.115367005362022e-05,0.990057120130588
2015-04-06,4.8199312485919956e-05,0.6738380969533846,0.00010858725957410332,0.8959922282023625,4.874896722830382e-05,3.072395293011124e-05,1.0114037880217572
2015-04-07,4.533264144371158e-05,0.6723286909982193,0.00011283956193192549,0.8339944706517277,4.8085911536965576e-05,3.103296039964534e-05,1.0607348260672758
2015-04-08,4.177649686660928e-05,0.6769635240168412,0.00010632583278463305,0.8564276428150691,4.5118086769867676e-05,3.1853163361088784e-05,1.0799873171254153
2015-04-09,4.664355209638432e-05,0.6808566130413793,0.00010389653576266978,0.8541440235027222,4.7397125278325854e-05,3.265101331535928e-05,1.0161559990196363
2015-04-10,4.853778747139849e-05,0.6855950032998479,9.945565750155742e-05,0.8600569969034935,4.7634584133528756e-05,3.2662271638481694e-05,0.9813917488842696
2015-04-13,4.467938122611643e-05,0.6918263248545083,9.493138875179631e-05,0.8539614332414142,4.505630525569588e-05,3.26009327326748e-05,1.0084361962774706
2015-04-14,4.646938254229903e-05,0.6946728594110458,9.17555393371586e-05,0.8578085216037913,4.536071887236247e-05,3.27288651252719e-05,0.9761420615191649
2015-04-15,4.691423215315267e-05,0.6900505382457071,8.854095027259067e-05,0.8702067133918597,4.4473908134348705e-05,3.488016378469848e-05,0.9479832897864028
2015-04-16,4.176974619173272e-05,0.6842439292802383,8.677598685781284e-05,0.8496750148232123,4.119472915522146e-05,3.577741783059644e-05,0.9862336478207984
2015-04-17,4.332386275975345e-05,0.6865056120987155,8.409335421706476e-05,0.7982098163804493,4.143702003326546e-05,3.1515252918390826e-05,0.9564479571696731
2015-04-20,4.305137811564542e-05,0.6874862166587855,8.851388508787112e-05,0.7973804503111507,4.2438812798472234e-05,3.0090888479497783e-05,0.9857712959727397
2015-04-21,4.4326391543702614e-05,0.6875908046464586,9.306749564678228e-05,0.8045479671983263,4.416317243233287e-05,3.134328349635642e-05,0.9963177893420713
2015-04-22,3.760113128202133e-05,0.6843549418449284,9.76573528104618e-05,0.7786955753394778,4.1470028833013655e-05,3.0076892466780905e-05,1.1028931156877775
2015-04-23,3.981692672329287e-05,0.6829405789249295,0.00011017049312011778,0.7756431123820731,4.523237930026223e-05,2.983767650072508e-05,1.1360088038588203
2015-04-24,4.472325784062566e-05,0.6833089769588869,0.00012062809831155415,0.7989832713286585,5.0188946878379274e-05,3.84503106878473e-05,1.1222113348099767
