Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_HYG,Predicted_Covariance,Future_Cov_45_HYG,Beta_Predicted
2014-07-22,3.6878426197529086e-05,0.6814155860901013,9.37762480717731e-06,0.3294825723607113,1.2671985841296702e-05,1.032541744466598e-05,0.3436151470624781
2014-07-23,3.8554343811198455e-05,0.6797302588701749,9.170944688366078e-06,0.3373908607377671,1.2781455091069167e-05,1.254948550635696e-05,0.3315178998677882
2014-07-24,3.79220014302475e-05,0.6782847844437707,9.175742006055187e-06,0.3238964505935743,1.2652556841620952e-05,1.2528427966608521e-05,0.333646863678692
2014-07-25,3.58816002468109e-05,0.6853282772998571,9.113595591749423e-06,0.3260231911442839,1.2393085044070288e-05,1.2474311439158215e-05,0.3453883037218154
2014-07-28,3.90148494586092e-05,0.6810669124230206,9.17348634568691e-06,0.3147850432759546,1.288463021947316e-05,1.2090501420467116e-05,0.3302493896110619
2014-07-29,3.5953585678647994e-05,0.6774428813432907,9.076468569322693e-06,0.304492492529152,1.2237768747917311e-05,1.2830456971477547e-05,0.34037686414084256
2014-07-30,3.539196672747045e-05,0.673609577818426,9.22406381607332e-06,0.3059761280236335,1.2170873585454042e-05,1.2892985909737508e-05,0.3438880263189015
2014-07-31,4.5379445989039353e-05,0.7119800839671669,1.0178125495946393e-05,0.2840267916426968,1.530140607793177e-05,1.0154744016136259e-05,0.33718803181571605
2014-08-01,4.584672797284814e-05,0.7057326109980439,1.0276131555425182e-05,0.2740891877451489,1.531825118994024e-05,9.739948016416394e-06,0.33411874450478096
2014-08-11,3.847004227028839e-05,0.6525379485184658,9.989370736634496e-06,0.3226464951520856,1.2791932843339326e-05,1.8955399497855692e-05,0.33251673480013133
2014-08-12,3.841634430365733e-05,0.628649087055766,9.499697207913712e-06,0.316204723202205,1.2009396624719407e-05,1.8834709341869405e-05,0.31261164596486823
2014-08-13,3.776559449586869e-05,0.6196823300305073,9.263426719215587e-06,0.3129368524579271,1.159052506703566e-05,1.822263153679818e-05,0.3069069935680103
2014-08-14,3.862814115860239e-05,0.6279882671423964,8.990589686888695e-06,0.3351086522024733,1.1703008583186257e-05,2.0493393506754405e-05,0.3029658749339023
2014-08-15,3.923523389055349e-05,0.6330443119658712,8.76942470232804e-06,0.3500014999105769,1.1742424745483494e-05,2.226174039468303e-05,0.2992826493207339
2014-08-18,5.8802594173761744e-05,0.6513393796893937,9.775992110566696e-06,0.3585318953328721,1.561658252285234e-05,2.546437090398275e-05,0.265576421283478
2014-08-19,5.790352204668287e-05,0.6638431814255228,1.0331892681184782e-05,0.3703670293635392,1.6237080077727117e-05,2.6399435136581104e-05,0.2804161043025412
2014-08-20,5.609710643686182e-05,0.6739276707923435,1.0725115926472301e-05,0.3537677607954128,1.653044390449904e-05,2.6311548646597808e-05,0.29467551812327997
2014-08-21,5.441563613273725e-05,0.6685144553228551,1.0508052281708595e-05,0.3553968825397861,1.5985777732096505e-05,2.6869399253014902e-05,0.2937717698108324
2014-08-22,5.0059045313325706e-05,0.6692891424437313,1.084881082967648e-05,0.355845792207844,1.5597181622937057e-05,2.6900077046040683e-05,0.31157569077301384
2014-08-25,6.652021183637015e-05,0.6945575284601526,1.1933841680700376e-05,0.3476516779931954,1.9569294583716553e-05,2.7133348038434765e-05,0.29418569249078935
2014-08-26,6.338834696697776e-05,0.7049269769655744,1.2755045431712534e-05,0.3473805539045161,2.0044251768458447e-05,2.711930295207071e-05,0.31621351127677344
2014-08-27,6.228211919321129e-05,0.7155523017521718,1.3388845232567249e-05,0.3430814351281654,2.0663059888681012e-05,2.711905980311399e-05,0.3317655236582456
2014-08-28,6.139493236265438e-05,0.71678923784774,1.396065347862365e-05,0.3347452680133634,2.098507918913525e-05,2.743496881516068e-05,0.3418047448147391
2014-08-29,6.15753093611576e-05,0.7166339178715377,1.4405384390444574e-05,0.3343261819768978,2.1343374568359374e-05,2.7346406032889116e-05,0.34662228724136973
2014-09-02,7.761239871585492e-05,0.7178545359356812,1.51297671826639e-05,0.3353624084607388,2.4599038065381867e-05,2.752513891992927e-05,0.316947272245004
2014-09-03,7.595624179294328e-05,0.7189360908513281,1.5774093942578405e-05,0.3318637629568083,2.4885377405224348e-05,2.7521616779326668e-05,0.32762781330153073
2014-09-04,7.498131031863036e-05,0.7365361338593769,1.5919387888292295e-05,0.332469956326292,2.5446833781724534e-05,2.7655006908804484e-05,0.339375688069322
2014-09-05,7.387822741090312e-05,0.7368454534934202,1.6149451594404017e-05,0.3353367967624499,2.54515086857984e-05,2.7762242358977796e-05,0.3445062175658292
2014-09-08,7.348698808482049e-05,0.7417712348846273,1.5849429025699725e-05,0.3352615889426419,2.5315238451177786e-05,2.7753221954008094e-05,0.3444859982825574
2014-09-09,8.133593066383054e-05,0.7428487691455647,1.6396973476722813e-05,0.3313475636062681,2.7128355960846314e-05,2.7082378340479198e-05,0.3335347089464126
2014-09-10,8.008754908927675e-05,0.7434115088204845,1.6238624842750016e-05,0.3330119881097982,2.68093575003402e-05,2.7155104723747865e-05,0.33475062984453113
2014-09-11,7.945435898388616e-05,0.7426693469493606,1.6150374367825598e-05,0.3322096439900673,2.6603921650975698e-05,2.7089443530165084e-05,0.3348327516728332
2014-09-12,7.986652544186676e-05,0.7392100381061227,1.56939008772216e-05,0.3346469679530925,2.6170721985741007e-05,2.698164099952152e-05,0.32768073784291707
2014-09-15,7.976789477234261e-05,0.7380528003346255,1.5307609093857756e-05,0.3342314232397327,2.5790227858136014e-05,2.6934786184855203e-05,0.32331588957864893
2014-09-16,8.12776222335961e-05,0.7304184460503446,1.5189067474459103e-05,0.3291577681627674,2.566390760200992e-05,2.636751903327457e-05,0.3157561318446364
2014-09-17,8.038458733415224e-05,0.7277187243197486,1.5213933920759583e-05,0.3278549910013402,2.54489990580022e-05,2.629187510730629e-05,0.3165905293786328
2014-09-18,8.052555846541116e-05,0.7243804239834818,1.4885374487021414e-05,0.3290718647347567,2.507918739100841e-05,2.6225066102720466e-05,0.3114438181981798
2014-09-19,7.686942885417954e-05,0.7129432511409706,1.350849612546381e-05,0.3417368730515385,2.297392985102905e-05,2.7125071262576286e-05,0.29886952711214154
2014-09-22,7.562338268336147e-05,0.706081231753652,1.271787543715809e-05,0.344949040101986,2.1897271398463826e-05,2.684297513115169e-05,0.2895568886431422
2014-09-23,7.716105522203933e-05,0.7106109656692047,1.3538552665763097e-05,0.3387387579064317,2.2967678665210312e-05,2.6037201472906522e-05,0.29765894983056307
2014-09-24,7.845740621167833e-05,0.6923129532758812,1.3243454148348953e-05,0.349941933597633,2.2316190840543205e-05,2.6545127163725754e-05,0.2844370202646523
2014-09-25,8.684570042440597e-05,0.7055342867474621,1.345120045774198e-05,0.3546327708672237,2.411419716204893e-05,2.456747999202057e-05,0.27766713889352423
2014-09-26,7.784867175631449e-05,0.6921589587522181,1.2641961752971861e-05,0.3912462540056065,2.171394252814285e-05,2.7252439370115136e-05,0.2789250225888611
2014-09-29,7.945972408695768e-05,0.6876534024371316,1.1851062556847215e-05,0.3971238443715351,2.110191006734513e-05,2.7861446616128862e-05,0.26556737151833054
2014-09-30,7.034453028421699e-05,0.6728845686681374,1.3814965159341014e-05,0.4079655668398293,2.097638438471908e-05,2.8561781156088785e-05,0.29819495986350336
2014-10-01,6.051441443903661e-05,0.6739816878403116,1.4303992862169738e-05,0.4246177687049098,1.982924400138046e-05,2.762026832852946e-05,0.327678028205277
2014-10-02,5.727685640094654e-05,0.6778169894513297,1.445246639886216e-05,0.4259315292567802,1.950172470200689e-05,2.768870513769937e-05,0.3404817569856122
2014-10-03,5.732458945014978e-05,0.6525509847595256,1.344449856645936e-05,0.430315896456931,1.811578803355368e-05,2.769289667853612e-05,0.31602124336725357
2014-10-06,5.950629355094935e-05,0.65028030509276,1.3157797167080064e-05,0.4319541417213982,1.8195904325543663e-05,2.7778545637365342e-05,0.3057811743889629
2014-10-07,5.823383972398379e-05,0.6650122664056215,1.3431073582073684e-05,0.4763968444068799,1.8598277940834777e-05,3.085866307265543e-05,0.31937234482539223
2014-10-08,6.403572465426801e-05,0.6896115341368058,1.4797729024918195e-05,0.4826016507996698,2.1228202221849713e-05,2.8506164812593482e-05,0.331505614037505
2014-10-09,6.579132724406009e-05,0.7370275951391964,1.7599490315412443e-05,0.5167446798810733,2.5079456342272125e-05,2.8850572552216067e-05,0.38119699651653405
2014-10-10,6.388921163395802e-05,0.7564245812287516,1.777258024557195e-05,0.4980020474674125,2.548910814808698e-05,2.674945388209212e-05,0.39895793822159414
2014-10-13,7.100010076144222e-05,0.7544078656755676,1.6639991918910935e-05,0.5287272207784075,2.593058089333454e-05,2.5653515547525582e-05,0.3652189308922301
2014-10-14,5.126108009219706e-05,0.7485565194247957,1.692133553989554e-05,0.6110395341469339,2.2046304024502055e-05,3.414907411911692e-05,0.4300788041307373
2014-10-15,4.732231652345586e-05,0.7446899078513596,1.7202391017900187e-05,0.5871113969021533,2.124725713968109e-05,3.8530114050172544e-05,0.4489902164690023
2014-10-16,5.30327919984953e-05,0.7407334300396534,1.732713284790717e-05,0.5808893577240173,2.2454197784879422e-05,3.815719095272746e-05,0.423402143064927
2014-10-17,4.626798859027275e-05,0.7535910822529986,1.7722057276310787e-05,0.5670432001370446,2.1579090099433436e-05,3.615051591602807e-05,0.4663935208104154
2014-10-20,4.9165393824874467e-05,0.7513408479176444,1.686529270449747e-05,0.556733952948475,2.1635338940284512e-05,3.47644887385907e-05,0.44005218421210834
2014-10-21,6.127847379397686e-05,0.7525106914217936,1.7071040282149472e-05,0.56561498889902,2.4338658567688135e-05,3.1241817974937487e-05,0.3971812132514373
2014-10-22,6.0122674099070425e-05,0.752488099424651,1.6686035293139104e-05,0.5598776033492864,2.3833913519983018e-05,2.9978986176885098e-05,0.39642138140278627
2014-10-23,6.055871725038731e-05,0.7463486668726819,1.5465650257443928e-05,0.5833016679818179,2.2840951282434157e-05,2.9928383188842604e-05,0.3771703285589008
2014-10-24,5.99990058104541e-05,0.7449719200855545,1.4686880717211396e-05,0.5760889929714174,2.2114479106692435e-05,2.963737614516696e-05,0.3685807590971658
2014-10-27,5.8561423507449295e-05,0.743029672755678,1.4072179309256174e-05,0.5533836283178304,2.133008814908313e-05,2.9941385864111357e-05,0.3642344545530018
2014-10-28,5.4522480778452264e-05,0.732838818826594,1.5131792547979732e-05,0.5685297504362884,2.1049484254198164e-05,2.936324991903739e-05,0.38606981842464316
2014-10-29,5.3729820257279105e-05,0.7277335311651318,1.5906039716245764e-05,0.5537094538548906,2.127458568583762e-05,3.299565720025147e-05,0.3959549014675035
2014-10-30,5.3551839514494966e-05,0.7092042709537454,1.6612638981838466e-05,0.5514133803645638,2.1153286559189378e-05,3.355894569663277e-05,0.3950057878677311
2014-10-31,5.56093263598845e-05,0.6909837218342159,1.7157899631470026e-05,0.5715337469802493,2.134389594492538e-05,3.5094655319268224e-05,0.3838186387440661
2014-11-03,5.4562010343014535e-05,0.6774455360336451,1.762989672645054e-05,0.5622169679170598,2.101089010762884e-05,3.835838790622686e-05,0.3850827705126672
2014-11-04,6.02491600622342e-05,0.6913181941428016,1.979333406582738e-05,0.5332133463415596,2.387332786618924e-05,3.706194951691048e-05,0.3962433308867601
2014-11-05,6.0354415020847636e-05,0.6955365523115126,2.1655185474869253e-05,0.5298466901131466,2.5145219706172167e-05,3.716059336595237e-05,0.416626019778114
2014-11-06,5.86925643313682e-05,0.6974823481802641,2.2517744087325854e-05,0.5267533128607153,2.5356377152371595e-05,3.684074055846223e-05,0.43202026425722034
2014-11-07,5.828791566618652e-05,0.6901190258389593,2.303909124588151e-05,0.523879375148023,2.528983150022208e-05,3.703346708906995e-05,0.43387778086038165
2014-11-10,5.7340540123530906e-05,0.6849846080312454,2.313816031912319e-05,0.5270235135230102,2.4950319737379974e-05,3.8030759713121575e-05,0.43512530024357204
2014-11-11,6.57571982494724e-05,0.6854305097742109,2.2859409081065662e-05,0.5159540263682302,2.6574651747940227e-05,3.932892140875072e-05,0.40413296879103955
2014-11-12,6.673646336542344e-05,0.6873848534850816,2.4037787995302043e-05,0.5138517969973843,2.7531432088540594e-05,3.9225468958846695e-05,0.41253957282376447
2014-11-13,7.11343776232816e-05,0.6879198076098804,2.49626404349069e-05,0.5204973709690923,2.8988306401892154e-05,4.0035962080856014e-05,0.4075147259375832
2014-11-14,6.859476809423724e-05,0.6877658036552311,2.585487851511265e-05,0.4966245558272366,2.8963919070853036e-05,4.0645299539743535e-05,0.4222467671450054
2014-11-17,6.853595565786147e-05,0.6869545594728991,2.5505750839929186e-05,0.4917455116155398,2.8721446152392637e-05,4.059754785309876e-05,0.41907121417804466
2014-11-18,7.650833651469074e-05,0.6928126291223623,2.6691179315952673e-05,0.5012780328167022,3.1307908574349874e-05,4.107136276639718e-05,0.40920911368055024
2014-11-19,7.466095393809579e-05,0.6994609041112151,2.5471509288162756e-05,0.4806024139189667,3.050264862421972e-05,4.1239158215140475e-05,0.4085488734782389
2014-11-20,7.31046489834875e-05,0.7049903951058215,2.6493137266081075e-05,0.4678623684221924,3.1025757454332636e-05,4.1749755897167704e-05,0.4244019756026812
2014-11-21,7.04730363634149e-05,0.7151107807637798,2.631740999347298e-05,0.4616417452441728,3.079685656713232e-05,4.1829159378924536e-05,0.4370019819824321
2014-11-24,6.987047932397521e-05,0.7187529833943571,2.5005727231438547e-05,0.4537940387543976,3.0043205359756805e-05,4.247154740506678e-05,0.4299842458565737
2014-11-25,8.166110492431963e-05,0.7144324928228568,2.5645844771691353e-05,0.4363771515257464,3.2694697904394414e-05,4.252187293786882e-05,0.4003705060652143
2014-11-26,7.228929035700332e-05,0.7187420792463368,2.611398482544057e-05,0.4346404983189932,3.1228176555965716e-05,4.4425344967466026e-05,0.43198897653779994
2014-11-28,6.63644735069259e-05,0.7131308348424708,2.65596547015428e-05,0.4330948111889455,2.993975582458297e-05,4.435564400235477e-05,0.45114131465924173
2014-12-01,6.796408095783602e-05,0.6800645836474124,3.046360779546208e-05,0.4186045343738991,3.094429197802797e-05,4.341739328868732e-05,0.4553036183513669
2014-12-02,6.956629167082881e-05,0.6544402168483516,2.9506590727881438e-05,0.4139914694157767,2.9650288465088383e-05,4.261247917566722e-05,0.42621631472590943
2014-12-03,9.973973303376368e-05,0.646360969759986,2.7613018114415476e-05,0.4148777948301986,3.392080603190128e-05,4.27107703900022e-05,0.3400932106006187
2014-12-04,7.195368455764464e-05,0.6283294203401828,2.6838098310142043e-05,0.41202650097015,2.7611486233200774e-05,4.350582166737906e-05,0.3837397126074932
2014-12-05,6.914099334132158e-05,0.6025982547709123,2.6238524279877126e-05,0.4125324052273932,2.5666424905380728e-05,4.353526522641442e-05,0.37121863116249715
2014-12-08,6.652863915801598e-05,0.5784077858259095,2.7107696246749676e-05,0.4002386843072782,2.4563189320896127e-05,4.264254841343171e-05,0.36921226154280246
2014-12-09,5.578278936298998e-05,0.5624579878873593,2.7502001581323192e-05,0.3998186928108196,2.2030398535569405e-05,4.272085443491131e-05,0.39493182013923883
2014-12-10,7.622608908783083e-05,0.6091551486623327,3.0413039755269116e-05,0.3794460654375578,2.932983725326434e-05,3.8144700618629335e-05,0.3847742630409557
2014-12-11,6.0199482263474304e-05,0.59523359158892,2.947722117889842e-05,0.3848990125139852,2.5074199704093385e-05,3.852937680864261e-05,0.4165185274243964
2014-12-12,5.635062229218622e-05,0.5891910647987886,3.0051650423892257e-05,0.3529045087761737,2.4245976193111846e-05,3.2998957503594504e-05,0.4302698924493311
2014-12-15,5.5088696774690915e-05,0.5679590631463857,2.7640919025435966e-05,0.3553759414364871,2.2162794660408967e-05,3.29007073528608e-05,0.40231110841219053
2014-12-16,5.154869882225274e-05,0.5660978655192201,2.752465742646294e-05,0.3522003664980445,2.1323639530127676e-05,3.1916020910194485e-05,0.41366009263695724
2014-12-17,8.951914955443635e-05,0.5716217954989372,3.566100917167137e-05,0.2883479569579366,3.2297102971048456e-05,2.3986355187035644e-05,0.3607842917610458
2014-12-18,9.913276275332198e-05,0.5614809690611204,3.58377985349246e-05,0.282848983464916,3.346680918590688e-05,1.9956331634499518e-05,0.3375958488031283
2014-12-19,7.377698274922788e-05,0.5685639390343723,3.629392525783461e-05,0.2884536152203016,2.942095234003414e-05,2.035003119807034e-05,0.39878226573777914
2014-12-22,6.996587850894997e-05,0.5682975342768499,3.471088396712688e-05,0.292795141630185,2.800604320373222e-05,2.0639201206745757e-05,0.40028144862284143
2014-12-23,6.063494070426503e-05,0.5664934600690841,3.3492974238951316e-05,0.2795573092707263,2.552896669738901e-05,1.9921412020753413e-05,0.42102732188527264
2014-12-24,5.292955813268682e-05,0.5869584046931773,2.90970885557385e-05,0.2820862016955578,2.3034629317626436e-05,2.0231690883776034e-05,0.43519406037514846
2014-12-26,5.0003308753932844e-05,0.5989751604480339,2.7902134697239753e-05,0.2871778757898425,2.2373137897464458e-05,2.0672176700741585e-05,0.4474331490254587
2014-12-29,4.966432774890378e-05,0.6104088848529918,2.7737229855434794e-05,0.2875770972704052,2.2655553126895942e-05,2.0697554331116286e-05,0.4561735586443332
2014-12-30,4.653062419950052e-05,0.6148130652256173,2.7443818785781947e-05,0.2972430012422588,2.1970239880645534e-05,2.256331001597018e-05,0.4721673147226203
2014-12-31,4.3755181092948726e-05,0.6165270080498212,2.9332287701951482e-05,0.2933884486386824,2.2087156948594844e-05,2.1694173581595748e-05,0.5047895219922711
2015-01-02,6.483180836307134e-05,0.6290331396694845,2.9044651697363282e-05,0.2896728593505405,2.7296105019742727e-05,2.3204979830937754e-05,0.421029517900827
2015-01-05,8.284505496642122e-05,0.6356229122249513,2.9989231835011705e-05,0.2627879287362842,3.168221302723588e-05,1.9076196123877943e-05,0.38242732822227377
2015-01-06,7.372029621424698e-05,0.6387635875171939,3.037534640900777e-05,0.2515586842112927,3.0226948556760514e-05,1.8522661504501586e-05,0.4100220713833613
2015-01-07,7.097584833724285e-05,0.6434801827883172,2.9490426410421814e-05,0.2455705534483875,2.9439538569972176e-05,1.755985810893396e-05,0.4147824824874195
2015-01-08,6.58935484829367e-05,0.6454306201262059,3.0907498672884975e-05,0.2092531823169148,2.91274820016377e-05,1.4344715845833655e-05,0.44203844947249027
2015-01-09,5.142752848602693e-05,0.6528668217398295,2.932779672210961e-05,0.2332778155059705,2.5354914128691432e-05,1.5676945813859077e-05,0.4930222173826702
2015-01-12,5.214866604959718e-05,0.6584823145220765,2.775986505387924e-05,0.2586463551809403,2.5053845353032657e-05,1.77131688191994e-05,0.4804311835935482
2015-01-13,5.1084978694142575e-05,0.6633404903102481,2.6396236195735055e-05,0.2714363206150602,2.435870066961312e-05,1.86868551463693e-05,0.47682706917534834
2015-01-14,5.779000718727771e-05,0.6675290347619461,2.5303705828907753e-05,0.2780418875159271,2.5526342947552137e-05,1.8908223036353406e-05,0.4417085961735558
2015-01-15,5.577655409897309e-05,0.6723092306201757,2.528325751004375e-05,0.2640465094056127,2.524709579850734e-05,1.737413200794419e-05,0.45264710605297453
2015-01-16,7.006830803083834e-05,0.6538758241560282,2.480046183898524e-05,0.255502049806378,2.7257497435648763e-05,1.6224200280807593e-05,0.38901321013277845
2015-01-20,6.698197984101967e-05,0.6378844965990738,2.453198984419945e-05,0.2515707717380639,2.5857553100759485e-05,1.730922787248013e-05,0.38603745607597517
2015-01-21,5.396910834789416e-05,0.6274421647433043,2.47633859267153e-05,0.2449719004681102,2.2937777453872904e-05,1.6770907517503163e-05,0.42501679490444877
2015-01-22,5.806897077464812e-05,0.6182000642070242,2.469275665013218e-05,0.257502832913318,2.3409163682124745e-05,1.639872334169924e-05,0.40312689151957154
2015-01-23,5.910063936486745e-05,0.6121054582084343,2.4793984813457764e-05,0.2581333676438336,2.3431252667079204e-05,1.7091730311829528e-05,0.39646360714344453
2015-01-26,6.288399592442454e-05,0.608982753264304,2.362165030214157e-05,0.2523729990540796,2.347092343468702e-05,1.715012627669116e-05,0.37324160288565195
2015-01-27,6.964065036165525e-05,0.5973658614731635,2.4354739113301132e-05,0.2668261751498489,2.4601611146652976e-05,1.711393539154916e-05,0.3532650975959127
2015-01-28,7.988841611727443e-05,0.5901550412420682,2.536675416388768e-05,0.2739708486909153,2.6566875269815616e-05,1.651043442288028e-05,0.3325497808194874
2015-01-29,8.021798542057233e-05,0.5888788271535325,2.5506960875539606e-05,0.2721342950184878,2.6637359576001863e-05,1.6176735723363633e-05,0.33206218575978563
2015-01-30,7.830236811365751e-05,0.5890711691950369,2.584642507181951e-05,0.2677726823221255,2.6500584766099323e-05,1.4894806835309577e-05,0.3384391226537769
2015-02-02,6.708254753246161e-05,0.5898142034692948,2.4081402861106195e-05,0.2841429089113709,2.370614256166483e-05,1.4986994950632154e-05,0.3533876311151317
2015-02-03,8.067150173734702e-05,0.592221804357067,2.4825553395384388e-05,0.270039758347657,2.650293266084148e-05,1.3165381740078775e-05,0.32852906032579654
2015-02-04,7.910110058857453e-05,0.5927957253562164,2.3885477935198493e-05,0.2654854831136065,2.5766966583083626e-05,1.2974021272644036e-05,0.32574725751420763
2015-02-05,8.520627788871464e-05,0.5878109204616582,2.023650030441856e-05,0.2525676428483285,2.440850338072039e-05,1.1961879782612194e-05,0.2864636736344663
2015-02-06,8.507292515013707e-05,0.5861024150909301,1.9641362038525492e-05,0.2548489707007921,2.395824458790262e-05,1.2026610126567717e-05,0.2816200870679009
2015-02-09,6.296753465448077e-05,0.577893057689896,1.8322275422282398e-05,0.2571694024116117,1.9628880262140722e-05,1.2081013282688524e-05,0.3117301696794942
2015-02-10,6.653518645016198e-05,0.5727684903780798,1.7376189792716517e-05,0.2544500214024516,1.947520702836379e-05,1.1367282165770483e-05,0.2927053799263289
2015-02-11,6.58212274519105e-05,0.5699216256871296,1.645047815907402e-05,0.2550990712470961,1.8753718292361332e-05,1.2204880568871973e-05,0.2849189998175428
2015-02-12,6.625281595902424e-05,0.5666285835333785,1.5096319878166689e-05,0.2660839213752486,1.7919925278804174e-05,1.267735851992115e-05,0.27047794149439947
2015-02-13,6.59493776327874e-05,0.5658908589713311,1.4274554540474601e-05,0.264953257270171,1.736278196404532e-05,1.2532969111773862e-05,0.2632743869202677
2015-02-17,5.2818371217651516e-05,0.5549841755643121,1.2295547191922051e-05,0.2603875833564623,1.4143178835733868e-05,1.2443882999729712e-05,0.2677700676806808
2015-02-18,4.925751255554142e-05,0.5566048082515628,1.1779271633518985e-05,0.2592650844466839,1.3407333441969378e-05,1.242506923103947e-05,0.2721886012179693
2015-02-19,5.2538640297651296e-05,0.5470159357499115,1.050705420572887e-05,0.2595411827237441,1.2852271146464509e-05,1.2461879016789282e-05,0.24462511921990224
2015-02-20,5.811623348480445e-05,0.5491554995075636,1.0978201588288182e-05,0.2533248394976707,1.3871060558589783e-05,1.2064977358422206e-05,0.23867789990582622
2015-02-23,5.7842904366347e-05,0.5485826106426518,1.123653143272894e-05,0.2498948724603331,1.3985668115581e-05,1.1959186319351283e-05,0.24178710022932148
2015-02-24,5.363774172174018e-05,0.5272988797217116,6.6796549120866495e-06,0.2508518108217846,9.980886206363887e-06,1.2051655881725037e-05,0.18607953813831957
2015-02-25,4.6420168910813084e-05,0.5001413661847828,6.743816468900938e-06,0.2425538804719898,8.849098016771694e-06,1.2184444904618963e-05,0.19063045707079257
2015-02-26,6.082008377129165e-05,0.49983547617122787,6.028991266089992e-06,0.2208361591056052,9.571343697479999e-06,1.1694361017876213e-05,0.15737143232936276
2015-02-27,6.477291200020017e-05,0.5097141747927257,6.657321517731357e-06,0.2219305416240458,1.0584569238100415e-05,1.1734371212169413e-05,0.1634104274649209
2015-03-02,7.10002492943561e-05,0.5099801943960715,7.5592787419444126e-06,0.2302169818133387,1.1814719816565295e-05,1.2635446141579862e-05,0.16640392018319944
2015-03-03,6.22129036386534e-05,0.5054319985222481,8.424466050535616e-06,0.2304358973006099,1.1571087062474539e-05,1.2647973261344187e-05,0.18599175389211903
2015-03-04,6.357489191775788e-05,0.515051124689583,8.933295238236391e-06,0.2276002262479621,1.2274364013907934e-05,1.2502028252325985e-05,0.19306936502206512
2015-03-05,6.337223751236057e-05,0.5193370844796082,9.47122919523477e-06,0.2518717570446762,1.2723366263828867e-05,1.4809319880814448e-05,0.20077192731828683
2015-03-06,6.737776824421294e-05,0.5274759528629372,9.995363130991634e-06,0.2459791035350179,1.3688638817123738e-05,1.3446832222395682e-05,0.20316254417197102
2015-03-09,6.459093954914395e-05,0.5292088495254349,9.758417699374674e-06,0.2499915367499011,1.3286255527319535e-05,1.3639451770523527e-05,0.20569844037042845
2015-03-10,6.248974140729342e-05,0.5381398263934415,9.788724444276942e-06,0.2521154648354975,1.3309524794037481e-05,1.215539425102098e-05,0.21298735591317514
2015-03-11,5.4252554100076106e-05,0.5264981867537516,7.987653378266338e-06,0.2669484051586869,1.0960152057417491e-05,1.3384968363058645e-05,0.2020209414878426
2015-03-12,5.508043688697334e-05,0.5230472301429145,7.538555086672579e-06,0.2749405646196617,1.0658194739120929e-05,1.2895858154442636e-05,0.19350236384275335
2015-03-13,5.707193087433516e-05,0.5178645466727528,7.250746555246661e-06,0.266257560239312,1.0534618808192658e-05,1.2241842510233843e-05,0.18458493775843146
2015-03-16,5.2149496476829495e-05,0.4947299270583908,6.409073848119147e-06,0.2977578156616109,9.044631554993449e-06,1.2610709866941604e-05,0.1734366037265971
2015-03-17,4.691748238540657e-05,0.5202869771059062,7.074441884640789e-06,0.2906334182532968,9.47886628773386e-06,1.2238875088860548e-05,0.2020327137306543
2015-03-18,5.051902620859181e-05,0.5354467081065974,8.898873205438853e-06,0.2558702480214551,1.1353015939907839e-05,1.0037813058599169e-05,0.22472752924871348
2015-03-19,5.142834644805491e-05,0.5381345874736934,1.0475670436533876e-05,0.2341041348399412,1.2490594236541744e-05,9.095193091371138e-06,0.24287372819108313
2015-03-20,5.066833282542825e-05,0.5336593535210253,1.1759120822328307e-05,0.2169476844433203,1.3026263512846469e-05,8.941883729633774e-06,0.25708885188164604
2015-03-23,5.007282454924587e-05,0.524649391019119,1.105943788195435e-05,0.2188821379507698,1.2346297708669125e-05,9.42885780277937e-06,0.2465668318056779
2015-03-24,4.2218867344400384e-05,0.5246512412184055,1.0624872994786075e-05,0.2279892506933099,1.111183713172707e-05,9.64765256970344e-06,0.2631960028932625
2015-03-25,4.692159710753298e-05,0.5325074528315858,1.0751398532108547e-05,0.2232263940993979,1.1960368589531925e-05,8.496131329770187e-06,0.25490113991903657
2015-03-26,4.732340893496746e-05,0.5354084668673134,1.0362039369428223e-05,0.2213921551850913,1.1856209493783542e-05,8.390854092572883e-06,0.25053582910894107
2015-03-27,4.354358066573599e-05,0.5351307696589597,1.0505721107138063e-05,0.2225360602139565,1.1445504134183914e-05,8.433821596118462e-06,0.26285169844082823
2015-03-30,4.5502666776921666e-05,0.5372521065470104,1.0621185623055203e-05,0.2124362207856115,1.1810901606870447e-05,7.4201060421571585e-06,0.259565041863893
2015-03-31,3.983451498744685e-05,0.5318141357762763,1.0048264567869302e-05,0.2246480911808097,1.0639841891425466e-05,7.81977733086747e-06,0.26710107791643567
2015-04-01,4.176214734580363e-05,0.5333974426438807,1.0130989004119667e-05,0.2244565756552993,1.0971556951579254e-05,7.756266359046898e-06,0.2627153450882526
2015-04-02,4.894523588776545e-05,0.5341514392609944,9.873110250524962e-06,0.2167300390880804,1.1742122564171401e-05,7.645417569809222e-06,0.23990327865814842
2015-04-06,4.8199312485919956e-05,0.5336682571925356,9.588894628071333e-06,0.2108219807598173,1.1472975506611236e-05,7.229174996855597e-06,0.2380319327161095
2015-04-07,4.533264144371158e-05,0.5110379685376514,9.37981969613939e-06,0.2166182663759267,1.0537944957778766e-05,8.060372483082278e-06,0.2324582160266013
