Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_VEA,Predicted_Covariance,Future_Cov_45_VEA,Beta_Predicted
2014-07-25,3.58816002468109e-05,0.8037950061344737,5.020826080458892e-05,0.6997517421705197,3.4116839650370354e-05,2.6823239048826765e-05,0.9508171156163139
2014-07-28,3.90148494586092e-05,0.7799811576638929,4.771269667689248e-05,0.7280582844311606,3.365240141956238e-05,3.168618822915782e-05,0.8625536657590891
2014-07-29,3.5953585678647994e-05,0.7720152383477108,4.613341788099903e-05,0.7695068900196191,3.144161120388267e-05,3.8696240623833125e-05,0.8745055774104645
2014-07-30,3.539196672747045e-05,0.7590956333449722,4.351554864004346e-05,0.8451617491205465,2.9790039111172388e-05,4.994137819782548e-05,0.841717538348894
2014-07-31,4.5379445989039353e-05,0.7626954328982167,6.264945449445199e-05,0.8730915182004171,4.066674265636991e-05,4.647215342004479e-05,0.8961489451896854
2014-08-01,4.584672797284814e-05,0.7627080328243868,6.334203343024748e-05,0.7747221243099128,4.110157781554344e-05,4.5649783704732217e-05,0.8964996987328097
2014-08-11,3.847004227028839e-05,0.7724182364084994,6.592218940665794e-05,0.7920932635143271,3.8898214047450973e-05,4.6535277695786194e-05,1.0111300053728633
2014-08-12,3.841634430365733e-05,0.7842535510712713,6.241752504517285e-05,0.7900024870256596,3.840323266552769e-05,4.7056435690770135e-05,0.9996586963604346
2014-08-13,3.776559449586869e-05,0.8015144691086448,6.246716368178103e-05,0.7808873764013735,3.8930091385364765e-05,4.5471866992119304e-05,1.0308348618641092
2014-08-14,3.862814115860239e-05,0.8059307276306616,6.202302989134381e-05,0.8156304157980461,3.944810162653702e-05,4.9879449417879825e-05,1.0212270237019165
2014-08-15,3.923523389055349e-05,0.8044835160112964,5.707532799447435e-05,0.8230261228241703,3.806970229740756e-05,5.234832961868855e-05,0.9702937518762554
2014-08-18,5.8802594173761744e-05,0.7993017988565665,5.794550112650355e-05,0.797452945868293,4.665722392416732e-05,5.663830151906196e-05,0.7934551966584189
2014-08-19,5.790352204668287e-05,0.7961548718356111,5.8402152479080436e-05,0.7975464809682935,4.629823920118476e-05,5.6848409613871056e-05,0.7995755277866912
2014-08-20,5.609710643686182e-05,0.7953368036745161,5.910262429825844e-05,0.8114915217435205,4.579569900588689e-05,6.035484579671535e-05,0.8163647274290461
2014-08-21,5.441563613273725e-05,0.7979705709775767,5.961660511391772e-05,0.8070246205688189,4.544983918485582e-05,6.101422888719076e-05,0.8352349143541947
2014-08-22,5.0059045313325706e-05,0.8169375264239823,5.663425381669275e-05,0.806605644774987,4.3498043063064666e-05,6.097515964877629e-05,0.8689347307925087
2014-08-25,6.652021183637015e-05,0.8244189262534235,5.9485788764240775e-05,0.8151483619091217,5.185986446759647e-05,6.362030045220484e-05,0.7796106331585961
2014-08-26,6.338834696697776e-05,0.8291481874093737,6.023656974836915e-05,0.8161846970749274,5.123502885123228e-05,6.371790192637881e-05,0.8082720453007434
2014-08-27,6.228211919321129e-05,0.8302665372117796,6.20478429291149e-05,0.8226359210718411,5.161341193127239e-05,6.502570659762764e-05,0.8287035283940406
2014-08-28,6.139493236265438e-05,0.8330868835454504,5.944244001952686e-05,0.8476008293392786,5.032744391734399e-05,6.94674564292846e-05,0.8197328668767688
2014-08-29,6.15753093611576e-05,0.8375399713660193,5.930652165762008e-05,0.8482454922522743,5.0612765814952755e-05,6.938273727033911e-05,0.8219652704965517
2014-09-02,7.761239871585492e-05,0.8387238620974663,6.20090258479866e-05,0.8506543142610538,5.818512966551811e-05,6.981813579029654e-05,0.74968858878513
2014-09-03,7.595624179294328e-05,0.8312779824242271,6.513108241128642e-05,0.8463780548682232,5.8468527944226534e-05,7.019052718794994e-05,0.7697659410744906
2014-09-04,7.498131031863036e-05,0.8347377025623636,4.96074252735401e-05,0.840014538812945,5.0909623578659287e-05,6.987280333856492e-05,0.6789641760369443
2014-09-05,7.387822741090312e-05,0.8348401407165502,4.9747808958932295e-05,0.8427614233747555,5.061142145187874e-05,6.977148679302666e-05,0.6850654546756137
2014-09-08,7.348698808482049e-05,0.8302193148541643,5.502873270357943e-05,0.8406316135628649,5.279500222061735e-05,6.958815600184271e-05,0.7184265350442729
2014-09-09,8.133593066383054e-05,0.828211280929403,6.033342392758981e-05,0.8472135625027127,5.801781220549663e-05,6.924619570207008e-05,0.7133109774730432
2014-09-10,8.008754908927675e-05,0.8284896355747621,6.629018150434319e-05,0.8458927921042138,6.03662482555826e-05,6.89774187561076e-05,0.7537532230920184
2014-09-11,7.945435898388616e-05,0.8239735195222831,6.382736271408385e-05,0.847808173209506,5.867803596370213e-05,6.913300696730548e-05,0.7385124833189127
2014-09-12,7.986652544186676e-05,0.8209500604311528,6.581541699221197e-05,0.855747520136722,5.9520004217580325e-05,6.899650851698845e-05,0.7452434407066293
2014-09-15,7.976789477234261e-05,0.8227170480852013,6.753099572298803e-05,0.8559820190734715,6.0383201926474586e-05,6.898122396255841e-05,0.7569862799915693
2014-09-16,8.12776222335961e-05,0.8245056294100395,6.911763394854893e-05,0.8682083080309873,6.179787642223332e-05,6.954871280915341e-05,0.7603307617024403
2014-09-17,8.038458733415224e-05,0.826370653582081,6.860500865739271e-05,0.8701699365921525,6.136760734768416e-05,6.978206805739927e-05,0.7634250468013721
2014-09-18,8.052555846541116e-05,0.8264285387855885,7.295005473062904e-05,0.8632404310856827,6.334101084089317e-05,6.879511679313705e-05,0.7865951139985026
2014-09-19,7.686942885417954e-05,0.8180951288500846,6.519938383761016e-05,0.8750954107096659,5.791650944905956e-05,6.945994783967415e-05,0.7534400907144313
2014-09-22,7.562338268336147e-05,0.8114253965678186,6.642061350246254e-05,0.889416189432104,5.750797664009365e-05,6.921189473990437e-05,0.760452317782215
2014-09-23,7.716105522203933e-05,0.8164985304793022,7.046201463812702e-05,0.8822437120332184,6.020492430634723e-05,6.781378493676559e-05,0.7802501421617551
2014-09-24,7.845740621167833e-05,0.8218098532585413,7.266648480265005e-05,0.8947735938964239,6.20519441838873e-05,6.787377148128435e-05,0.790899765618952
2014-09-25,8.684570042440597e-05,0.8186105336626616,8.335695613623439e-05,0.9092301750125388,6.965020733756637e-05,6.298767617594266e-05,0.8019994887161137
2014-09-26,7.784867175631449e-05,0.8253481618699242,7.371692595007623e-05,0.8987354883603367,6.252394900743845e-05,6.260183747589306e-05,0.8031472804462716
2014-09-29,7.945972408695768e-05,0.8392803485378532,7.212443837801763e-05,0.8899418705761319,6.353628282187473e-05,6.24366133384764e-05,0.7996036174545869
2014-09-30,7.034453028421699e-05,0.8385598416815804,7.264223880555328e-05,0.8883180476080746,5.994374024203927e-05,6.219138999725236e-05,0.852145006866137
2014-10-01,6.051441443903661e-05,0.8286634832874131,7.995180000813344e-05,0.892316075362169,5.763970397545065e-05,5.804281226980717e-05,0.952495442776167
2014-10-02,5.727685640094654e-05,0.8432395465014701,8.668193231645257e-05,0.887675118217418,5.9416196206903055e-05,5.77054594884826e-05,1.0373508593240666
2014-10-03,5.732458945014978e-05,0.8284908699652676,8.525242539798195e-05,0.9194948280493022,5.791773573938615e-05,5.9173912651786675e-05,1.0103471528523058
2014-10-06,5.950629355094935e-05,0.8563797253054911,8.771831033437395e-05,0.9282632914821992,6.187182919558739e-05,5.969569849051389e-05,1.039752696790175
2014-10-07,5.823383972398379e-05,0.8109356184765686,0.0001033168698939225,0.9062501353938348,6.290131282081419e-05,5.8702461857161085e-05,1.0801505296396947
2014-10-08,6.403572465426801e-05,0.7922357933017319,0.00012388919541500597,0.8956884603020029,7.056386176218926e-05,5.29062485132396e-05,1.1019452367122724
2014-10-09,6.579132724406009e-05,0.7997399105411335,0.00016851849968733238,0.8461066250225022,8.42086850272393e-05,4.723930699729773e-05,1.2799359513581177
2014-10-10,6.388921163395802e-05,0.8010509343964274,0.0001517263795545962,0.8515899262746327,7.88686566024558e-05,4.574191125354386e-05,1.2344596933566792
2014-10-13,7.100010076144222e-05,0.779932733803359,0.00014180400233666324,0.9063234132113628,7.825838387381729e-05,4.397424769936052e-05,1.1022291945297746
2014-10-14,5.126108009219706e-05,0.7786848946048838,0.00011943279171974166,0.8596119702580118,6.0928069591634806e-05,4.8041004297705756e-05,1.1885834142013962
2014-10-15,4.732231652345586e-05,0.7783040063349007,0.00010657188051213389,0.8482249119191755,5.527179623646649e-05,5.566610147390845e-05,1.1679858531242944
2014-10-16,5.30327919984953e-05,0.7757706037181584,9.556671915436976e-05,0.8361804955331191,5.5227947477773585e-05,5.492663691415453e-05,1.0413924177203524
2014-10-17,4.626798859027275e-05,0.7788113285732357,0.00010488015458769596,0.8080025950550364,5.425243426825793e-05,5.1512319812087726e-05,1.1725695436793595
2014-10-20,4.9165393824874467e-05,0.7818128532730089,0.00010225267202810009,0.8039548234323453,5.5433193641696715e-05,5.0201857202224766e-05,1.1274839745848055
2014-10-21,6.127847379397686e-05,0.7892191096548783,9.952386346408233e-05,0.8285681841441298,6.163326513919239e-05,4.5766072146077546e-05,1.00578982019703
2014-10-22,6.0122674099070425e-05,0.7900016183701781,9.363114250861717e-05,0.8292715562404438,5.9273051564944216e-05,4.44038489353656e-05,0.9858685172132198
2014-10-23,6.055871725038731e-05,0.7956857145183378,9.460986225897914e-05,0.8211635059338213,6.0227952574307334e-05,4.213273751009898e-05,0.9945381162102165
2014-10-24,5.99990058104541e-05,0.7969276751924902,9.049129582835375e-05,0.8331599357601234,5.8721121263215685e-05,4.286260405331343e-05,0.9787015713014404
2014-10-27,5.8561423507449295e-05,0.7957825375932371,8.698359169708483e-05,0.8160317312742066,5.679614844408534e-05,4.4152229471824836e-05,0.969856008313401
2014-10-28,5.4522480778452264e-05,0.7936898589194938,8.611022336474403e-05,0.7991483714525496,5.4383354597282734e-05,4.127416961969976e-05,0.9974482785965874
2014-10-29,5.3729820257279105e-05,0.7895194604020095,8.196345991074752e-05,0.8438015095345818,5.239389367954522e-05,5.02823008706553e-05,0.9751362172563215
2014-10-30,5.3551839514494966e-05,0.7874809706898074,8.007402988622101e-05,0.8430058135424783,5.1567147389576336e-05,5.1305222771188084e-05,0.9629388618035907
2014-10-31,5.56093263598845e-05,0.7906177408921913,8.602142037856159e-05,0.8175567937111914,5.468191016968461e-05,5.020153933309543e-05,0.9833226501576737
2014-11-03,5.4562010343014535e-05,0.7886983930818041,8.360344797765163e-05,0.831363340556765,5.326822583064735e-05,5.672144265983368e-05,0.9762878144658974
2014-11-04,6.02491600622342e-05,0.7914777428378247,8.074146076050904e-05,0.8196487797588395,5.520297789051167e-05,5.6971157802866464e-05,0.9162447714373099
2014-11-05,6.0354415020847636e-05,0.7942706685210477,7.633524669441788e-05,0.8095451304154634,5.3912019947071835e-05,5.677713565848995e-05,0.8932572692229646
2014-11-06,5.86925643313682e-05,0.7937005542054438,7.409099509140366e-05,0.8105725218704939,5.2339665133739916e-05,5.6690847979432774e-05,0.8917597268069444
2014-11-07,5.828791566618652e-05,0.7947282046703888,7.28504677205663e-05,0.8047702651670056,5.1787394461195374e-05,5.6889876836444405e-05,0.8884756620528435
2014-11-10,5.7340540123530906e-05,0.7961401731800015,7.075259724977582e-05,0.7638502628405943,5.070976782967154e-05,5.512051181304105e-05,0.8843615306103773
2014-11-11,6.57571982494724e-05,0.7954132509919348,7.170436326020393e-05,0.7676279554744806,5.461818496860763e-05,5.851292554982355e-05,0.8306038946701301
2014-11-12,6.673646336542344e-05,0.7928872898698024,7.167484767970363e-05,0.7682849935866425,5.4837347464214793e-05,5.864792016604368e-05,0.8216999328230262
2014-11-13,7.11343776232816e-05,0.7917509911218328,7.189147957389315e-05,0.7728415567628816,5.661963881717559e-05,5.944593957018453e-05,0.7959532466429358
2014-11-14,6.859476809423724e-05,0.7922438488180195,7.202444507509241e-05,0.7430547158671017,5.568578322456767e-05,6.0813910924178944e-05,0.8118080251844444
2014-11-17,6.853595565786147e-05,0.7915811830510902,7.2508678050613e-05,0.7457350921600128,5.5801990650641614e-05,6.156643095783069e-05,0.8142002269467268
2014-11-18,7.650833651469074e-05,0.7924273336149154,7.537710270074014e-05,0.7424935653469786,6.017741766109838e-05,6.083494703074778e-05,0.7865471973703599
2014-11-19,7.466095393809579e-05,0.7955475818257526,7.457173236603301e-05,0.7038207174723325,5.93608407501211e-05,6.0392900830974974e-05,0.7950720908192442
2014-11-20,7.31046489834875e-05,0.7945643258801516,7.30425790229117e-05,0.720098484322379,5.80616816135746e-05,6.425807667277625e-05,0.7942269393385539
2014-11-21,7.04730363634149e-05,0.7941348391194907,7.462730153807847e-05,0.7302563351113522,5.7590998738542066e-05,6.616821148331322e-05,0.8172061501871039
2014-11-24,6.987047932397521e-05,0.7960180682912481,7.4170528477584e-05,0.7481509858326597,5.7304070656207324e-05,7.002103894568068e-05,0.8201470951773494
2014-11-25,8.166110492431963e-05,0.7915756148953594,7.207114897028603e-05,0.7604174783521357,6.0726850225553056e-05,7.409731531811548e-05,0.7436447288073357
2014-11-26,7.228929035700332e-05,0.7901501727284966,7.261933489199688e-05,0.77011206935786,5.7249639143853626e-05,7.871446512037371e-05,0.7919518764276725
2014-11-28,6.63644735069259e-05,0.7857258153772593,6.385282556624659e-05,0.7707724641797792,5.1148029740753086e-05,7.893908711148474e-05,0.7707140136569485
2014-12-01,6.796408095783602e-05,0.7839079500640191,6.230036779830273e-05,0.7829914572880383,5.100938629385478e-05,8.121137075976462e-05,0.7505344819640878
2014-12-02,6.956629167082881e-05,0.7849498121400943,6.004953344573466e-05,0.7916177474594828,5.073365312806436e-05,8.148185958109131e-05,0.7292850015367208
2014-12-03,9.973973303376368e-05,0.7896729914761522,6.369217854193783e-05,0.7961899478939622,6.29396664600039e-05,8.196603066029346e-05,0.6310390507933051
2014-12-04,7.195368455764464e-05,0.7896594796899048,6.352630939311443e-05,0.7967962382254822,5.338794261837623e-05,8.413360539638656e-05,0.7419764942767492
2014-12-05,6.914099334132158e-05,0.7959239532084494,6.360470317111889e-05,0.7955972916601127,5.278177577180058e-05,8.39607717283399e-05,0.7633933679725708
2014-12-08,6.652863915801598e-05,0.8050687996485324,6.8796427888396e-05,0.8070228054390807,5.4465345190773475e-05,8.598246596588131e-05,0.8186751732800323
2014-12-09,5.578278936298998e-05,0.8046202687573684,7.124561158681434e-05,0.8090464033007861,5.0724776408473006e-05,8.64470677534222e-05,0.9093266397704953
2014-12-10,7.622608908783083e-05,0.8050046658928466,7.190441893305858e-05,0.8086792594023066,5.959749517852962e-05,8.129436843896396e-05,0.7818516716744963
2014-12-11,6.0199482263474304e-05,0.79397882033557,6.327454757675175e-05,0.8131064279459397,4.9002678575272297e-05,8.139403565427542e-05,0.8140049836442595
2014-12-12,5.635062229218622e-05,0.7840734320174245,5.574558080212185e-05,0.7887918480937205,4.394518719171762e-05,7.375737069694252e-05,0.7798527399370213
2014-12-15,5.5088696774690915e-05,0.777374607602484,5.961009790038017e-05,0.7730830556202323,4.454731340400968e-05,7.157203515129514e-05,0.8086470730321541
2014-12-16,5.154869882225274e-05,0.7764363955977767,6.488665658723989e-05,0.8055555547435711,4.490476593321464e-05,7.299858369017925e-05,0.8711134705466121
2014-12-17,8.951914955443635e-05,0.7797333598389566,7.363283968687957e-05,0.8371474933283617,6.330526978646893e-05,6.963849278058196e-05,0.7071701429421329
2014-12-18,9.913276275332198e-05,0.7903515751204662,8.721498582549433e-05,0.8618222206255118,7.348936339867888e-05,6.080562791528297e-05,0.7413226602142309
2014-12-19,7.377698274922788e-05,0.7909451133919975,8.528484233702011e-05,0.8645386985726431,6.273974044467921e-05,6.0992092175568476e-05,0.8503972120672801
2014-12-22,6.996587850894997e-05,0.7878241920295586,7.75983356324559e-05,0.8684469685670616,5.804952384147267e-05,6.121703940116314e-05,0.8296833410595571
2014-12-23,6.063494070426503e-05,0.7861428379745364,7.748741700802909e-05,0.8614671477254418,5.388632088215879e-05,6.138863632988549e-05,0.8887008094058951
2014-12-24,5.292955813268682e-05,0.7819564253986181,7.238590338514663e-05,0.8659568566870568,4.8401484985167524e-05,6.210786397162137e-05,0.9144509550567556
2014-12-26,5.0003308753932844e-05,0.7814104558369569,6.974057120374487e-05,0.8683827601962257,4.614464822587982e-05,6.250955723271352e-05,0.9228318960442885
2014-12-29,4.966432774890378e-05,0.7836520621337243,6.638530628543245e-05,0.8718852051044808,4.4996791042009105e-05,6.2751490207088e-05,0.9060183250542901
2014-12-30,4.653062419950052e-05,0.78502335299607,6.54906414213215e-05,0.8723032798645739,4.333528305968947e-05,6.621534989646699e-05,0.9313282124453995
2014-12-31,4.3755181092948726e-05,0.7846174290897674,6.385739207588602e-05,0.8729243580149173,4.1474225336800796e-05,6.454709663672137e-05,0.9478700419202353
2015-01-02,6.483180836307134e-05,0.798953742895297,6.108795957850955e-05,0.9074883874794608,5.02797967145519e-05,7.269666124567151e-05,0.7755420986096022
2015-01-05,8.284505496642122e-05,0.7980419035405554,8.228396708718586e-05,0.8649912576382889,6.588955917554282e-05,6.279109910222315e-05,0.7953348477135924
2015-01-06,7.372029621424698e-05,0.7953290678662535,8.501766124743942e-05,0.8532990180189722,6.296438533913094e-05,6.282974854334064e-05,0.8540983768722651
2015-01-07,7.097584833724285e-05,0.7952868404016431,8.359176236198977e-05,0.8613299046552892,6.1257720657753e-05,6.1590572234091e-05,0.8630783864207721
2015-01-08,6.58935484829367e-05,0.8049866661847318,9.595635984602994e-05,0.8619380344203444,6.400988056069229e-05,5.908754191250781e-05,0.9714134696702184
2015-01-09,5.142752848602693e-05,0.8040189241858443,9.39354467071597e-05,0.864314774812809,5.5882889017657205e-05,5.8084459773722216e-05,1.0866337672213982
2015-01-12,5.214866604959718e-05,0.8019322152427284,9.387016796479853e-05,0.9111150401441104,5.610777667123632e-05,6.239691453797706e-05,1.0759196911743387
2015-01-13,5.1084978694142575e-05,0.8007289939445484,9.501380871592855e-05,0.9348168481617016,5.578603903884338e-05,6.435685169324434e-05,1.0920243183979212
2015-01-14,5.779000718727771e-05,0.8016575606449169,9.454705649744025e-05,0.9581906446975994,5.925694715895325e-05,6.516170129312536e-05,1.025383972819413
2015-01-15,5.577655409897309e-05,0.7976876671079159,9.52775908081559e-05,1.0003074969471757,5.8150586723721166e-05,6.581974720900123e-05,1.0425632716667197
2015-01-16,7.006830803083834e-05,0.8042449734683167,9.830517654581062e-05,1.0046360138960349,6.674786274784422e-05,6.379367958540232e-05,0.9526113106437117
2015-01-20,6.698197984101967e-05,0.8081163861180362,9.559195358006334e-05,0.9836183697430532,6.466414977753025e-05,6.76774745484631e-05,0.9653962144894681
2015-01-21,5.396910834789416e-05,0.8119374735695795,9.646080700492886e-05,0.987517073370088,5.858287118460715e-05,6.760594777522732e-05,1.0854889579974507
2015-01-22,5.806897077464812e-05,0.8109073295087581,9.564322539618625e-05,1.0491156580350018,6.0432477206164904e-05,6.681152682833666e-05,1.0407017103969174
2015-01-23,5.910063936486745e-05,0.8121389774233462,9.491922271409156e-05,0.99348336080023,6.082799905193114e-05,6.578130455229157e-05,1.0292274280892217
2015-01-26,6.288399592442454e-05,0.8135182263503363,9.730788844759886e-05,1.0048865122746062,6.363724608657346e-05,6.828753727160972e-05,1.0119784080365088
2015-01-27,6.964065036165525e-05,0.822333804698247,9.611985369097489e-05,1.0566923122946947,6.728001868097377e-05,6.77750747324627e-05,0.9661026761177223
2015-01-28,7.988841611727443e-05,0.8197554986160533,0.00010122615631270613,1.0601500933854082,7.371784264284183e-05,6.388832490349064e-05,0.9227600974667675
2015-01-29,8.021798542057233e-05,0.822104565702117,0.00010437714853064477,1.0540918693681611,7.522559816264343e-05,6.265937778168214e-05,0.9377647390201278
2015-01-30,7.830236811365751e-05,0.823033979831561,0.00011151181134273331,1.031432161220953,7.690696082072722e-05,5.737322669319448e-05,0.9821792453211015
2015-02-02,6.708254753246161e-05,0.825243394666102,0.00011540114752699534,1.033532816775292,7.260924051306665e-05,5.451324182492782e-05,1.0823864504837215
2015-02-03,8.067150173734702e-05,0.8294178070836302,0.00011889280284698646,1.0352096071633887,8.122901907469143e-05,5.047008537815673e-05,1.0069109577153974
2015-02-04,7.910110058857453e-05,0.8309409436505767,0.000114841178752244,1.0178378694494756,7.919727572166162e-05,4.974076177524687e-05,1.0012158507577198
2015-02-05,8.520627788871464e-05,0.8353674359858053,0.00011740566618549687,1.0224038383992315,8.355219570981403e-05,4.842216392523882e-05,0.9805873203256107
2015-02-06,8.507292515013707e-05,0.8337981420580863,0.00012194516290890804,1.0110515187125495,8.492565304213211e-05,4.7712660561247e-05,0.9982688721735493
2015-02-09,6.296753465448077e-05,0.8302788866411199,0.00012153573636633424,1.0070896888279277,7.263305939021506e-05,4.730992020627551e-05,1.1535001296901892
2015-02-10,6.653518645016198e-05,0.8293291619463544,0.00011853298151333654,1.022420082085818,7.364991166041022e-05,4.567552205718849e-05,1.1069317693364775
2015-02-11,6.58212274519105e-05,0.8249306947328757,0.00011406945562452088,1.0310911883335818,7.148009753413501e-05,4.933120590250274e-05,1.0859733295973388
2015-02-12,6.625281595902424e-05,0.8235886341933939,0.00011563536332920998,0.9736690086467946,7.208714906363142e-05,4.638969178804319e-05,1.088061662287918
2015-02-13,6.59493776327874e-05,0.8229571814599238,0.00011262624624897869,0.964241162668374,7.092549817973115e-05,4.561108186603999e-05,1.0754536392238798
2015-02-17,5.2818371217651516e-05,0.813296557522851,0.0001017270876655375,0.9562582729613054,5.961557566408364e-05,4.569943740352638e-05,1.128690156279574
2015-02-18,4.925751255554142e-05,0.8100368408448132,9.918785458855025e-05,0.957456291805452,5.662005122350192e-05,4.5885317480239254e-05,1.1494703708324432
2015-02-19,5.2538640297651296e-05,0.8011272030311626,8.44620499358209e-05,0.9601349391324776,5.336686635697925e-05,4.610091287129944e-05,1.015764131972882
2015-02-20,5.811623348480445e-05,0.800022441403956,7.684284747097372e-05,0.9368167875872088,5.3462913750899256e-05,4.4617311723722495e-05,0.9199308101217212
2015-02-23,5.7842904366347e-05,0.8087274163224266,7.656882984994929e-05,0.9330977254865928,5.382118021130558e-05,4.465513615141678e-05,0.9304716075532808
2015-02-24,5.363774172174018e-05,0.8085451057099609,7.49592516055291e-05,0.941088846859497,5.1268677634766406e-05,4.521266519593802e-05,0.9558321433578633
2015-02-25,4.6420168910813084e-05,0.8000104535254811,7.058455207602534e-05,0.9475783834346492,4.5793501436510885e-05,4.760062623323295e-05,0.9865001035324491
2015-02-26,6.082008377129165e-05,0.7994385274795945,7.287986725127927e-05,0.9346329786592305,5.322459529975008e-05,4.9493414103563196e-05,0.8751154552811253
2015-02-27,6.477291200020017e-05,0.8019536741672667,7.477130385072039e-05,0.93649601778175,5.581018594110033e-05,4.9516356923894674e-05,0.8616284835384251
2015-03-02,7.10002492943561e-05,0.803582535809612,7.63275299066295e-05,0.973595170975419,5.915630378893592e-05,5.3435716382280576e-05,0.8331844518416125
2015-03-03,6.22129036386534e-05,0.8052505049097691,7.76737156622729e-05,0.9612046970719326,5.597682761749018e-05,5.275780140880045e-05,0.8997623377718591
2015-03-04,6.357489191775788e-05,0.8072582409793142,7.767382426909105e-05,0.9454535712357092,5.6727369655436965e-05,5.1933547930544875e-05,0.892292034547553
2015-03-05,6.337223751236057e-05,0.8118919075309603,7.558059864479665e-05,0.9870530338889776,5.6189206230837536e-05,5.8035820648194015e-05,0.8866533427966464
2015-03-06,6.737776824421294e-05,0.8195352199214863,7.882696562319076e-05,0.9956638648863414,5.972598732079172e-05,5.442952164886951e-05,0.8864346338144194
2015-03-09,6.459093954914395e-05,0.8193700224729374,7.669107853763703e-05,0.9997938099178116,5.766845209408893e-05,5.454840443052499e-05,0.8928257197778018
2015-03-10,6.248974140729342e-05,0.8247467869670512,8.940601110815128e-05,0.9543571416841622,6.164649022785924e-05,4.601299377258671e-05,0.9865057662194813
2015-03-11,5.4252554100076106e-05,0.8088983470028274,7.182310400021178e-05,0.9632985586928502,5.04935758243027e-05,4.830042241540728e-05,0.9307133398947547
2015-03-12,5.508043688697334e-05,0.8041697086810501,6.992689639854871e-05,0.9688882536117642,4.990781136115659e-05,4.5444896439226636e-05,0.9060896060713691
2015-03-13,5.707193087433516e-05,0.7962678901826311,6.995053227334085e-05,0.9564146489329236,5.0311353111410554e-05,4.3973502559679866e-05,0.8815428589964741
2015-03-16,5.2149496476829495e-05,0.7893466674692547,6.789049514009998e-05,0.975375049580988,4.696748740312288e-05,4.1309316211864954e-05,0.900631656606521
2015-03-17,4.691748238540657e-05,0.7766451961550774,6.84961021937767e-05,0.9761820278129448,4.402738986366672e-05,4.1108039034866756e-05,0.938400519917096
2015-03-18,5.051902620859181e-05,0.7776626662547461,7.807344578285058e-05,0.925433315914832,4.883941002053853e-05,3.6304832997128133e-05,0.9667527996062674
2015-03-19,5.142834644805491e-05,0.7765189135026911,8.170657899679766e-05,0.907849701811669,5.0336362931051105e-05,3.5270920531012e-05,0.978766894282577
2015-03-20,5.066833282542825e-05,0.7693261122657803,8.966429378661656e-05,0.916622725380048,5.185475024354743e-05,3.77802319269733e-05,1.0234153632448661
2015-03-23,5.007282454924587e-05,0.776746023800655,8.854423514027944e-05,0.9210695583970524,5.172020400215658e-05,3.9677216121435946e-05,1.0328996709840192
2015-03-24,4.2218867344400384e-05,0.771493741074175,8.394151321557743e-05,0.9352084368913748,4.5927636118231734e-05,3.957452402666381e-05,1.0878462404871516
2015-03-25,4.692159710753298e-05,0.775727550165072,8.608531012260796e-05,0.9871186707069298,4.930150001490991e-05,3.7570332568557695e-05,1.0507208418742178
2015-03-26,4.732340893496746e-05,0.7765600808308248,8.633772925821875e-05,0.9732964857831504,4.963789815517263e-05,3.688833867755027e-05,1.0489079141231303
2015-03-27,4.354358066573599e-05,0.7892837237938096,8.577464600225382e-05,0.9688872335805268,4.823637732930763e-05,3.671954139440859e-05,1.1077724108082907
2015-03-30,4.5502666776921666e-05,0.7818387216141454,8.403052445697858e-05,1.057514247609322,4.8345286444328196e-05,3.693752331563191e-05,1.062471496040937
2015-03-31,3.983451498744685e-05,0.7884536839977564,8.323656813812182e-05,1.0431686045867177,4.540075096559854e-05,3.631166489571636e-05,1.1397339965079478
2015-04-01,4.176214734580363e-05,0.7960735573839142,8.185208330114517e-05,1.0837907859433942,4.6543547100234126e-05,3.745120849641419e-05,1.1144912332892993
2015-04-02,4.894523588776545e-05,0.7950622578736096,7.594856249811158e-05,1.0516657774276983,4.8474811592475385e-05,3.7098798330604954e-05,0.9903887623226747
2015-04-06,4.8199312485919956e-05,0.7948279425855767,7.303375445810156e-05,1.0408622334764372,4.715799823281208e-05,3.569160675893496e-05,0.978395661693057
2015-04-07,4.533264144371158e-05,0.7921899372644051,6.533688245044238e-05,1.1058359266784237,4.311357519991019e-05,4.114818950094399e-05,0.9510492622284816
2015-04-08,4.177649686660928e-05,0.7920850918998462,6.307168385108777e-05,1.1029796262730047,4.065884730904528e-05,4.1023185688102884e-05,0.9732469296999074
2015-04-09,4.664355209638432e-05,0.7874914458027557,6.103754614296782e-05,1.1080888324407585,4.201846528778868e-05,4.235845738784703e-05,0.9008418827314363
2015-04-10,4.853778747139849e-05,0.7845305026987824,6.006896404951473e-05,1.1249024450311675,4.236184751905539e-05,4.2720272445528564e-05,0.8727601674060163
2015-04-13,4.467938122611643e-05,0.7897531412837724,5.970281229239382e-05,1.1044518291817085,4.078893175074389e-05,4.216368373096512e-05,0.9129251711055826
2015-04-14,4.646938254229903e-05,0.7946874621576867,5.6376674771295836e-05,1.0945964296897324,4.067518532940008e-05,4.176328167845662e-05,0.8753115084405361
2015-04-15,4.691423215315267e-05,0.8017433256842164,5.759108350368221e-05,1.0865097022853416,4.1674009287580424e-05,4.35501539877357e-05,0.8883020647451841
2015-04-16,4.176974619173272e-05,0.8034512403613775,5.71661800306586e-05,1.0448780148386434,3.926088003022988e-05,4.399686546822204e-05,0.9399358054514728
