Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AGG,Predicted_Covariance,Future_Cov_45_AGG,Beta_Predicted
2014-07-01,3.6142354357520446e-05,-0.19517549235724946,2.738458674363375e-06,-0.0405565939151155,-1.941719978576119e-06,-1.2912421506859201e-06,-0.05372422502885701
2014-07-02,3.675313116460965e-05,-0.19937556014911384,2.993388528767706e-06,-0.040403745299728,-2.0912244014133223e-06,-1.3013859833947288e-06,-0.05689921743122136
2014-07-03,3.7300808043277985e-05,-0.21814621082985855,2.891619926911282e-06,-0.0358409077838088,-2.265569545915204e-06,-1.1445422041335532e-06,-0.06073781413224598
2014-07-07,3.456922205857409e-05,-0.2081020746103138,2.847375752120316e-06,-0.0278560045867815,-2.0646365157717526e-06,-9.08242970298971e-07,-0.05972470286642356
2014-07-08,3.8075769862250335e-05,-0.20921398987749562,2.89326496449578e-06,-0.0225460185115058,-2.1958828786229685e-06,-7.177095333889678e-07,-0.05767139801945395
2014-07-09,3.8437639664458044e-05,-0.2032123172947496,2.928581073497312e-06,-0.0258006880922527,-2.1560409713668164e-06,-8.118819606489557e-07,-0.056091919019690295
2014-07-10,3.704990550521886e-05,-0.2209210122839088,2.933667831430532e-06,-0.0151773398594259,-2.3032233047432533e-06,-4.844453955408639e-07,-0.06216542993392576
2014-07-11,3.886114339536367e-05,-0.23058079657781563,2.98265593434344e-06,-0.0162473693378568,-2.4824613835115013e-06,-5.18563800624658e-07,-0.06388029704261536
2014-07-14,3.386537104464896e-05,-0.19504665367832125,2.933363269022419e-06,-0.013013130257018,-1.944013818410964e-06,-4.241034301630844e-07,-0.057404178913260016
2014-07-15,3.5351249368657973e-05,-0.16740896439924866,2.9023054842493374e-06,-0.0156111311629968,-1.6957141907103186e-06,-5.073532546126498e-07,-0.04796758872725217
2014-07-16,3.994132236148401e-05,-0.14429736524701434,2.850943733180608e-06,-0.0169229081594706,-1.5397986833808574e-06,-5.550915207009533e-07,-0.03855151988822752
2014-07-17,4.382550161152185e-05,-0.123487410701067,3.0149339730294204e-06,0.0008901272411386,-1.4194661322731392e-06,2.706297358539201e-08,-0.03238904473599812
2014-07-18,4.908724866167841e-05,-0.08625289304162621,2.8388112373182966e-06,-0.0008787143902629,-1.0181840136732815e-06,-2.6110065077900175e-08,-0.020742332101170716
2014-07-21,2.948884962813445e-05,-0.043242207079164444,2.6625019625836185e-06,-0.0045484273184234,-3.83161386336216e-07,-1.3829059624508172e-07,-0.012993432811656816
2014-07-22,3.1195897480711915e-05,-0.013048249446620034,2.5959272360124477e-06,-0.0128186777027168,-1.1742139898377508e-07,-4.0171532418497135e-07,-0.0037640013099919773
2014-07-23,3.3739594445299344e-05,0.00373596178031838,2.5229153223625397e-06,-0.03126113245401,3.4468603704047054e-08,-1.1627793585932875e-06,0.0010216069360267392
2014-07-24,3.332986851612955e-05,-0.06106161749697687,2.6714702207924833e-06,-0.0298799688516775,-5.76182778199021e-07,-1.1557676433832727e-06,-0.017287280263952584
2014-07-25,3.362183721707207e-05,-0.10505208719641014,2.6941981920430197e-06,-0.0260259598979678,-9.998392377679885e-07,-9.958062435092514e-07,-0.029737793069211066
2014-07-28,3.902196278467421e-05,0.5164017387508194,2.637174826358439e-06,-0.025067737932308,5.238557458893435e-06,-9.628205899629396e-07,0.13424638549834472
2014-07-29,3.826398646415278e-05,1.0579321906567454,3.0157123083277907e-06,-0.048582699584856,1.136443616156598e-05,-2.0471382772172602e-06,0.2970008410444279
2014-07-30,3.8685780847339384e-05,1.3762741851716127,3.6074498823364198e-06,-0.0481198652043527,1.6258512176738767e-05,-2.0276377378377425e-06,0.42027100967400915
2014-07-31,4.6782909336509114e-05,1.3463534971572921,3.297057863231617e-06,-0.0775057670673147,1.6721144517229365e-05,-2.7710457164652507e-06,0.35741993720301357
2014-08-01,4.517577607986863e-05,1.521560124029045,3.2229320932459385e-06,-0.0747053351605565,1.835978142792316e-05,-2.6547055248649124e-06,0.40640765961527564
2014-08-11,3.7566416590387965e-05,1.1278483640045183,2.433443441941111e-06,-0.0482064876235969,1.0783536867639166e-05,-2.8321188825031774e-06,0.2870525817040086
2014-08-12,3.706057234395361e-05,0.6850012388577086,2.3128356890870355e-06,-0.0512605600737387,6.3419061092710745e-06,-3.053331208695697e-06,0.1711227244526284
2014-08-13,3.6446873223592654e-05,0.37112838038455026,2.240105473198685e-06,-0.0577050866364905,3.3534245389337588e-06,-3.3602259475563963e-06,0.09200856595739555
2014-08-14,3.7426862242415404e-05,0.19285274954664308,2.2125913653009996e-06,-0.0630053990767453,1.7549637531844834e-06,-3.853062067611609e-06,0.046890485817846744
2014-08-15,3.708521506096103e-05,0.07261838705233274,2.232075746011373e-06,-0.0572667506009912,6.606956745634591e-07,-3.642434490857921e-06,0.017815608551208378
2014-08-18,6.095934926005785e-05,-0.03625484243197804,2.4568428417868375e-06,-0.0517758938715783,-4.436851276780513e-07,-3.677331313039805e-06,-0.0072783770342634765
2014-08-19,6.219780907572417e-05,-0.12301960141616239,2.5885256646385635e-06,-0.0472060433407525,-1.5609467817156617e-06,-3.3648051268774327e-06,-0.025096491418455765
2014-08-20,6.0218263321429526e-05,-0.18027149577210358,2.605432570512889e-06,-0.0533788953007052,-2.2580372103794825e-06,-3.970066116958435e-06,-0.03749754785066888
2014-08-21,5.673309380641769e-05,-0.2338969558417143,2.5435277717333572e-06,-0.0535793294054395,-2.8097070758559525e-06,-4.050807601955708e-06,-0.04952501066561112
2014-08-22,5.425887798424485e-05,-0.25329223131937384,2.4922121917581016e-06,-0.053772842751312,-2.9454373003720202e-06,-4.064945110127971e-06,-0.054284891427856044
2014-08-25,7.242305337355019e-05,-0.24360906697897178,2.458612532088809e-06,-0.0588320137511028,-3.25070013535968e-06,-4.5916922194227485e-06,-0.04488488104185451
2014-08-26,6.652026508110878e-05,-0.24291635406069095,2.419099544879912e-06,-0.0579743267094693,-3.081488913938099e-06,-4.5259393820546015e-06,-0.04632406245195823
2014-08-27,6.519938430322536e-05,-0.23107055028665127,2.3909752860180037e-06,-0.0541888869301123,-2.8850536221891956e-06,-4.283390224169045e-06,-0.04424970654280357
2014-08-28,6.04217827350188e-05,-0.23937193643433896,2.40762306439273e-06,-0.0520521612747875,-2.8871160968550186e-06,-4.2660779936058045e-06,-0.04778270296188606
2014-08-29,6.0407130102885353e-05,-0.24213989462894028,2.3343592627992686e-06,-0.052305287706905,-2.875373716227168e-06,-4.278341668732733e-06,-0.047599906026487844
2014-09-02,8.156241502232232e-05,-0.13172753066812562,2.944966278898824e-06,-0.0530004788315806,-2.0415581388703154e-06,-4.3500568515054385e-06,-0.02503062394991092
2014-09-03,8.031642430207283e-05,-0.06760986472100249,3.0736170322542395e-06,-0.0517110618046322,-1.0622754060049656e-06,-4.2884224946981194e-06,-0.013226129216232427
2014-09-04,7.812383510787955e-05,0.00469627169475168,2.9824460312461946e-06,-0.0539608525842037,7.168549500771249e-08,-4.488489027732035e-06,0.0009175880179041839
2014-09-05,7.756807795193348e-05,-0.043652913827227864,2.7525396851572773e-06,-0.05291731522081,-6.378543884759265e-07,-4.380978599217759e-06,-0.008223155778994356
2014-09-08,7.667983959408179e-05,-0.08034785695778866,2.809130036296505e-06,-0.0557142037336715,-1.1792362398370597e-06,-4.6120662587324485e-06,-0.015378699878345522
2014-09-09,8.240099758767795e-05,-0.12594520682314084,2.8709647411766924e-06,-0.0591658701385065,-1.9371435646089994e-06,-4.835866189855854e-06,-0.023508739230344893
2014-09-10,8.019674901466735e-05,-0.12431091259230867,2.842101735416815e-06,-0.0579048551519652,-1.876754415435467e-06,-4.721789190203555e-06,-0.02340187649118075
2014-09-11,8.015189768254406e-05,-0.13524922817165383,2.850610928531927e-06,-0.0576124673203098,-2.0443755244716665e-06,-4.697906001048096e-06,-0.02550626477452576
2014-09-12,8.099199624409405e-05,-0.12532323799432687,2.950678775133124e-06,-0.0623291061469947,-1.937374705736335e-06,-5.025420000563039e-06,-0.02392056987825644
2014-09-15,8.160320021308007e-05,-0.12553298045381095,2.9068992858950016e-06,-0.0625416053914832,-1.9334209852919974e-06,-5.040055038956908e-06,-0.023692955426300694
2014-09-16,8.178792864942454e-05,-0.16955092131410876,2.880289956090715e-06,-0.0614597817875052,-2.6023329682790116e-06,-4.923298560165113e-06,-0.03181805690951829
2014-09-17,8.21983259077283e-05,-0.19728469191802098,2.856601856062519e-06,-0.059508646250179,-3.0230806346829353e-06,-4.772213136777143e-06,-0.036777885696558994
2014-09-18,8.245083343467765e-05,-0.20783919054816916,2.83285995625865e-06,-0.0590887628654736,-3.1764170613356285e-06,-4.7090221867616325e-06,-0.038524984272623165
2014-09-19,7.820061012734808e-05,-0.1567331234484732,2.7205691992796103e-06,-0.0555957627684436,-2.2861027585123178e-06,-4.41286599694456e-06,-0.029233822533985945
2014-09-22,7.586624341170497e-05,-0.1653756356863049,2.772758366999638e-06,-0.053788896734792,-2.398566859723767e-06,-4.185702377827174e-06,-0.031615732529517944
2014-09-23,7.839425862010584e-05,-0.204915908516736,2.833185631972771e-06,-0.0540701125794269,-3.053903571561923e-06,-4.156106681131933e-06,-0.0389557044778109
2014-09-24,7.960845635041425e-05,-0.27079920181703604,2.7974602675715663e-06,-0.0526500330258693,-4.041186977244567e-06,-3.993810651606619e-06,-0.050763287752451675
2014-09-25,8.961483347417672e-05,-0.30650591306057223,2.907763405165815e-06,-0.0512873607997756,-4.947756768698272e-06,-3.5529745522693464e-06,-0.05521135929046848
2014-09-26,8.75577487327336e-05,-0.19360717747265394,2.6320928151523936e-06,-0.0369974850675741,-2.939133729100434e-06,-2.5770769900747566e-06,-0.03356794540334766
2014-09-29,8.688540309333308e-05,-0.15686164482991632,2.544163948136268e-06,-0.0397426907151673,-2.332183518647174e-06,-2.788270891903425e-06,-0.026842063633426682
2014-09-30,7.249159524528014e-05,-0.16003061975639468,2.7451288518649523e-06,-0.0417098408060649,-2.2575027227049956e-06,-2.9201173873230997e-06,-0.031141578759118
2014-10-01,5.883066791103822e-05,-0.22471148705282,3.1774463402527553e-06,-0.0278835974607472,-3.072318781503487e-06,-1.8137546296743352e-06,-0.052223081780226346
2014-10-02,5.637488690434236e-05,-0.23955371668300707,2.9163855760413254e-06,-0.0289320008116462,-3.0716252284802783e-06,-1.8807944105832388e-06,-0.05448570094148928
2014-10-03,5.968064455231935e-05,-0.24935305854994047,2.84033516705414e-06,-0.034086802368688,-3.246506281779981e-06,-2.1936496045579173e-06,-0.0543979761970217
2014-10-06,5.791238948328845e-05,-0.22189455614573633,2.767245631033585e-06,-0.0343744431889713,-2.8090291436737813e-06,-2.2105866031948204e-06,-0.048504804735856596
2014-10-07,6.006642580039787e-05,-0.23732256715703157,3.2474431877298985e-06,-0.0221433925139932,-3.3145586930758666e-06,-1.434340921643989e-06,-0.05518155357021279
2014-10-08,6.520489604099956e-05,-0.20144953994676726,3.510656582809087e-06,-0.0423585173078507,-3.047898901982555e-06,-2.5020197788255974e-06,-0.04674340558822601
2014-10-09,7.46999520377666e-05,-0.16461962425935497,3.689216088394452e-06,-0.0841117978126944,-2.7328060754826606e-06,-4.69607839184898e-06,-0.036583772826266556
2014-10-10,6.725272509437174e-05,-0.1644069702761081,3.6379088420409295e-06,-0.0747333446347933,-2.5715861360109786e-06,-4.01419264424548e-06,-0.038237649588212595
2014-10-13,6.263685922995718e-05,-0.20635593807787259,3.736036882437355e-06,-0.0693745970490793,-3.1567307048934234e-06,-3.3660122536943022e-06,-0.05039733383348924
2014-10-14,4.6701185683895044e-05,-0.204798950767565,3.849272013087437e-06,-0.0696718342086218,-2.7458763831871204e-06,-3.893739271267631e-06,-0.0587967166780958
2014-10-15,4.484946446407019e-05,-0.2041509223527448,3.887828828161357e-06,-0.0734277129224801,-2.695774401769417e-06,-4.818809800447374e-06,-0.06010717037500094
2014-10-16,5.656117472550085e-05,-0.1969319394219851,3.830620709776217e-06,-0.0762717076589507,-2.8987445457304808e-06,-5.0101005892689076e-06,-0.051249723150173
2014-10-17,4.678770502291455e-05,-0.15802465896304038,3.937132614086047e-06,-0.0727932315766177,-2.1447701416860253e-06,-4.640762601603561e-06,-0.045840464725414753
2014-10-20,4.66830351305085e-05,-0.16107952602167608,3.78459103095827e-06,-0.0766497825413755,-2.14106258889443e-06,-4.786290629236413e-06,-0.045863825754019864
2014-10-21,6.320734847223927e-05,-0.22381808753781188,3.7888226768365138e-06,-0.079738065352981,-3.463626921696027e-06,-4.40434248088184e-06,-0.05479785191776009
2014-10-22,6.184455410544081e-05,-0.2613642939308102,3.8000218577735876e-06,-0.0832528781227814,-4.006729606938263e-06,-4.457825902479726e-06,-0.06478710478059325
2014-10-23,6.554030847125959e-05,-0.3234649355035297,3.989252056725207e-06,-0.0772550494994107,-5.230307085093269e-06,-3.963847270814589e-06,-0.07980290613656232
2014-10-24,6.34620548788586e-05,-0.36523941611427185,3.960423551430016e-06,-0.0815675300065838,-5.790359420749687e-06,-4.196309246542425e-06,-0.09124128476146548
2014-10-27,6.164010093561448e-05,-0.40781083079344194,3.934008928779265e-06,-0.0785807318822346,-6.35050258278153e-06,-4.251690679614579e-06,-0.1030255059026409
2014-10-28,4.921501369639411e-05,-0.40340235392036206,4.18492889464516e-06,-0.0769243957361706,-5.789369581267691e-06,-3.9729675626274614e-06,-0.11763421660272476
2014-10-29,4.886715473154431e-05,-0.37495067480104377,4.416154024992376e-06,-0.0833140131110433,-5.508137489237662e-06,-4.964698719609732e-06,-0.11271655817689946
2014-10-30,4.7049993718444726e-05,-0.38181689690509746,4.5595190325662396e-06,-0.0935088787850391,-5.592351299866656e-06,-5.690938045836612e-06,-0.11885976719427956
2014-10-31,4.84807627743192e-05,-0.38451208213505184,4.534220846596792e-06,-0.0935669302741864,-5.700934450635056e-06,-5.745416057414315e-06,-0.11759168223431717
2014-11-03,4.8956256362919476e-05,-0.3749715425857266,4.996378704855875e-06,-0.093821659476366,-5.864487756374998e-06,-6.401172169409153e-06,-0.11979036372595041
2014-11-04,6.189875033196308e-05,-0.3859485984916982,4.2608244917540846e-06,-0.098337775753034,-6.267830328768445e-06,-6.835143391608782e-06,-0.10125940015192654
2014-11-05,6.271052458183228e-05,-0.37786154530084043,4.234874633445986e-06,-0.099033050400722,-6.157766155698491e-06,-6.945644814625756e-06,-0.09819350414878276
2014-11-06,5.988955548395707e-05,-0.36536271653598146,4.2837217003798686e-06,-0.0966112373511418,-5.85208191638098e-06,-6.75691911827893e-06,-0.09771456590537907
2014-11-07,5.626797964222628e-05,-0.34325857148438926,4.611788019769574e-06,-0.1006752824246217,-5.529510919199113e-06,-7.1168191290246804e-06,-0.09827100518550508
2014-11-10,5.472572308782868e-05,-0.31135570483629144,4.752535529499069e-06,-0.1071430365286434,-5.021289578939028e-06,-7.731592562002512e-06,-0.09175373655420539
2014-11-11,6.769818653873844e-05,-0.2451221010351046,4.703169735285095e-06,-0.1185175327319731,-4.373874466838284e-06,-9.034073758827659e-06,-0.06460844360041246
2014-11-12,6.777082513356423e-05,-0.18506962285182563,4.633266670056688e-06,-0.1174901396183676,-3.2794436664667983e-06,-8.968745174193084e-06,-0.048390198289656336
2014-11-13,7.144240180965571e-05,-0.17668682176051603,4.592962811365774e-06,-0.119974109610475,-3.200579701306498e-06,-9.228248154464847e-06,-0.04479944151141245
2014-11-14,6.860851289075109e-05,-0.022775838983044493,4.4293707878823715e-06,-0.1163437626591551,-3.9704013091337745e-07,-9.521935690403367e-06,-0.005787038870024849
2014-11-17,7.062964250220898e-05,-0.06452043038454496,4.469065264235377e-06,-0.1184609395524629,-1.146302153218007e-06,-9.779903524496285e-06,-0.01622976009233171
2014-11-18,8.175706056410447e-05,-0.15700301188160617,4.590521810217902e-06,-0.1207366663624026,-3.0415968220430288e-06,-9.892353342339331e-06,-0.03720286420593802
2014-11-19,8.116420864289166e-05,-0.1526221827153214,4.851196707414964e-06,-0.1131377415503227,-3.028477713334157e-06,-9.708035350575665e-06,-0.03731297038401409
2014-11-20,8.103953852689301e-05,-0.1917838485059865,5.013651551788434e-06,-0.1215369354792684,-3.865783985371222e-06,-1.0845363361582326e-05,-0.047702443222679004
2014-11-21,7.74581395881268e-05,-0.1917856566791646,5.0395370554413466e-06,-0.1238329535253773,-3.7891777305328303e-06,-1.1220450495949246e-05,-0.048919038730871556
2014-11-24,7.633791480230148e-05,-0.24298974093423012,5.031499392427253e-06,-0.1288648035986545,-4.762190855299445e-06,-1.2060730524155053e-05,-0.06238303558110644
2014-11-25,8.556666481294536e-05,-0.2714569538341769,5.219661290732473e-06,-0.1299860770536869,-5.7368624171383844e-06,-1.2666225609758306e-05,-0.0670455302854162
2014-11-26,8.251424154260367e-05,-0.288434831375478,5.2517544433986775e-06,-0.1380158331832224,-6.0043274174675834e-06,-1.4106833173278754e-05,-0.07276716485804981
2014-11-28,7.421651035187613e-05,-0.18115893434277638,5.471821333141645e-06,-0.137583137970857,-3.6506985763801797e-06,-1.4090652972288118e-05,-0.04918984413402689
2014-12-01,7.550583652286299e-05,-0.16277475560841942,6.392334709798383e-06,-0.1487344792063205,-3.576078694324811e-06,-1.5426644598934943e-05,-0.04736161943245252
2014-12-02,7.806892126930523e-05,-0.16765001917768999,6.570600322599405e-06,-0.1429477017984423,-3.7970404350847296e-06,-1.4713723388290105e-05,-0.048637029606013425
2014-12-03,0.00010578879573994293,-0.29602797747283177,6.570531693332193e-06,-0.1414632126621205,-7.804639576942619e-06,-1.456333134704557e-05,-0.07377567276716623
2014-12-04,8.295338748027562e-05,-0.313703593323792,6.363044776139053e-06,-0.1404037722277996,-7.207241021650959e-06,-1.4825215032497101e-05,-0.0868830223885031
2014-12-05,8.268301819271171e-05,-0.3635541732477439,6.58536548532926e-06,-0.1388976422524131,-8.483347096586555e-06,-1.465811077665322e-05,-0.10260083971310979
2014-12-08,8.246634460130678e-05,-0.3769252452445045,6.581726158835321e-06,-0.1344473636521741,-8.78139479774204e-06,-1.4324398011448656e-05,-0.10648458883677607
2014-12-09,8.174534623556233e-05,-0.423144727757491,6.409051103279683e-06,-0.1348627155639137,-9.685394618087798e-06,-1.4410157763756261e-05,-0.11848251997340349
2014-12-10,0.00010226464120215993,-0.3977230916872431,6.071827716673328e-06,-0.1380757948543536,-9.910675953267145e-06,-1.3880391278599894e-05,-0.09691204933360507
2014-12-11,9.509352946115525e-05,-0.5073963656934588,5.822620930346205e-06,-0.1386293444831299,-1.1939388778052548e-05,-1.3877152387164105e-05,-0.12555416594280128
2014-12-12,8.775162849454213e-05,-0.6892436578650704,5.7166133297633884e-06,-0.1350700565506841,-1.5437244398220853e-05,-1.2629963475334886e-05,-0.1759197483062209
2014-12-15,8.202447558343098e-05,-0.6532664142338364,5.895178966343967e-06,-0.1416386321105817,-1.4365163024963919e-05,-1.3112905634785467e-05,-0.17513264087074146
2014-12-16,7.761953844680887e-05,-0.6130351845497212,5.8001962860513855e-06,-0.1397135799343213,-1.300745327631489e-05,-1.2660695339300914e-05,-0.1675796266841839
2014-12-17,0.00010070806680706185,-0.6320182136440813,5.774376184175236e-06,-0.1435199771000063,-1.5241027983707169e-05,-1.1938774193077187e-05,-0.15133870073095712
2014-12-18,0.00011479457140561201,-0.6623292408826678,5.803601643184127e-06,-0.1478789084477269,-1.709556276859911e-05,-1.043355539970202e-05,-0.1489230941783311
2014-12-19,0.0001052842424566739,-0.6650180607788897,5.889218316692314e-06,-0.1449932717071549,-1.655937554829367e-05,-1.0229088654331407e-05,-0.15728256348625114
2014-12-22,0.00010028646840134651,-0.6365404567228601,5.966883765148561e-06,-0.1499418154615368,-1.5571160071348802e-05,-1.0569435276095215e-05,-0.1552668103640165
2014-12-23,9.453820052575852e-05,-0.621700391600087,6.504859799612022e-06,-0.1598449867437304,-1.5417138608759817e-05,-1.1390644189130994e-05,-0.16307840135543047
2014-12-24,6.626951967949235e-05,-0.5684275198327882,6.6339548164990124e-06,-0.1570714589112094,-1.1918408364512797e-05,-1.1265425902628741e-05,-0.1798475139423871
2014-12-26,6.73736527883907e-05,-0.5655116337359013,6.635020902204441e-06,-0.1573986609961692,-1.1956601044538916e-05,-1.1330165750491252e-05,-0.1774670149189118
2014-12-29,6.157092331264118e-05,-0.5364058940982961,6.616861074810744e-06,-0.1580498034298993,-1.0826981199736045e-05,-1.1375190947270228e-05,-0.1758456852231928
2014-12-30,5.253921173120926e-05,-0.5483815973358656,6.631452608591733e-06,-0.1201395262799597,-1.0235969512742914e-05,-9.119627258833867e-06,-0.1948253347444602
2014-12-31,6.612371881262677e-05,-0.5504064115084241,6.627676215011365e-06,-0.1191265008661433,-1.1522395051176982e-05,-8.808632377823828e-06,-0.17425509723413654
2015-01-02,6.539008459600352e-05,-0.48112741014609023,6.84582053274644e-06,-0.1206226935425205,-1.0179555255246907e-05,-9.662787107784732e-06,-0.15567429401779756
2015-01-05,8.363263453685518e-05,-0.490421320822898,6.888351945233566e-06,-0.1219805989756928,-1.1771041632585672e-05,-8.854766809717269e-06,-0.1407469906666448
2015-01-06,8.649430287869579e-05,-0.4858478024292268,6.93194219425244e-06,-0.1089924758084711,-1.189656167052458e-05,-8.02528738877558e-06,-0.13754156371673348
2015-01-07,8.947784250273245e-05,-0.46445221735800174,6.887598041391444e-06,-0.1080602649437325,-1.1530089792106386e-05,-7.726996958633903e-06,-0.12885972068173507
2015-01-08,8.693639103178289e-05,-0.46726066240943187,6.557085819503066e-06,-0.0947258732066232,-1.1156178590847686e-05,-6.493644298988654e-06,-0.12832576161079798
2015-01-09,7.242822910461935e-05,-0.453987609763832,6.785077214317147e-06,-0.0894045442456065,-1.0064108975845045e-05,-6.008244687181837e-06,-0.13895285167483368
2015-01-12,7.440441492191578e-05,-0.44247935031197183,6.8715115381849025e-06,-0.0578589327012036,-1.0005032432929255e-05,-3.96241826766957e-06,-0.1344682629845165
2015-01-13,7.151030923381467e-05,-0.43330446694454483,6.790983253003799e-06,-0.0509822554092052,-9.548690656580554e-06,-3.5098398759173123e-06,-0.1335288681994025
2015-01-14,7.876670786242566e-05,-0.44173533545765725,6.672003113886706e-06,-0.0423707598054958,-1.0126552254648847e-05,-2.8814211548473285e-06,-0.12856386320393048
2015-01-15,7.873367650532828e-05,-0.44455863598933654,6.940548895498409e-06,-0.0275363046503302,-1.0392169606565022e-05,-1.811875464980625e-06,-0.1319914180034732
2015-01-16,7.185102492383388e-05,-0.3634042449192421,7.687564921823175e-06,-0.0186178019928294,-8.54084574044339e-06,-1.1822173189960216e-06,-0.11886880875390664
2015-01-20,6.647882772631377e-05,-0.30514435314875854,7.917552226292606e-06,-0.0085518544461073,-7.0007163601813775e-06,-5.884069771590269e-07,-0.10530745802261404
2015-01-21,6.61914582471482e-05,-0.2695307673184181,8.19548525171894e-06,-0.0027229746291203,-6.277643640892504e-06,-1.8641630158490261e-07,-0.09484069103679206
2015-01-22,7.019978720931128e-05,-0.24621175229296616,8.255679013635462e-06,0.0007023597212101,-5.927247693818337e-06,4.4728838996296376e-08,-0.08443398376900134
2015-01-23,7.004800256853786e-05,-0.22714835645760542,8.356219950235323e-06,0.007822072064261,-5.495565748942685e-06,5.179212103508448e-07,-0.07845428202703705
2015-01-26,6.463048987019649e-05,-0.19798743841048444,8.382747895412483e-06,0.0025371785383589,-4.608393582898843e-06,1.7241516518188096e-07,-0.07130370808196433
2015-01-27,6.570914324683456e-05,-0.18699450901812056,8.143678658995283e-06,-0.001586259593235,-4.325656911635836e-06,-1.0174093369066862e-07,-0.06583036542398106
2015-01-28,7.120727667214965e-05,-0.18372163031694727,8.415145865102313e-06,0.0184240794039934,-4.497314954418088e-06,1.110298983468658e-06,-0.0631580810922525
2015-01-29,6.937057465271694e-05,-0.17981582977819624,8.41867585297127e-06,0.0226550000863653,-4.345477059411146e-06,1.3467025506101971e-06,-0.06264150298834165
2015-01-30,7.199079162849124e-05,-0.1782901471984407,8.643795727134422e-06,0.0440281785789082,-4.4475215963096585e-06,2.4490594393584935e-06,-0.06177903445292157
2015-02-02,5.901307132270543e-05,-0.15886099407190854,8.562493958121117e-06,0.0539251257010575,-3.571013761639083e-06,2.8442574537238423e-06,-0.06051225061836642
2015-02-03,5.8420100324560033e-05,-0.15376294450875838,8.850245049291106e-06,0.0779542380335064,-3.496314442049235e-06,3.800541476736109e-06,-0.059847799346886284
2015-02-04,5.6915298238918275e-05,-0.15278494311277366,8.59846499618497e-06,0.0813663431253367,-3.379913054803224e-06,3.976295254281842e-06,-0.05938496607037128
2015-02-05,5.750283674365439e-05,-0.14481091837494775,8.023372389714892e-06,0.0900861913065794,-3.1104585447997885e-06,4.266580541870177e-06,-0.054092262589863216
2015-02-06,5.4499385296924677e-05,-0.1975094245458965,8.602955102258555e-06,0.0823672417859311,-4.276686874798801e-06,3.887002962719988e-06,-0.07847220388814419
2015-02-09,4.724215791587251e-05,-0.12102642212730089,8.603800921044149e-06,0.0844337464877843,-2.4400022931548763e-06,3.966433033092473e-06,-0.05164883233107097
2015-02-10,4.795963389382435e-05,-0.09923578314388026,8.795987244663788e-06,0.0952516314635113,-2.038208115291321e-06,4.255264611996882e-06,-0.04249840855340174
2015-02-11,4.509551398454316e-05,-0.08243066157219511,8.595100993346734e-06,0.0853294491761709,-1.6228595968289936e-06,4.082475608835214e-06,-0.03598716265625094
2015-02-12,5.2067066491478455e-05,-0.08861121649150629,8.686982661611456e-06,0.081832370530864,-1.8845372709715034e-06,3.898838736263806e-06,-0.03619441996564058
2015-02-13,5.0101883610916864e-05,-0.07517706829733596,8.833253164391909e-06,0.0857118511753489,-1.5815129451555378e-06,4.054390553116403e-06,-0.03156593786847041
2015-02-17,4.210240840192818e-05,0.013515450231091417,8.83658921338171e-06,0.0807155219560022,2.606911696793943e-07,3.85738251623002e-06,0.006191835089117024
2015-02-18,4.170257957671413e-05,0.0735859536088804,8.723257977044874e-06,0.0820590062409851,1.4035107400682757e-06,3.932611426449934e-06,0.03365524997048306
2015-02-19,4.0657825964362356e-05,0.11557276301826014,8.26731272586669e-06,0.0830911721458113,2.1188965574412244e-06,3.989625552976176e-06,0.052115343287132285
2015-02-20,4.327918444008762e-05,0.1307599067249171,7.900563593841295e-06,0.0834839210894822,2.417926932985075e-06,3.976047590651555e-06,0.0558681260810787
2015-02-23,4.333521750817466e-05,0.1466119667564847,7.696136135559813e-06,0.0771356342508348,2.677480278930669e-06,3.6914699880986765e-06,0.061785319951967364
2015-02-24,4.956361861856728e-05,0.1855039002499027,7.892820182406573e-06,0.0751224707272678,3.6690248460233735e-06,3.609103570845609e-06,0.07402657328673942
2015-02-25,4.338798357735027e-05,0.18024308636064207,7.61105033902284e-06,0.071696084518136,3.2754098148713392e-06,3.6015791212584276e-06,0.07549117393372468
2015-02-26,5.309371580378369e-05,0.17247890512705624,7.495576276791175e-06,0.0448670589685319,3.4408050035696337e-06,2.3759314937978057e-06,0.06480625722798679
2015-02-27,5.887572145780168e-05,0.15807609359358998,7.27070626032918e-06,0.046758038942354,3.2705637259897746e-06,2.4722878702838508e-06,0.05555029552094583
2015-03-02,6.514678451048394e-05,0.14835003395468446,7.275345419630998e-06,0.066251895516112,3.2296908364138285e-06,3.6362315715273715e-06,0.0495755985607253
2015-03-03,6.0923723503126265e-05,0.14279394978187415,6.949085566314182e-06,0.0695587755261298,2.9381019102351857e-06,3.817884033053376e-06,0.04822590841947503
2015-03-04,6.183636431443792e-05,0.1192043821568942,6.714177913661177e-06,0.0750666053973656,2.4289054941645425e-06,4.123391426077139e-06,0.03927956504385603
2015-03-05,6.221827952383072e-05,0.10232180130568833,6.486350237394992e-06,0.0867464962818228,2.0555468205200427e-06,5.10043931503412e-06,0.03303766732625146
2015-03-06,6.382606126115794e-05,0.06678913379631372,6.797914062561963e-06,0.067582254745147,1.391209928598733e-06,3.6944896038285575e-06,0.021796894577378056
